t,	etaU
0,	29.7696
0.738007,	31.8157
1.47601,	31.0337
2.21402,	28.1074
2.95203,	28.1074
3.69004,	31.0337
4.42804,	31.8157
5.16605,	29.7696
5.90406,	29.6188
6.64207,	40.1397
7.38007,	59.5686
8.11808,	72.9683
8.85609,	71.6699
9.5941,	61.4028
10.3321,	52.4017
11.0701,	50.7752
11.8081,	52.0256
12.5461,	51.6039
13.2841,	49.044
14.0221,	43.0785
14.7601,	36.4099
15.4982,	31.5658
16.2362,	28.1137
16.9742,	24.9595
17.7122,	27.2993
18.4502,	39.1944
19.1882,	54.0688
19.9262,	63.5359
20.6642,	62.9069
21.4022,	52.3339
22.1402,	43.6881
22.8782,	43.9077
23.6162,	48.2153
24.3542,	52.9728
25.0923,	51.4864
25.8303,	45.1106
26.5683,	42.3015
27.3063,	42.235
28.0443,	40.7861
28.7823,	36.8248
29.5203,	32.4328
30.2583,	31.2203
30.9963,	30.673
31.7343,	30.015
32.4723,	32.0655
33.2103,	34.8009
33.9483,	35.2773
34.6863,	32.16
35.4244,	26.9222
36.1624,	24.0107
36.9004,	23.2887
37.6384,	21.4937
38.3764,	20.6159
39.1144,	23.9561
39.8524,	27.5619
40.5904,	30.6077
41.3284,	37.1663
42.0664,	46.8022
42.8044,	56.9728
43.5424,	62.448
44.2804,	59.6499
45.0185,	51.5346
45.7565,	42.8668
46.4945,	35.3687
47.2325,	31.1808
47.9705,	30.871
48.7085,	30.3957
49.4465,	27.3327
50.1845,	23.5939
50.9225,	22.3886
51.6605,	25.5269
52.3985,	33.9704
53.1365,	42.373
53.8745,	46.8711
54.6125,	50.6408
55.3506,	53.9201
56.0886,	53.3335
56.8266,	48.5381
57.5646,	42.2284
58.3026,	40.8994
59.0406,	45.2006
59.7786,	47.985
60.5166,	49.1341
61.2546,	53.4689
61.9926,	65.9242
62.7306,	78.9612
63.4686,	78.3626
64.2066,	65.0288
64.9446,	49.5655
65.6827,	44.0941
66.4207,	57.5413
67.1587,	80.8564
67.8967,	98.852
68.6347,	100
69.3727,	82.4178
70.1107,	59.0999
70.8487,	44.8451
71.5867,	45.5789
72.3247,	52.8742
73.0627,	54.2961
73.8007,	49.0202
74.5387,	44.9537
75.2768,	55.9574
76.0148,	79.5927
76.7528,	90.17
77.4908,	75.9145
78.2288,	47.0856
78.9668,	22.8882
79.7048,	22.5633
80.4428,	39.7123
81.1808,	52.3531
