t,	etaU
0,	20.2234
0.738007,	14.4242
1.47601,	12.267
2.21402,	13.3519
2.95203,	13.3519
3.69004,	12.267
4.42804,	14.4242
5.16605,	20.2234
5.90406,	24.7708
6.64207,	29.1071
7.38007,	38.1586
8.11808,	47.4644
8.85609,	47.4455
9.5941,	39.1158
10.3321,	34.9923
11.0701,	41.2257
11.8081,	49.0046
12.5461,	47.6317
13.2841,	37.6515
14.0221,	27.1745
14.7601,	25.5815
15.4982,	35.1632
16.2362,	48.6944
16.9742,	54.6085
17.7122,	50.3304
18.4502,	42.6647
19.1882,	42.9858
19.9262,	52.3479
20.6642,	57.3201
21.4022,	51.4316
22.1402,	43.43
22.8782,	43.3139
23.6162,	51.0251
24.3542,	58.8871
25.0923,	59.1905
25.8303,	55.0405
26.5683,	54.8618
27.3063,	59.0978
28.0443,	60.3449
28.7823,	55.5074
29.5203,	49.2525
30.2583,	45.7268
30.9963,	43.5085
31.7343,	45.0679
32.4723,	52.1715
33.2103,	57.8697
33.9483,	57.4674
34.6863,	53.1699
35.4244,	54.9496
36.1624,	65.2749
36.9004,	69.9411
37.6384,	61.7174
38.3764,	46.8937
39.1144,	37.1595
39.8524,	36.8091
40.5904,	38.8642
41.3284,	39.966
42.0664,	38.1574
42.8044,	32.7406
43.5424,	31.5702
44.2804,	36.3732
45.0185,	39.4583
45.7565,	36.8845
46.4945,	29.4367
47.2325,	27.8988
47.9705,	38.2587
48.7085,	47.919
49.4465,	45.5471
50.1845,	34.8625
50.9225,	24.0062
51.6605,	19.7813
52.3985,	22.8878
53.1365,	27.362
53.8745,	31.3688
54.6125,	33.984
55.3506,	33.6986
56.0886,	30.8532
56.8266,	27.2229
57.5646,	24.6871
58.3026,	24.6759
59.0406,	26.7661
59.7786,	31.7317
60.5166,	36.6877
61.2546,	39.4901
61.9926,	41.7288
62.7306,	40.8668
63.4686,	38.5624
64.2066,	37.6158
64.9446,	39.1806
65.6827,	46.3019
66.4207,	55.7974
67.1587,	59.8458
67.8967,	55.4747
68.6347,	43.5735
69.3727,	30.9108
70.1107,	23.7845
70.8487,	21.0725
71.5867,	19.2458
72.3247,	19.1703
73.0627,	22.0407
73.8007,	27.6819
74.5387,	38.3423
75.2768,	52.2191
76.0148,	62.2739
76.7528,	61.0831
77.4908,	48.9342
78.2288,	36.0757
78.9668,	29.7574
79.7048,	31.1498
80.4428,	35.4082
81.1808,	34.4318
81.9188,	28.5888
82.6568,	23.7024
83.3948,	24.4939
84.1328,	30.8509
84.8708,	36.3104
85.6089,	37.684
86.3469,	36.6807
87.0849,	33.3418
87.8229,	27.2929
88.5609,	20.59
89.2989,	16.6914
90.0369,	15.7548
90.7749,	15.6298
91.5129,	15.1957
92.2509,	15.6457
92.9889,	17.1836
93.7269,	17.9926
94.4649,	18.3746
95.203,	19.5615
95.941,	22.2717
96.679,	26.1949
97.417,	27.7533
98.155,	26.6475
98.893,	27.7452
99.631,	36.2788
100.369,	51.0215
101.107,	59.9407
101.845,	55.2057
102.583,	44.2776
103.321,	36.0908
104.059,	36.1795
104.797,	42.0251
105.535,	44.0797
106.273,	41.6938
107.011,	38.6835
107.749,	35.1013
108.487,	31.8364
109.225,	29.0597
109.963,	26.5503
110.701,	27.4262
111.439,	29.694
112.177,	29.7335
112.915,	29.8426
113.653,	32.6329
114.391,	37.0913
115.129,	39.2557
115.867,	34.1394
116.605,	23.4326
117.343,	15.4536
118.081,	13.7475
118.819,	16.5621
119.557,	20.0589
120.295,	20.9436
121.033,	22.4137
121.771,	26.7965
122.509,	30.5161
123.247,	32.2396
123.985,	31.1766
124.723,	26.2074
125.461,	20.3181
126.199,	15.6106
126.937,	15.2108
127.675,	20.23
128.413,	25.705
129.151,	27.4783
129.889,	24.6742
130.627,	20.5852
131.365,	18.2237
132.103,	15.8752
132.841,	12.6931
133.579,	9.61702
134.317,	7.37169
135.055,	10.1243
135.793,	17.8331
136.531,	23.9819
137.269,	24.2402
138.007,	19.5065
138.745,	14.9527
139.483,	14.981
140.221,	17.6596
140.959,	19.3777
141.697,	21.36
142.435,	24.8184
143.173,	26.751
143.911,	24.1474
144.649,	18.9102
145.387,	14.9435
146.125,	14.1465
146.863,	14.5663
147.601,	13.9159
148.339,	13.8436
149.077,	17.3677
149.815,	23.6415
150.554,	29.2035
151.292,	30.7988
152.03,	28.9893
152.768,	28.2291
153.506,	28.7072
154.244,	26.1057
154.982,	20.1209
155.72,	14.5899
156.458,	14.1809
157.196,	20.3336
157.934,	27.7622
158.672,	31.858
159.41,	32.3617
160.148,	30.3224
160.886,	29.1534
161.624,	31.0717
162.362,	32.8868
163.1,	31.7111
163.838,	27.111
164.576,	20.7087
165.314,	16.3744
166.052,	14.2996
166.79,	13.9752
167.528,	15.9746
168.266,	17.9009
169.004,	19.0483
169.742,	19.63
170.48,	18.3393
171.218,	16.3621
171.956,	15.2791
172.694,	16.2129
173.432,	20.8132
174.17,	26.6201
174.908,	28.9675
175.646,	29.1841
176.384,	30.6145
177.122,	31.6211
177.86,	29.9179
178.598,	25.3524
179.336,	20.0952
180.074,	17.9571
180.812,	18.1711
181.55,	19.2883
182.288,	21.3506
183.026,	23.0462
183.764,	22.7379
184.502,	18.8952
185.24,	13.7432
185.978,	10.9496
186.716,	10.3818
187.454,	11.2073
188.192,	12.556
188.93,	13.085
189.668,	14.2305
190.406,	15.9248
191.144,	16.5951
191.882,	17.3275
192.62,	19.1993
193.358,	20.6387
194.096,	20.0472
194.834,	17.5606
195.572,	16.1544
196.31,	17.6995
197.048,	20.4461
197.786,	21.6393
198.524,	21.6591
199.262,	22.4175
200,	27.0284
200.738,	35.2775
201.476,	41.227
202.214,	42.4571
202.952,	43.5658
203.69,	46.6378
204.428,	48.8723
205.166,	48.1322
205.904,	42.5188
206.642,	35.2548
207.38,	36.5954
208.118,	45.9402
208.856,	52.8951
209.594,	57.8226
210.332,	65.8216
211.07,	81.2275
211.808,	99.0396
212.546,	100
213.284,	82.2089
214.022,	71.6228
214.76,	77.8167
215.498,	87.8539
216.236,	90.7544
216.974,	87.7478
217.712,	88.1897
218.45,	88.7837
219.188,	75.2423
219.926,	50.6877
220.664,	31.7724
221.402,	24.8028
222.14,	24.8582
222.878,	22.1311
223.616,	17.325
224.354,	19.8557
225.092,	30.6931
225.83,	41.1514
226.568,	47.5156
227.306,	50.9947
228.044,	51.2039
228.782,	46.9899
229.52,	37.2617
230.258,	25.9944
230.996,	20.083
231.734,	18.3514
232.472,	16.1208
233.21,	14.1695
233.948,	13.284
234.686,	12.6672
235.424,	12.2002
236.162,	12.578
236.9,	15.5253
237.638,	19.851
238.376,	21.1589
239.114,	19.0577
239.852,	16.8154
240.59,	17.2382
241.328,	21.2908
242.066,	25.5027
