t,	etaU
0,	33.2424
0.738007,	30.0463
1.47601,	29.9224
2.21402,	32.1948
2.95203,	32.1948
3.69004,	29.9224
4.42804,	30.0463
5.16605,	33.2424
5.90406,	36.035
6.64207,	38.0752
7.38007,	38.5424
8.11808,	35.9588
8.85609,	29.1169
9.5941,	18.2696
10.3321,	8.11099
11.0701,	4.54028
11.8081,	6.02591
12.5461,	9.22881
13.2841,	13.012
14.0221,	16.0467
14.7601,	19.1694
15.4982,	24.4437
16.2362,	29.5529
16.9742,	30.4509
17.7122,	27.0928
18.4502,	22.9262
19.1882,	21.9148
19.9262,	23.3393
20.6642,	22.7726
21.4022,	20.5107
22.1402,	23.3401
22.8782,	32.1223
23.6162,	38.3598
24.3542,	36.4604
25.0923,	27.9506
25.8303,	19.7334
26.5683,	17.8517
27.3063,	19.6153
28.0443,	19.5927
28.7823,	17.1142
29.5203,	13.0786
30.2583,	10.3581
30.9963,	10.9524
31.7343,	13.9416
32.4723,	17.2289
33.2103,	20.8749
33.9483,	25.7413
34.6863,	30.004
35.4244,	33.2725
36.1624,	35.5129
36.9004,	34.1597
37.6384,	28.2151
38.3764,	20.3846
39.1144,	16.3412
39.8524,	19.0295
40.5904,	22.4506
41.3284,	20.5751
42.0664,	15.695
42.8044,	13.2895
43.5424,	14.3706
44.2804,	14.6448
45.0185,	14.0538
45.7565,	16.2633
46.4945,	21.9436
47.2325,	28.2019
47.9705,	32.3357
48.7085,	35.3585
49.4465,	38.3201
50.1845,	39.2974
50.9225,	35.9498
51.6605,	28.8744
52.3985,	23.5543
53.1365,	23.27
53.8745,	24.358
54.6125,	23.4443
55.3506,	20.553
56.0886,	18.5926
56.8266,	21.9681
57.5646,	28.4577
58.3026,	31.1306
59.0406,	27.8707
59.7786,	21.2322
60.5166,	16.0456
61.2546,	16.4023
61.9926,	21.0076
62.7306,	27.071
63.4686,	31.9637
64.2066,	31.7768
64.9446,	26.5511
65.6827,	19.1866
66.4207,	13.2719
67.1587,	12.6132
67.8967,	17.3729
68.6347,	24.8013
69.3727,	31.9284
70.1107,	35.8814
70.8487,	35.192
71.5867,	32.1972
72.3247,	33.4292
73.0627,	39.5277
73.8007,	46.0775
74.5387,	50.7674
75.2768,	50.1551
76.0148,	45.7662
76.7528,	41.3698
77.4908,	37.413
78.2288,	39.3767
78.9668,	48.0217
79.7048,	53.3304
80.4428,	50.1416
81.1808,	39.4278
81.9188,	26.6408
82.6568,	18.7551
83.3948,	16.4565
84.1328,	17.6669
84.8708,	19.5699
85.6089,	20.0222
86.3469,	19.69
87.0849,	20.1061
87.8229,	22.4719
88.5609,	25.1814
89.2989,	25.4065
90.0369,	23.4184
90.7749,	21.8702
91.5129,	22.2522
92.2509,	23.7974
92.9889,	23.5196
93.7269,	19.9926
94.4649,	15.7293
95.203,	13.9725
95.941,	14.9615
96.679,	15.6416
97.417,	14.5045
98.155,	12.4258
98.893,	13.0602
99.631,	18.0854
100.369,	24.2862
101.107,	30.048
101.845,	35.6236
102.583,	41.0134
103.321,	45.5737
104.059,	46.4028
104.797,	42.7673
105.535,	38.7595
106.273,	34.9558
107.011,	31.3901
107.749,	29.2617
108.487,	29.2977
109.225,	30.4391
109.963,	31.385
110.701,	31.3312
111.439,	31.0552
112.177,	31.3857
112.915,	31.2075
113.653,	29.1931
114.391,	24.2701
115.129,	19.4639
115.867,	20.6056
116.605,	32.2062
117.343,	48.1791
118.081,	55.6666
