t,	etaU
0,	34.872
0.738007,	26.1973
1.47601,	30.8433
2.21402,	40.1424
2.95203,	40.1424
3.69004,	30.8433
4.42804,	26.1973
5.16605,	34.872
5.90406,	49.1093
6.64207,	59.7977
7.38007,	61.4695
8.11808,	53.1819
8.85609,	40.3491
9.5941,	28.7094
10.3321,	22.4912
11.0701,	25.9349
11.8081,	34.1109
12.5461,	38.1199
13.2841,	37.4916
14.0221,	34.2618
14.7601,	29.153
15.4982,	25.5373
16.2362,	24.6313
16.9742,	24.4357
17.7122,	24.2478
18.4502,	23.953
19.1882,	25.8249
19.9262,	29.6573
20.6642,	34.9639
21.4022,	42.8055
22.1402,	49.1498
22.8782,	48.4152
23.6162,	38.2839
24.3542,	24.4505
25.0923,	20.3073
25.8303,	28.0271
26.5683,	36.8829
27.3063,	39.815
28.0443,	37.9453
28.7823,	36.6504
29.5203,	38.0549
30.2583,	38.3369
30.9963,	37.1319
31.7343,	38.5661
32.4723,	41.8593
33.2103,	42.7443
33.9483,	39.8906
34.6863,	34.2452
35.4244,	29.0229
36.1624,	27.7306
36.9004,	29.306
37.6384,	30.8144
38.3764,	29.3608
39.1144,	23.0522
39.8524,	15.4464
40.5904,	11.3772
41.3284,	12.8358
42.0664,	19.2656
42.8044,	25.8083
43.5424,	32.2031
44.2804,	41.1458
45.0185,	52.4525
45.7565,	63.6684
46.4945,	72.0927
47.2325,	74.8629
47.9705,	69.9985
48.7085,	63.0982
49.4465,	62.0968
50.1845,	66.6353
50.9225,	73.3877
51.6605,	76.6893
52.3985,	74.1193
53.1365,	72.9147
53.8745,	69.5542
54.6125,	56.0136
55.3506,	39.2557
56.0886,	28.7233
56.8266,	27.6553
57.5646,	33.7235
58.3026,	38.9388
59.0406,	38.9699
59.7786,	34.9474
60.5166,	27.9861
61.2546,	23.7561
61.9926,	27.83
62.7306,	36.4883
63.4686,	44.0577
64.2066,	49.7211
64.9446,	56.1025
65.6827,	70.9317
66.4207,	91.0298
67.1587,	100
67.8967,	94.778
68.6347,	90.0147
69.3727,	91.9834
70.1107,	92.0206
70.8487,	80.362
71.5867,	61.2829
72.3247,	55.2591
73.0627,	65.2113
73.8007,	68.1531
74.5387,	52.563
75.2768,	32.5419
76.0148,	21.8612
76.7528,	22.4902
77.4908,	28.8582
78.2288,	36.8069
78.9668,	46.3116
79.7048,	55.4176
80.4428,	62.0979
81.1808,	65.0172
81.9188,	61.07
82.6568,	53.7848
83.3948,	49.9317
84.1328,	49.0446
84.8708,	49.0941
85.6089,	50.7479
86.3469,	55.0732
87.0849,	62.0007
87.8229,	66.4771
88.5609,	63.2388
89.2989,	54.9886
90.0369,	45.7806
90.7749,	35.8367
91.5129,	27.0072
92.2509,	25.3404
92.9889,	29.4047
93.7269,	32.5768
94.4649,	34.2246
95.203,	38.4186
95.941,	44.7654
96.679,	50.3646
97.417,	54.9489
98.155,	56.8213
98.893,	54.8991
99.631,	48.7242
100.369,	38.9041
101.107,	30.2775
101.845,	25.5342
102.583,	22.0202
103.321,	20.8266
104.059,	25.6242
104.797,	36.4893
105.535,	49.8162
106.273,	59.4887
107.011,	63.1302
107.749,	62.5431
108.487,	57.3515
109.225,	50.3172
109.963,	46.4563
110.701,	44.659
111.439,	41.5494
112.177,	34.956
112.915,	24.4971
113.653,	16.6304
114.391,	16.0777
115.129,	19.1133
115.867,	25.0122
116.605,	32.3645
117.343,	35.6327
118.081,	34.8771
118.819,	33.1649
119.557,	31.2527
120.295,	30.558
121.033,	28.8675
121.771,	26.1428
122.509,	28.8967
123.247,	35.7582
123.985,	40.0062
124.723,	38.7735
125.461,	32.6971
126.199,	26.2068
126.937,	26.0346
127.675,	30.8905
128.413,	33.9766
