t,	etaU
0,	82.4744
0.738007,	93.8584
1.47601,	91.5194
2.21402,	81.7064
2.95203,	81.7064
3.69004,	91.5194
4.42804,	93.8584
5.16605,	82.4744
5.90406,	58.5383
6.64207,	35.0784
7.38007,	26.1957
8.11808,	28.4638
8.85609,	33.4579
9.5941,	38.0743
10.3321,	43.376
11.0701,	55.1067
11.8081,	72.6669
12.5461,	87.4067
13.2841,	90.2855
14.0221,	81.3935
14.7601,	68.2241
15.4982,	55.485
16.2362,	49.6331
16.9742,	53.5101
17.7122,	60.1106
18.4502,	61.7111
19.1882,	55.5259
19.9262,	46.8723
20.6642,	45.9465
21.4022,	52.6716
22.1402,	56.6689
22.8782,	50.9384
23.6162,	41.1952
24.3542,	36.1642
25.0923,	37.335
25.8303,	41.4165
26.5683,	42.7771
27.3063,	42.4918
28.0443,	45.0118
28.7823,	50.2732
29.5203,	58.837
30.2583,	65.5935
30.9963,	62.0265
31.7343,	53.0908
32.4723,	47.5923
33.2103,	49.1197
33.9483,	52.919
34.6863,	55.899
35.4244,	58.9588
36.1624,	58.8667
36.9004,	52.3578
37.6384,	39.6744
38.3764,	29.8404
39.1144,	33.7948
39.8524,	43.4563
40.5904,	45.6937
41.3284,	45.1417
42.0664,	45.4719
42.8044,	45.926
43.5424,	44.4393
44.2804,	39.9428
45.0185,	41.9422
45.7565,	54.6074
46.4945,	65.5434
47.2325,	71.7627
47.9705,	80.3402
48.7085,	91.2347
49.4465,	96.5275
50.1845,	84.822
50.9225,	59.5499
51.6605,	40.1112
52.3985,	37.0723
53.1365,	45.2158
53.8745,	52.9729
54.6125,	51.9147
55.3506,	46.3049
56.0886,	50.6682
56.8266,	67.2216
57.5646,	77.64
58.3026,	67.4704
59.0406,	43.106
59.7786,	26.3056
60.5166,	31.8219
61.2546,	49.935
61.9926,	62.6222
62.7306,	63.4673
63.4686,	54.4181
64.2066,	42.309
64.9446,	34.4674
65.6827,	34.0592
66.4207,	43.5276
67.1587,	60.7222
67.8967,	72.6342
68.6347,	73.927
69.3727,	67.658
70.1107,	55.7336
70.8487,	46.3659
71.5867,	41.4207
72.3247,	35.5942
73.0627,	35.2913
73.8007,	40.3929
74.5387,	44.5922
75.2768,	51.6109
76.0148,	57.5427
76.7528,	57.0136
77.4908,	55.6336
78.2288,	52.9133
78.9668,	50.9214
79.7048,	55.3065
80.4428,	58.3818
81.1808,	55.0149
81.9188,	48.9435
82.6568,	44.5854
83.3948,	45.2973
84.1328,	50.5365
84.8708,	56.9675
85.6089,	64.7566
86.3469,	73.8595
87.0849,	78.1872
87.8229,	78.3897
88.5609,	80.2977
89.2989,	80.1911
90.0369,	73.5976
90.7749,	62.3962
91.5129,	54.6097
92.2509,	59.2634
92.9889,	70.0496
93.7269,	75.2135
94.4649,	70.4548
95.203,	59.4458
95.941,	51.7267
96.679,	48.0822
97.417,	45.8887
98.155,	44.9656
98.893,	44.3136
99.631,	45.7387
100.369,	47.9044
101.107,	44.5597
101.845,	36.726
102.583,	28.4193
103.321,	22.5902
104.059,	20.4242
104.797,	18.7545
105.535,	14.9471
106.273,	10.6056
107.011,	7.57388
107.749,	7.01278
108.487,	9.41731
109.225,	13.0657
109.963,	17.9366
110.701,	26.321
111.439,	35.9602
112.177,	39.8283
112.915,	34.7295
113.653,	23.3263
114.391,	12.9728
115.129,	9.24793
115.867,	11.2059
116.605,	16.0294
117.343,	22.8711
118.081,	30.0819
118.819,	33.0739
119.557,	30.5048
120.295,	26.2442
121.033,	25.581
121.771,	31.0929
122.509,	37.2393
123.247,	37.4957
123.985,	32.0578
124.723,	23.7483
125.461,	18.9798
126.199,	20.9233
126.937,	25.0071
127.675,	28.9311
128.413,	31.0571
129.151,	31.239
129.889,	33.766
130.627,	38.0705
131.365,	42.9303
132.103,	48.8069
132.841,	52.644
133.579,	50.8601
134.317,	41.2701
135.055,	27.7034
135.793,	21.4744
136.531,	27.0242
137.269,	38.043
138.007,	44.2465
138.745,	39.4803
139.483,	33.1586
140.221,	37.7239
140.959,	49.1886
141.697,	53.575
142.435,	43.5624
143.173,	29.0856
143.911,	24.3694
144.649,	29.4629
145.387,	34.8876
146.125,	33.1873
146.863,	26.7561
147.601,	24.1903
148.339,	26.3413
149.077,	28.3314
149.815,	26.4056
150.554,	22.0709
151.292,	21.1711
152.03,	23.9695
152.768,	27.3289
153.506,	28.7766
154.244,	31.2447
154.982,	37.4422
155.72,	45.2363
156.458,	49.8248
157.196,	47.0089
157.934,	36.5769
158.672,	25.6164
159.41,	22.0905
160.148,	26.1063
160.886,	31.4471
161.624,	32.359
