t,	etaU
0,	58.637
0.738007,	53.8977
1.47601,	45.0032
2.21402,	38.9987
2.95203,	38.9987
3.69004,	45.0032
4.42804,	53.8977
5.16605,	58.637
5.90406,	56.7498
6.64207,	52.2589
7.38007,	52.1338
8.11808,	56.3555
8.85609,	56.5371
9.5941,	47.338
10.3321,	35.088
11.0701,	31.4909
11.8081,	40.7567
12.5461,	56.9406
13.2841,	76.5152
14.0221,	93.943
14.7601,	100
15.4982,	97.7454
16.2362,	95.9843
16.9742,	94.746
17.7122,	87.6818
18.4502,	69.6775
19.1882,	46.3222
19.9262,	32.0523
20.6642,	33.9767
21.4022,	44.9959
22.1402,	60.9028
22.8782,	75.7299
23.6162,	75.4682
24.3542,	59.7529
25.0923,	42.3913
25.8303,	31.8717
26.5683,	28.2697
27.3063,	24.4772
28.0443,	24.1918
28.7823,	36.9445
29.5203,	53.5649
30.2583,	64.5466
30.9963,	69.1714
31.7343,	67.4687
32.4723,	65.2812
33.2103,	60.1023
33.9483,	50.6449
34.6863,	46.1146
35.4244,	45.4376
36.1624,	46.5101
36.9004,	50.7121
37.6384,	59.3237
38.3764,	69.9993
39.1144,	71.9415
39.8524,	63.9371
40.5904,	56.9991
41.3284,	58.48
42.0664,	68.8314
42.8044,	73.6033
43.5424,	66.4335
44.2804,	58.7476
45.0185,	61.2727
45.7565,	71.2292
46.4945,	72.1672
47.2325,	58.9323
47.9705,	44.1148
48.7085,	41.2164
49.4465,	50.1563
50.1845,	54.7998
50.9225,	48.4723
51.6605,	42.4724
52.3985,	48.048
53.1365,	67.4694
53.8745,	84.9083
54.6125,	84.6443
55.3506,	69.8678
56.0886,	52.5417
56.8266,	46.2605
57.5646,	53.3115
58.3026,	60.6101
59.0406,	61.0242
59.7786,	54.9968
60.5166,	48.7852
61.2546,	53.9874
61.9926,	69.5016
62.7306,	79.9097
63.4686,	73.8188
64.2066,	60.7768
64.9446,	60.7015
65.6827,	74.6144
66.4207,	84.3866
67.1587,	74.3863
67.8967,	50.545
68.6347,	33.508
69.3727,	28.8603
70.1107,	27.9233
70.8487,	33.6572
71.5867,	49.0908
72.3247,	65.7578
73.0627,	76.9287
73.8007,	78.5088
74.5387,	69.1713
75.2768,	59.0433
76.0148,	54.1634
76.7528,	49.676
77.4908,	48.3863
78.2288,	51.0628
78.9668,	54.5015
79.7048,	59.794
80.4428,	61.1561
81.1808,	51.8678
81.9188,	39.3494
82.6568,	33.0828
83.3948,	35.0615
84.1328,	47.732
84.8708,	68.0246
85.6089,	84.3426
86.3469,	85.5517
87.0849,	70.4564
87.8229,	51.6966
88.5609,	42.6639
89.2989,	47.7126
90.0369,	61.1845
90.7749,	71.698
91.5129,	71.1796
92.2509,	57.6933
92.9889,	39.2755
93.7269,	31.8042
94.4649,	36.3799
95.203,	39.9233
95.941,	36.6133
96.679,	31.2253
97.417,	33.6287
98.155,	45.717
98.893,	61.0051
99.631,	70.8504
100.369,	70.7179
101.107,	63.1644
101.845,	56.0074
102.583,	54.5762
103.321,	56.6134
104.059,	58.9371
104.797,	62.2795
105.535,	64.5688
106.273,	62.2596
107.011,	53.6634
107.749,	43.4955
108.487,	41.688
109.225,	44.9186
109.963,	44.7105
110.701,	39.4735
111.439,	34.9633
112.177,	38.0423
112.915,	46.6083
113.653,	51.3971
114.391,	49.0729
115.129,	45.3273
115.867,	44.7864
116.605,	43.4439
117.343,	38.2594
118.081,	30.9511
118.819,	23.9932
119.557,	24.2566
120.295,	30.5941
121.033,	35.2644
121.771,	39.388
122.509,	41.6385
123.247,	37.5638
123.985,	31.6656
124.723,	28.9179
125.461,	31.6946
126.199,	40.6462
126.937,	46.4698
127.675,	44.2899
128.413,	43.2571
129.151,	46.7798
129.889,	47.674
130.627,	40.368
131.365,	27.555
132.103,	19.3241
132.841,	21.9734
133.579,	30.1006
134.317,	35.2323
135.055,	32.8234
135.793,	23.7293
136.531,	15.5624
137.269,	13.3484
138.007,	15.4814
138.745,	19.1043
139.483,	22.2498
140.221,	27.7882
140.959,	35.9743
141.697,	41.3663
142.435,	40.2139
143.173,	36.8092
143.911,	39.6404
144.649,	50.6292
145.387,	61.1156
146.125,	62.6562
146.863,	54.5632
147.601,	45.0093
148.339,	41.2761
149.077,	41.8734
149.815,	43.8328
150.554,	43.6242
151.292,	41.9195
152.03,	40.5323
152.768,	41.0702
153.506,	43.9891
154.244,	46.5519
154.982,	46.0264
155.72,	46.6193
156.458,	49.7254
157.196,	49.8359
157.934,	41.9222
158.672,	30.1243
159.41,	23.2956
160.148,	26.0378
160.886,	32.4446
161.624,	32.912
162.362,	32.3337
163.1,	35.8951
163.838,	38.2323
164.576,	36.8745
165.314,	32.6388
166.052,	27.8872
166.79,	27.3941
167.528,	30.766
168.266,	35.3415
169.004,	40.5112
169.742,	42.4434
170.48,	37.3445
171.218,	30.8716
171.956,	30.1024
172.694,	33.0461
173.432,	35.6178
174.17,	36.7732
174.908,	36.4193
175.646,	36.6305
176.384,	38.2451
177.122,	39.4599
177.86,	37.3287
