t,	etaU
0,	37.8521
0.738007,	26.4806
1.47601,	19.3765
2.21402,	17.464
2.95203,	17.464
3.69004,	19.3765
4.42804,	26.4806
5.16605,	37.8521
5.90406,	49.5636
6.64207,	59.1512
7.38007,	66.997
8.11808,	72.801
8.85609,	72.2198
9.5941,	62.184
10.3321,	49.6977
11.0701,	42.645
11.8081,	42.853
12.5461,	49.7214
13.2841,	57.0933
14.0221,	58.5973
14.7601,	54.6422
15.4982,	50.0173
16.2362,	52.2152
16.9742,	58.8362
17.7122,	59.3096
18.4502,	52.646
19.1882,	44.8831
19.9262,	43.9112
20.6642,	48.7655
21.4022,	49.8145
22.1402,	44.1724
22.8782,	34.2724
23.6162,	26.1142
24.3542,	26.4472
25.0923,	34.8666
25.8303,	44.9208
26.5683,	52.4892
27.3063,	58.2284
28.0443,	61.9898
28.7823,	63.2639
29.5203,	61.5337
30.2583,	57.6466
30.9963,	54.2813
31.7343,	49.0118
32.4723,	38.0055
33.2103,	24.6585
33.9483,	13.1149
34.6863,	8.56016
35.4244,	13.8718
36.1624,	25.6598
36.9004,	38.6262
37.6384,	44.6133
38.3764,	41.5591
39.1144,	38.2107
39.8524,	39.4872
40.5904,	43.3933
41.3284,	48.0824
42.0664,	49.8912
42.8044,	52.0323
43.5424,	56.6623
44.2804,	56.237
45.0185,	53.434
45.7565,	56.9707
46.4945,	70.0238
47.2325,	90.0527
47.9705,	100
48.7085,	88.0451
49.4465,	67.327
50.1845,	56.2258
50.9225,	61.1601
51.6605,	70.8191
52.3985,	67.1512
53.1365,	51.001
53.8745,	35.5579
54.6125,	30.5537
55.3506,	38.6769
56.0886,	53.7588
56.8266,	63.5185
57.5646,	58.9057
58.3026,	42.733
59.0406,	29.9308
59.7786,	30.0807
60.5166,	36.2466
61.2546,	36.91
61.9926,	29.7907
62.7306,	24.6963
63.4686,	28.5566
64.2066,	37.4788
64.9446,	49.3282
65.6827,	66.6318
66.4207,	82.1015
67.1587,	84.764
67.8967,	73.6453
68.6347,	56.6417
69.3727,	44.9035
70.1107,	42.5297
70.8487,	42.1985
71.5867,	41.0995
72.3247,	43.229
73.0627,	46.7849
73.8007,	48.0339
74.5387,	46.5155
75.2768,	42.1391
76.0148,	38.7341
76.7528,	39.3549
77.4908,	38.7932
78.2288,	37.7852
78.9668,	38.7508
79.7048,	37.8628
80.4428,	38.457
81.1808,	44.0465
81.9188,	50.6152
82.6568,	55.2326
83.3948,	59.2469
84.1328,	68.6892
84.8708,	82.4514
85.6089,	85.4028
86.3469,	69.1233
87.0849,	47.0797
87.8229,	41.2843
88.5609,	51.14
89.2989,	58.2366
90.0369,	54.9356
90.7749,	44.8727
91.5129,	34.3849
92.2509,	26.9321
92.9889,	20.3645
93.7269,	14.6316
94.4649,	11.648
95.203,	16.5517
95.941,	32.9165
96.679,	50.4793
97.417,	57.325
98.155,	55.5894
98.893,	52.4303
99.631,	49.8675
100.369,	45.5992
101.107,	38.204
101.845,	34.5941
102.583,	39.7037
103.321,	47.2981
104.059,	50.686
104.797,	52.3936
105.535,	55.9819
106.273,	58.3579
107.011,	53.3786
107.749,	43.4138
108.487,	35.8149
109.225,	32.927
109.963,	34.4406
110.701,	35.1359
111.439,	30.8352
112.177,	27.4168
112.915,	28.4325
113.653,	32.6749
114.391,	40.8951
115.129,	47.5135
115.867,	46.1357
116.605,	41.1792
117.343,	37.8238
118.081,	36.8293
118.819,	41.1596
119.557,	47.4214
120.295,	48.5963
121.033,	45.9523
121.771,	47.4109
122.509,	60.3169
123.247,	78.2139
123.985,	84.5655
124.723,	73.5563
125.461,	54.0421
126.199,	41.0107
126.937,	45.3272
127.675,	58.5616
128.413,	66.1239
129.151,	60.836
129.889,	45.3368
130.627,	35.518
131.365,	39.3991
132.103,	49.2194
132.841,	57.9906
133.579,	63.5211
134.317,	63.2755
135.055,	56.8313
135.793,	46.5831
136.531,	41.9024
137.269,	46.0051
138.007,	50.1743
138.745,	48.6982
139.483,	43.5673
140.221,	42.7296
140.959,	51.2696
141.697,	64.8477
142.435,	71.8364
143.173,	70.7329
143.911,	69.0807
144.649,	73.3298
145.387,	80.352
146.125,	76.8555
146.863,	62.4876
147.601,	52.951
148.339,	52.7825
149.077,	59.5161
149.815,	68.2922
150.554,	69.6977
151.292,	70.399
152.03,	71.3252
152.768,	62.4501
153.506,	47.6165
154.244,	37.5878
154.982,	35.8246
155.72,	40.3599
156.458,	44.602
157.196,	42.9796
157.934,	39.3535
158.672,	42.6106
159.41,	49.1976
160.148,	50.7699
160.886,	48.4106
161.624,	40.1897
162.362,	32.2595
163.1,	32.547
163.838,	34.4054
164.576,	35.858
165.314,	40.4026
166.052,	45.146
166.79,	46.9731
167.528,	43.7222
168.266,	37.8269
169.004,	35.6066
169.742,	35.7022
170.48,	36.5048
171.218,	38.9864
171.956,	42.7202
172.694,	46.5692
173.432,	48.0732
174.17,	45.7565
174.908,	40.0669
175.646,	32.7014
176.384,	28.246
177.122,	29.9334
177.86,	34.811
178.598,	37.5682
179.336,	35.6178
180.074,	31.583
180.812,	26.4039
181.55,	19.8134
182.288,	15.1689
183.026,	15.921
183.764,	23.0268
184.502,	33.9453
185.24,	41.3837
185.978,	42.4397
186.716,	39.9592
187.454,	35.4265
188.192,	32.7786
188.93,	34.4105
189.668,	36.5436
190.406,	35.7647
191.144,	29.0456
191.882,	17.6778
192.62,	9.11818
193.358,	6.86363
194.096,	9.99036
194.834,	15.1698
195.572,	18.2105
196.31,	18.2445
197.048,	16.3358
197.786,	14.4604
198.524,	12.8743
