t,	etaU
0,	83.7159
0.738007,	77.3118
1.47601,	64.6122
2.21402,	56.3428
2.95203,	56.3428
3.69004,	64.6122
4.42804,	77.3118
5.16605,	83.7159
5.90406,	83.1884
6.64207,	82.7056
7.38007,	88.8781
8.11808,	97.0552
8.85609,	90.0165
9.5941,	73.9875
10.3321,	67.5979
11.0701,	69.809
11.8081,	74.6461
12.5461,	75.2659
13.2841,	69.5805
14.0221,	62.9491
14.7601,	57.0047
15.4982,	53.9162
16.2362,	59.6773
16.9742,	71.4676
17.7122,	79.0633
18.4502,	78.5487
19.1882,	73.7099
19.9262,	67.8379
20.6642,	63.3459
21.4022,	66.0463
22.1402,	75.3394
22.8782,	83.4122
23.6162,	81.9505
24.3542,	74.448
25.0923,	71.9436
25.8303,	80.1384
26.5683,	90.2813
27.3063,	89.0471
28.0443,	83.1973
28.7823,	86.552
29.5203,	92.5877
30.2583,	85.7282
30.9963,	65.1651
31.7343,	49.1796
32.4723,	51.8971
33.2103,	60.5821
33.9483,	59.6637
34.6863,	50.333
35.4244,	42.5583
36.1624,	42.9103
36.9004,	45.4407
37.6384,	42.8858
38.3764,	39.1124
39.1144,	42.2299
39.8524,	58.5738
40.5904,	81.0362
41.3284,	92.6684
42.0664,	83.4287
42.8044,	58.4105
43.5424,	39.4522
44.2804,	38.5884
45.0185,	47.7643
45.7565,	55.9697
46.4945,	57.3072
47.2325,	57.3283
47.9705,	61.3701
48.7085,	60.0967
49.4465,	52.8141
50.1845,	48.3719
50.9225,	49.4417
51.6605,	51.3541
52.3985,	45.3505
53.1365,	37.9573
53.8745,	40.5541
54.6125,	46.1168
55.3506,	45.5097
56.0886,	40.5961
56.8266,	39.5359
57.5646,	45.0768
58.3026,	52.5034
59.0406,	59.1616
59.7786,	70.4191
60.5166,	84.7608
61.2546,	90.5392
61.9926,	81.9179
62.7306,	66.818
63.4686,	60.4425
64.2066,	67.9537
64.9446,	75.5186
65.6827,	70.0614
66.4207,	54.5064
67.1587,	43.1441
67.8967,	50.6125
68.6347,	67.3013
69.3727,	75.0506
70.1107,	68.4019
70.8487,	54.0604
71.5867,	49.457
72.3247,	64.1069
73.0627,	86.4938
73.8007,	100
74.5387,	97.3926
75.2768,	83.383
76.0148,	70.859
76.7528,	64.8523
77.4908,	59.892
78.2288,	53.659
78.9668,	48.1802
79.7048,	43.8925
80.4428,	40.4632
81.1808,	34.7599
81.9188,	25.9461
82.6568,	19.0322
83.3948,	15.8403
84.1328,	16.9316
84.8708,	21.8007
85.6089,	28.7689
86.3469,	37.6342
87.0849,	47.1904
87.8229,	57.2978
88.5609,	65.0421
89.2989,	63.1866
90.0369,	57.8785
90.7749,	61.8465
91.5129,	74.8313
92.2509,	85.0794
92.9889,	76.659
93.7269,	50.6708
94.4649,	27.8335
95.203,	20.7967
95.941,	29.8252
96.679,	45.3431
97.417,	57.409
98.155,	62.9211
98.893,	60.2591
99.631,	53.9311
100.369,	49.8698
101.107,	44.8784
101.845,	38.8621
102.583,	41.6222
103.321,	57.2712
104.059,	76.4539
104.797,	82.7141
105.535,	67.4352
106.273,	41.9698
107.011,	25.226
107.749,	23.5499
108.487,	30.5622
109.225,	38.6234
109.963,	44.3053
110.701,	48.6626
111.439,	51.6446
112.177,	57.2167
112.915,	67.2559
113.653,	73.6777
114.391,	69.3372
115.129,	57.716
115.867,	47.2424
116.605,	42.9229
117.343,	44.8818
118.081,	46.2392
