t,	etaU
0,	36.151
0.738007,	33.9936
1.47601,	33.5599
2.21402,	35.3987
2.95203,	35.3987
3.69004,	33.5599
4.42804,	33.9936
5.16605,	36.151
5.90406,	37.2034
6.64207,	37.7519
7.38007,	40.1263
8.11808,	45.0955
8.85609,	47.7706
9.5941,	43.8943
10.3321,	35.8749
11.0701,	30.1683
11.8081,	30.035
12.5461,	30.8838
13.2841,	27.3489
14.0221,	20.9568
14.7601,	14.9401
15.4982,	12.7384
16.2362,	16.3928
16.9742,	20.3139
17.7122,	19.1862
18.4502,	14.0912
19.1882,	10.7662
19.9262,	13.7684
20.6642,	19.3763
21.4022,	21.8329
22.1402,	19.8716
22.8782,	15.8533
23.6162,	13.8389
24.3542,	16.8067
25.0923,	22.7468
25.8303,	27.1625
26.5683,	26.3606
27.3063,	19.8111
28.0443,	14.0045
28.7823,	14.6797
29.5203,	17.8434
30.2583,	18.1157
30.9963,	16.5924
31.7343,	16.3582
32.4723,	19.2646
33.2103,	22.1274
33.9483,	20.4209
34.6863,	16.3409
35.4244,	15.6244
36.1624,	18.4086
36.9004,	20.5554
37.6384,	19.6986
38.3764,	16.1338
39.1144,	12.9945
39.8524,	12.1881
40.5904,	12.9749
41.3284,	15.7666
42.0664,	22.2897
42.8044,	31.0377
43.5424,	37.9952
44.2804,	40.3554
45.0185,	36.6245
45.7565,	28.7116
46.4945,	21.1884
47.2325,	19.6423
47.9705,	24.8179
48.7085,	31.5696
49.4465,	35.9446
50.1845,	35.7973
50.9225,	32.619
51.6605,	31.5782
52.3985,	35.0488
53.1365,	41.042
53.8745,	45.2393
54.6125,	41.7147
55.3506,	31.1169
56.0886,	22.1538
56.8266,	22.1489
57.5646,	29.0019
58.3026,	35.1909
59.0406,	35.0006
59.7786,	28.5668
60.5166,	21.2127
61.2546,	15.7
61.9926,	17.354
62.7306,	27.9144
63.4686,	39.8589
64.2066,	46.4378
64.9446,	44.4559
65.6827,	37.3519
66.4207,	32.5028
67.1587,	30.8454
67.8967,	34.8508
68.6347,	45.1503
69.3727,	54.9625
70.1107,	61.5973
70.8487,	61.2644
71.5867,	53.1298
72.3247,	43.512
73.0627,	35.0111
73.8007,	30.574
74.5387,	34.1661
75.2768,	38.8026
76.0148,	38.0844
76.7528,	35.6718
77.4908,	38.2327
78.2288,	48.9267
78.9668,	61.3218
79.7048,	63.873
80.4428,	53.0105
81.1808,	37.5654
81.9188,	27.2448
82.6568,	24.8948
83.3948,	30.9016
84.1328,	41.0462
84.8708,	48.2122
85.6089,	50.644
86.3469,	47.5559
87.0849,	39.4281
87.8229,	29.9152
88.5609,	21.0023
89.2989,	17.1469
90.0369,	19.4569
90.7749,	22.5433
91.5129,	27.5944
92.2509,	35.1034
92.9889,	39.6455
93.7269,	38.2677
94.4649,	31.3864
95.203,	23.3438
95.941,	20.316
96.679,	20.5025
97.417,	21.2809
98.155,	22.5621
98.893,	22.1465
99.631,	20.2774
100.369,	18.6031
101.107,	17.4512
101.845,	18.7151
102.583,	23.0025
103.321,	28.5905
104.059,	31.7946
104.797,	28.0823
105.535,	20.1721
106.273,	15.2807
107.011,	15.8346
107.749,	19.8275
108.487,	23.3243
109.225,	23.1969
109.963,	21.1175
110.701,	19.1508
111.439,	17.6375
112.177,	17.7158
112.915,	21.5693
113.653,	29.69
114.391,	39.7772
115.129,	47.0842
115.867,	46.7758
116.605,	38.4954
117.343,	30.5034
118.081,	30.1027
118.819,	35.3535
119.557,	39.3594
120.295,	35.5982
121.033,	28.0928
121.771,	26.4694
122.509,	31.879
123.247,	39.295
123.985,	43.9336
124.723,	42.593
125.461,	38.0844
126.199,	32.738
126.937,	27.0409
127.675,	24.1401
128.413,	24.1897
129.151,	25.7208
129.889,	28.0758
130.627,	29.1452
131.365,	27.4752
132.103,	24.25
132.841,	22.3081
133.579,	24.9799
134.317,	31.1695
135.055,	39.2165
135.793,	46.6607
136.531,	52.9986
137.269,	58.5221
138.007,	58.7985
138.745,	55.3187
139.483,	57.2382
140.221,	67.0144
140.959,	75.6685
141.697,	71.7337
142.435,	64.2588
143.173,	71.5593
143.911,	89.3225
144.649,	100
145.387,	89.5142
146.125,	63.1725
146.863,	44.1213
147.601,	38.8034
148.339,	36.3651
149.077,	32.2041
149.815,	24.9355
150.554,	19.7789
151.292,	22.0782
152.03,	26.4342
152.768,	27.0861
153.506,	26.9749
154.244,	29.8963
154.982,	33.192
155.72,	31.2949
156.458,	24.8395
157.196,	19.88
157.934,	20.4405
158.672,	23.2843
159.41,	21.9927
160.148,	17.9377
160.886,	15.8374
161.624,	17.3931
162.362,	20.7281
163.1,	22.7511
163.838,	21.6779
164.576,	18.4743
165.314,	15.2009
166.052,	13.2508
166.79,	12.4352
167.528,	12.3227
168.266,	11.7747
169.004,	9.56766
169.742,	6.94103
170.48,	6.36921
171.218,	8.39741
171.956,	11.687
172.694,	14.0573
173.432,	14.4382
174.17,	13.3426
174.908,	11.1938
175.646,	8.05647
176.384,	4.98695
177.122,	5.61489
