t,	etaU
0,	35.0963
0.738007,	40.6479
1.47601,	47.2497
2.21402,	52.9273
2.95203,	52.9273
3.69004,	47.2497
4.42804,	40.6479
5.16605,	35.0963
5.90406,	32.4559
6.64207,	32.4129
7.38007,	33.3184
8.11808,	35.941
8.85609,	39.4693
9.5941,	39.8633
10.3321,	37.0631
11.0701,	36.6137
11.8081,	40.4051
12.5461,	45.8856
13.2841,	49.4938
14.0221,	52.3822
14.7601,	59.7828
15.4982,	68.836
16.2362,	75.0392
16.9742,	78.6771
17.7122,	77.2366
18.4502,	69.9204
19.1882,	58.0759
19.9262,	42.5174
20.6642,	31.5601
21.4022,	29.3499
22.1402,	30.6032
22.8782,	29.6327
23.6162,	23.5053
24.3542,	16.1122
25.0923,	14.8588
25.8303,	20.0711
26.5683,	27.9371
27.3063,	35.856
28.0443,	42.3685
28.7823,	46.299
29.5203,	44.8461
30.2583,	37.2319
30.9963,	30.1955
31.7343,	36.9198
32.4723,	56.9448
33.2103,	73.1655
33.9483,	72.8492
34.6863,	55.4774
35.4244,	37.0955
36.1624,	33.4068
36.9004,	37.3756
37.6384,	42.1125
38.3764,	52.2342
39.1144,	69.4584
39.8524,	89.8976
40.5904,	100
41.3284,	89.5585
42.0664,	67.9831
42.8044,	49.0735
43.5424,	41.24
44.2804,	45.2264
45.0185,	54.0357
45.7565,	58.9612
46.4945,	57.272
47.2325,	51.7692
47.9705,	47.8332
48.7085,	45.7878
49.4465,	45.012
50.1845,	45.1764
50.9225,	47.3184
51.6605,	56.6681
52.3985,	68.6882
53.1365,	71.6086
53.8745,	64.3375
54.6125,	53.6602
55.3506,	49.9113
56.0886,	59.4826
56.8266,	70.6053
57.5646,	72.0052
58.3026,	63.4199
59.0406,	51.5519
59.7786,	47.4892
60.5166,	53.3204
61.2546,	61.7771
61.9926,	65.0135
62.7306,	56.03
63.4686,	39.8821
64.2066,	28.4952
64.9446,	25.8337
65.6827,	36.0227
66.4207,	54.7734
67.1587,	66.2004
67.8967,	66.5265
68.6347,	58.6729
69.3727,	47.7469
70.1107,	43.9407
70.8487,	44.9439
71.5867,	41.506
72.3247,	35.1351
73.0627,	27.0779
73.8007,	27.7607
74.5387,	42.0923
75.2768,	54.4449
76.0148,	56.2333
76.7528,	48.6011
77.4908,	36.7636
78.2288,	34.0837
78.9668,	39.4709
79.7048,	46.0378
80.4428,	55.9923
81.1808,	62.9347
81.9188,	64.2076
82.6568,	65.1842
83.3948,	66.6407
84.1328,	67.0954
84.8708,	64.2419
85.6089,	57.8164
86.3469,	51.7525
87.0849,	46.5883
87.8229,	39.5457
88.5609,	29.6541
89.2989,	20.7092
90.0369,	15.8345
90.7749,	13.991
91.5129,	14.7214
92.2509,	17.0942
92.9889,	18.5471
93.7269,	17.3929
94.4649,	15.1764
95.203,	18.3393
95.941,	27.283
96.679,	33.6472
97.417,	35.9916
98.155,	37.2446
98.893,	36.7809
99.631,	33.3401
100.369,	28.9346
101.107,	28.9606
101.845,	34.7078
102.583,	39.636
103.321,	37.3443
104.059,	29.0434
104.797,	23.4875
105.535,	24.419
106.273,	28.6247
107.011,	34.4437
107.749,	37.4126
108.487,	35.8031
109.225,	34.8835
109.963,	37.4232
110.701,	39.5784
111.439,	36.4512
112.177,	32.0149
112.915,	33.0022
113.653,	38.0743
114.391,	41.1957
115.129,	35.8784
115.867,	24.1318
116.605,	16.0839
117.343,	13.735
118.081,	16.097
118.819,	22.7387
119.557,	26.8386
120.295,	25.5206
121.033,	20.6085
121.771,	15.9613
122.509,	16.3675
123.247,	19.485
123.985,	21.2958
124.723,	22.945
125.461,	23.8329
126.199,	26.5135
126.937,	31.4415
127.675,	33.2123
128.413,	30.3001
129.151,	24.5007
129.889,	19.7838
130.627,	20.1785
131.365,	22.0668
132.103,	25.0457
132.841,	34.4406
133.579,	46.2934
134.317,	51.0464
135.055,	43.5564
135.793,	30.4705
136.531,	24.5404
137.269,	26.9471
138.007,	27.5368
138.745,	22.0681
139.483,	15.2297
140.221,	14.6593
140.959,	22.2833
141.697,	30.4419
142.435,	31.6101
143.173,	28.6373
143.911,	27.9355
144.649,	30.8409
145.387,	33.9152
146.125,	32.6529
146.863,	29.3925
147.601,	28.6849
148.339,	28.6406
149.077,	25.9915
149.815,	22.9161
150.554,	21.8518
151.292,	23.3698
152.03,	25.306
152.768,	27.0307
153.506,	28.7036
154.244,	30.3978
154.982,	31.793
155.72,	32.3256
156.458,	32.6711
157.196,	33.1811
157.934,	32.0119
158.672,	30.7729
159.41,	33.3524
160.148,	37.773
160.886,	39.5668
161.624,	36.2982
162.362,	30.5909
163.1,	27.0781
163.838,	28.2513
164.576,	31.3556
165.314,	31.7545
166.052,	28.3883
166.79,	23.4714
167.528,	18.9033
168.266,	17.6251
169.004,	18.7401
169.742,	19.165
170.48,	19.9855
171.218,	21.6572
171.956,	22.458
172.694,	21.8455
173.432,	21.5935
174.17,	22.9387
174.908,	24.052
175.646,	23.0871
176.384,	21.2087
177.122,	19.5476
177.86,	18.2667
178.598,	16.192
179.336,	12.9304
180.074,	11.2609
180.812,	12.1246
181.55,	12.5662
182.288,	11.6718
183.026,	12.1056
183.764,	14.7741
184.502,	18.2276
185.24,	20.1121
185.978,	18.7964
186.716,	15.2633
187.454,	13.0862
188.192,	14.5951
188.93,	18.5664
189.668,	21.8223
190.406,	21.3011
191.144,	17.1587
191.882,	12.3385
192.62,	8.53091
193.358,	6.804
