t,	etaU
0,	41.7724
0.738007,	45.1047
1.47601,	48.0319
2.21402,	47.4082
2.95203,	47.4082
3.69004,	48.0319
4.42804,	45.1047
5.16605,	41.7724
5.90406,	43.9547
6.64207,	50.1318
7.38007,	54.9186
8.11808,	57.0726
8.85609,	63.813
9.5941,	78.3827
10.3321,	90.5871
11.0701,	86.36
11.8081,	65.8665
12.5461,	42.9626
13.2841,	31.5464
14.0221,	33.5615
14.7601,	39.5652
15.4982,	41.1002
16.2362,	35.898
16.9742,	31.6922
17.7122,	42.9016
18.4502,	67.9384
19.1882,	89.7897
19.9262,	100
20.6642,	96.5956
21.4022,	84.2238
22.1402,	70.4933
22.8782,	53.8693
23.6162,	37.3475
24.3542,	32.1447
25.0923,	39.7513
25.8303,	53.4651
26.5683,	60.803
27.3063,	54.8751
28.0443,	45.428
28.7823,	44.2432
29.5203,	50.6965
30.2583,	56.5175
30.9963,	53.9202
31.7343,	48.4688
32.4723,	48.2118
33.2103,	48.0307
33.9483,	41.8298
34.6863,	31.8468
35.4244,	23.0697
36.1624,	23.5958
36.9004,	32.933
37.6384,	40.5343
38.3764,	43.2543
39.1144,	40.499
39.8524,	33.1976
40.5904,	26.7626
41.3284,	25.7561
42.0664,	34.2841
42.8044,	48.4934
43.5424,	56.7326
44.2804,	55.3956
45.0185,	47.3102
45.7565,	38.0423
46.4945,	31.4275
47.2325,	24.8448
47.9705,	18.819
48.7085,	16.4816
49.4465,	15.4926
50.1845,	15.0894
50.9225,	17.7786
51.6605,	22.6798
52.3985,	31.8571
53.1365,	47.6251
53.8745,	60.3654
54.6125,	62.626
55.3506,	55.8996
56.0886,	43.1099
56.8266,	31.8405
57.5646,	30.8981
58.3026,	39.237
59.0406,	51.068
59.7786,	63.8381
60.5166,	71.1369
61.2546,	72.4762
61.9926,	75.1512
62.7306,	73.9131
63.4686,	63.5759
64.2066,	49.6599
64.9446,	39.8947
65.6827,	44.5232
66.4207,	58.0391
67.1587,	62.008
67.8967,	50.3551
68.6347,	29.9839
69.3727,	15.7222
70.1107,	18.1272
70.8487,	29.9778
71.5867,	41.0589
72.3247,	50.053
73.0627,	59.1389
73.8007,	69.1636
74.5387,	74.4121
75.2768,	68.7799
76.0148,	54.871
76.7528,	40.1491
77.4908,	34.6795
78.2288,	49.163
78.9668,	75.684
79.7048,	94.735
80.4428,	92.9743
81.1808,	70.3766
81.9188,	45.722
82.6568,	35.277
83.3948,	32.5181
84.1328,	28.5994
84.8708,	25.3252
85.6089,	22.6415
86.3469,	23.7702
87.0849,	28.9144
87.8229,	30.5976
88.5609,	26.271
89.2989,	20.426
90.0369,	21.2277
90.7749,	35.1992
91.5129,	55.4742
92.2509,	66.2763
92.9889,	64.4477
93.7269,	61.0712
94.4649,	62.9568
95.203,	68.6449
95.941,	75.0413
96.679,	77.0944
97.417,	75.7502
98.155,	73.7028
98.893,	67.1169
99.631,	58.3891
100.369,	51.8571
101.107,	43.4023
101.845,	34.2079
102.583,	29.1412
103.321,	26.8648
104.059,	25.9978
104.797,	25.3568
105.535,	25.3745
106.273,	31.6476
107.011,	42.3858
107.749,	48.0048
108.487,	43.7349
109.225,	36.4394
109.963,	36.7203
110.701,	42.531
111.439,	46.36
112.177,	48.4985
112.915,	52.1257
113.653,	60.9948
114.391,	69.2695
115.129,	65.4395
115.867,	52.8498
116.605,	46.1909
117.343,	55.2278
118.081,	75.2011
118.819,	89.5533
119.557,	91.6433
120.295,	89.4033
121.033,	86.4439
121.771,	80.9269
122.509,	71.1563
123.247,	61.4791
123.985,	56.1604
124.723,	50.5397
125.461,	43.8148
126.199,	43.4496
126.937,	51.4834
127.675,	64.6377
128.413,	72.6732
129.151,	68.3702
129.889,	55.0827
130.627,	42.2128
131.365,	38.7528
132.103,	41.5849
132.841,	43.8702
133.579,	43.9144
134.317,	41.1191
135.055,	40.6805
135.793,	42.5054
136.531,	39.7006
137.269,	35.5816
138.007,	32.4145
138.745,	32.6105
139.483,	40.36
140.221,	57.5192
140.959,	77.3001
141.697,	85.6044
142.435,	74.8463
143.173,	49.8316
143.911,	25.7695
144.649,	19.5769
145.387,	31.306
146.125,	48.1479
146.863,	61.4068
147.601,	65.8792
148.339,	61.6573
149.077,	54.0332
149.815,	49.4608
150.554,	46.1114
151.292,	43.0236
152.03,	41.9614
152.768,	39.1193
153.506,	33.5166
154.244,	27.4753
154.982,	23.0161
155.72,	24.3431
156.458,	29.8888
157.196,	33.0651
157.934,	32.9846
158.672,	30.9935
159.41,	29.4521
160.148,	31.5515
160.886,	40.0998
161.624,	52.6059
162.362,	61.0614
163.1,	62.0902
163.838,	60.2877
164.576,	64.07
165.314,	73.6177
166.052,	75.8231
166.79,	66.1715
167.528,	51.6542
168.266,	37.4535
169.004,	26.9378
169.742,	20.3968
170.48,	19.6741
171.218,	27.5713
171.956,	40.8068
172.694,	52.3744
173.432,	56.1885
174.17,	52.1979
174.908,	46.5588
175.646,	44.7945
176.384,	47.7737
177.122,	48.5149
177.86,	41.9857
178.598,	32.6005
179.336,	26.311
180.074,	26.2621
180.812,	31.6171
181.55,	40.433
182.288,	49.4607
183.026,	55.3131
183.764,	56.9887
184.502,	54.8626
185.24,	48.4403
185.978,	38.5189
186.716,	28.3257
187.454,	25.4381
188.192,	32.1899
188.93,	41.412
189.668,	45.3691
190.406,	40.3916
191.144,	30.8892
191.882,	23.7021
192.62,	19.6446
193.358,	18.895
