t,	etaU
0,	52.7439
0.332945,	51.3403
0.66589,	42.9048
0.998835,	32.7991
1.33178,	32.7991
1.66472,	42.9048
1.99767,	51.3403
2.33061,	52.7439
2.66356,	51.21
2.9965,	49.9105
3.32945,	50.1248
3.66239,	54.5483
3.99534,	64.1826
4.32828,	77.024
4.66123,	82.3855
4.99417,	71.4398
5.32712,	52.9066
5.66006,	40.5272
5.99301,	40.6894
6.32595,	48.5388
6.6589,	52.026
6.99184,	47.7494
7.32479,	43.6291
7.65773,	42.4779
7.99068,	41.3825
8.32362,	37.421
8.65657,	30.1897
8.98951,	30.161
9.32246,	43.1291
9.6554,	60.4521
9.98835,	71.5007
10.3213,	69.4042
10.6542,	56.8694
10.9872,	45.8136
11.3201,	41.3382
11.6531,	40.7996
11.986,	40.9677
12.319,	39.4308
12.6519,	40.1585
12.9849,	43.6615
13.3178,	43.9986
13.6507,	41.3285
13.9837,	41.4321
14.3166,	44.7734
14.6496,	46.04
14.9825,	40.9013
15.3155,	31.5521
15.6484,	25.6224
15.9814,	26.1944
16.3143,	32.6467
16.6472,	43.4775
16.9802,	56.4222
17.3131,	67.4345
17.6461,	70.4015
17.979,	65.0877
18.312,	57.6222
18.6449,	49.7724
18.9779,	43.0867
19.3108,	38.9294
19.6437,	34.5348
19.9767,	30.7462
20.3096,	29.106
20.6426,	28.7764
20.9755,	28.7489
21.3085,	26.8889
21.6414,	23.6393
21.9744,	21.7221
22.3073,	23.2127
22.6403,	31.5903
22.9732,	45.372
23.3061,	60.111
23.6391,	70.3313
23.972,	71.938
24.305,	65.955
24.6379,	59.982
24.9709,	61.0811
25.3038,	70.4742
25.6368,	81.899
25.9697,	82.5656
26.3026,	67.1222
26.6356,	50.1356
26.9685,	46.2522
27.3015,	54.4626
27.6344,	64.3278
27.9674,	62.6364
28.3003,	48.9039
28.6333,	32.8085
28.9662,	21.519
29.2992,	19.5719
29.6321,	29.6096
29.965,	47.7909
30.298,	64.5622
30.6309,	71.984
30.9639,	69.5934
31.2968,	65.6166
31.6298,	65.9431
31.9627,	67.2213
32.2957,	65.2987
32.6286,	58.545
32.9615,	47.7483
33.2945,	37.5041
33.6274,	31.3742
33.9604,	32.606
34.2933,	40.3632
34.6263,	45.5668
34.9592,	46.0914
35.2922,	44.1569
35.6251,	41.0048
35.958,	37.0139
36.291,	29.5573
36.6239,	22.2889
36.9569,	22.7151
37.2898,	31.0824
37.6228,	40.9957
37.9557,	46.7223
38.2887,	50.4936
38.6216,	59.0107
38.9546,	71.2075
39.2875,	83.3072
39.6204,	89.8181
39.9534,	84.3438
40.2863,	69.9841
40.6193,	55.3574
40.9522,	47.5583
41.2852,	46.7573
41.6181,	45.0475
41.9511,	36.2837
42.284,	25.3858
42.6169,	19.8407
42.9499,	21.4308
43.2828,	26.1661
43.6158,	29.864
43.9487,	34.47
44.2817,	41.4041
44.6146,	47.0116
44.9476,	45.7981
45.2805,	36.4166
45.6135,	27.8963
45.9464,	30.7538
46.2793,	45.6437
46.6123,	63.1568
46.9452,	70.9315
47.2782,	63.624
47.6111,	45.9639
47.9441,	26.7806
48.277,	14.5542
