t,	etaU
0,	85.8384
0.332945,	63.143
0.66589,	42.413
0.998835,	30.5193
1.33178,	30.5193
1.66472,	42.413
1.99767,	63.143
2.33061,	85.8384
2.66356,	95.1979
2.9965,	86.0732
3.32945,	63.9954
3.66239,	40.7546
3.99534,	33.2169
4.32828,	40.1142
4.66123,	46.2553
4.99417,	45.8395
5.32712,	38.13
5.66006,	31.8851
5.99301,	33.9092
6.32595,	38.5277
6.6589,	39.465
6.99184,	35.3972
7.32479,	29.8019
7.65773,	26.6536
7.99068,	26.3378
8.32362,	29.2136
8.65657,	35.2162
8.98951,	43.322
9.32246,	49.9461
9.6554,	50.0227
9.98835,	43.6102
10.3213,	34.0745
10.6542,	25.5383
10.9872,	22.4262
11.3201,	22.6075
11.6531,	22.3044
11.986,	20.0308
12.319,	16.5247
12.6519,	16.539
12.9849,	21.8381
13.3178,	26.1877
13.6507,	24.3627
13.9837,	18.1303
14.3166,	13.0083
14.6496,	12.468
14.9825,	13.2482
15.3155,	14.1278
15.6484,	17.0578
15.9814,	21.261
16.3143,	26.7533
16.6472,	32.4686
16.9802,	36.5285
17.3131,	38.3116
17.6461,	34.7701
17.979,	27.2473
18.312,	22.3767
18.6449,	20.4229
18.9779,	18.8179
19.3108,	16.3398
19.6437,	15.4371
19.9767,	19.5694
20.3096,	26.0153
20.6426,	28.6893
20.9755,	24.5813
21.3085,	16.2811
21.6414,	9.46882
21.9744,	6.50951
22.3073,	6.35135
22.6403,	7.16366
22.9732,	7.60063
23.3061,	8.11354
23.6391,	9.21137
23.972,	12.9599
24.305,	18.6963
24.6379,	22.2953
24.9709,	21.5177
25.3038,	16.53
25.6368,	11.2297
25.9697,	10.6973
26.3026,	13.4339
26.6356,	14.908
26.9685,	15.6755
27.3015,	16.8292
27.6344,	17.2905
27.9674,	18.7886
28.3003,	23.0942
28.6333,	28.1261
28.9662,	31.0482
29.2992,	28.8052
29.6321,	22.2311
29.965,	17.6814
30.298,	16.3947
30.6309,	15.0727
30.9639,	14.9327
31.2968,	16.687
31.6298,	17.3077
31.9627,	15.3408
32.2957,	14.9679
32.6286,	19.5126
32.9615,	25.2171
33.2945,	25.2824
33.6274,	18.9022
33.9604,	14.1633
34.2933,	16.7289
34.6263,	24.6938
34.9592,	35.0796
35.2922,	46.4977
35.6251,	55.4012
35.958,	55.8905
36.291,	45.1806
36.6239,	30.0403
36.9569,	19.9333
37.2898,	17.3956
37.6228,	19.2952
37.9557,	20.8832
38.2887,	20.059
38.6216,	17.9098
38.9546,	15.5774
39.2875,	15.4392
39.6204,	18.7706
39.9534,	21.846
40.2863,	21.0356
40.6193,	16.5133
40.9522,	12.1939
41.2852,	13.7484
41.6181,	19.4847
41.9511,	23.0987
42.284,	22.048
42.6169,	17.3123
42.9499,	12.1236
43.2828,	10.1569
43.6158,	11.8366
43.9487,	13.877
44.2817,	14.6177
44.6146,	14.7647
44.9476,	16.3902
45.2805,	19.8342
45.6135,	21.2508
45.9464,	18.3455
46.2793,	14.3742
46.6123,	13.4003
46.9452,	17.7223
47.2782,	25.0683
47.6111,	29.9699
47.9441,	30.1685
48.277,	25.5717
48.61,	19.99
48.9429,	17.9376
49.2758,	18.8251
49.6088,	20.7621
49.9417,	21.7388
50.2747,	20.9568
50.6076,	19.8533
50.9406,	19.1779
51.2735,	21.0352
51.6065,	25.5937
51.9394,	28.4755
52.2723,	27.7095
52.6053,	23.8956
52.9382,	20.6891
