t,	etaU
0,	26.2256
0.332945,	23.5422
0.66589,	21.2244
0.998835,	18.1199
1.33178,	18.1199
1.66472,	21.2244
1.99767,	23.5422
2.33061,	26.2256
2.66356,	31.4058
2.9965,	35.8704
3.32945,	34.6354
3.66239,	28.224
3.99534,	21.922
4.32828,	22.709
4.66123,	30.227
4.99417,	37.2591
5.32712,	40.9824
5.66006,	41.4653
5.99301,	36.468
6.32595,	27.0506
6.6589,	17.5624
6.99184,	11.8457
7.32479,	11.686
7.65773,	14.3311
7.99068,	17.2604
8.32362,	19.1741
8.65657,	21.4209
8.98951,	25.6054
9.32246,	29.5571
9.6554,	31.3
9.98835,	31.792
10.3213,	33.4058
10.6542,	35.9903
10.9872,	35.4701
11.3201,	30.0589
11.6531,	23.2319
11.986,	18.5434
12.319,	16.4847
12.6519,	15.3771
12.9849,	17.1499
13.3178,	22.3542
13.6507,	25.8352
13.9837,	24.8283
14.3166,	23.3287
14.6496,	25.8259
14.9825,	32.6289
15.3155,	37.896
15.6484,	38.6565
15.9814,	38.7306
16.3143,	38.3714
16.6472,	34.1064
16.9802,	24.7499
17.3131,	13.8984
17.6461,	9.06025
17.979,	13.0827
18.312,	20.3244
18.6449,	24.3449
18.9779,	22.0757
19.3108,	17.8996
19.6437,	19.1106
19.9767,	25.4122
20.3096,	29.5504
20.6426,	27.1376
20.9755,	20.3114
21.3085,	17.4342
21.6414,	21.3149
21.9744,	26.0466
22.3073,	29.0718
22.6403,	30.441
22.9732,	28.9836
23.3061,	24.8271
23.6391,	18.7036
23.972,	13.3239
24.305,	11.8982
24.6379,	13.7303
24.9709,	17.1315
25.3038,	22.028
25.6368,	28.9841
25.9697,	34.3668
26.3026,	33.6811
26.6356,	29.456
26.9685,	26.4601
27.3015,	26.8076
27.6344,	31.0997
27.9674,	34.4315
28.3003,	35.1206
28.6333,	37.5777
28.9662,	39.9546
29.2992,	37.7405
29.6321,	33.2124
29.965,	31.1835
30.298,	33.704
30.6309,	39.0692
30.9639,	42.5243
31.2968,	42.2507
31.6298,	40.3187
31.9627,	36.9595
32.2957,	30.0522
32.6286,	21.4911
32.9615,	15.2528
33.2945,	12.528
33.6274,	12.6822
33.9604,	14.3344
34.2933,	15.6409
34.6263,	15.5323
34.9592,	14.4066
35.2922,	12.4115
35.6251,	10.4333
35.958,	12.1816
36.291,	18.372
36.6239,	25.1853
36.9569,	30.3358
37.2898,	33.4831
37.6228,	34.3723
37.9557,	33.5745
38.2887,	32.996
