t,	etaU
0,	26.6446
0.332945,	22.9187
0.66589,	16.2998
0.998835,	11.2441
1.33178,	11.2441
1.66472,	16.2998
1.99767,	22.9187
2.33061,	26.6446
2.66356,	27.7785
2.9965,	30.2748
3.32945,	34.3662
3.66239,	37.2423
3.99534,	36.4924
4.32828,	31.1172
4.66123,	25.7677
4.99417,	24.0536
5.32712,	23.2598
5.66006,	21.1166
5.99301,	17.6155
6.32595,	15.5325
6.6589,	16.5073
6.99184,	18.3316
7.32479,	18.4251
7.65773,	17.1494
7.99068,	15.745
8.32362,	14.6795
8.65657,	12.8991
8.98951,	10.413
9.32246,	9.56329
9.6554,	12.5072
9.98835,	17.2146
10.3213,	20.5996
10.6542,	21.431
10.9872,	19.3838
11.3201,	17.7164
11.6531,	18.8923
11.986,	20.3659
12.319,	20.8491
12.6519,	20.7596
12.9849,	20.3418
13.3178,	21.2743
13.6507,	22.932
13.9837,	22.6905
14.3166,	20.1007
14.6496,	17.0748
14.9825,	14.6879
15.3155,	12.6233
15.6484,	10.7423
15.9814,	10.9705
16.3143,	13.7524
16.6472,	17.9802
16.9802,	22.7491
17.3131,	26.9634
17.6461,	29.6292
17.979,	28.7571
18.312,	22.8909
18.6449,	16.0443
18.9779,	14.4809
19.3108,	18.6818
19.6437,	23.759
19.9767,	24.3819
20.3096,	21.8228
20.6426,	20.1126
20.9755,	20.5389
21.3085,	21.0818
21.6414,	21.0019
21.9744,	21.488
22.3073,	24.8096
22.6403,	29.8685
22.9732,	30.8162
23.3061,	24.9764
23.6391,	15.2714
23.972,	8.56327
24.305,	11.771
24.6379,	23.8012
24.9709,	34.4598
25.3038,	37.0944
25.6368,	33.4975
25.9697,	31.6582
26.3026,	34.7051
26.6356,	36.4014
26.9685,	30.7384
27.3015,	23.1016
27.6344,	21.1878
27.9674,	22.9623
28.3003,	23.0726
28.6333,	21.8303
28.9662,	23.7007
29.2992,	30.5789
29.6321,	35.9647
29.965,	32.4199
30.298,	22.632
30.6309,	13.5775
30.9639,	10.5518
31.2968,	15.7964
31.6298,	24.252
31.9627,	29.2395
32.2957,	30.7803
32.6286,	30.7617
32.9615,	29.9276
33.2945,	28.0295
33.6274,	25.4004
33.9604,	23.7443
34.2933,	25.2745
34.6263,	28.3281
34.9592,	28.5875
35.2922,	24.9902
35.6251,	19.1454
35.958,	12.4412
36.291,	9.44782
36.6239,	11.1116
36.9569,	13.8701
37.2898,	18.8681
37.6228,	25.7327
37.9557,	29.532
38.2887,	27.7008
38.6216,	20.6338
38.9546,	12.8134
39.2875,	9.59691
39.6204,	9.3066
39.9534,	8.87918
40.2863,	8.79935
