t,	etaU
0,	3.37251
0.332945,	3.16695
0.66589,	2.63979
0.998835,	2.27861
1.33178,	2.27861
1.66472,	2.63979
1.99767,	3.16695
2.33061,	3.37251
2.66356,	3.04756
2.9965,	2.41578
3.32945,	1.71641
3.66239,	1.22188
3.99534,	1.09325
4.32828,	1.22291
4.66123,	1.75005
4.99417,	2.90149
5.32712,	4.33139
5.66006,	5.24467
5.99301,	5.14559
6.32595,	4.16878
6.6589,	2.98046
6.99184,	2.15953
7.32479,	1.80039
7.65773,	1.73885
7.99068,	2.10804
8.32362,	2.95921
8.65657,	3.68013
8.98951,	3.68846
9.32246,	2.9115
9.6554,	1.97116
9.98835,	1.56945
10.3213,	1.54976
10.6542,	1.6983
10.9872,	2.05307
11.3201,	2.38477
11.6531,	2.60048
11.986,	2.49953
12.319,	2.46545
12.6519,	2.9745
12.9849,	3.74105
13.3178,	4.42419
13.6507,	4.51798
13.9837,	3.73916
14.3166,	2.66368
14.6496,	1.75822
14.9825,	1.46171
15.3155,	1.99349
15.6484,	2.76136
15.9814,	3.47399
16.3143,	3.84479
16.6472,	3.58389
16.9802,	3.0517
17.3131,	2.80041
17.6461,	2.91637
17.979,	3.17584
18.312,	3.13628
18.6449,	2.65032
18.9779,	2.06889
19.3108,	1.68924
19.6437,	1.88842
19.9767,	2.52059
20.3096,	2.95086
20.6426,	3.04304
20.9755,	3.24867
21.3085,	3.68222
21.6414,	3.95737
21.9744,	3.59539
22.3073,	2.59877
22.6403,	1.85305
22.9732,	2.0317
23.3061,	2.70356
23.6391,	3.43337
23.972,	4.01525
24.305,	4.19828
24.6379,	4.18974
24.9709,	3.91505
25.3038,	3.41812
25.6368,	3.22771
25.9697,	3.30733
26.3026,	3.52753
26.6356,	3.94462
26.9685,	4.59604
27.3015,	5.59031
27.6344,	6.14084
27.9674,	5.34588
28.3003,	4.06014
28.6333,	3.40004
28.9662,	3.42092
29.2992,	3.7436
29.6321,	3.86122
29.965,	3.70414
30.298,	3.78794
30.6309,	3.82856
30.9639,	3.56149
31.2968,	3.73136
31.6298,	4.32441
31.9627,	5.13296
32.2957,	5.99998
32.6286,	6.16109
32.9615,	5.60781
33.2945,	4.93581
33.6274,	4.32499
33.9604,	4.23071
34.2933,	4.55883
34.6263,	4.99982
34.9592,	5.82278
35.2922,	6.50633
35.6251,	6.23212
35.958,	5.13376
36.291,	3.78896
36.6239,	2.9596
36.9569,	3.1244
37.2898,	3.70104
37.6228,	4.00248
37.9557,	4.16161
38.2887,	4.45258
38.6216,	5.17317
38.9546,	6.17359
39.2875,	6.82541
39.6204,	7.04544
39.9534,	6.88446
40.2863,	6.43952
40.6193,	6.77094
40.9522,	8.35726
41.2852,	10.4879
41.6181,	11.6149
41.9511,	10.1736
42.284,	6.85943
42.6169,	4.02503
42.9499,	3.10349
43.2828,	3.93053
43.6158,	5.56372
43.9487,	6.62055
44.2817,	6.32087
44.6146,	5.18597
44.9476,	4.18234
45.2805,	3.74321
45.6135,	4.51547
45.9464,	5.95615
46.2793,	6.71959
46.6123,	6.65572
46.9452,	5.79542
47.2782,	4.37605
47.6111,	3.61253
47.9441,	3.77572
48.277,	4.31917
48.61,	4.82966
48.9429,	5.17006
49.2758,	6.06621
49.6088,	7.80811
49.9417,	9.26713
50.2747,	9.00401
50.6076,	7.03898
50.9406,	4.8984
51.2735,	3.60168
51.6065,	3.18184
51.9394,	4.26899
52.2723,	6.34357
52.6053,	8.29205
52.9382,	9.46901
53.2712,	10.1519
53.6041,	10.9921
53.9371,	11.6521
54.27,	11.2706
54.603,	9.8255
54.9359,	8.67169
55.2689,	9.04106
55.6018,	10.0187
55.9347,	10.5938
56.2677,	11.942
56.6006,	13.6746
56.9336,	14.7296
57.2665,	14.2659
57.5995,	12.2665
57.9324,	10.874
58.2654,	11.9989
58.5983,	14.137
58.9312,	15.7636
59.2642,	16.7555
59.5971,	16.3173
59.9301,	15.0915
60.263,	13.791
60.596,	11.9042
60.9289,	9.66157
61.2619,	7.93887
61.5948,	6.81102
61.9278,	6.32102
62.2607,	5.68229
62.5936,	4.28903
62.9266,	2.96311
63.2595,	2.59341
63.5925,	3.55369
63.9254,	5.74435
64.2584,	8.34521
64.5913,	9.58941
64.9243,	8.92383
65.2572,	8.45996
65.5901,	10.6237
65.9231,	15.5523
66.256,	21.4695
66.589,	26.6191
66.9219,	28.638
67.2549,	28.1709
67.5878,	28.0627
67.9208,	27.9909
68.2537,	30.0077
68.5866,	33.9069
68.9196,	36.3778
69.2525,	50.2937
69.5855,	78.2889
69.9184,	97.3683
70.2514,	100
70.5843,	91.3334
70.9173,	77.1102
71.2502,	72.2128
71.5832,	71.7951
71.9161,	65.7356
72.249,	67.1365
72.582,	79.5828
72.9149,	92.6704
73.2479,	96.8016
73.5808,	82.972
73.9138,	57.4203
74.2467,	42.0564
74.5797,	45.0732
74.9126,	52.7631
75.2455,	52.7718
75.5785,	45.6414
75.9114,	40.4072
76.2444,	42.0961
76.5773,	41.803
76.9103,	33.4069
77.2432,	23.9561
77.5762,	18.7913
77.9091,	18.9072
78.2421,	20.0495
78.575,	17.1308
78.9079,	13.6722
79.2409,	12.4776
79.5738,	12.8938
79.9068,	13.4706
80.2397,	12.9921
80.5727,	12.9614
80.9056,	15.6116
81.2386,	19.3576
81.5715,	20.6933
81.9044,	18.3906
82.2374,	13.9823
82.5703,	9.92768
82.9033,	7.56478
83.2362,	7.4913
83.5692,	9.59189
83.9021,	12.3776
84.2351,	13.7823
84.568,	14.2209
84.9009,	15.5359
85.2339,	17.2954
85.5668,	18.3472
85.8998,	17.4032
86.2327,	14.686
86.5657,	11.835
86.8986,	9.17481
87.2316,	6.88725
87.5645,	6.10913
87.8975,	5.99099
88.2304,	5.27433
88.5633,	4.46865
88.8963,	4.65738
89.2292,	5.97977
89.5622,	7.37451
89.8951,	8.48519
90.2281,	8.96119
90.561,	8.43357
90.894,	7.13271
91.2269,	5.22439
91.5598,	3.40121
91.8928,	3.25453
92.2257,	4.89588
92.5587,	6.85416
92.8916,	7.79633
93.2246,	7.40911
93.5575,	6.37757
93.8905,	5.72081
94.2234,	5.71666
94.5564,	5.46522
94.8893,	4.5193
95.2222,	3.42184
95.5552,	2.59167
95.8881,	2.08944
96.2211,	2.35388
96.554,	3.38824
96.887,	4.28604
97.2199,	4.37462
97.5529,	4.15781
97.8858,	4.34729
98.2187,	5.03933
98.5517,	5.30881
98.8846,	4.59844
99.2176,	3.84283
99.5505,	3.85045
99.8835,	4.1306
100.216,	3.97243
100.549,	3.55157
100.882,	3.3185
101.215,	3.28982
101.548,	3.03349
101.881,	2.62719
102.214,	2.51086
102.547,	2.66671
102.88,	2.70495
103.213,	2.65194
103.546,	3.24755
103.879,	4.65889
104.212,	5.85093
104.545,	6.27987
104.878,	6.1786
105.211,	5.6703
105.544,	5.07142
105.876,	4.47195
106.209,	3.84392
106.542,	3.45035
106.875,	3.00794
107.208,	2.21513
107.541,	1.79812
107.874,	2.11933
108.207,	2.52045
108.54,	2.58909
108.873,	2.48415
109.206,	2.79293
109.539,	3.86477
109.872,	5.03465
110.205,	5.35996
110.538,	4.648
110.871,	3.37088
111.204,	2.33351
111.537,	1.94476
111.869,	2.17811
112.202,	2.77598
112.535,	3.30102
112.868,	3.408
113.201,	3.15112
113.534,	3.06142
113.867,	3.37916
114.2,	3.85948
114.533,	4.01647
114.866,	3.50406
115.199,	2.6432
115.532,	2.07053
115.865,	1.84729
116.198,	1.95235
116.531,	2.29462
116.864,	2.49541
117.197,	2.54962
117.53,	2.55715
117.862,	2.47535
118.195,	2.31304
118.528,	2.22282
118.861,	2.27544
119.194,	2.51372
119.527,	2.84028
119.86,	2.93703
120.193,	2.82808
120.526,	2.73328
120.859,	2.57853
121.192,	2.27837
121.525,	2.08651
121.858,	2.26704
122.191,	2.76336
122.524,	3.05779
122.857,	2.74076
123.19,	2.23041
123.523,	2.21281
123.856,	2.68807
124.188,	2.95515
124.521,	2.69593
124.854,	2.38955
125.187,	2.44486
125.52,	2.65171
125.853,	2.67931
126.186,	2.40587
126.519,	2.01878
126.852,	1.73052
127.185,	1.56242
127.518,	1.631
127.851,	2.10398
128.184,	2.86142
128.517,	3.3911
128.85,	3.23223
129.183,	2.73377
129.516,	2.60252
129.849,	2.99808
130.181,	3.56372
130.514,	3.75074
130.847,	3.4293
131.18,	2.98499
131.513,	2.66503
131.846,	2.45962
132.179,	2.42456
132.512,	2.34947
132.845,	2.04907
133.178,	1.63235
133.511,	1.24347
133.844,	1.03069
134.177,	0.996125
134.51,	0.99468
134.843,	1.0578
135.176,	1.27733
135.509,	1.54232
135.842,	1.71709
136.174,	1.69595
136.507,	1.43845
136.84,	1.08182
137.173,	0.840403
137.506,	0.762174
137.839,	0.809316
138.172,	0.875517
138.505,	0.797971
138.838,	0.631518
139.171,	0.681336
139.504,	1.12975
139.837,	1.68967
140.17,	1.94664
140.503,	1.78305
140.836,	1.38847
141.169,	1.11333
141.502,	1.14356
141.835,	1.32451
142.167,	1.44488
142.5,	1.4813
142.833,	1.53823
143.166,	1.64805
143.499,	1.67532
143.832,	1.4765
144.165,	1.24747
144.498,	1.32893
144.831,	1.59583
145.164,	1.6131
145.497,	1.2458
145.83,	0.766091
146.163,	0.537786
146.496,	0.65729
146.829,	1.03528
147.162,	1.61252
147.495,	2.23132
147.828,	2.63291
148.16,	2.59443
148.493,	2.34647
148.826,	2.2113
149.159,	2.09519
149.492,	1.82527
149.825,	1.36445
150.158,	0.934458
150.491,	0.937924
150.824,	1.3361
151.157,	1.75478
151.49,	2.03114
151.823,	2.08184
152.156,	1.92252
152.489,	1.61758
152.822,	1.31824
153.155,	1.14432
153.488,	1.09034
153.821,	1.10719
154.153,	1.07113
154.486,	0.984007
154.819,	1.03461
155.152,	1.17712
155.485,	1.2033
155.818,	1.04723
156.151,	0.754795
156.484,	0.540997
156.817,	0.619114
157.15,	0.913351
157.483,	1.17437
157.816,	1.28482
158.149,	1.36124
158.482,	1.46502
158.815,	1.46811
159.148,	1.31512
159.481,	1.14326
159.814,	1.15995
160.146,	1.34053
160.479,	1.45065
160.812,	1.4167
161.145,	1.33322
161.478,	1.24893
161.811,	1.1706
162.144,	1.10339
162.477,	1.2015
162.81,	1.51909
163.143,	1.79786
163.476,	1.81138
163.809,	1.55636
164.142,	1.214
164.475,	0.973317
164.808,	0.852587
165.141,	0.757069
165.474,	0.719784
165.807,	0.818474
166.14,	1.14246
166.472,	1.5653
166.805,	1.72949
167.138,	1.56505
167.471,	1.25394
167.804,	0.983927
168.137,	0.898276
168.47,	0.940634
168.803,	0.956658
169.136,	0.947098
169.469,	0.909929
169.802,	0.850872
170.135,	0.787552
170.468,	0.750937
170.801,	0.730682
171.134,	0.741861
171.467,	0.82303
171.8,	0.882032
172.133,	0.893438
172.465,	0.920152
172.798,	1.03547
173.131,	1.22498
173.464,	1.28362
173.797,	1.08861
174.13,	0.760544
174.463,	0.519276
174.796,	0.513073
175.129,	0.62732
175.462,	0.668038
175.795,	0.637792
176.128,	0.650365
176.461,	0.765002
176.794,	0.87866
177.127,	0.95989
177.46,	1.07193
177.793,	1.12016
178.126,	0.991349
178.458,	0.68975
178.791,	0.346585
179.124,	0.206422
179.457,	0.369645
179.79,	0.666607
180.123,	0.882791
180.456,	0.893615
180.789,	0.715694
181.122,	0.519715
181.455,	0.457693
181.788,	0.525601
182.121,	0.619567
182.454,	0.689725
182.787,	0.734285
183.12,	0.75538
183.453,	0.82717
183.786,	0.953415
184.119,	0.997919
184.451,	0.924507
184.784,	0.813314
185.117,	0.709027
185.45,	0.625425
185.783,	0.518909
186.116,	0.406283
186.449,	0.533139
186.782,	0.961706
187.115,	1.35175
187.448,	1.39211
187.781,	1.05709
188.114,	0.590183
188.447,	0.324305
188.78,	0.28614
189.113,	0.31832
189.446,	0.349281
189.779,	0.372129
190.112,	0.423903
190.444,	0.562373
190.777,	0.735518
191.11,	0.78424
191.443,	0.656332
191.776,	0.463575
192.109,	0.367385
192.442,	0.4609
192.775,	0.627251
193.108,	0.749808
193.441,	0.830291
193.774,	0.838114
194.107,	0.774182
194.44,	0.65111
194.773,	0.497363
195.106,	0.388927
195.439,	0.325924
195.772,	0.27704
196.105,	0.294115
196.437,	0.3634
196.77,	0.458646
197.103,	0.54047
197.436,	0.5488
197.769,	0.481829
198.102,	0.406293
198.435,	0.370495
198.768,	0.400828
199.101,	0.468695
199.434,	0.498167
199.767,	0.486183
200.1,	0.545879
200.433,	0.696067
200.766,	0.801499
201.099,	0.79478
201.432,	0.687183
201.765,	0.566858
202.098,	0.562289
202.43,	0.606667
202.763,	0.593236
203.096,	0.56638
203.429,	0.547102
203.762,	0.539635
204.095,	0.564737
204.428,	0.601519
204.761,	0.660795
205.094,	0.731964
205.427,	0.766685
205.76,	0.766644
206.093,	0.750267
206.426,	0.737141
206.759,	0.717292
207.092,	0.653079
207.425,	0.553231
207.758,	0.445193
208.091,	0.342676
208.424,	0.306725
208.756,	0.432259
209.089,	0.680617
209.422,	0.851817
209.755,	0.853197
210.088,	0.780616
210.421,	0.717283
210.754,	0.666057
211.087,	0.577476
211.42,	0.439164
211.753,	0.353741
212.086,	0.347891
212.419,	0.345198
212.752,	0.375007
213.085,	0.49484
213.418,	0.66007
213.751,	0.789965
214.084,	0.810426
214.417,	0.77129
214.749,	0.752223
215.082,	0.761568
215.415,	0.78129
215.748,	0.757308
216.081,	0.669193
216.414,	0.57316
216.747,	0.499338
217.08,	0.460253
217.413,	0.425745
217.746,	0.367481
218.079,	0.318267
218.412,	0.323517
218.745,	0.412552
219.078,	0.521187
219.411,	0.576785
219.744,	0.639938
220.077,	0.756299
220.41,	0.845534
220.742,	0.799545
221.075,	0.596028
221.408,	0.383382
221.741,	0.335881
222.074,	0.449408
222.407,	0.591823
222.74,	0.65656
223.073,	0.594466
223.406,	0.438319
223.739,	0.315921
224.072,	0.303973
224.405,	0.334329
224.738,	0.320363
225.071,	0.261212
225.404,	0.216981
225.737,	0.224222
226.07,	0.285768
226.403,	0.368898
226.735,	0.424228
227.068,	0.427018
227.401,	0.385158
227.734,	0.323623
228.067,	0.288672
228.4,	0.291041
228.733,	0.299844
229.066,	0.31249
229.399,	0.343252
229.732,	0.37236
230.065,	0.398602
230.398,	0.423651
230.731,	0.402565
231.064,	0.338487
231.397,	0.288866
231.73,	0.282182
232.063,	0.326432
232.396,	0.375333
232.728,	0.366367
233.061,	0.317311
233.394,	0.268359
233.727,	0.274733
234.06,	0.346291
234.393,	0.395101
234.726,	0.36532
235.059,	0.283404
235.392,	0.197171
235.725,	0.163977
236.058,	0.201636
236.391,	0.272854
236.724,	0.33373
237.057,	0.359113
237.39,	0.377164
237.723,	0.422234
238.056,	0.469412
238.389,	0.441435
238.721,	0.330669
239.054,	0.221279
239.387,	0.211804
239.72,	0.328621
240.053,	0.466616
240.386,	0.539798
240.719,	0.533216
241.052,	0.470344
241.385,	0.42213
241.718,	0.422633
242.051,	0.423336
242.384,	0.386503
242.717,	0.327186
243.05,	0.305367
243.383,	0.390165
243.716,	0.533861
244.049,	0.614998
244.382,	0.567033
244.714,	0.421781
245.047,	0.277572
245.38,	0.242637
245.713,	0.296332
246.046,	0.346143
246.379,	0.346466
246.712,	0.291669
247.045,	0.239298
247.378,	0.229779
247.711,	0.236479
248.044,	0.22631
248.377,	0.224197
248.71,	0.238005
249.043,	0.263208
249.376,	0.308944
249.709,	0.353772
250.042,	0.38014
250.375,	0.400131
250.708,	0.398372
251.04,	0.372454
251.373,	0.33148
251.706,	0.260836
252.039,	0.220405
252.372,	0.251952
252.705,	0.300158
253.038,	0.329358
253.371,	0.347771
253.704,	0.365248
254.037,	0.416413
254.37,	0.490321
254.703,	0.506348
255.036,	0.458172
255.369,	0.387459
255.702,	0.322612
256.035,	0.302393
256.368,	0.338683
256.701,	0.398239
257.033,	0.453508
257.366,	0.485452
257.699,	0.465085
258.032,	0.390141
258.365,	0.314191
258.698,	0.263398
259.031,	0.229791
259.364,	0.21353
259.697,	0.204112
260.03,	0.217573
260.363,	0.247537
260.696,	0.255392
261.029,	0.232419
261.362,	0.214136
261.695,	0.230416
262.028,	0.261972
262.361,	0.27725
262.694,	0.275725
263.026,	0.261129
263.359,	0.236512
263.692,	0.198882
264.025,	0.150439
264.358,	0.120353
264.691,	0.117298
265.024,	0.134816
265.357,	0.158458
265.69,	0.163338
266.023,	0.151123
266.356,	0.148377
266.689,	0.184317
267.022,	0.243645
267.355,	0.261581
267.688,	0.224382
268.021,	0.198795
268.354,	0.236927
268.687,	0.337935
