t,	etaU
0,	27.4024
0.332945,	34.8217
0.66589,	39.9589
0.998835,	43.2857
1.33178,	43.2857
1.66472,	39.9589
1.99767,	34.8217
2.33061,	27.4024
2.66356,	21.2992
2.9965,	22.9914
3.32945,	29.4683
3.66239,	33.024
3.99534,	29.3318
4.32828,	20.5196
4.66123,	13.7905
4.99417,	16.486
5.32712,	25.3851
5.66006,	32.6917
5.99301,	40.7192
6.32595,	50.2925
6.6589,	53.4879
6.99184,	46.7182
7.32479,	32.2282
7.65773,	22.7195
7.99068,	28.5093
8.32362,	42.2754
8.65657,	56.4291
8.98951,	66.1944
9.32246,	67.6562
9.6554,	64.5151
9.98835,	56.4575
10.3213,	46.4257
10.6542,	44.357
10.9872,	47.2848
11.3201,	54.271
11.6531,	63.6422
11.986,	66.3436
12.319,	63.8158
12.6519,	59.8484
12.9849,	52.3764
13.3178,	43.8859
13.6507,	38.1902
13.9837,	40.5495
14.3166,	51.4523
14.6496,	61.3725
14.9825,	63.7746
15.3155,	56.8126
15.6484,	47.4995
15.9814,	40.9112
16.3143,	43.9083
16.6472,	59.3812
16.9802,	70.9137
17.3131,	64.259
17.6461,	41.9301
17.979,	17.7104
18.312,	9.28262
18.6449,	20.8846
18.9779,	41.9374
19.3108,	64.3721
19.6437,	81.6907
19.9767,	90.6472
20.3096,	95.8993
20.6426,	100
20.9755,	93.2291
21.3085,	71.5894
21.6414,	49.2581
21.9744,	42.146
22.3073,	53.2549
22.6403,	70.3482
22.9732,	82.7129
23.3061,	88.5359
23.6391,	86.212
23.972,	74.1164
24.305,	55.2158
24.6379,	41.3164
24.9709,	41.6898
25.3038,	48.3378
25.6368,	50.9618
25.9697,	48.3652
26.3026,	41.198
26.6356,	34.0813
26.9685,	30.8113
27.3015,	31.9973
27.6344,	36.9776
27.9674,	39.7986
28.3003,	37.4915
28.6333,	36.8038
28.9662,	42.4224
29.2992,	48.6636
29.6321,	47.7079
29.965,	38.9575
30.298,	33.5021
30.6309,	40.7802
30.9639,	54.0939
31.2968,	62.3052
31.6298,	61.2202
31.9627,	51.5941
32.2957,	41.9029
32.6286,	38.8867
32.9615,	43.5552
33.2945,	51.9746
33.6274,	55.73
33.9604,	52.5878
34.2933,	45.1969
34.6263,	36.4561
34.9592,	29.1772
35.2922,	25.1227
35.6251,	23.8856
35.958,	22.8999
36.291,	18.5377
36.6239,	12.5262
36.9569,	12.7595
37.2898,	24.5984
37.6228,	42.2015
37.9557,	56.0934
38.2887,	58.8587
38.6216,	50.0806
38.9546,	43.702
39.2875,	50.742
39.6204,	65.2915
39.9534,	74.0238
40.2863,	65.9909
40.6193,	45.5851
40.9522,	33.7619
41.2852,	41.2676
41.6181,	57.7358
41.9511,	67.1129
42.284,	60.3144
42.6169,	42.9395
42.9499,	32.7068
43.2828,	37.5747
43.6158,	49.2706
43.9487,	59.8476
44.2817,	64.7989
44.6146,	66.7839
44.9476,	76.9483
45.2805,	91.5262
45.6135,	97.0959
45.9464,	89.77
46.2793,	75.9238
46.6123,	64.9342
46.9452,	58.4112
47.2782,	50.7755
47.6111,	43.2993
47.9441,	42.6582
48.277,	50.8675
48.61,	58.9744
48.9429,	56.5506
49.2758,	45.9483
49.6088,	37.1876
49.9417,	36.9096
50.2747,	43.2049
50.6076,	48.7836
50.9406,	49.1811
51.2735,	49.6042
51.6065,	56.3354
51.9394,	67.516
