t,	etaU
0,	48.4351
0.332945,	48.1721
0.66589,	45.8739
0.998835,	46.2693
1.33178,	46.2693
1.66472,	45.8739
1.99767,	48.1721
2.33061,	48.4351
2.66356,	46.0667
2.9965,	43.9904
3.32945,	41.3147
3.66239,	38.3224
3.99534,	37.1335
4.32828,	39.6541
4.66123,	43.6289
4.99417,	43.4417
5.32712,	36.0864
5.66006,	24.1397
5.99301,	16.7715
6.32595,	16.9131
6.6589,	21.1924
6.99184,	26.8782
7.32479,	30.863
7.65773,	33.8602
7.99068,	38.0676
8.32362,	41.5248
8.65657,	43.9115
8.98951,	42.5802
9.32246,	39.1704
9.6554,	39.0694
9.98835,	40.2866
10.3213,	43.0005
10.6542,	46.9487
10.9872,	47.3088
11.3201,	46.7479
11.6531,	47.1092
11.986,	47.0876
12.319,	47.9798
12.6519,	44.7075
12.9849,	35.3673
13.3178,	29.6106
13.6507,	30.2714
13.9837,	35.4561
14.3166,	44.7628
14.6496,	54.3744
14.9825,	64.2713
15.3155,	71.9814
15.6484,	69.6512
15.9814,	59.2811
16.3143,	48.4375
16.6472,	40.2421
16.9802,	37.5845
17.3131,	40.5317
17.6461,	47.9896
17.979,	54.0283
18.312,	50.6979
18.6449,	39.131
18.9779,	29.6801
19.3108,	28.1658
19.6437,	30.0515
19.9767,	28.785
20.3096,	24.6351
20.6426,	21.9855
20.9755,	23.5828
21.3085,	31.123
21.6414,	45.5158
21.9744,	63.0483
22.3073,	75.4091
22.6403,	74.8073
22.9732,	61.0142
23.3061,	42.8364
23.6391,	29.1759
23.972,	22.9755
24.305,	22.1417
24.6379,	24.7539
24.9709,	29.5139
25.3038,	35.2075
25.6368,	42.1988
25.9697,	49.1123
26.3026,	51.9558
26.6356,	49.7906
26.9685,	43.2919
27.3015,	39.8341
27.6344,	43.4338
27.9674,	45.0552
28.3003,	38.9422
28.6333,	33.1169
28.9662,	35.3178
29.2992,	43.9402
29.6321,	48.522
29.965,	40.9488
30.298,	29.874
30.6309,	27.1542
30.9639,	30.1998
31.2968,	33.8457
31.6298,	42.0286
31.9627,	52.6153
32.2957,	57.4311
32.6286,	50.8202
32.9615,	38.5519
33.2945,	32.6208
33.6274,	40.6179
33.9604,	54.3936
34.2933,	60.8334
34.6263,	59.2839
34.9592,	55.866
35.2922,	54.0944
35.6251,	52.6172
35.958,	48.3501
36.291,	44.142
36.6239,	47.0483
36.9569,	54.0285
37.2898,	55.7125
37.6228,	48.1979
37.9557,	37.2593
38.2887,	29.0292
38.6216,	23.9972
38.9546,	19.6341
39.2875,	20.7616
39.6204,	35.2814
39.9534,	61.2607
40.2863,	87.2635
40.6193,	100
40.9522,	92.7107
41.2852,	72.5699
41.6181,	52.9451
41.9511,	41.1877
42.284,	36.7654
42.6169,	41.0144
42.9499,	52.9198
43.2828,	64.2719
43.6158,	66.6791
43.9487,	56.0413
44.2817,	42.8371
44.6146,	43.3578
44.9476,	53.6086
45.2805,	58.7985
45.6135,	62.013
45.9464,	69.7586
46.2793,	80.2499
46.6123,	86.6982
46.9452,	82.9651
47.2782,	73.3835
47.6111,	65.6606
47.9441,	58.8054
48.277,	55.2673
48.61,	57.9801
48.9429,	60.0474
49.2758,	57.1909
49.6088,	51.1942
49.9417,	52.1026
50.2747,	62.5107
50.6076,	68.8473
50.9406,	62.4224
51.2735,	50.3038
51.6065,	44.4252
51.9394,	49.4216
52.2723,	56.2094
52.6053,	52.492
52.9382,	44.4319
53.2712,	43.0253
53.6041,	48.1357
53.9371,	51.2219
54.27,	45.8865
54.603,	40.6874
54.9359,	44.4692
55.2689,	51.3953
55.6018,	54.1241
55.9347,	50.7209
56.2677,	43.4905
56.6006,	36.8484
56.9336,	36.0038
57.2665,	44.1437
57.5995,	57.0393
57.9324,	67.8521
58.2654,	69.9723
58.5983,	68.9972
58.9312,	77.6063
59.2642,	86.3434
59.5971,	80.531
59.9301,	61.3831
60.263,	48.8513
60.596,	58.7518
60.9289,	77.045
61.2619,	86.736
61.5948,	85.4278
61.9278,	78.1706
62.2607,	70.3961
62.5936,	57.961
62.9266,	47.3514
63.2595,	52.6976
63.5925,	67.3095
63.9254,	74.6921
64.2584,	66.343
64.5913,	48.8436
64.9243,	34.2255
65.2572,	25.7242
65.5901,	19.9107
65.9231,	16.363
66.256,	16.7152
66.589,	19.8744
66.9219,	23.0813
67.2549,	23.9709
67.5878,	23.436
67.9208,	26.9955
68.2537,	36.5583
68.5866,	53.3174
68.9196,	72.1105
69.2525,	77.3007
69.5855,	64.9746
69.9184,	45.9231
70.2514,	35.4338
70.5843,	39.0345
70.9173,	47.3021
71.2502,	57.4438
71.5832,	68.1695
71.9161,	71.4925
72.249,	68.3517
72.582,	61.1579
72.9149,	53.4558
73.2479,	47.845
73.5808,	37.7357
73.9138,	25.0835
74.2467,	22.4352
74.5797,	30.6809
74.9126,	41.0096
75.2455,	49.1002
75.5785,	54.137
75.9114,	55.1358
76.2444,	52.1621
76.5773,	44.4106
76.9103,	34.047
77.2432,	30.377
77.5762,	33.9685
77.9091,	39.5411
78.2421,	44.8062
78.575,	49.8439
78.9079,	53.2558
79.2409,	51.5967
79.5738,	45.9544
79.9068,	40.7177
80.2397,	39.598
80.5727,	42.1395
80.9056,	42.5848
81.2386,	38.3796
81.5715,	37.4635
81.9044,	44.0766
82.2374,	52.7678
82.5703,	54.7719
82.9033,	47.8734
83.2362,	40.8277
83.5692,	42.2093
83.9021,	48.9595
84.2351,	51.7583
84.568,	48.0123
84.9009,	42.0685
85.2339,	43.6546
85.5668,	51.9399
85.8998,	55.2246
86.2327,	52.0021
86.5657,	47.4197
86.8986,	43.8672
87.2316,	42.9337
87.5645,	41.6276
87.8975,	39.5627
88.2304,	40.7679
88.5633,	39.5272
88.8963,	31.1056
89.2292,	21.737
89.5622,	16.6023
89.8951,	14.0425
90.2281,	15.5942
90.561,	25.5843
90.894,	39.9251
91.2269,	51.3662
91.5598,	55.0275
91.8928,	50.1419
92.2257,	45.0444
92.5587,	43.0875
92.8916,	40.3046
93.2246,	39.9146
93.5575,	42.6524
93.8905,	46.2583
94.2234,	51.759
94.5564,	53.2914
94.8893,	46.5058
95.2222,	36.8162
95.5552,	27.954
95.8881,	20.9982
96.2211,	21.3323
96.554,	30.1235
96.887,	40.2528
97.2199,	44.8312
97.5529,	39.5186
97.8858,	31.3682
98.2187,	31.6392
98.5517,	37.6107
98.8846,	39.9339
99.2176,	36.7243
99.5505,	37.2393
99.8835,	47.8305
100.216,	59.8182
100.549,	61.6848
100.882,	50.4746
101.215,	35.6232
101.548,	29.1815
101.881,	28.2138
102.214,	27.5613
102.547,	27.5299
102.88,	26.8518
103.213,	26.4262
103.546,	31.4855
103.879,	43.1596
104.212,	54.4663
104.545,	56.0578
104.878,	45.5293
105.211,	33.4327
105.544,	29.8831
105.876,	31.6819
106.209,	31.6219
106.542,	30.0123
106.875,	29.2123
107.208,	28.2271
107.541,	25.7764
107.874,	24.843
108.207,	28.4545
108.54,	36.2457
108.873,	45.1628
109.206,	50.6859
109.539,	52.54
109.872,	52.6253
110.205,	49.5101
110.538,	41.352
110.871,	34.2544
111.204,	33.4029
111.537,	37.126
111.869,	44.1098
112.202,	49.8306
112.535,	49.2219
112.868,	45.6142
113.201,	40.4274
113.534,	35.2736
113.867,	35.8965
114.2,	36.9877
114.533,	35.4995
114.866,	34.9226
115.199,	33.0357
115.532,	31.02
115.865,	29.1096
116.198,	25.5346
116.531,	26.3301
116.864,	29.9606
117.197,	29.3443
117.53,	24.6759
117.862,	20.3614
118.195,	21.6125
118.528,	29.5238
118.861,	36.101
119.194,	34.6666
119.527,	27.8903
119.86,	24.1566
120.193,	26.069
120.526,	29.3046
120.859,	29.979
121.192,	27.3995
121.525,	25.5863
121.858,	27.5504
122.191,	29.7535
122.524,	29.0382
122.857,	29.0879
123.19,	30.9815
123.523,	32.4151
123.856,	30.5907
124.188,	24.5316
124.521,	17.9341
124.854,	17.3304
125.187,	23.2401
125.52,	29.0252
125.853,	32.2009
126.186,	32.6192
126.519,	30.6681
126.852,	28.6106
127.185,	25.8545
127.518,	22.6094
127.851,	23.4941
128.184,	26.8152
128.517,	27.8662
128.85,	26.4283
129.183,	25.0169
129.516,	26.2322
129.849,	27.5895
130.181,	27.5122
130.514,	26.1546
130.847,	23.0334
131.18,	18.1966
131.513,	12.4588
131.846,	8.13259
132.179,	7.50573
132.512,	9.0913
132.845,	11.9523
133.178,	17.4316
133.511,	23.3208
133.844,	26.9521
134.177,	29.2625
134.51,	33.0066
134.843,	37.3104
135.176,	40.2514
135.509,	40.834
135.842,	39.6634
136.174,	37.3271
136.507,	32.8519
136.84,	27.8617
137.173,	24.4462
137.506,	21.4458
137.839,	17.3384
138.172,	14.2863
138.505,	17.6213
138.838,	29.3951
139.171,	42.5446
139.504,	49.061
139.837,	46.7302
140.17,	39.6025
140.503,	33.7347
140.836,	32.2925
141.169,	35.633
141.502,	40.5889
141.835,	43.75
142.167,	46.98
142.5,	51.662
142.833,	53.9256
143.166,	48.2722
143.499,	34.2959
143.832,	22.4843
144.165,	23.3689
144.498,	34.1625
144.831,	43.9656
145.164,	46.2916
145.497,	41.2604
145.83,	33.0664
146.163,	25.3721
146.496,	18.8637
146.829,	13.3931
147.162,	9.60067
147.495,	10.4083
147.828,	16.0846
148.16,	21.6014
148.493,	22.1647
148.826,	20.598
149.159,	21.555
149.492,	24.6204
149.825,	25.379
150.158,	23.5584
150.491,	22.9869
150.824,	25.924
151.157,	29.0892
151.49,	27.4438
151.823,	21.9619
152.156,	17.65
152.489,	17.2367
152.822,	18.6113
153.155,	19.4222
153.488,	18.2673
153.821,	16.4121
154.153,	16.9262
154.486,	19.2395
154.819,	21.1446
155.152,	23.6314
155.485,	25.4746
155.818,	24.709
156.151,	23.8701
156.484,	24.1639
156.817,	24.3209
157.15,	22.7749
157.483,	18.0646
157.816,	12.5983
158.149,	10.7016
158.482,	14.0809
158.815,	20.7002
159.148,	25.5712
159.481,	25.6377
159.814,	23.5982
160.146,	23.8284
160.479,	27.2006
160.812,	28.9876
161.145,	26.1779
161.478,	22.097
161.811,	20.1596
162.144,	21.2692
162.477,	24.0913
162.81,	26.6159
163.143,	29.0104
163.476,	31.6585
163.809,	32.2438
164.142,	28.8808
164.475,	22.2081
164.808,	14.9138
165.141,	10.417
165.474,	8.53266
165.807,	9.15423
166.14,	12.853
166.472,	17.4105
166.805,	20.0567
167.138,	20.3015
167.471,	19.5582
167.804,	18.9399
168.137,	17.2236
168.47,	13.6318
168.803,	10.5518
169.136,	10.9061
169.469,	13.8649
169.802,	18.8446
170.135,	25.8034
170.468,	30.6737
170.801,	31.6244
171.134,	29.683
171.467,	25.7241
171.8,	22.6505
172.133,	21.0116
172.465,	19.0227
172.798,	16.9187
173.131,	14.0135
173.464,	11.0468
173.797,	12.6635
174.13,	20.2203
174.463,	27.8136
174.796,	30.1737
175.129,	26.3329
175.462,	20.8679
175.795,	19.1468
176.128,	22.4229
176.461,	28.8015
176.794,	34.2656
177.127,	33.8993
177.46,	26.3985
177.793,	15.945
178.126,	8.65964
178.458,	6.24042
178.791,	5.88835
179.124,	6.58441
179.457,	9.96871
179.79,	16.2965
180.123,	22.1249
180.456,	24.3829
180.789,	23.3078
181.122,	22.4242
181.455,	24.3187
181.788,	26.3168
182.121,	25.0701
182.454,	20.2201
182.787,	14.5629
183.12,	12.974
183.453,	15.5347
183.786,	17.8514
184.119,	16.7566
184.451,	12.1025
184.784,	6.96034
185.117,	4.99594
185.45,	5.90062
185.783,	9.72971
186.116,	15.6729
186.449,	19.3964
186.782,	18.3654
187.115,	13.1349
187.448,	6.91562
187.781,	5.84851
188.114,	11.9001
188.447,	19.6152
188.78,	22.6976
189.113,	20.531
189.446,	17.5377
189.779,	18.5009
190.112,	23.5552
190.444,	26.4758
190.777,	23.5274
191.11,	17.3811
191.443,	11.9186
191.776,	9.923
192.109,	11.5571
192.442,	13.3642
192.775,	13.1637
193.108,	12.3457
193.441,	13.4942
193.774,	16.3868
194.107,	18.9896
194.44,	19.2533
194.773,	16.1825
195.106,	12.8651
195.439,	11.846
195.772,	11.4678
196.105,	12.3131
196.437,	14.4867
196.77,	15.4769
197.103,	14.4508
197.436,	11.4646
197.769,	8.18199
198.102,	8.67483
198.435,	14.5031
198.768,	23.533
199.101,	31.2876
199.434,	32.6817
199.767,	27.4156
200.1,	19.9518
200.433,	15.566
200.766,	15.3367
201.099,	16.2057
201.432,	16.8749
201.765,	18.8165
202.098,	22.6416
202.43,	26.1411
202.763,	25.8587
203.096,	20.9274
203.429,	14.3856
203.762,	10.7578
204.095,	13.658
204.428,	19.9052
204.761,	23.1117
205.094,	21.1622
205.427,	19.5965
205.76,	24.9458
206.093,	35.7043
206.426,	43.0204
206.759,	41.5855
207.092,	34.6832
207.425,	26.9834
207.758,	22.6211
