t,	etaU
0,	70.6485
0.332945,	65.6313
0.66589,	54.4235
0.998835,	47.73
1.33178,	47.73
1.66472,	54.4235
1.99767,	65.6313
2.33061,	70.6485
2.66356,	67.9445
2.9965,	64.023
3.32945,	59.4248
3.66239,	53.4533
3.99534,	42.0429
4.32828,	29.411
4.66123,	26.383
4.99417,	31.1005
5.32712,	32.7161
5.66006,	28.086
5.99301,	22.3179
6.32595,	20.2866
6.6589,	21.8252
6.99184,	24.7733
7.32479,	27.211
7.65773,	29.641
7.99068,	32.1496
8.32362,	31.3498
8.65657,	27.3996
8.98951,	22.6706
9.32246,	19.3587
9.6554,	18.7707
9.98835,	18.6561
10.3213,	17.4267
10.6542,	16.4195
10.9872,	16.4792
11.3201,	16.7372
11.6531,	15.3549
11.986,	15.3079
12.319,	19.1286
12.6519,	24.117
12.9849,	28.3111
13.3178,	33.1448
13.6507,	37.9538
13.9837,	42.1127
14.3166,	42.7125
14.6496,	39.8329
14.9825,	38.7552
15.3155,	40.0115
15.6484,	39.5094
15.9814,	37.7907
16.3143,	38.545
16.6472,	42.6748
16.9802,	46.4654
17.3131,	45.6964
17.6461,	41.0593
17.979,	34.0104
18.312,	29.8627
18.6449,	30.9108
18.9779,	35.0234
19.3108,	38.6941
19.6437,	37.0941
19.9767,	29.3732
20.3096,	21.0178
20.6426,	14.4919
20.9755,	10.0777
21.3085,	9.46686
21.6414,	14.8189
21.9744,	27.1305
22.3073,	39.3199
22.6403,	44.6233
22.9732,	43.2633
23.3061,	38.6328
23.6391,	33.435
23.972,	27.5392
24.305,	21.6628
24.6379,	20.3645
24.9709,	24.089
25.3038,	29.4326
25.6368,	32.7071
25.9697,	33.3836
26.3026,	33.8261
26.6356,	34.2238
26.9685,	35.036
27.3015,	36.1406
27.6344,	35.9661
27.9674,	33.1573
28.3003,	26.6932
28.6333,	17.9548
28.9662,	10.3909
29.2992,	5.53849
29.6321,	6.2657
29.965,	12.985
30.298,	21.2685
30.6309,	28.1348
30.9639,	35.0534
31.2968,	40.4497
31.6298,	40.2697
31.9627,	34.2977
32.2957,	24.9979
32.6286,	19.2225
32.9615,	20.5118
33.2945,	22.7924
33.6274,	22.5516
33.9604,	22.497
34.2933,	24.3025
34.6263,	28.795
34.9592,	33.6792
35.2922,	34.1927
35.6251,	28.9252
35.958,	20.2615
36.291,	14.0046
36.6239,	13.6543
36.9569,	16.1558
37.2898,	17.3861
37.6228,	16.5551
37.9557,	14.7358
38.2887,	13.4883
38.6216,	12.9449
38.9546,	15.4825
39.2875,	25.3369
