t,	etaU
0,	33.1543
0.332945,	21.7332
0.66589,	12.8196
0.998835,	7.94402
1.33178,	7.94402
1.66472,	12.8196
1.99767,	21.7332
2.33061,	33.1543
2.66356,	42.8588
2.9965,	46.9858
3.32945,	45.0085
3.66239,	38.8602
3.99534,	33.2695
4.32828,	33.8231
4.66123,	39.0039
4.99417,	42.1026
5.32712,	38.5349
5.66006,	28.8629
5.99301,	20.8047
6.32595,	21.6425
6.6589,	27.23
6.99184,	29.3032
7.32479,	28.3084
7.65773,	27.1376
7.99068,	26.0475
8.32362,	23.3254
8.65657,	16.5117
8.98951,	9.08892
9.32246,	8.68417
9.6554,	13.7281
9.98835,	16.9625
10.3213,	17.4743
10.6542,	16.5121
10.9872,	16.448
11.3201,	20.0459
11.6531,	26.6122
11.986,	33.3158
12.319,	36.4008
12.6519,	33.8612
12.9849,	30.3744
13.3178,	29.2124
13.6507,	28.9179
13.9837,	26.2083
14.3166,	19.3001
14.6496,	16.0742
14.9825,	20.6974
15.3155,	26.8419
15.6484,	29.189
15.9814,	27.302
16.3143,	25.753
16.6472,	31.1022
16.9802,	38.6314
17.3131,	40.9824
17.6461,	40.6771
17.979,	39.5391
18.312,	37.8872
18.6449,	36.3348
18.9779,	32.7324
19.3108,	30.8569
19.6437,	35.1746
19.9767,	38.1703
20.3096,	36.5367
20.6426,	33.6082
20.9755,	32.4134
21.3085,	37.8055
21.6414,	44.6592
21.9744,	42.9665
22.3073,	34.5746
22.6403,	26.2032
22.9732,	23.385
23.3061,	25.8901
23.6391,	26.1764
23.972,	21.4943
24.305,	15.7449
24.6379,	13.2553
24.9709,	16.3168
25.3038,	21.5319
25.6368,	24.7717
25.9697,	27.9941
26.3026,	31.648
26.6356,	32.7034
26.9685,	32.1094
27.3015,	31.8398
27.6344,	32.3236
27.9674,	32.5747
28.3003,	27.7589
28.6333,	20.9836
28.9662,	21.049
29.2992,	29.4592
29.6321,	40.6492
29.965,	50.4523
30.298,	57.2725
30.6309,	57.3054
