t,	etaU
0,	13.5556
0.332945,	17.5821
0.66589,	21.345
0.998835,	23.6993
1.33178,	23.6993
1.66472,	21.345
1.99767,	17.5821
2.33061,	13.5556
2.66356,	11.408
2.9965,	13.2312
3.32945,	17.8633
3.66239,	21.5615
3.99534,	22.3134
4.32828,	21.1763
4.66123,	19.7877
4.99417,	20.0025
5.32712,	20.0496
5.66006,	17.5874
5.99301,	14.6278
6.32595,	12.9665
6.6589,	12.4858
6.99184,	13.3531
7.32479,	16.0559
7.65773,	20.1994
7.99068,	22.833
8.32362,	20.8712
8.65657,	15.1427
8.98951,	9.95464
9.32246,	8.42467
9.6554,	10.2944
9.98835,	13.7811
10.3213,	18.6005
10.6542,	24.8096
10.9872,	30.0883
11.3201,	30.9386
11.6531,	25.6946
11.986,	17.5746
12.319,	12.0427
12.6519,	10.2844
12.9849,	11.664
13.3178,	15.161
13.6507,	18.6234
13.9837,	20.394
14.3166,	18.9787
14.6496,	17.0574
14.9825,	18.4426
15.3155,	20.6833
15.6484,	19.7724
15.9814,	16.2295
16.3143,	14.841
16.6472,	18.8979
16.9802,	24.6182
17.3131,	27.8542
17.6461,	27.8297
17.979,	24.553
18.312,	21.0377
18.6449,	19.8991
18.9779,	20.9264
19.3108,	22.7414
19.6437,	22.9972
19.9767,	20.7152
20.3096,	17.885
20.6426,	15.5902
20.9755,	13.8512
21.3085,	14.0294
21.6414,	15.4071
21.9744,	16.3618
22.3073,	15.9511
22.6403,	15.3114
22.9732,	16.1181
23.3061,	16.9714
23.6391,	15.8716
23.972,	14.1025
24.305,	12.5221
24.6379,	11.3228
24.9709,	10.1506
25.3038,	7.58446
25.6368,	5.33398
25.9697,	6.33639
26.3026,	9.89556
26.6356,	13.638
26.9685,	17.3841
27.3015,	21.2431
27.6344,	23.7829
27.9674,	23.201
28.3003,	18.9897
28.6333,	13.9791
28.9662,	13.1499
29.2992,	16.9498
29.6321,	22.7188
29.965,	28.702
30.298,	33.5243
30.6309,	36.2212
30.9639,	36.6022
31.2968,	34.1172
31.6298,	31.743
31.9627,	31.163
32.2957,	32.079
32.6286,	34.2174
32.9615,	33.547
33.2945,	27.861
33.6274,	20.3076
33.9604,	13.9009
34.2933,	12.1467
34.6263,	15.3196
34.9592,	21.2443
35.2922,	28.3722
