t,	etaU
0,	59.3603
0.332945,	58.5484
0.66589,	66.5589
0.998835,	75.2452
1.33178,	75.2452
1.66472,	66.5589
1.99767,	58.5484
2.33061,	59.3603
2.66356,	67.2015
2.9965,	75.9437
3.32945,	78.1015
3.66239,	73.6282
3.99534,	66.8607
4.32828,	60.3804
4.66123,	56.3155
4.99417,	63.7341
5.32712,	81.4795
5.66006,	95.1438
5.99301,	93.1023
6.32595,	72.9322
6.6589,	47.7511
6.99184,	31.5778
7.32479,	35.7353
7.65773,	58.8997
7.99068,	86.0569
8.32362,	100
8.65657,	93.7896
8.98951,	78.1417
9.32246,	67.3801
9.6554,	64.3305
9.98835,	61.8691
10.3213,	54.3685
10.6542,	43.1763
10.9872,	35.5308
11.3201,	34.612
11.6531,	42.5059
11.986,	51.9375
12.319,	52.5918
12.6519,	46.5149
12.9849,	40.2612
13.3178,	36.9615
13.6507,	36.2597
13.9837,	34.533
14.3166,	31.2861
14.6496,	34.2547
14.9825,	44.6371
15.3155,	58.7029
15.6484,	73.6607
15.9814,	80.8536
16.3143,	75.4552
16.6472,	66.3893
16.9802,	60.5813
17.3131,	58.5622
17.6461,	55.9422
17.979,	48.7035
18.312,	44.0376
18.6449,	45.5282
18.9779,	49.7668
19.3108,	55.9895
19.6437,	64.6543
19.9767,	71.4915
20.3096,	67.0821
20.6426,	52.72
20.9755,	41.3648
21.3085,	39.6535
21.6414,	44.2504
21.9744,	47.3437
22.3073,	45.9939
22.6403,	45.2656
22.9732,	45.2193
23.3061,	43.957
23.6391,	42.6052
23.972,	40.1758
24.305,	35.2274
24.6379,	30.0926
24.9709,	27.3832
25.3038,	29.553
25.6368,	35.7697
25.9697,	40.2491
26.3026,	40.8196
26.6356,	39.3945
26.9685,	38.7022
27.3015,	39.7538
27.6344,	39.1954
27.9674,	34.4401
28.3003,	28.2724
28.6333,	27.3179
28.9662,	34.159
29.2992,	40.6846
29.6321,	41.9338
29.965,	39.5512
30.298,	35.2649
30.6309,	30.2827
30.9639,	29.2647
31.2968,	35.2359
31.6298,	44.3329
31.9627,	46.9449
32.2957,	36.939
32.6286,	22.5194
32.9615,	15.4888
33.2945,	16.7486
33.6274,	28.9983
33.9604,	54.3299
34.2933,	79.1453
34.6263,	90.9331
34.9592,	88.6641
35.2922,	81.0753
35.6251,	78.59
35.958,	77.433
36.291,	67.4296
36.6239,	56.145
36.9569,	54.2221
37.2898,	58.7755
37.6228,	61.4214
37.9557,	56.2465
38.2887,	46.1854
38.6216,	43.9576
38.9546,	51.3378
39.2875,	62.2958
39.6204,	74.6841
39.9534,	82.532
40.2863,	79.9623
40.6193,	67.5927
40.9522,	50.7416
41.2852,	38.4329
41.6181,	35.0878
41.9511,	34.3558
42.284,	31.0008
42.6169,	25.8502
42.9499,	24.5847
43.2828,	31.7106
43.6158,	43.2826
43.9487,	50.2952
44.2817,	48.9271
44.6146,	41.6328
44.9476,	34.5562
45.2805,	32.1398
45.6135,	33.8398
45.9464,	38.5459
46.2793,	44.0527
46.6123,	46.0633
46.9452,	45.7638
47.2782,	44.8391
47.6111,	42.0852
47.9441,	37.4764
48.277,	32.4413
48.61,	29.342
48.9429,	32.2211
49.2758,	39.3616
49.6088,	45.6972
49.9417,	47.2363
50.2747,	41.9181
50.6076,	32.7957
50.9406,	26.5808
51.2735,	26.1015
51.6065,	28.1729
51.9394,	28.3699
52.2723,	24.5257
52.6053,	19.2501
52.9382,	17.38
53.2712,	19.264
53.6041,	19.6178
53.9371,	16.0337
54.27,	15.1162
54.603,	23.5633
54.9359,	35.8078
55.2689,	43.7372
55.6018,	44.154
55.9347,	40.8995
56.2677,	39.8175
56.6006,	38.8006
56.9336,	34.763
57.2665,	33.0775
57.5995,	35.0236
57.9324,	34.9847
58.2654,	29.7196
58.5983,	22.6085
58.9312,	22.359
59.2642,	30.8223
59.5971,	38.2081
59.9301,	35.6277
60.263,	25.8185
60.596,	16.9996
60.9289,	15.3792
61.2619,	19.6773
61.5948,	24.2663
61.9278,	26.4123
62.2607,	26.3571
62.5936,	25.6583
62.9266,	24.6886
63.2595,	24.2946
63.5925,	24.9718
63.9254,	24.4044
64.2584,	22.0489
64.5913,	19.1929
64.9243,	15.4831
65.2572,	12.1446
65.5901,	9.9373
65.9231,	8.04454
66.256,	7.26405
66.589,	7.27499
66.9219,	7.82797
67.2549,	9.86925
67.5878,	14.312
67.9208,	20.5546
68.2537,	25.7865
68.5866,	29.3583
68.9196,	32.6595
69.2525,	35.2236
69.5855,	37.1431
69.9184,	38.128
70.2514,	37.3056
70.5843,	35.3359
70.9173,	31.3143
71.2502,	25.2256
71.5832,	20.2862
71.9161,	19.3862
72.249,	22.3592
72.582,	26.2352
72.9149,	29.6868
73.2479,	31.5684
73.5808,	29.5189
73.9138,	23.4145
74.2467,	18.2645
74.5797,	20.5771
