t,	etaU
0,	51.4711
0.332945,	33.3075
0.66589,	29.3452
0.998835,	34.0004
1.33178,	34.0004
1.66472,	29.3452
1.99767,	33.3075
2.33061,	51.4711
2.66356,	73.276
2.9965,	84.1074
3.32945,	76.0189
3.66239,	57.0974
3.99534,	41.7376
4.32828,	34.8713
4.66123,	32.1289
4.99417,	29.5495
5.32712,	28.6396
5.66006,	32.5623
5.99301,	43.4084
6.32595,	57.805
6.6589,	65.6001
6.99184,	63.2632
7.32479,	55.8425
7.65773,	46.3434
7.99068,	37.3316
8.32362,	29.6238
8.65657,	27.9898
8.98951,	37.4505
9.32246,	49.3188
9.6554,	52.2843
9.98835,	42.8637
10.3213,	29.0706
10.6542,	25.2785
10.9872,	33.0572
11.3201,	43.636
11.6531,	49.3664
11.986,	50.339
12.319,	54.7021
12.6519,	61.088
12.9849,	60.8662
13.3178,	56.3354
13.6507,	51.2621
13.9837,	48.0414
14.3166,	50.3293
14.6496,	50.8884
14.9825,	48.1507
15.3155,	48.1433
15.6484,	46.9063
15.9814,	43.511
16.3143,	48.4613
16.6472,	62.2807
16.9802,	76.2591
17.3131,	78.2887
17.6461,	63.2163
17.979,	41.8388
18.312,	27.7447
18.6449,	22.8482
18.9779,	24.004
19.3108,	29.8992
19.6437,	36.5755
19.9767,	40.9589
20.3096,	42.2892
20.6426,	41.9078
20.9755,	40.5874
21.3085,	36.3048
21.6414,	30.8738
21.9744,	30.4811
22.3073,	34.9203
22.6403,	41.4041
22.9732,	48.6275
23.3061,	54.2223
23.6391,	60.9422
23.972,	67.7612
24.305,	72.764
24.6379,	79.7828
24.9709,	83.9258
25.3038,	75.9622
25.6368,	60.383
25.9697,	46.3765
26.3026,	38.4283
26.6356,	36.2857
26.9685,	35.1625
27.3015,	33.973
27.6344,	35.7963
27.9674,	40.8979
28.3003,	46.7292
28.6333,	52.6544
28.9662,	54.441
29.2992,	46.6498
29.6321,	33.7026
29.965,	25.6829
30.298,	28.7054
30.6309,	41.1109
30.9639,	53.8467
31.2968,	57.8818
31.6298,	52.7291
31.9627,	43.6334
32.2957,	35.0226
32.6286,	30.9041
32.9615,	31.6069
33.2945,	40.2905
33.6274,	58.6711
33.9604,	74.9898
34.2933,	78.6223
34.6263,	74.4326
34.9592,	71.1269
35.2922,	72.7868
35.6251,	75.9703
35.958,	71.7849
36.291,	61.5956
36.6239,	52.2458
36.9569,	42.4065
37.2898,	31.967
37.6228,	26.1422
37.9557,	26.8638
38.2887,	32.8109
38.6216,	36.6716
38.9546,	32.7176
39.2875,	25.246
39.6204,	21.7252
39.9534,	26.4841
40.2863,	36.1743
40.6193,	43.9861
40.9522,	46.8176
41.2852,	45.2178
41.6181,	41.6042
41.9511,	39.6171
42.284,	40.2867
42.6169,	41.9006
42.9499,	43.1803
43.2828,	43.9294
43.6158,	42.3784
43.9487,	39.1873
44.2817,	34.8749
44.6146,	27.8173
44.9476,	22.5401
45.2805,	22.8147
45.6135,	28.689
45.9464,	37.8521
46.2793,	48.8599
46.6123,	58.1667
46.9452,	63.5504
47.2782,	63.3191
47.6111,	66.7714
47.9441,	82.8884
48.277,	100
48.61,	99.7577
48.9429,	76.4749
49.2758,	44.2133
49.6088,	23.2686
49.9417,	17.7005
50.2747,	16.4177
50.6076,	15.5829
50.9406,	19.1709
51.2735,	31.4005
51.6065,	47.481
51.9394,	57.4878
52.2723,	55.6144
52.6053,	45.4462
52.9382,	36.9821
53.2712,	37.0138
53.6041,	43.3982
53.9371,	48.0416
54.27,	49.5267
54.603,	53.9072
54.9359,	60.4455
55.2689,	62.1052
55.6018,	53.6933
55.9347,	39.3448
56.2677,	32.5291
56.6006,	36.7885
56.9336,	40.9867
