u_div,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
-0.122116,-0.610582,0.263734,-0.0217425,1,0.0111792,0.0184292,0,0.125,114,0
-0.124489,-0.622443,0.266195,-0.0191491,1,0.0112772,0.0185272,0,0.125,115,0
-0.126861,-0.634304,0.268656,-0.0165558,1,0.0113753,0.0186253,0,0.125,116,0
-0.129156,-0.645779,0.270351,-0.0134002,1,0.0114734,0.0187234,0,0.125,117,0
-0.131379,-0.656893,0.271331,-0.0097171,1,0.0115714,0.0188214,0,0.125,118,0
-0.133602,-0.668008,0.272311,-0.00603393,1,0.0116695,0.0189195,0,0.125,119,0
-0.135824,-0.679122,0.273291,-0.00235084,1,0.0117676,0.0190176,0,0.125,120,0
-0.138047,-0.690236,0.274271,0.00133226,1,0.0118656,0.0191156,0,0.125,121,0
-0.140289,-0.701446,0.273197,0.00703147,1,0.0119637,0.0192137,0,0.125,122,0
-0.142534,-0.712668,0.271862,0.0129887,1,0.0120617,0.0193117,0,0.125,123,0
-0.144778,-0.72389,0.270526,0.018946,1,0.0121598,0.0194098,0,0.125,124,0
-0.147022,-0.735112,0.269191,0.0249034,1,0.0122579,0.0195079,0,0.125,125,0
-0.149338,-0.746688,0.267277,0.030861,1,0.0123559,0.0196059,0,0.125,126,0
-0.151852,-0.759261,0.263726,0.0368236,1,0.012454,0.019704,0,0.125,127,0
-0.154367,-0.771834,0.260175,0.0427863,1,0.0125521,0.0198021,0,0.125,128,0
-0.156881,-0.784407,0.256624,0.0487489,1,0.0126501,0.0199001,0,0.125,129,0
-0.159396,-0.796981,0.253072,0.0547117,1,0.0127482,0.0199982,0,0.125,130,0
-0.162226,-0.811132,0.249158,0.0588066,1,0.0128463,0.0200963,0,0.125,131,0
-0.165235,-0.826175,0.245036,0.0618474,1,0.0129443,0.0201943,0,0.125,132,0
-0.168243,-0.841217,0.240915,0.0648881,1,0.0130424,0.0202924,0,0.125,133,0
-0.171252,-0.85626,0.236794,0.0679289,1,0.0131404,0.0203904,0,0.125,134,0
-0.17427,-0.871351,0.232703,0.0709327,1,0.0132385,0.0204885,0,0.125,135,0
-0.17777,-0.88885,0.23012,0.0721097,1,0.0133366,0.0205866,0,0.125,136,0
-0.18127,-0.906349,0.227536,0.0732867,1,0.0134346,0.0206846,0,0.125,137,0
-0.184769,-0.923847,0.224953,0.0744637,1,0.0135327,0.0207827,0,0.125,138,0
-0.188269,-0.941346,0.22237,0.0756407,1,0.0136308,0.0208808,0,0.125,139,0
-0.191885,-0.959424,0.220838,0.0772458,1,0.0137288,0.0209788,0,0.125,140,0
-0.195672,-0.978362,0.22087,0.0794893,1,0.0138269,0.0210769,0,0.125,141,0
-0.19946,-0.9973,0.220901,0.0817328,1,0.0139249,0.0211749,0,0.125,142,0
-0.203248,-1.01624,0.220932,0.0839763,1,0.014023,0.021273,0,0.125,143,0
-0.207035,-1.03518,0.220963,0.0862198,1,0.0141211,0.0213711,0,0.125,144,0
-0.210825,-1.05412,0.222013,0.0907053,1,0.0142191,0.0214691,0,0.125,145,0
-0.214615,-1.07308,0.22334,0.0958034,1,0.0143172,0.0215672,0,0.125,146,0
-0.218405,-1.09203,0.224668,0.100902,1,0.0144153,0.0216653,0,0.125,147,0
-0.222196,-1.11098,0.225995,0.106,1,0.0145133,0.0217633,0,0.125,148,0
-0.225955,-1.12978,0.227263,0.111449,1,0.0146114,0.0218614,0,0.125,149,0
-0.229568,-1.14784,0.228246,0.118588,1,0.0147095,0.0219595,0,0.125,150,0
-0.233181,-1.1659,0.229229,0.125727,1,0.0148075,0.0220575,0,0.125,151,0
-0.236794,-1.18397,0.230211,0.132866,1,0.0149056,0.0221556,0,0.125,152,0
-0.240406,-1.20203,0.231194,0.140005,1,0.0150036,0.0222536,0,0.125,153,0
-0.243895,-1.21947,0.231739,0.147388,1,0.0151017,0.0223517,0,0.125,154,0
-0.247285,-1.23642,0.231941,0.154963,1,0.0151998,0.0224498,0,0.125,155,0
-0.250675,-1.25338,0.232143,0.162537,1,0.0152978,0.0225478,0,0.125,156,0
-0.254065,-1.27033,0.232345,0.170112,1,0.0153959,0.0226459,0,0.125,157,0
-0.257456,-1.28728,0.232547,0.177686,1,0.015494,0.022744,0,0.125,158,0
-0.260666,-1.30333,0.231077,0.185746,1,0.015592,0.022842,0,0.125,159,0
-0.263868,-1.31934,0.229518,0.193832,1,0.0156901,0.0229401,0,0.125,160,0
-0.26707,-1.33535,0.227959,0.201918,1,0.0157881,0.0230381,0,0.125,161,0
-0.270271,-1.35136,0.226401,0.210004,1,0.0158862,0.0231362,0,0.125,162,0
-0.273392,-1.36696,0.223882,0.218587,1,0.0159843,0.0232343,0,0.125,163,0
-0.276355,-1.38178,0.219492,0.228138,1,0.0160823,0.0233323,0,0.125,164,0
-0.279319,-1.3966,0.215103,0.237689,1,0.0161804,0.0234304,0,0.125,165,0
-0.282283,-1.41141,0.210713,0.24724,1,0.0162785,0.0235285,0,0.125,166,0
-0.285246,-1.42623,0.206324,0.256791,1,0.0163765,0.0236265,0,0.125,167,0
