u_div,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
-0.21642,-1.0821,-0.00744513,-0.283416,1,0.0212797,0.0285297,0,0.125,217,0
-0.211656,-1.05828,-0.00727938,-0.281584,1,0.0213777,0.0286277,0,0.125,218,0
-0.206892,-1.03446,-0.00711364,-0.279753,1,0.0214758,0.0287258,0,0.125,219,0
-0.202029,-1.01014,-0.00679684,-0.277902,1,0.0215739,0.0288239,0,0.125,220,0
-0.197023,-0.985117,-0.00626222,-0.276022,1,0.0216719,0.0289219,0,0.125,221,0
-0.192018,-0.960089,-0.0057276,-0.274142,1,0.02177,0.02902,0,0.125,222,0
-0.187012,-0.935062,-0.00519297,-0.272262,1,0.0218681,0.029118,0,0.125,223,0
-0.182007,-0.910035,-0.00465835,-0.270382,1,0.0219661,0.0292161,0,0.125,224,0
-0.176872,-0.884359,-0.00392692,-0.268547,1,0.0220642,0.0293142,0,0.125,225,0
-0.171673,-0.858365,-0.0030993,-0.266733,1,0.0221622,0.0294122,0,0.125,226,0
-0.166474,-0.832372,-0.00227169,-0.264919,1,0.0222603,0.0295103,0,0.125,227,0
-0.161276,-0.806379,-0.00144407,-0.263105,1,0.0223584,0.0296084,0,0.125,228,0
-0.156077,-0.780385,-0.000616444,-0.261291,1,0.0224564,0.0297064,0,0.125,229,0
-0.150728,-0.753638,0.000334506,-0.259489,1,0.0225545,0.0298045,0,0.125,230,0
-0.145367,-0.726837,0.00129418,-0.257688,1,0.0226526,0.0299026,0,0.125,231,0
-0.140007,-0.700036,0.00225385,-0.255887,1,0.0227506,0.0300006,0,0.125,232,0
-0.134647,-0.673235,0.00321351,-0.254086,1,0.0228487,0.0300987,0,0.125,233,0
-0.129263,-0.646317,0.00416645,-0.252264,1,0.0229467,0.0301967,0,0.125,234,0
-0.123783,-0.618915,0.00509181,-0.250359,1,0.0230448,0.0302948,0,0.125,235,0
-0.118303,-0.591514,0.00601716,-0.248453,1,0.0231429,0.0303929,0,0.125,236,0
-0.112823,-0.564113,0.0069425,-0.246548,1,0.0232409,0.0304909,0,0.125,237,0
-0.107342,-0.536712,0.00786785,-0.244642,1,0.023339,0.030589,0,0.125,238,0
-0.101829,-0.509147,0.00874235,-0.242697,1,0.0234371,0.0306871,0,0.125,239,0
-0.0962777,-0.481389,0.00955656,-0.240704,1,0.0235351,0.0307851,0,0.125,240,0
-0.0907259,-0.453629,0.0103708,-0.238711,1,0.0236332,0.0308832,0,0.125,241,0
