u_div,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
-0.0147673,-0.0738365,-0.0248212,0.0602534,1,0.00382446,0.0110745,0,0.125,39,0
-0.0150079,-0.0750397,-0.023785,0.060994,1,0.00392252,0.0111725,0,0.125,40,0
-0.0152486,-0.0762429,-0.0227488,0.0617346,1,0.00402058,0.0112706,0,0.125,41,0
-0.0155186,-0.0775932,-0.0224175,0.0624511,1,0.00411865,0.0113686,0,0.125,42,0
-0.0157946,-0.0789732,-0.0222266,0.063163,1,0.00421671,0.0114667,0,0.125,43,0
-0.0160706,-0.0803532,-0.0220357,0.0638749,1,0.00431477,0.0115648,0,0.125,44,0
-0.0163467,-0.0817333,-0.0218448,0.0645869,1,0.00441284,0.0116628,0,0.125,45,0
-0.0166269,-0.0831346,-0.021692,0.0652598,1,0.0045109,0.0117609,0,0.125,46,0
-0.0169259,-0.0846294,-0.0216994,0.0657644,1,0.00460896,0.011859,0,0.125,47,0
-0.0172249,-0.0861243,-0.0217068,0.0662691,1,0.00470702,0.011957,0,0.125,48,0
-0.0175238,-0.0876191,-0.0217142,0.0667737,1,0.00480509,0.0120551,0,0.125,49,0
-0.0178228,-0.0891139,-0.0217216,0.0672784,1,0.00490315,0.0121531,0,0.125,50,0
-0.0181393,-0.0906963,-0.0216015,0.0675431,1,0.00500121,0.0122512,0,0.125,51,0
-0.0184703,-0.0923516,-0.0213719,0.0676058,1,0.00509928,0.0123493,0,0.125,52,0
-0.0188014,-0.0940069,-0.0211424,0.0676686,1,0.00519734,0.0124473,0,0.125,53,0
-0.0191325,-0.0956623,-0.0209128,0.0677313,1,0.0052954,0.0125454,0,0.125,54,0
-0.0194635,-0.0973176,-0.0206833,0.067794,1,0.00539347,0.0126435,0,0.125,55,0
-0.019853,-0.099265,-0.0203657,0.0674474,1,0.00549153,0.0127415,0,0.125,56,0
-0.0202485,-0.101242,-0.0200359,0.0670564,1,0.00558959,0.0128396,0,0.125,57,0
-0.020644,-0.10322,-0.0197061,0.0666654,1,0.00568765,0.0129377,0,0.125,58,0
-0.0210395,-0.105197,-0.0193764,0.0662743,1,0.00578572,0.0130357,0,0.125,59,0
-0.0214606,-0.107303,-0.0189898,0.0657955,1,0.00588378,0.0131338,0,0.125,60,0
-0.02195,-0.10975,-0.0184294,0.0650718,1,0.00598184,0.0132318,0,0.125,61,0
-0.0224394,-0.112197,-0.0178689,0.064348,1,0.00607991,0.0133299,0,0.125,62,0
-0.0229287,-0.114644,-0.0173084,0.0636242,1,0.00617797,0.013428,0,0.125,63,0
-0.0234181,-0.117091,-0.0167479,0.0629004,1,0.00627603,0.013526,0,0.125,64,0
-0.0240025,-0.120013,-0.0159112,0.0619601,1,0.0063741,0.0136241,0,0.125,65,0
-0.0246393,-0.123197,-0.0149081,0.0608944,1,0.00647216,0.0137222,0,0.125,66,0
-0.0252761,-0.126381,-0.0139049,0.0598286,1,0.00657022,0.0138202,0,0.125,67,0
-0.0259129,-0.129565,-0.0129018,0.0587628,1,0.00666828,0.0139183,0,0.125,68,0
-0.0265546,-0.132773,-0.0119037,0.0576928,1,0.00676635,0.0140163,0,0.125,69,0
-0.0273991,-0.136996,-0.0107166,0.0562762,1,0.00686441,0.0141144,0,0.125,70,0
-0.0282436,-0.141218,-0.00952942,0.0548596,1,0.00696247,0.0142125,0,0.125,71,0
-0.0290881,-0.145441,-0.00834227,0.053443,1,0.00706054,0.0143105,0,0.125,72,0
-0.0299327,-0.149663,-0.00715512,0.0520264,1,0.0071586,0.0144086,0,0.125,73,0
-0.0308672,-0.154336,-0.00606673,0.0505605,1,0.00725666,0.0145067,0,0.125,74,0
-0.0319303,-0.159651,-0.00509673,0.0490169,1,0.00735473,0.0146047,0,0.125,75,0
-0.0329934,-0.164967,-0.00412674,0.0474733,1,0.00745279,0.0147028,0,0.125,76,0
-0.0340566,-0.170283,-0.00315674,0.0459297,1,0.00755085,0.0148009,0,0.125,77,0
-0.0351197,-0.175599,-0.00218674,0.0443861,1,0.00764891,0.0148989,0,0.125,78,0
-0.0363487,-0.181744,-0.00153704,0.0432633,1,0.00774698,0.014997,0,0.125,79,0
-0.0376176,-0.188088,-0.000952411,0.0422405,1,0.00784504,0.015095,0,0.125,80,0
-0.0388866,-0.194433,-0.000367791,0.0412177,1,0.0079431,0.0151931,0,0.125,81,0
-0.0401555,-0.200778,0.000216828,0.0401949,1,0.00804117,0.0152912,0,0.125,82,0
-0.041466,-0.20733,0.000711631,0.0393952,1,0.00813923,0.0153892,0,0.125,83,0
-0.0429353,-0.214676,0.000911556,0.039444,1,0.00823729,0.0154873,0,0.125,84,0
-0.0444046,-0.222023,0.00111148,0.0394928,1,0.00833536,0.0155854,0,0.125,85,0
-0.0458739,-0.229369,0.00131141,0.0395415,1,0.00843342,0.0156834,0,0.125,86,0
-0.0473431,-0.236716,0.00151133,0.0395903,1,0.00853148,0.0157815,0,0.125,87,0
-0.0489304,-0.244652,0.00145749,0.0401351,1,0.00862954,0.0158795,0,0.125,88,0
-0.0505916,-0.252958,0.00126131,0.0409893,1,0.00872761,0.0159776,0,0.125,89,0
-0.0522528,-0.261264,0.00106513,0.0418435,1,0.00882567,0.0160757,0,0.125,90,0
-0.0539139,-0.26957,0.000868947,0.0426977,1,0.00892373,0.0161737,0,0.125,91,0
-0.0555803,-0.277902,0.00065155,0.0435478,1,0.0090218,0.0162718,0,0.125,92,0
-0.057423,-0.287115,4.04976e-05,0.0442845,1,0.00911986,0.0163699,0,0.125,93,0
-0.0592657,-0.296328,-0.000570554,0.0450212,1,0.00921792,0.0164679,0,0.125,94,0
-0.0611083,-0.305542,-0.00118161,0.0457578,1,0.00931598,0.016566,0,0.125,95,0
-0.062951,-0.314755,-0.00179267,0.0464945,1,0.00941405,0.016664,0,0.125,96,0
-0.0648664,-0.324332,-0.0025175,0.0468698,1,0.00951211,0.0167621,0,0.125,97,0
-0.0668708,-0.334354,-0.00336642,0.0468047,1,0.00961017,0.0168602,0,0.125,98,0
-0.0688752,-0.344376,-0.00421534,0.0467396,1,0.00970824,0.0169582,0,0.125,99,0
-0.0708796,-0.354398,-0.00506427,0.0466745,1,0.0098063,0.0170563,0,0.125,100,0
-0.072884,-0.36442,-0.0059132,0.0466094,1,0.00990436,0.0171544,0,0.125,101,0
-0.0750017,-0.375008,-0.0068895,0.0456374,1,0.0100024,0.0172524,0,0.125,102,0
-0.0771356,-0.385678,-0.00787824,0.044536,1,0.0101005,0.0173505,0,0.125,103,0
-0.0792696,-0.396348,-0.00886698,0.0434346,1,0.0101986,0.0174486,0,0.125,104,0
-0.0814036,-0.407018,-0.00985572,0.0423332,1,0.0102966,0.0175466,0,0.125,105,0
-0.0835815,-0.417908,-0.0108993,0.0409525,1,0.0103947,0.0176447,0,0.125,106,0
-0.0858597,-0.429298,-0.0120504,0.0389347,1,0.0104927,0.0177427,0,0.125,107,0
-0.0881377,-0.440689,-0.0132015,0.036917,1,0.0105908,0.0178408,0,0.125,108,0
-0.0904158,-0.452079,-0.0143526,0.0348992,1,0.0106889,0.0179389,0,0.125,109,0
-0.0926939,-0.463469,-0.0155037,0.0328815,1,0.0107869,0.0180369,0,0.125,110,0
-0.0951253,-0.475627,-0.0165526,0.0303791,1,0.010885,0.018135,0,0.125,111,0
-0.0976111,-0.488055,-0.0175571,0.0277053,1,0.0109831,0.0182331,0,0.125,112,0
-0.100097,-0.500484,-0.0185616,0.0250314,1,0.0110811,0.0183311,0,0.125,113,0
-0.102583,-0.512913,-0.0195661,0.0223575,1,0.0111792,0.0184292,0,0.125,114,0
-0.105111,-0.525555,-0.020467,0.0196434,1,0.0112772,0.0185272,0,0.125,115,0
-0.10784,-0.5392,-0.0208473,0.0167453,1,0.0113753,0.0186253,0,0.125,116,0
-0.110569,-0.552846,-0.0212276,0.0138473,1,0.0114734,0.0187234,0,0.125,117,0
-0.113298,-0.566491,-0.0216079,0.0109492,1,0.0115714,0.0188214,0,0.125,118,0
-0.116027,-0.580136,-0.0219883,0.00805108,1,0.0116695,0.0189195,0,0.125,119,0
-0.1189,-0.594499,-0.02207,0.00540896,1,0.0117676,0.0190176,0,0.125,120,0
-0.121862,-0.60931,-0.0219575,0.00292904,1,0.0118656,0.0191156,0,0.125,121,0
-0.124824,-0.624121,-0.0218449,0.00044912,1,0.0119637,0.0192137,0,0.125,122,0
-0.127786,-0.638932,-0.0217324,-0.0020308,1,0.0120617,0.0193117,0,0.125,123,0
-0.13076,-0.653798,-0.0216101,-0.00443888,1,0.0121598,0.0194098,0,0.125,124,0
-0.133914,-0.669568,-0.0212726,-0.00564202,1,0.0122579,0.0195079,0,0.125,125,0
-0.137068,-0.685339,-0.020935,-0.00684513,1,0.0123559,0.0196059,0,0.125,126,0
-0.140222,-0.701109,-0.0205974,-0.00804825,1,0.012454,0.019704,0,0.125,127,0
-0.143376,-0.716879,-0.0202599,-0.00925136,1,0.0125521,0.0198021,0,0.125,128,0
-0.146614,-0.733071,-0.0197471,-0.00969804,1,0.0126501,0.0199001,0,0.125,129,0
-0.149937,-0.749683,-0.0190571,-0.00939359,1,0.0127482,0.0199982,0,0.125,130,0
-0.153259,-0.766294,-0.018367,-0.00908915,1,0.0128463,0.0200963,0,0.125,131,0
-0.156581,-0.782905,-0.017677,-0.00878471,1,0.0129443,0.0201943,0,0.125,132,0
-0.159903,-0.799516,-0.016987,-0.00848027,1,0.0130424,0.0202924,0,0.125,133,0
-0.163377,-0.816887,-0.0159364,-0.0075027,1,0.0131404,0.0203904,0,0.125,134,0
-0.16686,-0.834299,-0.014865,-0.00648836,1,0.0132385,0.0204885,0,0.125,135,0
-0.170342,-0.851712,-0.0137936,-0.005474,1,0.0133366,0.0205866,0,0.125,136,0
-0.173825,-0.869125,-0.0127223,-0.00445966,1,0.0134346,0.0206846,0,0.125,137,0
-0.177344,-0.886721,-0.0117714,-0.00362901,1,0.0135327,0.0207827,0,0.125,138,0
-0.18092,-0.904599,-0.0110031,-0.00307979,1,0.0136308,0.0208808,0,0.125,139,0
-0.184495,-0.922476,-0.0102348,-0.00253057,1,0.0137288,0.0209788,0,0.125,140,0
-0.188071,-0.940353,-0.00946656,-0.00198135,1,0.0138269,0.0210769,0,0.125,141,0
-0.191646,-0.95823,-0.00869826,-0.00143212,1,0.0139249,0.0211749,0,0.125,142,0
-0.195228,-0.97614,-0.00856152,-0.00152351,1,0.014023,0.021273,0,0.125,143,0
-0.198811,-0.994056,-0.00853973,-0.00173236,1,0.0141211,0.0213711,0,0.125,144,0
-0.202394,-1.01197,-0.00851793,-0.0019412,1,0.0142191,0.0214691,0,0.125,145,0
-0.205978,-1.02989,-0.00849614,-0.00215005,1,0.0143172,0.0215672,0,0.125,146,0
-0.209539,-1.0477,-0.00855437,-0.00243002,1,0.0144153,0.0216653,0,0.125,147,0
-0.21305,-1.06525,-0.00880371,-0.00288082,1,0.0145133,0.0217633,0,0.125,148,0
-0.216561,-1.0828,-0.00905305,-0.00333162,1,0.0146114,0.0218614,0,0.125,149,0
-0.220071,-1.10036,-0.00930239,-0.00378241,1,0.0147095,0.0219595,0,0.125,150,0
-0.223582,-1.11791,-0.00955173,-0.0042332,1,0.0148075,0.0220575,0,0.125,151,0
-0.227012,-1.13506,-0.00971419,-0.00469642,1,0.0149056,0.0221556,0,0.125,152,0
-0.230415,-1.15207,-0.00984851,-0.00516443,1,0.0150036,0.0222536,0,0.125,153,0
-0.233818,-1.16909,-0.00998282,-0.00563244,1,0.0151017,0.0223517,0,0.125,154,0
-0.237221,-1.1861,-0.0101171,-0.00610045,1,0.0151998,0.0224498,0,0.125,155,0
-0.240593,-1.20297,-0.0102395,-0.00652918,1,0.0152978,0.0225478,0,0.125,156,0
-0.243844,-1.21922,-0.0103189,-0.00680279,1,0.0153959,0.0226459,0,0.125,157,0
-0.247096,-1.23548,-0.0103984,-0.0070764,1,0.015494,0.022744,0,0.125,158,0
-0.250347,-1.25173,-0.0104779,-0.00735002,1,0.015592,0.022842,0,0.125,159,0
-0.253598,-1.26799,-0.0105573,-0.00762364,1,0.0156901,0.0229401,0,0.125,160,0
-0.25671,-1.28355,-0.0105297,-0.00755044,1,0.0157881,0.0230381,0,0.125,161,0
-0.259748,-1.29874,-0.0104466,-0.00729306,1,0.0158862,0.0231362,0,0.125,162,0
-0.262786,-1.31393,-0.0103635,-0.00703569,1,0.0159843,0.0232343,0,0.125,163,0
-0.265823,-1.32912,-0.0102805,-0.00677832,1,0.0160823,0.0233323,0,0.125,164,0
-0.268831,-1.34416,-0.0101271,-0.00644515,1,0.0161804,0.0234304,0,0.125,165,0
-0.271588,-1.35794,-0.00939411,-0.00547914,1,0.0162785,0.0235285,0,0.125,166,0
-0.274345,-1.37173,-0.00866114,-0.00451313,1,0.0163765,0.0236265,0,0.125,167,0
-0.277102,-1.38551,-0.00792818,-0.00354712,1,0.0164746,0.0237246,0,0.125,168,0
-0.27986,-1.3993,-0.00719521,-0.00258111,1,0.0165726,0.0238226,0,0.125,169,0
-0.282411,-1.41206,-0.00598377,-0.00118655,1,0.0166707,0.0239207,0,0.125,170,0
-0.284802,-1.42401,-0.00439737,0.00054512,1,0.0167688,0.0240188,0,0.125,171,0
-0.287192,-1.43596,-0.00281099,0.00227675,1,0.0168668,0.0241168,0,0.125,172,0
-0.289582,-1.44791,-0.00122462,0.00400839,1,0.0169649,0.0242149,0,0.125,173,0
-0.291967,-1.45983,0.000370117,0.00574472,1,0.017063,0.024313,0,0.125,174,0
-0.293929,-1.46965,0.00251819,0.00782343,1,0.017161,0.024411,0,0.125,175,0
-0.295891,-1.47946,0.00466626,0.00990214,1,0.0172591,0.0245091,0,0.125,176,0
-0.297853,-1.48927,0.00681437,0.0119809,1,0.0173572,0.0246072,0,0.125,177,0
-0.299816,-1.49908,0.00896244,0.0140596,1,0.0174552,0.0247052,0,0.125,178,0
-0.301561,-1.50781,0.0112674,0.0158518,1,0.0175533,0.0248033,0,0.125,179,0
-0.303061,-1.5153,0.0137498,0.017318,1,0.0176513,0.0249013,0,0.125,180,0
-0.30456,-1.5228,0.0162323,0.0187843,1,0.0177494,0.0249994,0,0.125,181,0
-0.30606,-1.5303,0.0187147,0.0202506,1,0.0178475,0.0250975,0,0.125,182,0
-0.307559,-1.5378,0.0211972,0.0217169,1,0.0179455,0.0251955,0,0.125,183,0
-0.308588,-1.54294,0.0240216,0.0224008,1,0.0180436,0.0252936,0,0.125,184,0
-0.309576,-1.54788,0.0268745,0.0230184,1,0.0181417,0.0253917,0,0.125,185,0
-0.310564,-1.55282,0.0297275,0.023636,1,0.0182397,0.0254897,0,0.125,186,0
-0.311553,-1.55776,0.0325805,0.0242536,1,0.0183378,0.0255878,0,0.125,187,0
-0.312352,-1.56176,0.0355986,0.0248804,1,0.0184358,0.0256858,0,0.125,188,0
-0.312837,-1.56418,0.0388904,0.0255225,1,0.0185339,0.0257839,0,0.125,189,0
-0.313321,-1.56661,0.042182,0.0261647,1,0.018632,0.025882,0,0.125,190,0
-0.313806,-1.56903,0.0454737,0.0268068,1,0.01873,0.02598,0,0.125,191,0
-0.314291,-1.57145,0.0487654,0.0274489,1,0.0188281,0.0260781,0,0.125,192,0
-0.314384,-1.57192,0.0521028,0.0287052,1,0.0189262,0.0261762,0,0.125,193,0
-0.314397,-1.57199,0.0554493,0.0300876,1,0.0190242,0.0262742,0,0.125,194,0
-0.314411,-1.57205,0.0587957,0.03147,1,0.0191223,0.0263723,0,0.125,195,0
-0.314424,-1.57212,0.0621422,0.0328524,1,0.0192203,0.0264703,0,0.125,196,0
-0.314312,-1.57156,0.0653704,0.0344649,1,0.0193184,0.0265684,0,0.125,197,0
-0.313884,-1.56942,0.0682994,0.0366587,1,0.0194165,0.0266665,0,0.125,198,0
-0.313455,-1.56728,0.0712283,0.0388525,1,0.0195145,0.0267645,0,0.125,199,0
-0.313027,-1.56514,0.0741573,0.0410463,1,0.0196126,0.0268626,0,0.125,200,0
-0.312599,-1.56299,0.0770863,0.0432401,1,0.0197107,0.0269607,0,0.125,201,0
-0.311846,-1.55923,0.0794175,0.0460177,1,0.0198087,0.0270587,0,0.125,202,0
-0.310978,-1.55489,0.0815358,0.0490029,1,0.0199068,0.0271568,0,0.125,203,0
-0.31011,-1.55055,0.0836541,0.0519882,1,0.0200049,0.0272549,0,0.125,204,0
-0.309242,-1.54621,0.0857724,0.0549735,1,0.0201029,0.0273529,0,0.125,205,0
-0.308286,-1.54143,0.0877545,0.0580591,1,0.020201,0.027451,0,0.125,206,0
-0.306957,-1.53479,0.0891607,0.0615681,1,0.020299,0.027549,0,0.125,207,0
-0.305629,-1.52814,0.090567,0.0650771,1,0.0203971,0.0276471,0,0.125,208,0
-0.304301,-1.5215,0.0919732,0.0685861,1,0.0204952,0.0277452,0,0.125,209,0
-0.302972,-1.51486,0.0933794,0.0720951,1,0.0205932,0.0278432,0,0.125,210,0
-0.30135,-1.50675,0.0945809,0.0755526,1,0.0206913,0.0279413,0,0.125,211,0
-0.299565,-1.49782,0.0956692,0.0789817,1,0.0207894,0.0280394,0,0.125,212,0
-0.29778,-1.4889,0.0967575,0.0824109,1,0.0208874,0.0281374,0,0.125,213,0
-0.295995,-1.47997,0.0978458,0.08584,1,0.0209855,0.0282355,0,0.125,214,0
-0.294168,-1.47084,0.0989144,0.0892015,1,0.0210835,0.0283335,0,0.125,215,0
-0.291956,-1.45978,0.0998,0.0919357,1,0.0211816,0.0284316,0,0.125,216,0
-0.289743,-1.44872,0.100686,0.09467,1,0.0212797,0.0285297,0,0.125,217,0
-0.287531,-1.43765,0.101571,0.0974043,1,0.0213777,0.0286277,0,0.125,218,0
-0.285318,-1.42659,0.102457,0.100139,1,0.0214758,0.0287258,0,0.125,219,0
-0.282874,-1.41437,0.103207,0.10237,1,0.0215739,0.0288239,0,0.125,220,0
-0.28024,-1.4012,0.103845,0.104191,1,0.0216719,0.0289219,0,0.125,221,0
-0.277606,-1.38803,0.104484,0.106012,1,0.02177,0.02902,0,0.125,222,0
-0.274972,-1.37486,0.105123,0.107833,1,0.0218681,0.029118,0,0.125,223,0
-0.272337,-1.36168,0.105761,0.109652,1,0.0219661,0.0292161,0,0.125,224,0
-0.26925,-1.34625,0.106064,0.110753,1,0.0220642,0.0293142,0,0.125,225,0
-0.266163,-1.33081,0.106366,0.111854,1,0.0221622,0.0294122,0,0.125,226,0
-0.263076,-1.31538,0.106669,0.112955,1,0.0222603,0.0295103,0,0.125,227,0
-0.259989,-1.29994,0.106972,0.114057,1,0.0223584,0.0296084,0,0.125,228,0
-0.25669,-1.28345,0.107121,0.114994,1,0.0224564,0.0297064,0,0.125,229,0
-0.253136,-1.26568,0.107084,0.115735,1,0.0225545,0.0298045,0,0.125,230,0
-0.249583,-1.24792,0.107048,0.116475,1,0.0226526,0.0299026,0,0.125,231,0
-0.24603,-1.23015,0.107011,0.117216,1,0.0227506,0.0300006,0,0.125,232,0
-0.242477,-1.21238,0.106975,0.117957,1,0.0228487,0.0300987,0,0.125,233,0
-0.238518,-1.19259,0.106683,0.118481,1,0.0229467,0.0301967,0,0.125,234,0
-0.234518,-1.17259,0.106365,0.118984,1,0.0230448,0.0302948,0,0.125,235,0
-0.230517,-1.15259,0.106047,0.119486,1,0.0231429,0.0303929,0,0.125,236,0
-0.226517,-1.13259,0.105729,0.119988,1,0.0232409,0.0304909,0,0.125,237,0
-0.222377,-1.11188,0.105296,0.120405,1,0.023339,0.030589,0,0.125,238,0
-0.217987,-1.08994,0.10466,0.120671,1,0.0234371,0.0306871,0,0.125,239,0
-0.213598,-1.06799,0.104023,0.120936,1,0.0235351,0.0307851,0,0.125,240,0
-0.209208,-1.04604,0.103387,0.121201,1,0.0236332,0.0308832,0,0.125,241,0
-0.204819,-1.02409,0.102751,0.121466,1,0.0237312,0.0309812,0,0.125,242,0
-0.200166,-1.00083,0.101819,0.121581,1,0.0238293,0.0310793,0,0.125,243,0
-0.195451,-0.977257,0.100819,0.12166,1,0.0239274,0.0311774,0,0.125,244,0
-0.190737,-0.953685,0.0998192,0.121739,1,0.0240254,0.0312754,0,0.125,245,0
-0.186023,-0.930114,0.0988191,0.121818,1,0.0241235,0.0313735,0,0.125,246,0
-0.181244,-0.90622,0.0977291,0.121872,1,0.0242216,0.0314716,0,0.125,247,0
-0.176284,-0.881419,0.0963868,0.121856,1,0.0243196,0.0315696,0,0.125,248,0
-0.171323,-0.856617,0.0950445,0.121839,1,0.0244177,0.0316677,0,0.125,249,0
-0.166363,-0.831816,0.0937021,0.121823,1,0.0245158,0.0317658,0,0.125,250,0
-0.161403,-0.807015,0.0923598,0.121806,1,0.0246138,0.0318638,0,0.125,251,0
-0.156308,-0.781541,0.090864,0.121751,1,0.0247119,0.0319619,0,0.125,252,0
-0.15116,-0.755798,0.0893067,0.121681,1,0.0248099,0.0320599,0,0.125,253,0
-0.146011,-0.730054,0.0877493,0.121611,1,0.024908,0.032158,0,0.125,254,0
-0.140862,-0.704309,0.0861919,0.12154,1,0.0250061,0.0322561,0,0.125,255,0
-0.135689,-0.678446,0.0846052,0.121463,1,0.0251041,0.0323541,0,0.125,256,0
-0.130394,-0.65197,0.082869,0.121352,1,0.0252022,0.0324522,0,0.125,257,0
-0.125099,-0.625496,0.0811329,0.12124,1,0.0253003,0.0325503,0,0.125,258,0
-0.119804,-0.59902,0.0793967,0.121128,1,0.0253983,0.0326483,0,0.125,259,0
-0.114509,-0.572546,0.0776605,0.121016,1,0.0254964,0.0327464,0,0.125,260,0
-0.109144,-0.545718,0.0758486,0.120862,1,0.0255944,0.0328444,0,0.125,261,0
-0.103734,-0.518669,0.0739894,0.120682,1,0.0256925,0.0329425,0,0.125,262,0
-0.0983243,-0.491622,0.0721302,0.120501,1,0.0257906,0.0330406,0,0.125,263,0
-0.0929146,-0.464573,0.0702709,0.12032,1,0.0258886,0.0331386,0,0.125,264,0
-0.0875,-0.4375,0.0684088,0.120129,1,0.0259867,0.0332367,0,0.125,265,0
-0.0820136,-0.410068,0.0665051,0.119786,1,0.0260848,0.0333348,0,0.125,266,0
-0.0765272,-0.382636,0.0646015,0.119443,1,0.0261828,0.0334328,0,0.125,267,0
-0.0710409,-0.355205,0.0626979,0.1191,1,0.0262809,0.0335309,0,0.125,268,0
-0.0655545,-0.327772,0.0607942,0.118758,1,0.0263789,0.0336289,0,0.125,269,0
-0.0600499,-0.300249,0.0589399,0.118275,1,0.026477,0.033727,0,0.125,270,0
-0.0545278,-0.272639,0.0571318,0.117661,1,0.0265751,0.0338251,0,0.125,271,0
-0.049006,-0.24503,0.0553238,0.117048,1,0.0266731,0.0339231,0,0.125,272,0
-0.0434839,-0.21742,0.0535158,0.116434,1,0.0267712,0.0340212,0,0.125,273,0
-0.0379619,-0.189809,0.0517077,0.115821,1,0.0268693,0.0341193,0,0.125,274,0
-0.0324451,-0.162225,0.0500593,0.114992,1,0.0269673,0.0342173,0,0.125,275,0
-0.0269283,-0.134641,0.0484164,0.114156,1,0.0270654,0.0343154,0,0.125,276,0
-0.0214116,-0.107058,0.0467736,0.11332,1,0.0271634,0.0344134,0,0.125,277,0
-0.0158948,-0.0794741,0.0451307,0.112484,1,0.0272615,0.0345115,0,0.125,278,0
-0.010396,-0.0519799,0.0435625,0.111611,1,0.0273596,0.0346096,0,0.125,279,0
-0.00492261,-0.024613,0.0420994,0.110689,1,0.0274576,0.0347076,0,0.125,280,0
0.000550962,0.00275481,0.0406361,0.109767,1,0.0275557,0.0348057,0,0.125,281,0
0.00602432,0.0301216,0.0391729,0.108845,1,0.0276538,0.0349038,0,0.125,282,0
0.0114979,0.0574895,0.0377097,0.107922,1,0.0277518,0.0350018,0,0.125,283,0
0.0169045,0.0845224,0.0364121,0.10702,1,0.0278499,0.0350999,0,0.125,284,0
