u_div,U:0,U:1,U:2,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
-0.181756,-0.908782,0.00722268,-0.226875,1,0.00402058,0.0112706,0,0.125,41,0
-0.185884,-0.929422,0.00725003,-0.229282,1,0.00411865,0.0113686,0,0.125,42,0
-0.190012,-0.950062,0.00727738,-0.231689,1,0.00421671,0.0114667,0,0.125,43,0
-0.193971,-0.969855,0.00792766,-0.236061,1,0.00431477,0.0115648,0,0.125,44,0
-0.197927,-0.989635,0.00858835,-0.240465,1,0.00441284,0.0116628,0,0.125,45,0
-0.201883,-1.00942,0.00924904,-0.24487,1,0.0045109,0.0117609,0,0.125,46,0
-0.205839,-1.02919,0.00990972,-0.249274,1,0.00460896,0.011859,0,0.125,47,0
-0.209795,-1.04897,0.0105704,-0.253679,1,0.00470702,0.011957,0,0.125,48,0
-0.213751,-1.06875,0.0112311,-0.258083,1,0.00480509,0.0120551,0,0.125,49,0
-0.217528,-1.08764,0.0122798,-0.263533,1,0.00490315,0.0121531,0,0.125,50,0
-0.221213,-1.10606,0.0135307,-0.269526,1,0.00500121,0.0122512,0,0.125,51,0
-0.224897,-1.12449,0.0147816,-0.27552,1,0.00509928,0.0123493,0,0.125,52,0
-0.228582,-1.14291,0.0160325,-0.281513,1,0.00519734,0.0124473,0,0.125,53,0
-0.232266,-1.16133,0.0172834,-0.287506,1,0.0052954,0.0125454,0,0.125,54,0
-0.235951,-1.17975,0.0185343,-0.293499,1,0.00539347,0.0126435,0,0.125,55,0
-0.23953,-1.19765,0.019804,-0.299641,1,0.00549153,0.0127415,0,0.125,56,0
-0.242882,-1.21441,0.0211176,-0.306104,1,0.00558959,0.0128396,0,0.125,57,0
-0.246234,-1.23117,0.0224312,-0.312566,1,0.00568765,0.0129377,0,0.125,58,0
-0.249586,-1.24793,0.0237448,-0.319029,1,0.00578572,0.0130357,0,0.125,59,0
-0.252938,-1.26469,0.0250584,-0.325491,1,0.00588378,0.0131338,0,0.125,60,0
-0.25629,-1.28145,0.026372,-0.331954,1,0.00598184,0.0132318,0,0.125,61,0
-0.259643,-1.29821,0.0276856,-0.338416,1,0.00607991,0.0133299,0,0.125,62,0
-0.262579,-1.3129,0.0284252,-0.344553,1,0.00617797,0.013428,0,0.125,63,0
-0.265499,-1.3275,0.0291433,-0.350677,1,0.00627603,0.013526,0,0.125,64,0
-0.268419,-1.3421,0.0298614,-0.3568,1,0.0063741,0.0136241,0,0.125,65,0
-0.271339,-1.35669,0.0305794,-0.362924,1,0.00647216,0.0137222,0,0.125,66,0
-0.274259,-1.37129,0.0312975,-0.369048,1,0.00657022,0.0138202,0,0.125,67,0
-0.277179,-1.38589,0.0320156,-0.375172,1,0.00666828,0.0139183,0,0.125,68,0
-0.279776,-1.39888,0.0321577,-0.380754,1,0.00676635,0.0140163,0,0.125,69,0
-0.282155,-1.41078,0.0319145,-0.385971,1,0.00686441,0.0141144,0,0.125,70,0
-0.284534,-1.42267,0.0316713,-0.391188,1,0.00696247,0.0142125,0,0.125,71,0
-0.286913,-1.43457,0.0314281,-0.396405,1,0.00706054,0.0143105,0,0.125,72,0
-0.289293,-1.44646,0.0311849,-0.401622,1,0.0071586,0.0144086,0,0.125,73,0
-0.291672,-1.45836,0.0309417,-0.40684,1,0.00725666,0.0145067,0,0.125,74,0
-0.293904,-1.46952,0.0305052,-0.411743,1,0.00735473,0.0146047,0,0.125,75,0
-0.295637,-1.47818,0.02942,-0.415575,1,0.00745279,0.0147028,0,0.125,76,0
-0.297369,-1.48685,0.0283347,-0.419408,1,0.00755085,0.0148009,0,0.125,77,0
-0.299102,-1.49551,0.0272495,-0.423241,1,0.00764891,0.0148989,0,0.125,78,0
-0.300834,-1.50417,0.0261643,-0.427073,1,0.00774698,0.014997,0,0.125,79,0
-0.302567,-1.51283,0.025079,-0.430906,1,0.00784504,0.015095,0,0.125,80,0
-0.304299,-1.5215,0.0239938,-0.434739,1,0.0079431,0.0151931,0,0.125,81,0
-0.305351,-1.52675,0.0225079,-0.437183,1,0.00804117,0.0152912,0,0.125,82,0
-0.306287,-1.53143,0.020957,-0.439391,1,0.00813923,0.0153892,0,0.125,83,0
-0.307222,-1.53611,0.0194061,-0.441598,1,0.00823729,0.0154873,0,0.125,84,0
-0.308158,-1.54079,0.0178552,-0.443806,1,0.00833536,0.0155854,0,0.125,85,0
-0.309094,-1.54547,0.0163043,-0.446014,1,0.00843342,0.0156834,0,0.125,86,0
-0.310029,-1.55015,0.0147534,-0.448221,1,0.00853148,0.0157815,0,0.125,87,0
-0.310521,-1.5526,0.0131766,-0.449688,1,0.00862954,0.0158795,0,0.125,88,0
-0.310533,-1.55266,0.0115785,-0.450353,1,0.00872761,0.0159776,0,0.125,89,0
-0.310545,-1.55272,0.00998025,-0.451018,1,0.00882567,0.0160757,0,0.125,90,0
-0.310557,-1.55278,0.00838207,-0.451683,1,0.00892373,0.0161737,0,0.125,91,0
-0.310569,-1.55284,0.0067839,-0.452349,1,0.0090218,0.0162718,0,0.125,92,0
-0.310581,-1.5529,0.00518572,-0.453014,1,0.00911986,0.0163699,0,0.125,93,0
-0.310489,-1.55245,0.00363768,-0.453559,1,0.00921792,0.0164679,0,0.125,94,0
-0.309532,-1.54766,0.00253777,-0.453102,1,0.00931598,0.016566,0,0.125,95,0
-0.308574,-1.54287,0.00143784,-0.452644,1,0.00941405,0.016664,0,0.125,96,0
-0.307617,-1.53808,0.000337935,-0.452187,1,0.00951211,0.0167621,0,0.125,97,0
-0.306659,-1.5333,-0.000761972,-0.45173,1,0.00961017,0.0168602,0,0.125,98,0
-0.305702,-1.52851,-0.00186188,-0.451273,1,0.00970824,0.0169582,0,0.125,99,0
-0.304745,-1.52372,-0.00296179,-0.450815,1,0.0098063,0.0170563,0,0.125,100,0
-0.303102,-1.51551,-0.00365706,-0.449796,1,0.00990436,0.0171544,0,0.125,101,0
-0.301213,-1.50607,-0.00420274,-0.448575,1,0.0100024,0.0172524,0,0.125,102,0
-0.299325,-1.49662,-0.00474842,-0.447353,1,0.0101005,0.0173505,0,0.125,103,0
-0.297436,-1.48718,-0.00529409,-0.446132,1,0.0101986,0.0174486,0,0.125,104,0
-0.295547,-1.47774,-0.00583977,-0.44491,1,0.0102966,0.0175466,0,0.125,105,0
-0.293658,-1.46829,-0.00638545,-0.443689,1,0.0103947,0.0176447,0,0.125,106,0
-0.291458,-1.45729,-0.00684947,-0.442261,1,0.0104927,0.0177427,0,0.125,107,0
-0.288718,-1.44359,-0.00716458,-0.440475,1,0.0105908,0.0178408,0,0.125,108,0
-0.285978,-1.42989,-0.00747969,-0.438689,1,0.0106889,0.0179389,0,0.125,109,0
-0.283238,-1.41619,-0.00779481,-0.436904,1,0.0107869,0.0180369,0,0.125,110,0
-0.280498,-1.40249,-0.00810992,-0.435118,1,0.010885,0.018135,0,0.125,111,0
-0.277759,-1.38879,-0.00842503,-0.433332,1,0.0109831,0.0182331,0,0.125,112,0
-0.275018,-1.37509,-0.00874262,-0.431546,1,0.0110811,0.0183311,0,0.125,113,0
-0.271547,-1.35774,-0.00918894,-0.429518,1,0.0111792,0.0184292,0,0.125,114,0
-0.268077,-1.34038,-0.00963527,-0.427489,1,0.0112772,0.0185272,0,0.125,115,0
-0.264606,-1.32303,-0.0100816,-0.425461,1,0.0113753,0.0186253,0,0.125,116,0
-0.261136,-1.30568,-0.0105279,-0.423433,1,0.0114734,0.0187234,0,0.125,117,0
-0.257666,-1.28833,-0.0109742,-0.421404,1,0.0115714,0.0188214,0,0.125,118,0
-0.254195,-1.27098,-0.0114206,-0.419376,1,0.0116695,0.0189195,0,0.125,119,0
-0.250328,-1.25164,-0.0120185,-0.417383,1,0.0117676,0.0190176,0,0.125,120,0
-0.246236,-1.23118,-0.0126993,-0.415411,1,0.0118656,0.0191156,0,0.125,121,0
-0.242144,-1.21072,-0.0133801,-0.413438,1,0.0119637,0.0192137,0,0.125,122,0
-0.238052,-1.19026,-0.014061,-0.411466,1,0.0120617,0.0193117,0,0.125,123,0
-0.23396,-1.1698,-0.0147418,-0.409493,1,0.0121598,0.0194098,0,0.125,124,0
-0.229868,-1.14934,-0.0154226,-0.40752,1,0.0122579,0.0195079,0,0.125,125,0
-0.225629,-1.12815,-0.0161109,-0.40555,1,0.0123559,0.0196059,0,0.125,126,0
-0.221012,-1.10506,-0.0168136,-0.403584,1,0.012454,0.019704,0,0.125,127,0
-0.216396,-1.08198,-0.0175164,-0.401618,1,0.0125521,0.0198021,0,0.125,128,0
-0.211779,-1.05889,-0.0182191,-0.399652,1,0.0126501,0.0199001,0,0.125,129,0
-0.207162,-1.03581,-0.0189218,-0.397686,1,0.0127482,0.0199982,0,0.125,130,0
-0.202545,-1.01273,-0.0196246,-0.39572,1,0.0128463,0.0200963,0,0.125,131,0
-0.197929,-0.989643,-0.0203273,-0.393754,1,0.0129443,0.0201943,0,0.125,132,0
-0.192908,-0.96454,-0.0209304,-0.391709,1,0.0130424,0.0202924,0,0.125,133,0
-0.187855,-0.939277,-0.0215245,-0.389658,1,0.0131404,0.0203904,0,0.125,134,0
-0.182803,-0.914013,-0.0221187,-0.387608,1,0.0132385,0.0204885,0,0.125,135,0
-0.17775,-0.88875,-0.0227129,-0.385557,1,0.0133366,0.0205866,0,0.125,136,0
-0.172697,-0.863487,-0.023307,-0.383506,1,0.0134346,0.0206846,0,0.125,137,0
-0.167645,-0.838223,-0.0239012,-0.381455,1,0.0135327,0.0207827,0,0.125,138,0
-0.162395,-0.811976,-0.0244176,-0.379354,1,0.0136308,0.0208808,0,0.125,139,0
-0.157001,-0.785003,-0.0248756,-0.377216,1,0.0137288,0.0209788,0,0.125,140,0
-0.151606,-0.75803,-0.0253336,-0.375078,1,0.0138269,0.0210769,0,0.125,141,0
-0.146211,-0.731057,-0.0257916,-0.37294,1,0.0139249,0.0211749,0,0.125,142,0
-0.140817,-0.704084,-0.0262495,-0.370802,1,0.014023,0.021273,0,0.125,143,0
-0.135422,-0.677111,-0.0267075,-0.368664,1,0.0141211,0.0213711,0,0.125,144,0
-0.129969,-0.649846,-0.0271375,-0.366495,1,0.0142191,0.0214691,0,0.125,145,0
-0.124319,-0.621594,-0.0274711,-0.364225,1,0.0143172,0.0215672,0,0.125,146,0
-0.118669,-0.593343,-0.0278047,-0.361954,1,0.0144153,0.0216653,0,0.125,147,0
-0.113018,-0.565092,-0.0281384,-0.359683,1,0.0145133,0.0217633,0,0.125,148,0
-0.107368,-0.53684,-0.028472,-0.357413,1,0.0146114,0.0218614,0,0.125,149,0
-0.101718,-0.508589,-0.0288057,-0.355142,1,0.0147095,0.0219595,0,0.125,150,0
-0.0960676,-0.480338,-0.0291393,-0.352872,1,0.0148075,0.0220575,0,0.125,151,0
-0.0902686,-0.451343,-0.0294668,-0.350482,1,0.0149056,0.0221556,0,0.125,152,0
-0.08445,-0.42225,-0.0297933,-0.348077,1,0.0150036,0.0222536,0,0.125,153,0
-0.0786313,-0.393156,-0.0301199,-0.345672,1,0.0151017,0.0223517,0,0.125,154,0
-0.0728126,-0.364063,-0.0304464,-0.343267,1,0.0151998,0.0224498,0,0.125,155,0
-0.066994,-0.33497,-0.0307729,-0.340862,1,0.0152978,0.0225478,0,0.125,156,0
-0.0611754,-0.305877,-0.0310994,-0.338457,1,0.0153959,0.0226459,0,0.125,157,0
-0.0553119,-0.27656,-0.0314584,-0.336023,1,0.015494,0.022744,0,0.125,158,0
-0.0494107,-0.247053,-0.0318448,-0.333565,1,0.015592,0.022842,0,0.125,159,0
-0.0435093,-0.217547,-0.0322311,-0.331107,1,0.0156901,0.0229401,0,0.125,160,0
-0.0376081,-0.18804,-0.0326174,-0.328649,1,0.0157881,0.0230381,0,0.125,161,0
-0.0317068,-0.158534,-0.0330037,-0.326191,1,0.0158862,0.0231362,0,0.125,162,0
-0.0258056,-0.129028,-0.0333901,-0.323732,1,0.0159843,0.0232343,0,0.125,163,0
-0.019901,-0.0995049,-0.0337759,-0.321297,1,0.0160823,0.0233323,0,0.125,164,0
-0.0139831,-0.0699157,-0.0341598,-0.318947,1,0.0161804,0.0234304,0,0.125,165,0
-0.00806543,-0.0403271,-0.0345437,-0.316598,1,0.0162785,0.0235285,0,0.125,166,0
-0.00214771,-0.0107385,-0.0349276,-0.314249,1,0.0163765,0.0236265,0,0.125,167,0
0.00377001,0.0188501,-0.0353115,-0.3119,1,0.0164746,0.0237246,0,0.125,168,0
0.00968773,0.0484387,-0.0356954,-0.309551,1,0.0165726,0.0238226,0,0.125,169,0
0.0156054,0.0780272,-0.0360793,-0.307202,1,0.0166707,0.0239207,0,0.125,170,0
0.0214796,0.107398,-0.0363702,-0.305008,1,0.0167688,0.0240188,0,0.125,171,0
0.0273471,0.136735,-0.0366471,-0.302839,1,0.0168668,0.0241168,0,0.125,172,0
0.0332146,0.166073,-0.036924,-0.300669,1,0.0169649,0.0242149,0,0.125,173,0
0.039082,0.19541,-0.0372009,-0.298499,1,0.017063,0.024313,0,0.125,174,0
0.0449495,0.224748,-0.0374778,-0.296329,1,0.017161,0.024411,0,0.125,175,0
0.050817,0.254085,-0.0377547,-0.29416,1,0.0172591,0.0245091,0,0.125,176,0
0.0566319,0.28316,-0.0379442,-0.2921,1,0.0173572,0.0246072,0,0.125,177,0
0.0624008,0.312004,-0.0380575,-0.290138,1,0.0174552,0.0247052,0,0.125,178,0
0.0681697,0.340849,-0.0381708,-0.288175,1,0.0175533,0.0248033,0,0.125,179,0
0.0739386,0.369693,-0.0382842,-0.286213,1,0.0176513,0.0249013,0,0.125,180,0
0.0797075,0.398537,-0.0383975,-0.28425,1,0.0177494,0.0249994,0,0.125,181,0
0.0854763,0.427382,-0.0385108,-0.282287,1,0.0178475,0.0250975,0,0.125,182,0
0.0912162,0.456081,-0.0385905,-0.280359,1,0.0179455,0.0251955,0,0.125,183,0
0.0968407,0.484204,-0.0385378,-0.278566,1,0.0180436,0.0252936,0,0.125,184,0
0.102465,0.512327,-0.038485,-0.276773,1,0.0181417,0.0253917,0,0.125,185,0
0.10809,0.54045,-0.0384323,-0.27498,1,0.0182397,0.0254897,0,0.125,186,0
0.113714,0.568572,-0.0383795,-0.273187,1,0.0183378,0.0255878,0,0.125,187,0
0.119339,0.596695,-0.0383268,-0.271393,1,0.0184358,0.0256858,0,0.125,188,0
0.124964,0.624819,-0.038274,-0.2696,1,0.0185339,0.0257839,0,0.125,189,0
0.130438,0.65219,-0.0381325,-0.267905,1,0.018632,0.025882,0,0.125,190,0
0.13589,0.679449,-0.0379778,-0.266224,1,0.01873,0.02598,0,0.125,191,0
0.141342,0.706708,-0.0378232,-0.264543,1,0.0188281,0.0260781,0,0.125,192,0
0.146793,0.733967,-0.0376685,-0.262862,1,0.0189262,0.0261762,0,0.125,193,0
0.152245,0.761227,-0.0375139,-0.261181,1,0.0190242,0.0262742,0,0.125,194,0
0.157697,0.788486,-0.0373592,-0.2595,1,0.0191223,0.0263723,0,0.125,195,0
0.16304,0.815202,-0.0371955,-0.257869,1,0.0192203,0.0264703,0,0.125,196,0
0.168292,0.841458,-0.0370243,-0.25628,1,0.0193184,0.0265684,0,0.125,197,0
0.173543,0.867715,-0.0368531,-0.254692,1,0.0194165,0.0266665,0,0.125,198,0
0.178794,0.893971,-0.0366819,-0.253103,1,0.0195145,0.0267645,0,0.125,199,0
0.184045,0.920227,-0.0365106,-0.251515,1,0.0196126,0.0268626,0,0.125,200,0
0.189297,0.946483,-0.0363394,-0.249926,1,0.0197107,0.0269607,0,0.125,201,0
0.194501,0.972507,-0.0361728,-0.24835,1,0.0198087,0.0270587,0,0.125,202,0
0.199533,0.997663,-0.0360237,-0.246819,1,0.0199068,0.0271568,0,0.125,203,0
0.204564,1.02282,-0.0358746,-0.245289,1,0.0200049,0.0272549,0,0.125,204,0
0.209595,1.04797,-0.0357256,-0.243758,1,0.0201029,0.0273529,0,0.125,205,0
0.214626,1.07313,-0.0355765,-0.242227,1,0.020201,0.027451,0,0.125,206,0
0.219657,1.09829,-0.0354274,-0.240697,1,0.020299,0.027549,0,0.125,207,0
0.224688,1.12344,-0.0352783,-0.239166,1,0.0203971,0.0276471,0,0.125,208,0
0.229512,1.14756,-0.0351342,-0.237683,1,0.0204952,0.0277452,0,0.125,209,0
0.234307,1.17154,-0.0349907,-0.236205,1,0.0205932,0.0278432,0,0.125,210,0
0.239103,1.19551,-0.0348473,-0.234728,1,0.0206913,0.0279413,0,0.125,211,0
0.243898,1.21949,-0.0347038,-0.233251,1,0.0207894,0.0280394,0,0.125,212,0
0.248693,1.24347,-0.0345604,-0.231774,1,0.0208874,0.0281374,0,0.125,213,0
0.253489,1.26744,-0.034417,-0.230297,1,0.0209855,0.0282355,0,0.125,214,0
0.258153,1.29077,-0.0342769,-0.228858,1,0.0210835,0.0283335,0,0.125,215,0
0.262712,1.31356,-0.0341394,-0.227449,1,0.0211816,0.0284316,0,0.125,216,0
0.26727,1.33635,-0.034002,-0.22604,1,0.0212797,0.0285297,0,0.125,217,0
0.271829,1.35915,-0.0338646,-0.224631,1,0.0213777,0.0286277,0,0.125,218,0
0.276388,1.38194,-0.0337272,-0.223222,1,0.0214758,0.0287258,0,0.125,219,0
0.280946,1.40473,-0.0335898,-0.221813,1,0.0215739,0.0288239,0,0.125,220,0
0.285448,1.42724,-0.033448,-0.220416,1,0.0216719,0.0289219,0,0.125,221,0
0.289754,1.44877,-0.0332912,-0.219063,1,0.02177,0.02902,0,0.125,222,0
0.29406,1.4703,-0.0331344,-0.217709,1,0.0218681,0.029118,0,0.125,223,0
0.298366,1.49183,-0.0329776,-0.216355,1,0.0219661,0.0292161,0,0.125,224,0
0.302672,1.51336,-0.0328208,-0.215002,1,0.0220642,0.0293142,0,0.125,225,0
0.306978,1.53489,-0.032664,-0.213648,1,0.0221622,0.0294122,0,0.125,226,0
0.311284,1.55642,-0.0325072,-0.212295,1,0.0222603,0.0295103,0,0.125,227,0
0.315398,1.57699,-0.0322966,-0.210987,1,0.0223584,0.0296084,0,0.125,228,0
0.31949,1.59745,-0.0320799,-0.209684,1,0.0224564,0.0297064,0,0.125,229,0
0.323582,1.61791,-0.0318631,-0.208381,1,0.0225545,0.0298045,0,0.125,230,0
0.327674,1.63837,-0.0316464,-0.207078,1,0.0226526,0.0299026,0,0.125,231,0
0.331766,1.65883,-0.0314297,-0.205775,1,0.0227506,0.0300006,0,0.125,232,0
0.335858,1.67929,-0.031213,-0.204473,1,0.0228487,0.0300987,0,0.125,233,0
0.339797,1.69898,-0.0309746,-0.203213,1,0.0229467,0.0301967,0,0.125,234,0
0.343619,1.7181,-0.0307199,-0.201987,1,0.0230448,0.0302948,0,0.125,235,0
0.347442,1.73721,-0.0304653,-0.20076,1,0.0231429,0.0303929,0,0.125,236,0
0.351264,1.75632,-0.0302106,-0.199533,1,0.0232409,0.0304909,0,0.125,237,0
0.355086,1.77543,-0.0299559,-0.198307,1,0.023339,0.030589,0,0.125,238,0
0.358909,1.79454,-0.0297012,-0.19708,1,0.0234371,0.0306871,0,0.125,239,0
0.362546,1.81273,-0.0294564,-0.195918,1,0.0235351,0.0307851,0,0.125,240,0
0.365602,1.82801,-0.0292423,-0.194958,1,0.0236332,0.0308832,0,0.125,241,0
0.368657,1.84329,-0.0290283,-0.193999,1,0.0237312,0.0309812,0,0.125,242,0
0.371713,1.85856,-0.0288143,-0.193039,1,0.0238293,0.0310793,0,0.125,243,0
0.374769,1.87384,-0.0286003,-0.19208,1,0.0239274,0.0311774,0,0.125,244,0
0.377824,1.88912,-0.0283863,-0.19112,1,0.0240254,0.0312754,0,0.125,245,0
0.38088,1.9044,-0.0281723,-0.190161,1,0.0241235,0.0313735,0,0.125,246,0
0.384344,1.92172,-0.0279214,-0.189138,1,0.0242216,0.0314716,0,0.125,247,0
0.387846,1.93923,-0.027667,-0.18811,1,0.0243196,0.0315696,0,0.125,248,0
0.391349,1.95675,-0.0274127,-0.187081,1,0.0244177,0.0316677,0,0.125,249,0
0.394852,1.97426,-0.0271583,-0.186053,1,0.0245158,0.0317658,0,0.125,250,0
0.398354,1.99177,-0.026904,-0.185024,1,0.0246138,0.0318638,0,0.125,251,0
0.401857,2.00928,-0.0266496,-0.183996,1,0.0247119,0.0319619,0,0.125,252,0
0.405527,2.02763,-0.026375,-0.182987,1,0.0248099,0.0320599,0,0.125,253,0
0.409316,2.04658,-0.026086,-0.181993,1,0.024908,0.032158,0,0.125,254,0
0.413106,2.06553,-0.0257969,-0.180999,1,0.0250061,0.0322561,0,0.125,255,0
0.416895,2.08448,-0.0255079,-0.180004,1,0.0251041,0.0323541,0,0.125,256,0
0.420685,2.10342,-0.0252188,-0.17901,1,0.0252022,0.0324522,0,0.125,257,0
0.424474,2.12237,-0.0249298,-0.178016,1,0.0253003,0.0325503,0,0.125,258,0
0.428069,2.14035,-0.0246634,-0.177098,1,0.0253983,0.0326483,0,0.125,259,0
0.431099,2.15549,-0.0244631,-0.176404,1,0.0254964,0.0327464,0,0.125,260,0
0.434128,2.17064,-0.0242627,-0.175709,1,0.0255944,0.0328444,0,0.125,261,0
0.437157,2.18578,-0.0240624,-0.175015,1,0.0256925,0.0329425,0,0.125,262,0
0.440186,2.20093,-0.0238621,-0.17432,1,0.0257906,0.0330406,0,0.125,263,0
0.443215,2.21608,-0.0236617,-0.173626,1,0.0258886,0.0331386,0,0.125,264,0
0.446244,2.23122,-0.0234614,-0.172932,1,0.0259867,0.0332367,0,0.125,265,0
0.44911,2.24555,-0.0232977,-0.17233,1,0.0260848,0.0333348,0,0.125,266,0
0.451963,2.25982,-0.023137,-0.171735,1,0.0261828,0.0334328,0,0.125,267,0
0.454816,2.27408,-0.0229763,-0.17114,1,0.0262809,0.0335309,0,0.125,268,0
0.457669,2.28834,-0.0228156,-0.170545,1,0.0263789,0.0336289,0,0.125,269,0
0.460521,2.30261,-0.0226548,-0.169951,1,0.026477,0.033727,0,0.125,270,0
0.463374,2.31687,-0.0224941,-0.169356,1,0.0265751,0.0338251,0,0.125,271,0
0.46613,2.33065,-0.0223536,-0.168826,1,0.0266731,0.0339231,0,0.125,272,0
0.46882,2.3441,-0.0222269,-0.168339,1,0.0267712,0.0340212,0,0.125,273,0
0.471509,2.35755,-0.0221002,-0.167853,1,0.0268693,0.0341193,0,0.125,274,0
0.474199,2.37099,-0.0219735,-0.167366,1,0.0269673,0.0342173,0,0.125,275,0
0.476888,2.38444,-0.0218468,-0.166879,1,0.0270654,0.0343154,0,0.125,276,0
0.479578,2.39789,-0.0217201,-0.166393,1,0.0271634,0.0344134,0,0.125,277,0
0.482227,2.41114,-0.0216169,-0.165933,1,0.0272615,0.0345115,0,0.125,278,0
0.484765,2.42382,-0.0215792,-0.165546,1,0.0273596,0.0346096,0,0.125,279,0
0.487302,2.43651,-0.0215416,-0.165159,1,0.0274576,0.0347076,0,0.125,280,0
0.489839,2.4492,-0.0215039,-0.164772,1,0.0275557,0.0348057,0,0.125,281,0
0.492377,2.46188,-0.0214663,-0.164385,1,0.0276538,0.0349038,0,0.125,282,0
0.494914,2.47457,-0.0214287,-0.163998,1,0.0277518,0.0350018,0,0.125,283,0
0.497452,2.48726,-0.021391,-0.163611,1,0.0278499,0.0350999,0,0.125,284,0
0.499855,2.49927,-0.0214235,-0.163274,1,0.027948,0.035198,0,0.125,285,0
0.502249,2.51124,-0.0214609,-0.16294,1,0.028046,0.035296,0,0.125,286,0
0.504643,2.52321,-0.0214984,-0.162607,1,0.0281441,0.0353941,0,0.125,287,0
0.507036,2.53518,-0.0215358,-0.162273,1,0.0282421,0.0354921,0,0.125,288,0
0.50943,2.54715,-0.0215733,-0.16194,1,0.0283402,0.0355902,0,0.125,289,0
