k,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__
0.149981,1,0.0458743,0.0533743,0,0.125,469,0
0.149656,1,0.0459721,0.0534721,0,0.125,470,0
0.14933,1,0.0460699,0.0535699,0,0.125,471,0
0.149005,1,0.0461677,0.0536677,0,0.125,472,0
0.14868,1,0.0462655,0.0537656,0,0.125,473,0
0.148356,1,0.0463634,0.0538634,0,0.125,474,0
0.148032,1,0.0464612,0.0539612,0,0.125,475,0
0.147708,1,0.046559,0.054059,0,0.125,476,0
0.147384,1,0.0466568,0.0541568,0,0.125,477,0
0.14706,1,0.0467546,0.0542546,0,0.125,478,0
0.14674,1,0.0468524,0.0543524,0,0.125,479,0
0.146426,1,0.0469502,0.0544502,0,0.125,480,0
0.146112,1,0.0470481,0.0545481,0,0.125,481,0
0.145799,1,0.0471459,0.0546459,0,0.125,482,0
0.145485,1,0.0472437,0.0547437,0,0.125,483,0
0.145172,1,0.0473415,0.0548415,0,0.125,484,0
0.144876,1,0.0474393,0.0549393,0,0.125,485,0
0.144586,1,0.0475371,0.0550371,0,0.125,486,0
0.144296,1,0.0476349,0.0551349,0,0.125,487,0
0.144006,1,0.0477327,0.0552327,0,0.125,488,0
0.143716,1,0.0478306,0.0553306,0,0.125,489,0
0.143428,1,0.0479284,0.0554284,0,0.125,490,0
0.143148,1,0.0480262,0.0555262,0,0.125,491,0
0.142867,1,0.048124,0.055624,0,0.125,492,0
0.142587,1,0.0482218,0.0557218,0,0.125,493,0
0.142307,1,0.0483196,0.0558196,0,0.125,494,0
0.142027,1,0.0484174,0.0559174,0,0.125,495,0
0.141747,1,0.0485152,0.0560152,0,0.125,496,0
0.141466,1,0.0486131,0.0561131,0,0.125,497,0
0.141185,1,0.0487109,0.0562109,0,0.125,498,0
0.140904,1,0.0488087,0.0563087,0,0.125,499,0
0.140623,1,0.0489065,0.0564065,0,0.125,500,0
0.140342,1,0.0490043,0.0565043,0,0.125,501,0
0.140075,1,0.0491021,0.0566021,0,0.125,502,0
0.139811,1,0.0491999,0.0566999,0,0.125,503,0
0.139546,1,0.0492977,0.0567978,0,0.125,504,0
0.139282,1,0.0493956,0.0568956,0,0.125,505,0
0.139018,1,0.0494934,0.0569934,0,0.125,506,0
0.138758,1,0.0495912,0.0570912,0,0.125,507,0
0.138516,1,0.049689,0.057189,0,0.125,508,0
0.138274,1,0.0497868,0.0572868,0,0.125,509,0
0.138032,1,0.0498846,0.0573846,0,0.125,510,0
0.13779,1,0.0499824,0.0574824,0,0.125,511,0
0.137548,1,0.0500803,0.0575803,0,0.125,512,0
0.137308,1,0.0501781,0.0576781,0,0.125,513,0
0.137071,1,0.0502759,0.0577759,0,0.125,514,0
0.136834,1,0.0503737,0.0578737,0,0.125,515,0
0.136597,1,0.0504715,0.0579715,0,0.125,516,0
0.13636,1,0.0505693,0.0580693,0,0.125,517,0
0.136123,1,0.0506671,0.0581671,0,0.125,518,0
0.135888,1,0.0507649,0.0582649,0,0.125,519,0
0.135654,1,0.0508628,0.0583628,0,0.125,520,0
0.135419,1,0.0509606,0.0584606,0,0.125,521,0
0.135185,1,0.0510584,0.0585584,0,0.125,522,0
0.134951,1,0.0511562,0.0586562,0,0.125,523,0
0.13472,1,0.051254,0.058754,0,0.125,524,0
0.134495,1,0.0513518,0.0588518,0,0.125,525,0
0.134271,1,0.0514496,0.0589496,0,0.125,526,0
0.134047,1,0.0515474,0.0590474,0,0.125,527,0
0.133822,1,0.0516453,0.0591453,0,0.125,528,0
0.133598,1,0.0517431,0.0592431,0,0.125,529,0
0.133378,1,0.0518409,0.0593409,0,0.125,530,0
0.133159,1,0.0519387,0.0594387,0,0.125,531,0
0.132941,1,0.0520365,0.0595365,0,0.125,532,0
0.132722,1,0.0521343,0.0596343,0,0.125,533,0
0.132504,1,0.0522321,0.0597321,0,0.125,534,0
0.132286,1,0.05233,0.05983,0,0.125,535,0
0.132074,1,0.0524278,0.0599278,0,0.125,536,0
0.131863,1,0.0525256,0.0600256,0,0.125,537,0
0.131651,1,0.0526234,0.0601234,0,0.125,538,0
0.13144,1,0.0527212,0.0602212,0,0.125,539,0
0.131228,1,0.052819,0.060319,0,0.125,540,0
0.131021,1,0.0529168,0.0604168,0,0.125,541,0
0.13082,1,0.0530146,0.0605146,0,0.125,542,0
0.130619,1,0.0531125,0.0606125,0,0.125,543,0
0.130418,1,0.0532103,0.0607103,0,0.125,544,0
0.130217,1,0.0533081,0.0608081,0,0.125,545,0
0.130016,1,0.0534059,0.0609059,0,0.125,546,0
0.129814,1,0.0535037,0.0610037,0,0.125,547,0
0.129612,1,0.0536015,0.0611015,0,0.125,548,0
0.129409,1,0.0536993,0.0611993,0,0.125,549,0
0.129207,1,0.0537971,0.0612971,0,0.125,550,0
0.129005,1,0.053895,0.061395,0,0.125,551,0
0.128801,1,0.0539928,0.0614928,0,0.125,552,0
0.128595,1,0.0540906,0.0615906,0,0.125,553,0
0.128389,1,0.0541884,0.0616884,0,0.125,554,0
0.128183,1,0.0542862,0.0617862,0,0.125,555,0
0.127976,1,0.054384,0.061884,0,0.125,556,0
0.12777,1,0.0544818,0.0619818,0,0.125,557,0
0.127573,1,0.0545797,0.0620797,0,0.125,558,0
0.127383,1,0.0546775,0.0621775,0,0.125,559,0
0.127192,1,0.0547753,0.0622753,0,0.125,560,0
0.127002,1,0.0548731,0.0623731,0,0.125,561,0
0.126812,1,0.0549709,0.0624709,0,0.125,562,0
0.126621,1,0.0550687,0.0625687,0,0.125,563,0
0.126443,1,0.0551665,0.0626665,0,0.125,564,0
0.126266,1,0.0552643,0.0627643,0,0.125,565,0
0.126089,1,0.0553622,0.0628622,0,0.125,566,0
0.125912,1,0.05546,0.06296,0,0.125,567,0
0.125734,1,0.0555578,0.0630578,0,0.125,568,0
0.125556,1,0.0556556,0.0631556,0,0.125,569,0
0.125374,1,0.0557534,0.0632534,0,0.125,570,0
0.125193,1,0.0558512,0.0633512,0,0.125,571,0
0.125012,1,0.055949,0.063449,0,0.125,572,0
0.12483,1,0.0560469,0.0635469,0,0.125,573,0
0.124649,1,0.0561447,0.0636447,0,0.125,574,0
0.124464,1,0.0562425,0.0637425,0,0.125,575,0
0.124278,1,0.0563403,0.0638403,0,0.125,576,0
0.124092,1,0.0564381,0.0639381,0,0.125,577,0
0.123905,1,0.0565359,0.0640359,0,0.125,578,0
0.123719,1,0.0566337,0.0641337,0,0.125,579,0
0.123533,1,0.0567315,0.0642315,0,0.125,580,0
0.123361,1,0.0568294,0.0643294,0,0.125,581,0
0.12319,1,0.0569272,0.0644272,0,0.125,582,0
0.123019,1,0.057025,0.064525,0,0.125,583,0
0.122848,1,0.0571228,0.0646228,0,0.125,584,0
0.122676,1,0.0572206,0.0647206,0,0.125,585,0
0.122511,1,0.0573184,0.0648184,0,0.125,586,0
0.122356,1,0.0574162,0.0649162,0,0.125,587,0
0.122201,1,0.057514,0.065014,0,0.125,588,0
0.122046,1,0.0576119,0.0651119,0,0.125,589,0
0.121891,1,0.0577097,0.0652097,0,0.125,590,0
0.121736,1,0.0578075,0.0653075,0,0.125,591,0
0.12158,1,0.0579053,0.0654053,0,0.125,592,0
0.121423,1,0.0580031,0.0655031,0,0.125,593,0
0.121266,1,0.0581009,0.0656009,0,0.125,594,0
0.121109,1,0.0581987,0.0656987,0,0.125,595,0
0.120953,1,0.0582965,0.0657965,0,0.125,596,0
0.120795,1,0.0583944,0.0658944,0,0.125,597,0
0.120636,1,0.0584922,0.0659922,0,0.125,598,0
0.120476,1,0.05859,0.06609,0,0.125,599,0
0.120316,1,0.0586878,0.0661878,0,0.125,600,0
0.120157,1,0.0587856,0.0662856,0,0.125,601,0
0.119997,1,0.0588834,0.0663834,0,0.125,602,0
0.119841,1,0.0589812,0.0664812,0,0.125,603,0
0.119688,1,0.0590791,0.0665791,0,0.125,604,0
0.119535,1,0.0591769,0.0666769,0,0.125,605,0
0.119383,1,0.0592747,0.0667747,0,0.125,606,0
0.11923,1,0.0593725,0.0668725,0,0.125,607,0
0.119077,1,0.0594703,0.0669703,0,0.125,608,0
0.118932,1,0.0595681,0.0670681,0,0.125,609,0
0.118789,1,0.0596659,0.0671659,0,0.125,610,0
0.118645,1,0.0597637,0.0672637,0,0.125,611,0
0.118501,1,0.0598616,0.0673616,0,0.125,612,0
0.118357,1,0.0599594,0.0674594,0,0.125,613,0
0.118215,1,0.0600572,0.0675572,0,0.125,614,0
0.118078,1,0.060155,0.067655,0,0.125,615,0
0.117941,1,0.0602528,0.0677528,0,0.125,616,0
0.117804,1,0.0603506,0.0678506,0,0.125,617,0
0.117667,1,0.0604484,0.0679484,0,0.125,618,0
0.11753,1,0.0605462,0.0680462,0,0.125,619,0
0.117395,1,0.0606441,0.0681441,0,0.125,620,0
0.11726,1,0.0607419,0.0682419,0,0.125,621,0
0.117125,1,0.0608397,0.0683397,0,0.125,622,0
0.11699,1,0.0609375,0.0684375,0,0.125,623,0
0.116855,1,0.0610353,0.0685353,0,0.125,624,0
0.11672,1,0.0611331,0.0686331,0,0.125,625,0
0.116583,1,0.0612309,0.0687309,0,0.125,626,0
0.116446,1,0.0613288,0.0688288,0,0.125,627,0
0.116309,1,0.0614266,0.0689266,0,0.125,628,0
0.116172,1,0.0615244,0.0690244,0,0.125,629,0
0.116034,1,0.0616222,0.0691222,0,0.125,630,0
0.115899,1,0.06172,0.06922,0,0.125,631,0
0.115767,1,0.0618178,0.0693178,0,0.125,632,0
0.115635,1,0.0619156,0.0694156,0,0.125,633,0
0.115503,1,0.0620134,0.0695134,0,0.125,634,0
0.115371,1,0.0621113,0.0696113,0,0.125,635,0
0.115239,1,0.0622091,0.0697091,0,0.125,636,0
0.115115,1,0.0623069,0.0698069,0,0.125,637,0
0.114995,1,0.0624047,0.0699047,0,0.125,638,0
0.114874,1,0.0625025,0.0700025,0,0.125,639,0
0.114754,1,0.0626003,0.0701003,0,0.125,640,0
0.114634,1,0.0626981,0.0701981,0,0.125,641,0
0.114513,1,0.0627959,0.0702959,0,0.125,642,0
0.114395,1,0.0628938,0.0703938,0,0.125,643,0
0.114278,1,0.0629916,0.0704916,0,0.125,644,0
0.11416,1,0.0630894,0.0705894,0,0.125,645,0
0.114042,1,0.0631872,0.0706872,0,0.125,646,0
0.113924,1,0.063285,0.070785,0,0.125,647,0
0.113803,1,0.0633828,0.0708828,0,0.125,648,0
0.113679,1,0.0634806,0.0709806,0,0.125,649,0
0.113555,1,0.0635784,0.0710784,0,0.125,650,0
0.113431,1,0.0636763,0.0711763,0,0.125,651,0
0.113306,1,0.0637741,0.0712741,0,0.125,652,0
0.113182,1,0.0638719,0.0713719,0,0.125,653,0
nan,0,0.0639697,0.0714697,0,0.125,654,0
0.112942,1,0.0640675,0.0715675,0,0.125,655,0
0.112822,1,0.0641653,0.0716653,0,0.125,656,0
0.112702,1,0.0642631,0.0717631,0,0.125,657,0
0.112582,1,0.064361,0.071861,0,0.125,658,0
0.112464,1,0.0644588,0.0719588,0,0.125,659,0
0.112355,1,0.0645566,0.0720566,0,0.125,660,0
0.112246,1,0.0646544,0.0721544,0,0.125,661,0
0.112137,1,0.0647522,0.0722522,0,0.125,662,0
0.112028,1,0.06485,0.07235,0,0.125,663,0
0.111919,1,0.0649478,0.0724478,0,0.125,664,0
0.11181,1,0.0650456,0.0725456,0,0.125,665,0
0.111701,1,0.0651435,0.0726435,0,0.125,666,0
0.111593,1,0.0652413,0.0727413,0,0.125,667,0
0.111484,1,0.0653391,0.0728391,0,0.125,668,0
0.111376,1,0.0654369,0.0729369,0,0.125,669,0
0.111267,1,0.0655347,0.0730347,0,0.125,670,0
0.111156,1,0.0656325,0.0731325,0,0.125,671,0
0.111045,1,0.0657303,0.0732303,0,0.125,672,0
0.110934,1,0.0658282,0.0733282,0,0.125,673,0
0.110823,1,0.065926,0.073426,0,0.125,674,0
0.110712,1,0.0660238,0.0735238,0,0.125,675,0
0.110601,1,0.0661216,0.0736216,0,0.125,676,0
0.110492,1,0.0662194,0.0737194,0,0.125,677,0
0.110383,1,0.0663172,0.0738172,0,0.125,678,0
0.110275,1,0.066415,0.073915,0,0.125,679,0
0.110166,1,0.0665128,0.0740128,0,0.125,680,0
0.110057,1,0.0666106,0.0741106,0,0.125,681,0
0.109952,1,0.0667085,0.0742085,0,0.125,682,0
0.109849,1,0.0668063,0.0743063,0,0.125,683,0
0.109747,1,0.0669041,0.0744041,0,0.125,684,0
0.109644,1,0.0670019,0.0745019,0,0.125,685,0
0.109542,1,0.0670997,0.0745997,0,0.125,686,0
0.109439,1,0.0671975,0.0746975,0,0.125,687,0
0.109338,1,0.0672953,0.0747953,0,0.125,688,0
0.109236,1,0.0673932,0.0748932,0,0.125,689,0
0.109135,1,0.067491,0.074991,0,0.125,690,0
0.109033,1,0.0675888,0.0750888,0,0.125,691,0
0.108932,1,0.0676866,0.0751866,0,0.125,692,0
0.10883,1,0.0677844,0.0752844,0,0.125,693,0
0.108728,1,0.0678822,0.0753822,0,0.125,694,0
0.108625,1,0.06798,0.07548,0,0.125,695,0
0.108522,1,0.0680778,0.0755778,0,0.125,696,0
0.10842,1,0.0681757,0.0756757,0,0.125,697,0
0.108317,1,0.0682735,0.0757735,0,0.125,698,0
0.108217,1,0.0683713,0.0758713,0,0.125,699,0
0.108119,1,0.0684691,0.0759691,0,0.125,700,0
0.10802,1,0.0685669,0.0760669,0,0.125,701,0
0.107921,1,0.0686647,0.0761647,0,0.125,702,0
0.107822,1,0.0687625,0.0762625,0,0.125,703,0
0.107724,1,0.0688604,0.0763604,0,0.125,704,0
0.10763,1,0.0689582,0.0764582,0,0.125,705,0
0.107535,1,0.069056,0.076556,0,0.125,706,0
0.107441,1,0.0691538,0.0766538,0,0.125,707,0
0.107347,1,0.0692516,0.0767516,0,0.125,708,0
0.107252,1,0.0693494,0.0768494,0,0.125,709,0
0.107157,1,0.0694472,0.0769472,0,0.125,710,0
0.10706,1,0.069545,0.077045,0,0.125,711,0
0.106963,1,0.0696429,0.0771429,0,0.125,712,0
0.106865,1,0.0697407,0.0772407,0,0.125,713,0
0.106768,1,0.0698385,0.0773385,0,0.125,714,0
0.106671,1,0.0699363,0.0774363,0,0.125,715,0
0.106573,1,0.0700341,0.0775341,0,0.125,716,0
0.106475,1,0.0701319,0.0776319,0,0.125,717,0
0.106377,1,0.0702297,0.0777297,0,0.125,718,0
0.106278,1,0.0703276,0.0778276,0,0.125,719,0
0.10618,1,0.0704254,0.0779254,0,0.125,720,0
0.106083,1,0.0705232,0.0780232,0,0.125,721,0
0.105991,1,0.070621,0.078121,0,0.125,722,0
0.1059,1,0.0707188,0.0782188,0,0.125,723,0
0.105808,1,0.0708166,0.0783166,0,0.125,724,0
0.105716,1,0.0709144,0.0784144,0,0.125,725,0
0.105625,1,0.0710122,0.0785122,0,0.125,726,0
0.105536,1,0.07111,0.07861,0,0.125,727,0
0.105449,1,0.0712079,0.0787079,0,0.125,728,0
0.105363,1,0.0713057,0.0788057,0,0.125,729,0
0.105277,1,0.0714035,0.0789035,0,0.125,730,0
0.105191,1,0.0715013,0.0790013,0,0.125,731,0
0.105104,1,0.0715991,0.0790991,0,0.125,732,0
0.105015,1,0.0716969,0.0791969,0,0.125,733,0
0.104925,1,0.0717947,0.0792947,0,0.125,734,0
0.104835,1,0.0718926,0.0793926,0,0.125,735,0
0.104746,1,0.0719904,0.0794904,0,0.125,736,0
0.104656,1,0.0720882,0.0795882,0,0.125,737,0
0.104565,1,0.072186,0.079686,0,0.125,738,0
0.10447,1,0.0722838,0.0797838,0,0.125,739,0
0.104375,1,0.0723816,0.0798816,0,0.125,740,0
0.104279,1,0.0724794,0.0799794,0,0.125,741,0
0.104184,1,0.0725772,0.0800772,0,0.125,742,0
0.104089,1,0.0726751,0.0801751,0,0.125,743,0
0.103996,1,0.0727729,0.0802729,0,0.125,744,0
0.103905,1,0.0728707,0.0803707,0,0.125,745,0
0.103813,1,0.0729685,0.0804685,0,0.125,746,0
0.103722,1,0.0730663,0.0805663,0,0.125,747,0
0.103631,1,0.0731641,0.0806641,0,0.125,748,0
0.103539,1,0.0732619,0.0807619,0,0.125,749,0
0.103455,1,0.0733598,0.0808598,0,0.125,750,0
0.103371,1,0.0734576,0.0809576,0,0.125,751,0
0.103287,1,0.0735554,0.0810554,0,0.125,752,0
0.103203,1,0.0736532,0.0811532,0,0.125,753,0
0.103119,1,0.073751,0.081251,0,0.125,754,0
0.103036,1,0.0738488,0.0813488,0,0.125,755,0
0.102954,1,0.0739466,0.0814466,0,0.125,756,0
0.102872,1,0.0740444,0.0815444,0,0.125,757,0
0.102789,1,0.0741423,0.0816423,0,0.125,758,0
0.102707,1,0.0742401,0.0817401,0,0.125,759,0
0.102625,1,0.0743379,0.0818379,0,0.125,760,0
0.102542,1,0.0744357,0.0819357,0,0.125,761,0
0.102458,1,0.0745335,0.0820335,0,0.125,762,0
0.102375,1,0.0746313,0.0821313,0,0.125,763,0
0.102291,1,0.0747291,0.0822291,0,0.125,764,0
0.102208,1,0.0748269,0.0823269,0,0.125,765,0
0.102124,1,0.0749248,0.0824248,0,0.125,766,0
0.102039,1,0.0750226,0.0825226,0,0.125,767,0
0.101954,1,0.0751204,0.0826204,0,0.125,768,0
0.10187,1,0.0752182,0.0827182,0,0.125,769,0
0.101785,1,0.075316,0.082816,0,0.125,770,0
0.1017,1,0.0754138,0.0829138,0,0.125,771,0
0.101616,1,0.0755116,0.0830116,0,0.125,772,0
0.101533,1,0.0756094,0.0831094,0,0.125,773,0
0.10145,1,0.0757073,0.0832073,0,0.125,774,0
0.101368,1,0.0758051,0.0833051,0,0.125,775,0
0.101285,1,0.0759029,0.0834029,0,0.125,776,0
0.101202,1,0.0760007,0.0835007,0,0.125,777,0
0.101125,1,0.0760985,0.0835985,0,0.125,778,0
0.101051,1,0.0761963,0.0836963,0,0.125,779,0
0.100977,1,0.0762941,0.0837941,0,0.125,780,0
0.100902,1,0.076392,0.083892,0,0.125,781,0
0.100828,1,0.0764898,0.0839898,0,0.125,782,0
0.100753,1,0.0765876,0.0840876,0,0.125,783,0
0.10068,1,0.0766854,0.0841854,0,0.125,784,0
0.100607,1,0.0767832,0.0842832,0,0.125,785,0
0.100533,1,0.076881,0.084381,0,0.125,786,0
0.10046,1,0.0769788,0.0844788,0,0.125,787,0
0.100387,1,0.0770766,0.0845766,0,0.125,788,0
0.10031,1,0.0771745,0.0846745,0,0.125,789,0
0.100228,1,0.0772723,0.0847723,0,0.125,790,0
0.100147,1,0.0773701,0.0848701,0,0.125,791,0
0.100065,1,0.0774679,0.0849679,0,0.125,792,0
0.0999832,1,0.0775657,0.0850657,0,0.125,793,0
0.0999015,1,0.0776635,0.0851635,0,0.125,794,0
0.0998206,1,0.0777613,0.0852613,0,0.125,795,0
0.0997398,1,0.0778591,0.0853591,0,0.125,796,0
0.0996591,1,0.077957,0.085457,0,0.125,797,0
0.0995783,1,0.0780548,0.0855548,0,0.125,798,0
0.0994976,1,0.0781526,0.0856526,0,0.125,799,0
0.0994182,1,0.0782504,0.0857504,0,0.125,800,0
0.0993469,1,0.0783482,0.0858482,0,0.125,801,0
0.0992755,1,0.078446,0.085946,0,0.125,802,0
0.0992042,1,0.0785438,0.0860438,0,0.125,803,0
0.0991329,1,0.0786417,0.0861417,0,0.125,804,0
0.0990615,1,0.0787395,0.0862395,0,0.125,805,0
0.0989894,1,0.0788373,0.0863373,0,0.125,806,0
0.0989163,1,0.0789351,0.0864351,0,0.125,807,0
0.0988433,1,0.0790329,0.0865329,0,0.125,808,0
0.0987702,1,0.0791307,0.0866307,0,0.125,809,0
0.0986972,1,0.0792285,0.0867285,0,0.125,810,0
0.0986241,1,0.0793263,0.0868263,0,0.125,811,0
0.0985446,1,0.0794242,0.0869242,0,0.125,812,0
0.0984641,1,0.079522,0.087022,0,0.125,813,0
0.0983836,1,0.0796198,0.0871198,0,0.125,814,0
0.0983031,1,0.0797176,0.0872176,0,0.125,815,0
0.0982225,1,0.0798154,0.0873154,0,0.125,816,0
0.0981427,1,0.0799132,0.0874132,0,0.125,817,0
0.0980653,1,0.080011,0.087511,0,0.125,818,0
0.0979879,1,0.0801088,0.0876088,0,0.125,819,0
0.0979105,1,0.0802067,0.0877067,0,0.125,820,0
0.0978331,1,0.0803045,0.0878045,0,0.125,821,0
0.0977558,1,0.0804023,0.0879023,0,0.125,822,0
0.0976817,1,0.0805001,0.0880001,0,0.125,823,0
0.0976102,1,0.0805979,0.0880979,0,0.125,824,0
0.0975387,1,0.0806957,0.0881957,0,0.125,825,0
0.0974671,1,0.0807935,0.0882935,0,0.125,826,0
0.0973956,1,0.0808913,0.0883913,0,0.125,827,0
0.0973241,1,0.0809892,0.0884892,0,0.125,828,0
0.0972507,1,0.081087,0.088587,0,0.125,829,0
0.0971772,1,0.0811848,0.0886848,0,0.125,830,0
0.0971038,1,0.0812826,0.0887826,0,0.125,831,0
0.0970303,1,0.0813804,0.0888804,0,0.125,832,0
0.0969568,1,0.0814782,0.0889782,0,0.125,833,0
0.0968821,1,0.081576,0.089076,0,0.125,834,0
0.0968043,1,0.0816739,0.0891739,0,0.125,835,0
0.0967265,1,0.0817717,0.0892717,0,0.125,836,0
0.0966488,1,0.0818695,0.0893695,0,0.125,837,0
0.096571,1,0.0819673,0.0894673,0,0.125,838,0
0.0964933,1,0.0820651,0.0895651,0,0.125,839,0
0.0964165,1,0.0821629,0.0896629,0,0.125,840,0
0.0963402,1,0.0822607,0.0897607,0,0.125,841,0
0.096264,1,0.0823585,0.0898585,0,0.125,842,0
0.0961877,1,0.0824564,0.0899564,0,0.125,843,0
0.0961114,1,0.0825542,0.0900542,0,0.125,844,0
0.0960352,1,0.082652,0.090152,0,0.125,845,0
0.0959633,1,0.0827498,0.0902498,0,0.125,846,0
0.0958914,1,0.0828476,0.0903476,0,0.125,847,0
0.0958195,1,0.0829454,0.0904454,0,0.125,848,0
0.0957475,1,0.0830432,0.0905432,0,0.125,849,0
0.0956756,1,0.0831411,0.0906411,0,0.125,850,0
0.0956033,1,0.0832389,0.0907389,0,0.125,851,0
0.0955303,1,0.0833367,0.0908367,0,0.125,852,0
0.0954572,1,0.0834345,0.0909345,0,0.125,853,0
0.0953842,1,0.0835323,0.0910323,0,0.125,854,0
0.0953112,1,0.0836301,0.0911301,0,0.125,855,0
0.0952381,1,0.0837279,0.0912279,0,0.125,856,0
0.0951623,1,0.0838257,0.0913257,0,0.125,857,0
0.0950854,1,0.0839236,0.0914236,0,0.125,858,0
0.0950085,1,0.0840214,0.0915214,0,0.125,859,0
0.0949316,1,0.0841192,0.0916192,0,0.125,860,0
0.0948547,1,0.084217,0.091717,0,0.125,861,0
0.0947778,1,0.0843148,0.0918148,0,0.125,862,0
0.0947012,1,0.0844126,0.0919126,0,0.125,863,0
0.0946247,1,0.0845104,0.0920104,0,0.125,864,0
0.0945482,1,0.0846082,0.0921082,0,0.125,865,0
0.0944717,1,0.0847061,0.0922061,0,0.125,866,0
0.0943952,1,0.0848039,0.0923039,0,0.125,867,0
0.0943203,1,0.0849017,0.0924017,0,0.125,868,0
0.0942478,1,0.0849995,0.0924995,0,0.125,869,0
0.0941752,1,0.0850973,0.0925973,0,0.125,870,0
0.0941026,1,0.0851951,0.0926951,0,0.125,871,0
0.09403,1,0.0852929,0.0927929,0,0.125,872,0
0.0939574,1,0.0853907,0.0928907,0,0.125,873,0
0.0938861,1,0.0854886,0.0929886,0,0.125,874,0
0.0938152,1,0.0855864,0.0930864,0,0.125,875,0
0.0937443,1,0.0856842,0.0931842,0,0.125,876,0
0.0936734,1,0.085782,0.093282,0,0.125,877,0
0.0936024,1,0.0858798,0.0933798,0,0.125,878,0
0.0935312,1,0.0859776,0.0934776,0,0.125,879,0
0.093458,1,0.0860754,0.0935754,0,0.125,880,0
0.0933848,1,0.0861733,0.0936733,0,0.125,881,0
0.0933115,1,0.0862711,0.0937711,0,0.125,882,0
0.0932383,1,0.0863689,0.0938689,0,0.125,883,0
0.0931651,1,0.0864667,0.0939667,0,0.125,884,0
0.0930906,1,0.0865645,0.0940645,0,0.125,885,0
0.093015,1,0.0866623,0.0941623,0,0.125,886,0
0.0929394,1,0.0867601,0.0942601,0,0.125,887,0
0.0928637,1,0.0868579,0.0943579,0,0.125,888,0
0.0927881,1,0.0869558,0.0944558,0,0.125,889,0
0.0927125,1,0.0870536,0.0945536,0,0.125,890,0
0.0926393,1,0.0871514,0.0946514,0,0.125,891,0
0.0925665,1,0.0872492,0.0947492,0,0.125,892,0
0.0924937,1,0.087347,0.094847,0,0.125,893,0
0.0924209,1,0.0874448,0.0949448,0,0.125,894,0
0.0923481,1,0.0875426,0.0950426,0,0.125,895,0
0.0922762,1,0.0876404,0.0951404,0,0.125,896,0
0.0922079,1,0.0877383,0.0952383,0,0.125,897,0
0.0921396,1,0.0878361,0.0953361,0,0.125,898,0
0.0920713,1,0.0879339,0.0954339,0,0.125,899,0
0.092003,1,0.0880317,0.0955317,0,0.125,900,0
0.0919347,1,0.0881295,0.0956295,0,0.125,901,0
0.0918651,1,0.0882273,0.0957273,0,0.125,902,0
0.0917945,1,0.0883251,0.0958251,0,0.125,903,0
0.0917239,1,0.088423,0.095923,0,0.125,904,0
0.0916534,1,0.0885208,0.0960208,0,0.125,905,0
0.0915828,1,0.0886186,0.0961186,0,0.125,906,0
0.0915122,1,0.0887164,0.0962164,0,0.125,907,0
0.0914368,1,0.0888142,0.0963142,0,0.125,908,0
0.091361,1,0.088912,0.096412,0,0.125,909,0
0.0912852,1,0.0890098,0.0965098,0,0.125,910,0
0.0912093,1,0.0891076,0.0966076,0,0.125,911,0
0.0911335,1,0.0892055,0.0967055,0,0.125,912,0
0.0910574,1,0.0893033,0.0968033,0,0.125,913,0
0.0909805,1,0.0894011,0.0969011,0,0.125,914,0
0.0909036,1,0.0894989,0.0969989,0,0.125,915,0
0.0908268,1,0.0895967,0.0970967,0,0.125,916,0
0.0907499,1,0.0896945,0.0971945,0,0.125,917,0
0.0906731,1,0.0897923,0.0972923,0,0.125,918,0
0.0905991,1,0.0898901,0.0973901,0,0.125,919,0
0.090527,1,0.089988,0.097488,0,0.125,920,0
0.0904548,1,0.0900858,0.0975858,0,0.125,921,0
0.0903827,1,0.0901836,0.0976836,0,0.125,922,0
0.0903105,1,0.0902814,0.0977814,0,0.125,923,0
0.0902384,1,0.0903792,0.0978792,0,0.125,924,0
0.0901684,1,0.090477,0.097977,0,0.125,925,0
0.0900986,1,0.0905748,0.0980748,0,0.125,926,0
0.0900288,1,0.0906726,0.0981726,0,0.125,927,0
0.0899589,1,0.0907705,0.0982705,0,0.125,928,0
0.089889,1,0.0908683,0.0983683,0,0.125,929,0
0.0898171,1,0.0909661,0.0984661,0,0.125,930,0
0.089741,1,0.0910639,0.0985639,0,0.125,931,0
0.089665,1,0.0911617,0.0986617,0,0.125,932,0
0.0895889,1,0.0912595,0.0987595,0,0.125,933,0
0.0895128,1,0.0913573,0.0988573,0,0.125,934,0
nan,0,0.0914552,0.0989552,0,0.125,935,0
nan,0,0.091553,0.099053,0,0.125,936,0
0.0892761,1,0.0916508,0.0991508,0,0.125,937,0
0.0891951,1,0.0917486,0.0992486,0,0.125,938,0
0.0891141,1,0.0918464,0.0993464,0,0.125,939,0
0.089033,1,0.0919442,0.0994442,0,0.125,940,0
0.0889522,1,0.092042,0.099542,0,0.125,941,0
0.0888769,1,0.0921398,0.0996398,0,0.125,942,0
0.0888016,1,0.0922377,0.0997377,0,0.125,943,0
0.0887263,1,0.0923355,0.0998355,0,0.125,944,0
0.0886511,1,0.0924333,0.0999333,0,0.125,945,0
0.0885758,1,0.0925311,0.100031,0,0.125,946,0
0.0885023,1,0.0926289,0.100129,0,0.125,947,0
