freq	spect
46.511627907	0.0520569109341
47.0117529382	0.0485796306688
47.5118779695	0.0504436383565
48.0120030008	0.0637662343026
48.512128032	0.0699731621388
49.0122530633	0.0468818686267
49.5123780945	0.029730451598
50.0125031258	0.0254210284409
50.512628157	0.0366530992375
51.0127531883	0.0566950664078
51.5128782196	0.0523492176227
52.0130032508	0.0543487346185
52.5131282821	0.0793530733862
53.0132533133	0.0993146903473
53.5133783446	0.0865787222599
54.0135033758	0.0648383013261
54.5136284071	0.0593373221021
55.0137534384	0.0683202881258
55.5138784696	0.0552583119673
56.0140035009	0.0387976023001
56.5141285321	0.0195727311146
57.0142535634	0.00847078880539
57.5143785946	0.0211736644137
58.0145036259	0.0418435149259
58.5146286572	0.0467444565578
59.0147536884	0.0502500236884
59.5148787197	0.0341181096253
60.0150037509	0.0301000386981
60.5151287822	0.0373903634501
61.0152538135	0.04232968921
61.5153788447	0.0492105740563
62.015503876	0.0579724725576
62.5156289072	0.0736730367502
63.0157539385	0.0714458484002
63.5158789697	0.0520810187619
64.016004001	0.0448970018849
64.5161290323	0.0603120284804
65.0162540635	0.0581615053393
65.5163790948	0.0530734349169
66.016504126	0.056027669602
66.5166291573	0.058179132914
67.0167541885	0.0638022310569
67.5168792198	0.077689316431
68.0170042511	0.151271819331
68.5171292823	0.216997329749
69.0172543136	0.196067623428
69.5173793448	0.252264303677
70.0175043761	0.450880131355
70.5176294074	0.742087593767
71.0177544386	1.0
71.5178794699	0.822439961254
72.0180045011	0.465651168774
72.5181295324	0.391800198145
73.0182545636	0.278857693567
73.5183795949	0.121651536731
74.0185046262	0.0911589602244
74.5186296574	0.132742793124
75.0187546887	0.194675763889
75.5188797199	0.156650464159
76.0190047512	0.0638602078414
76.5191297824	0.0278518842203
77.0192548137	0.0247917678961
77.519379845	0.0338833603399
78.0195048762	0.0639303374318
78.5196299075	0.0916006231302
79.0197549387	0.0915138644205
79.51987997	0.0726280887884
80.0200050013	0.0323863076229
80.5201300325	0.0163949329873
81.0202550638	0.0270188987813
81.520380095	0.0280630894721
82.0205051263	0.016108390976
82.5206301575	0.0129339540877
83.0207551888	0.0273925567471
83.5208802201	0.0383404213344
84.0210052513	0.0316486596938
84.5211302826	0.0271561734859
85.0212553138	0.0274289792197
85.5213803451	0.0387050143478
86.0215053763	0.0402474831509
86.5216304076	0.0300485452375
87.0217554389	0.0307443907023
87.5218804701	0.0421124755196
88.0220055014	0.0433657213487
88.5221305326	0.0253355664363
89.0222555639	0.0142584470864
89.5223805951	0.0202799987759
90.0225056264	0.0331396960959
90.5226306577	0.0431603737872
91.0227556889	0.0409625022544
91.5228807202	0.0299393620471
92.0230057514	0.0271828952332
92.5231307827	0.0313239242906
93.023255814	0.0379497176282
93.5233808452	0.0240164440513
94.0235058765	0.0109768575532
94.5236309077	0.011847138738
95.023755939	0.015881540436
95.5238809702	0.0178583371889
96.0240060015	0.016907956794
96.5241310328	0.0153020827606
97.024256064	0.0237134742039
97.5243810953	0.0326811494614
98.0245061265	0.0246987474609
98.5246311578	0.0127186788845
99.024756189	0.00969223215438
99.5248812203	0.00921658553544
100.025006252	0.00941628345187
100.525131283	0.00585732068928
101.025256314	0.0045510778702
101.525381345	0.00755414455401
102.025506377	0.0129710581348
102.525631408	0.0182468707297
103.025756439	0.0158048021312
103.52588147	0.0161530082377
104.026006502	0.0167859763589
104.526131533	0.0155306095765
105.026256564	0.0144875738236
105.526381595	0.0107577992754
106.026506627	0.0122416420436
106.526631658	0.0129590719048
107.026756689	0.00952082221347
107.52688172	0.00716545791964
108.027006752	0.00714859599933
108.527131783	0.00830815537498
109.027256814	0.00610698408435
109.527381845	0.00432819355932
110.027506877	0.0039196074947
110.527631908	0.00385171335643
111.027756939	0.00471083058032
111.52788197	0.00843274051994
112.028007002	0.00917150990597
112.528132033	0.006730614622
113.028257064	0.00676324962204
113.528382096	0.00499937998953
114.028507127	0.00300002350662
114.528632158	0.00411623926444
115.028757189	0.00657047710995
115.528882221	0.00673047828414
116.029007252	0.00551893100562
116.529132283	0.00589045350533
117.029257314	0.0102227175132
117.529382346	0.0145721872256
118.029507377	0.0161403294406
118.529632408	0.0152004716522
119.029757439	0.016203133381
119.529882471	0.0120688644412
120.030007502	0.00901236188473
120.530132533	0.00838344969686
121.030257564	0.00720615973317
121.530382596	0.0055364260892
122.030507627	0.00651736444136
122.530632658	0.00850474205439
123.030757689	0.00778682453354
123.530882721	0.00681150163005
124.031007752	0.00558569898632
124.531132783	0.00511039426129
125.031257814	0.00697486328674
125.531382846	0.00831319515437
126.031507877	0.00934106992651
126.531632908	0.00871516036799
127.031757939	0.00979292522692
127.531882971	0.00805541523891
128.032008002	0.00571632740307
128.532133033	0.00434059232476
129.032258065	0.00464036244982
129.532383096	0.00567277362006
130.032508127	0.00610660129166
130.532633158	0.00392052781642
131.03275819	0.00191203969881
131.532883221	0.0020657519163
132.033008252	0.00513540267963
132.533133283	0.00999050025542
133.033258315	0.0113905392627
133.533383346	0.00989086539309
134.033508377	0.00715171573926
134.533633408	0.00613732350791
135.03375844	0.00652272727006
135.533883471	0.00684659060545
136.034008502	0.00769566564092
136.534133533	0.00851957059623
137.034258565	0.00816793089986
137.534383596	0.0069088859068
138.034508627	0.00474939418243
138.534633658	0.00288407179175
139.03475869	0.00275294360505
139.534883721	0.0037882046816
140.035008752	0.00466455888195
140.535133783	0.00465335725346
141.035258815	0.00470668693186
141.535383846	0.00555444935934
142.035508877	0.00786495114049
142.535633908	0.00981108751799
143.03575894	0.00780992122948
143.535883971	0.00396182384132
144.036009002	0.0021733635293
144.536134034	0.00254090506546
145.036259065	0.00398618072923
145.536384096	0.00392952319473
146.036509127	0.00177764521469
146.536634159	0.000450968508887
147.03675919	0.000886230043782
147.536884221	0.0020885850267
148.037009252	0.00253715021054
148.537134284	0.00224886933411
149.037259315	0.00249163710518
149.537384346	0.0033283128148
150.037509377	0.00304660177528
150.537634409	0.00322973467214
151.03775944	0.00401227526794
151.537884471	0.00665952673348
152.038009502	0.00838517640411
152.538134534	0.00766450872835
153.038259565	0.0057553997697
153.538384596	0.00511595153615
154.038509627	0.00360561499987
154.538634659	0.0039685668645
155.03875969	0.00541599904263
155.538884721	0.00541747609454
156.039009752	0.00534407855433
156.539134784	0.00580995579625
157.039259815	0.00717033103495
157.539384846	0.00730908536825
158.039509877	0.00532318079447
158.539634909	0.00376900110669
159.03975994	0.00332515140197
159.539884971	0.00419923819054
160.040010003	0.00409393001497
160.540135034	0.00187733729472
161.040260065	0.000959371067035
161.540385096	0.00247072600283
162.040510128	0.00395976833384
162.540635159	0.00349481258943
163.04076019	0.00326135665352
163.540885221	0.00204088309826
164.041010253	0.00231350778211
164.541135284	0.00451967386545
165.041260315	0.00546958262265
165.541385346	0.00510568417093
166.041510378	0.00395684099374
166.541635409	0.00342513823309
167.04176044	0.00323764862277
167.541885471	0.00249020416565
168.042010503	0.0031170017152
168.542135534	0.00437333480864
169.042260565	0.00499343381508
169.542385596	0.00420230731505
170.042510628	0.00334240080729
170.542635659	0.00256959903882
171.04276069	0.00220762164352
171.542885721	0.00197186773029
172.043010753	0.00225546931579
172.543135784	0.0029861788533
173.043260815	0.00416413221208
173.543385846	0.00477753386381
174.043510878	0.00445508318978
174.543635909	0.00397801799837
175.04376094	0.00336115680742
175.543885971	0.00290639992364
176.044011003	0.00180066747585
176.544136034	0.00110752228707
177.044261065	0.00173687279468
177.544386097	0.00377622633284
178.044511128	0.00464703149739
178.544636159	0.00311947636681
179.04476119	0.00187276387074
179.544886222	0.00261256120471
180.045011253	0.00363571422176
180.545136284	0.00361715789093
181.045261315	0.00274911494927
181.545386347	0.00153917135515
182.045511378	0.00199685409556
182.545636409	0.00397669377674
183.04576144	0.00416308628902
183.545886472	0.00264691264982
184.046011503	0.0025831446235
184.546136534	0.00313990770086
185.046261565	0.00262929791313
185.546386597	0.00293792555639
186.046511628	0.00371948048891
186.546636659	0.00283550166822
187.04676169	0.00263339729894
187.546886722	0.00314286592637
188.047011753	0.0022920632546
188.547136784	0.0015709515065
189.047261815	0.00196261195327
189.547386847	0.00221222007421
190.047511878	0.00195617793469
190.547636909	0.00143091791055
191.04776194	0.00195513111201
191.547886972	0.00269595743108
192.048012003	0.00282415795031
192.548137034	0.00318006215767
193.048262066	0.00270111410195
193.548387097	0.00161512624683
194.048512128	0.00118525218538
194.548637159	0.00158276944802
195.048762191	0.00187767938483
195.548887222	0.0017189319185
196.049012253	0.00130536988074
196.549137284	0.000943082754863
197.049262316	0.000589693329415
197.549387347	0.00115933535763
198.049512378	0.00253697693466
198.549637409	0.00330782144089
199.049762441	0.00386970743385
199.549887472	0.00398681363543
200.050012503	0.00253303290284
200.550137534	0.00168906178762
201.050262566	0.0026668837135
201.550387597	0.00307774435544
202.050512628	0.00205777645949
202.550637659	0.00127120559036
203.050762691	0.00135028860169
203.550887722	0.00118566494056
204.051012753	0.0010088748888
204.551137784	0.000842621693086
205.051262816	0.000786279080568
205.551387847	0.000898341671393
206.051512878	0.00103265845699
206.551637909	0.00118525659342
207.051762941	0.00180086046144
207.551887972	0.00273586372127
208.052013003	0.00353766520799
208.552138035	0.00221852400749
209.052263066	0.00150149195131
209.552388097	0.00235804669274
210.052513128	0.00279327808311
210.55263816	0.00309301722578
211.052763191	0.00309387747021
211.552888222	0.00269583938393
212.053013253	0.00216458497219
212.553138285	0.0019265464373
213.053263316	0.00172370893027
213.553388347	0.00125286911119
214.053513378	0.000975665698425
214.55363841	0.001288321344
215.053763441	0.00213976182029
215.553888472	0.00266163963169
216.054013503	0.00209073108894
216.554138535	0.00129502881213
217.054263566	0.00119266546662
217.554388597	0.00121366611272
218.054513628	0.00137149007949
218.55463866	0.00123709291201
219.054763691	0.000925449069963
219.554888722	0.0010512350993
220.055013753	0.00139051953864
220.555138785	0.0014758226995
221.055263816	0.00139755187302
221.555388847	0.00187494083718
222.055513878	0.00223621478219
222.55563891	0.00177017519341
223.055763941	0.00100819883075
223.555888972	0.00125246468241
224.056014004	0.00196679589277
224.556139035	0.00210113431907
225.056264066	0.0019604090787
225.556389097	0.00126157001454
226.056514129	0.000586462352603
226.55663916	0.000310502767904
227.056764191	0.000587095758995
227.556889222	0.00106196911952
228.057014254	0.0010690267306
228.557139285	0.000999603487786
229.057264316	0.00106350188216
229.557389347	0.00116099920076
230.057514379	0.0011084596311
230.55763941	0.000810414546168
231.057764441	0.0010490127678
231.557889472	0.00145727002121
232.058014504	0.00133177771494
232.558139535	0.000926003889111
233.058264566	0.000759537689329
233.558389597	0.000876340604644
234.058514629	0.000853924141999
234.55863966	0.000748407322735
235.058764691	0.00129170368031
235.558889722	0.00175244648395
236.059014754	0.00140595702565
236.559139785	0.00139748418083
237.059264816	0.00187115466214
237.559389847	0.00163459352469
238.059514879	0.000971931948913
238.55963991	0.000897083809098
239.059764941	0.00121261675567
239.559889972	0.000971491291399
240.060015004	0.000510043871534
240.560140035	0.000463986508088
241.060265066	0.00080009463533
241.560390098	0.00121745652797
242.060515129	0.00117686479474
242.56064016	0.00122428296513
243.060765191	0.00136533093201
243.560890223	0.000834490425837
244.061015254	0.000401649896113
244.561140285	0.000378127192475
245.061265316	0.000535074561708
245.561390348	0.0008746487503
246.061515379	0.00133424786465
246.56164041	0.00116632136142
247.061765441	0.00107595141508
247.561890473	0.00129661290861
248.062015504	0.00118133287654
248.562140535	0.00129265538442
249.062265566	0.00168056216948
249.562390598	0.00122402987395
250.062515629	0.000655554613292
250.56264066	0.000672527565723
251.062765691	0.000817296979435
251.562890723	0.00112549301508
252.063015754	0.00123652795312
252.563140785	0.000761862456785
253.063265816	0.000604697507938
253.563390848	0.000611374593932
254.063515879	0.000374616261993
254.56364091	0.000407514523255
255.063765941	0.000673860605083
255.563890973	0.000844221694869
256.064016004	0.0011218252965
256.564141035	0.00133267431439
257.064266067	0.001322655076
257.564391098	0.0010152376799
258.064516129	0.000550308747326
258.56464116	0.000351054484165
259.064766192	0.000513343900923
259.564891223	0.00100566452575
260.065016254	0.00150766909698
260.565141285	0.00116792398368
261.065266317	0.000710192737255
261.565391348	0.000616156745869
262.065516379	0.000518374252752
262.56564141	0.000688363679555
263.065766442	0.00108292666427
263.565891473	0.000949954301782
264.066016504	0.00095386090356
264.566141535	0.00109927548279
265.066266567	0.000683559634745
265.566391598	0.000618176342119
266.066516629	0.00119193353556
266.56664166	0.00132670381879
267.066766692	0.00107305731375
267.566891723	0.000973036082538
268.067016754	0.000644032234981
268.567141785	0.000399635160308
269.067266817	0.000562979960535
269.567391848	0.000884026486444
270.067516879	0.000623913248099
270.56764191	0.000295234050199
271.067766942	0.00033237491241
271.567891973	0.000601463130904
272.068017004	0.000851628483
272.568142036	0.000673703566419
273.068267067	0.000402226269575
273.568392098	0.000446467970248
274.068517129	0.000653095897309
274.568642161	0.00076644599655
275.068767192	0.000661473355759
275.568892223	0.00042876454131
276.069017254	0.000565245831769
276.569142286	0.000906756624381
277.069267317	0.00096880378446
277.569392348	0.00075868666315
278.069517379	0.000721895971505
278.569642411	0.00106492609893
279.069767442	0.00144799964599
279.569892473	0.00128656268393
280.070017504	0.00124841387519
280.570142536	0.00138403368839
281.070267567	0.00127364222324
281.570392598	0.00105970327164
282.070517629	0.000891961817403
282.570642661	0.000955895419752
283.070767692	0.00115554015051
283.570892723	0.000940086581115
284.071017754	0.000551367599609
284.571142786	0.000624911163654
285.071267817	0.000937324289541
285.571392848	0.00100448264389
286.071517879	0.000927760087232
286.571642911	0.000481264532327
287.071767942	0.000305026845098
287.571892973	0.000716679821082
288.072018005	0.0010911341019
288.572143036	0.000957717648218
289.072268067	0.000723389084745
289.572393098	0.000374039197334
290.07251813	0.000286994799619
290.572643161	0.000536439145065
291.072768192	0.000684278500294
291.572893223	0.000427905437564
292.073018255	0.000239028106431
292.573143286	0.000256119443974
293.073268317	0.000386564623839
293.573393348	0.000560029425858
294.07351838	0.000632923523182
294.573643411	0.000594551862413
295.073768442	0.000719780159704
295.573893473	0.000834281862028
296.074018505	0.000765144806197
296.574143536	0.000972559027024
297.074268567	0.000988106055416
297.574393598	0.000602224508258
298.07451863	0.000439564114797
298.574643661	0.000504673263051
299.074768692	0.000657149343944
299.574893723	0.0006537827191
300.075018755	0.000572387668856
300.575143786	0.000498256153147
301.075268817	0.000410061204313
301.575393848	0.000395164384969
302.07551888	0.00038300681718
302.575643911	0.000699967228116
303.075768942	0.00100858027345
303.575893973	0.000691075114383
304.076019005	0.000553948963398
304.576144036	0.00103263508076
305.076269067	0.00159705465796
305.576394099	0.00150372505505
306.07651913	0.000839264715151
306.576644161	0.000651915630362
307.076769192	0.000891565578675
307.576894224	0.000857150633218
308.077019255	0.000455741819104
308.577144286	0.00029882711788
309.077269317	0.000433085688476
309.577394349	0.000441588122204
310.07751938	0.000309937189132
310.577644411	0.000257489752535
311.077769442	0.000256108690826
311.577894474	0.000314697681168
312.078019505	0.000276087430172
312.578144536	0.000309567641307
313.078269567	0.000437792809417
313.578394599	0.00054445937147
314.07851963	0.000646321372742
314.578644661	0.000772083829526
315.078769692	0.000584023643835
315.578894724	0.000491932539393
316.079019755	0.000504562723971
316.579144786	0.000739442108727
317.079269817	0.000785427846068
317.579394849	0.00050795769824
318.07951988	0.000491457127056
318.579644911	0.000648863421513
319.079769942	0.000672020454599
319.579894974	0.000525451992746
320.080020005	0.00059830750502
320.580145036	0.000688478605329
321.080270068	0.000615696076614
321.580395099	0.000401075524081
322.08052013	0.000356086293337
322.580645161	0.000440764503509
323.080770193	0.000553079766226
323.580895224	0.000429524354685
324.081020255	0.00027394037417
324.581145286	0.000442613478037
325.081270318	0.00061555763111
325.581395349	0.000366459369606
326.08152038	0.000253055241084
326.581645411	0.000407338492939
327.081770443	0.000459002147385
327.581895474	0.000501940838579
328.082020505	0.000653034797887
328.582145536	0.000664678584111
329.082270568	0.000650957113839
329.582395599	0.000598395959639
330.08252063	0.000442888408742
330.582645661	0.000502292267502
331.082770693	0.000631783396118
331.582895724	0.000647832899125
332.083020755	0.000407040190986
332.583145786	0.000337264376093
333.083270818	0.000434958734478
333.583395849	0.00043017436829
334.08352088	0.000449516139601
334.583645911	0.000472924172428
335.083770943	0.000393139548898
335.583895974	0.000249190306952
336.084021005	0.000232638301762
336.584146037	0.000344264814739
337.084271068	0.000451845809601
337.584396099	0.000294307431933
338.08452113	0.000279379825088
338.584646162	0.000415189584461
339.084771193	0.000313768458671
339.584896224	0.000181495834582
340.085021255	0.000342749145046
340.585146287	0.00076571431103
341.085271318	0.000804774443721
341.585396349	0.000427350737325
342.08552138	0.000309844884038
342.585646412	0.000348699248604
343.085771443	0.000253106224143
343.585896474	0.000286551526192
344.086021505	0.000463071898856
344.586146537	0.00060133972025
345.086271568	0.000466091739188
345.586396599	0.000205148489355
346.08652163	0.000187531310289
346.586646662	0.00031093186863
347.086771693	0.000249826975571
347.586896724	0.000188364103329
348.087021755	0.000216566472195
348.587146787	0.000230775531715
349.087271818	0.000236721050748
349.587396849	0.000230521854306
350.08752188	0.000257210594239
350.587646912	0.000342578529902
351.087771943	0.000371867327729
351.587896974	0.000313805802933
352.088022006	0.00035909103861
352.588147037	0.00035093083102
353.088272068	0.000297564074631
353.588397099	0.000344529580281
354.088522131	0.000353900444793
354.588647162	0.000253732596429
355.088772193	0.000211231512623
355.588897224	0.000196795301363
356.089022256	0.000284824342215
356.589147287	0.00049906931848
357.089272318	0.000703295898038
357.589397349	0.000656115157284
358.089522381	0.000491340414397
358.589647412	0.000391683615158
359.089772443	0.000490532498627
359.589897474	0.000488369039142
360.090022506	0.000392477768676
360.590147537	0.000328511621633
361.090272568	0.000343769354059
361.590397599	0.000239428989669
362.090522631	0.000177387433772
362.590647662	0.000242386384905
363.090772693	0.000265099979046
363.590897724	0.000268887090733
364.091022756	0.000286794632345
364.591147787	0.000350614972903
365.091272818	0.000279785150235
365.591397849	0.000216809814971
366.091522881	0.000363544960055
366.591647912	0.000620133080274
367.091772943	0.000660625737189
367.591897974	0.000446878592534
368.092023006	0.000334707880595
368.592148037	0.000431822995835
369.092273068	0.000570319626043
369.5923981	0.000438408568201
370.092523131	0.000237206573697
370.592648162	0.000366685179735
371.092773193	0.000652244650713
371.592898225	0.000596639341691
372.093023256	0.000283641670862
372.593148287	0.000133331731841
373.093273318	0.000180645779539
373.59339835	0.00025593912763
374.093523381	0.000209027619489
374.593648412	0.000208227639484
375.093773443	0.000265172410813
375.593898475	0.000239990772647
376.094023506	0.000213795384054
376.594148537	0.000288738585962
377.094273568	0.000305690654992
377.5943986	0.000286973876705
378.094523631	0.000430250133065
378.594648662	0.000568688590638
379.094773693	0.000391791653483
379.594898725	0.0002033193751
380.095023756	0.000206129252756
380.595148787	0.00026511785833
381.095273818	0.000336162080314
381.59539885	0.000415524907598
382.095523881	0.000319102151421
382.595648912	0.000285574430938
383.095773943	0.000316553009097
383.595898975	0.000317929641021
384.096024006	0.000223866020345
384.596149037	0.00012096438552
385.096274069	0.000104925995819
385.5963991	0.000112049806004
386.096524131	0.00018227538245
386.596649162	0.000350827102915
387.096774194	0.000472604159489
387.596899225	0.000286609447254
388.097024256	0.000149250956633
388.597149287	0.00015751219117
389.097274319	0.000156608194334
389.59739935	0.000151080807529
390.097524381	0.000194995944667
390.597649412	0.000225896866972
391.097774444	0.000261001489849
391.597899475	0.000260396387291
392.098024506	0.000322550725913
392.598149537	0.000420385616757
393.098274569	0.000445758908747
393.5983996	0.000489650691379
394.098524631	0.000412725542639
394.598649662	0.000237078805701
395.098774694	0.000261530327435
395.598899725	0.000355323867693
396.099024756	0.00028546580574
396.599149787	0.000194664605765
397.099274819	0.000261219261165
397.59939985	0.000423893573024
398.099524881	0.00037652037064
398.599649912	0.000217136249857
399.099774944	0.000233422451707
399.599899975	0.000382889321502
400.100025006	0.000376205085251
400.600150038	0.000295873523974
401.100275069	0.000244078314621
401.6004001	0.000239660026482
402.100525131	0.00021642541806
402.600650163	0.000196373834426
403.100775194	0.000235916175472
403.600900225	0.000262579718214
404.101025256	0.000220574824507
404.601150288	0.000134400525261
405.101275319	6.55217188938e-05
405.60140035	7.23596579732e-05
406.101525381	0.00012060611963
406.601650413	0.000203572371846
407.101775444	0.000337655021837
407.601900475	0.000357432782797
408.102025506	0.00021422388029
408.602150538	0.000201298865682
409.102275569	0.000280679901635
409.6024006	0.000316517205215
410.102525631	0.000351548032425
410.602650663	0.000420871102995
411.102775694	0.00043516012077
411.602900725	0.000240400145058
412.103025756	9.07099936871e-05
412.603150788	0.000157740909803
413.103275819	0.000377393836782
413.60340085	0.000474233493511
414.103525881	0.000311683645716
414.603650913	0.000201234609664
415.103775944	0.000344128292415
415.603900975	0.000456885406464
416.104026007	0.00032478292312
416.604151038	0.00022290429307
417.104276069	0.000193075448505
417.6044011	0.00020802083249
418.104526132	0.000299744573962
418.604651163	0.000284208728664
419.104776194	0.000168338274252
419.604901225	6.98516562821e-05
420.105026257	5.6031695199e-05
420.605151288	0.000160080401529
421.105276319	0.000339885312425
421.60540135	0.000411332923296
422.105526382	0.000398906017556
422.605651413	0.000281744012691
423.105776444	0.000144762891895
423.605901475	0.000110021265129
424.106026507	0.000135085685708
424.606151538	0.00019769558567
425.106276569	0.000249116196553
425.6064016	0.000186354316561
426.106526632	0.000160419582333
426.606651663	0.000198610910832
427.106776694	0.000191358401342
427.606901725	0.000178515207532
428.107026757	0.000198953046885
428.607151788	0.000231121712369
429.107276819	0.000283710561101
429.60740185	0.000240543208059
430.107526882	0.000249913290607
430.607651913	0.000317611215344
431.107776944	0.000211808212669
431.607901975	0.000165606068693
432.108027007	0.000219601791631
432.608152038	0.000227670864988
433.108277069	0.000132712259957
433.608402101	8.26440078137e-05
434.108527132	0.000105550754858
434.608652163	8.81888857836e-05
435.108777194	7.88886817892e-05
435.608902226	0.000181870024277
436.109027257	0.000300887116799
436.609152288	0.000235209332593
437.109277319	0.00013812426448
437.609402351	0.000157842140154
438.109527382	0.000202552410798
438.609652413	0.000193246837109
439.109777444	0.000194084906138
439.609902476	0.000277702507381
440.110027507	0.000283776712722
440.610152538	0.000153840167607
441.110277569	0.000107194035296
441.610402601	0.000151131473225
442.110527632	0.000137146159571
442.610652663	0.00013921141194
443.110777694	0.000150288634563
443.610902726	0.000139830218592
444.111027757	0.000140396371155
444.611152788	9.25515545601e-05
445.111277819	6.17033654653e-05
445.611402851	5.21510857472e-05
446.111527882	5.27049047356e-05
446.611652913	8.6643475663e-05
447.111777944	0.000154981600017
447.611902976	0.000188033006619
448.112028007	0.000145108362341
448.612153038	9.98206788919e-05
449.11227807	9.49407165124e-05
449.612403101	8.93573753288e-05
450.112528132	0.000125279923573
450.612653163	0.000185500461074
451.112778195	0.000203270108197
451.612903226	0.000158764929108
452.113028257	0.000128778970788
452.613153288	0.000209371729109
453.11327832	0.00029799232585
453.613403351	0.000198883369527
454.113528382	9.20588363333e-05
454.613653413	9.9021896339e-05
455.113778445	0.000117571891796
455.613903476	8.09817730286e-05
456.114028507	5.59244118359e-05
456.614153538	5.5975204256e-05
457.11427857	5.20037797489e-05
457.614403601	5.85378474508e-05
458.114528632	8.56004142889e-05
458.614653663	0.000118052280478
459.114778695	9.99289888991e-05
459.614903726	9.91092059295e-05
460.115028757	0.000138806055128
460.615153788	0.000113663602534
461.11527882	9.94827611066e-05
461.615403851	0.000105491317019
462.115528882	0.000127887811676
462.615653913	0.000149251050027
463.115778945	0.00013742947048
463.615903976	9.66766720775e-05
464.116029007	7.44563189762e-05
464.616154039	6.82574329727e-05
465.11627907	6.714535284e-05
465.616404101	9.31178445592e-05
466.116529132	0.000158646315853
466.616654164	0.000166914535712
467.116779195	0.000126084816365
467.616904226	9.00883925668e-05
468.117029257	6.26657024246e-05
468.617154289	4.92230539205e-05
469.11727932	7.05121627883e-05
469.617404351	0.000129233632521
470.117529382	0.000171722321699
470.617654414	0.000195892801696
471.117779445	0.000218806342752
471.617904476	0.00021958764138
472.118029507	0.000236343951964
472.618154539	0.000151525073153
473.11827957	0.000116563689276
473.618404601	0.000173642076152
474.118529632	0.000230198416603
474.618654664	0.000214840637345
475.118779695	0.000233061932774
475.618904726	0.000231671802168
476.119029757	0.000195956831539
476.619154789	0.000156243457637
477.11927982	0.000145462729591
477.619404851	0.000178740430197
478.119529882	0.000240038758603
478.619654914	0.000196048405487
479.119779945	0.000203278652636
479.619904976	0.00022938301495
480.120030008	0.000204597670325
480.620155039	0.000162358853792
481.12028007	0.000125573227497
481.620405101	0.000151710754697
482.120530133	0.00014921971211
482.620655164	0.000108476362223
483.120780195	0.00013823670635
483.620905226	0.000181601068235
484.121030258	0.000197994546103
484.621155289	0.000168712286267
485.12128032	7.89992552132e-05
485.621405351	2.99289821157e-05
486.121530383	2.92633549538e-05
486.621655414	6.11378342923e-05
487.121780445	0.000114802354015
487.621905476	0.000115909425689
488.122030508	8.210687877e-05
488.622155539	6.93619036813e-05
489.12228057	9.87576399905e-05
489.622405601	0.000126839635954
490.122530633	0.000116716742267
490.622655664	0.000110219380286
491.122780695	0.000126099612567
