t,	etaU
0,	45.0909
0.333056,	47.6565
0.666112,	37.7223
0.999167,	25.9778
1.33222,	25.9778
1.66528,	37.7223
1.99833,	47.6565
2.33139,	45.0909
2.66445,	35.8356
2.9975,	31.8703
3.33056,	34.7939
3.66361,	35.929
3.99667,	33.6432
4.32973,	30.7738
4.66278,	31.0526
4.99584,	35.3994
5.32889,	39.5277
5.66195,	43.8383
5.995,	49.861
6.32806,	55.3827
6.66112,	60.9269
6.99417,	64.0673
7.32723,	61.9084
7.66028,	59.5344
7.99334,	61.6079
8.32639,	65.8001
8.65945,	64.7988
8.99251,	53.8836
9.32556,	39.5716
9.65862,	35.1378
9.99167,	42.8298
10.3247,	53.0543
10.6578,	62.5228
10.9908,	72.5994
11.3239,	83.6928
11.657,	90.7657
11.99,	87.42
12.3231,	76.214
12.6561,	64.0089
12.9892,	54.142
13.3222,	44.3477
13.6553,	35.3753
13.9883,	34.9554
14.3214,	42.3168
14.6545,	52.2825
14.9875,	62.712
15.3206,	73.74
15.6536,	88.6743
15.9867,	100
16.3197,	99.5767
16.6528,	91.875
16.9858,	80.3803
17.3189,	65.5498
17.652,	49.4968
17.985,	36.8815
18.3181,	34.948
18.6511,	42.0078
18.9842,	49.7768
19.3172,	59.0207
19.6503,	68.6333
19.9833,	69.9665
20.3164,	63.0704
20.6495,	53.9429
20.9825,	49.6556
21.3156,	54.8844
21.6486,	58.7436
21.9817,	55.9354
22.3147,	54.5915
22.6478,	54.1723
22.9808,	53.3198
23.3139,	50.2054
23.647,	43.6147
23.98,	41.9831
24.3131,	46.5301
24.6461,	48.9642
24.9792,	47.3614
25.3122,	45.1456
25.6453,	48.3531
25.9784,	56.7298
26.3114,	63.2515
26.6445,	63.8238
26.9775,	60.7658
27.3106,	56.5964
27.6436,	51.1733
27.9767,	44.4667
28.3097,	38.6419
28.6428,	36.2953
28.9759,	37.3366
29.3089,	38.7416
29.642,	43.4118
29.975,	54.7553
30.3081,	66.5725
30.6411,	73.803
30.9742,	72.0697
31.3072,	62.7807
31.6403,	58.5913
31.9734,	59.2879
32.3064,	54.1819
32.6395,	45.8951
32.9725,	37.534
33.3056,	30.4279
33.6386,	34.0374
33.9717,	46.7152
34.3047,	57.4583
34.6378,	62.5875
34.9709,	57.657
35.3039,	47.0088
35.637,	46.055
35.97,	53.68
36.3031,	60.9866
36.6361,	63.5625
36.9692,	56.0558
37.3022,	43.8848
37.6353,	35.7166
37.9684,	33.1021
38.3014,	37.3798
38.6345,	45.9677
38.9675,	52.0337
39.3006,	55.769
39.6336,	55.9313
39.9667,	50.4052
40.2998,	44.771
40.6328,	40.821
40.9659,	35.2453
41.2989,	30.5174
41.632,	29.7883
41.965,	33.5222
42.2981,	39.512
42.6311,	39.6059
42.9642,	32.8081
43.2973,	31.3757
43.6303,	40.5838
43.9634,	50.4057
44.2964,	53.0492
44.6295,	48.5325
44.9625,	42.0108
45.2956,	38.8913
45.6286,	38.3293
45.9617,	41.4742
46.2948,	47.5717
46.6278,	53.6673
46.9609,	59.3118
47.2939,	60.9601
47.627,	56.628
47.96,	47.3379
48.2931,	36.1896
48.6261,	31.5898
48.9592,	35.9078
49.2923,	43.5885
49.6253,	52.9035
49.9584,	59.5541
50.2914,	61.1497
50.6245,	61.7541
50.9575,	64.9104
51.2906,	67.284
51.6236,	62.3354
51.9567,	49.3312
52.2898,	38.2051
52.6228,	36.8272
52.9559,	39.4668
53.2889,	37.9624
53.622,	32.2156
53.955,	27.8071
54.2881,	28.6144
54.6211,	33.6869
54.9542,	38.3609
55.2873,	40.7612
55.6203,	42.7753
55.9534,	45.0026
56.2864,	45.2067
56.6195,	43.9202
56.9525,	42.6953
57.2856,	42.79
57.6187,	46.8979
57.9517,	51.8337
58.2848,	52.5439
58.6178,	50.2828
58.9509,	48.3696
59.2839,	51.1692
59.617,	58.9071
59.95,	61.5821
60.2831,	53.9338
60.6162,	42.0978
60.9492,	33.6474
61.2823,	31.2716
61.6153,	33.7699
61.9484,	39.9855
62.2814,	49.6541
62.6145,	56.6769
62.9475,	56.3401
63.2806,	52.0836
63.6137,	50.0786
63.9467,	52.7931
64.2798,	53.4854
64.6128,	46.1709
64.9459,	34.841
65.2789,	26.432
65.612,	26.6519
65.945,	36.1154
66.2781,	46.9815
66.6112,	54.2712
66.9442,	54.4225
67.2773,	45.4245
67.6103,	34.0968
67.9434,	26.9546
68.2764,	24.8695
68.6095,	26.2993
68.9425,	26.8311
69.2756,	28.5681
69.6087,	34.8056
69.9417,	38.6974
70.2748,	34.5499
70.6078,	24.2702
70.9409,	13.8627
71.2739,	10.9427
71.607,	14.5376
71.94,	22.7527
72.2731,	34.3423
72.6062,	41.3294
72.9392,	38.1319
73.2723,	28.7367
73.6053,	22.3333
73.9384,	25.0407
74.2714,	31.7842
74.6045,	32.0691
74.9376,	24.6182
75.2706,	14.8571
75.6037,	10.9261
75.9367,	15.6038
76.2698,	23.1486
76.6028,	26.6867
76.9359,	24.1883
77.2689,	20.1124
77.602,	20.1769
77.9351,	22.9392
78.2681,	26.4509
78.6012,	30.8757
78.9342,	33.9402
79.2673,	34.4071
79.6003,	36.1582
79.9334,	43.9792
80.2664,	54.1172
80.5995,	56.5984
80.9326,	47.1342
81.2656,	33.7822
81.5987,	27.1236
81.9317,	26.3978
82.2648,	26.5825
82.5978,	27.3146
82.9309,	29.71
83.2639,	33.1785
83.597,	33.9271
83.9301,	30.6413
84.2631,	26.2924
84.5962,	23.4125
84.9292,	23.5
85.2623,	25.5978
85.5953,	27.415
85.9284,	30.8849
86.2614,	37.1579
86.5945,	42.0986
86.9276,	40.7102
87.2606,	33.9526
87.5937,	27.9815
87.9267,	26.5636
88.2598,	27.9519
88.5928,	28.191
88.9259,	26.0305
89.259,	25.3935
89.592,	26.9301
89.9251,	27.3816
90.2581,	26.1658
90.5912,	22.5298
90.9242,	17.3271
91.2573,	13.4777
91.5903,	11.1161
91.9234,	10.9134
92.2565,	12.9601
92.5895,	14.901
92.9226,	15.2345
93.2556,	14.2294
93.5887,	14.2809
93.9217,	15.4849
94.2548,	17.5059
94.5878,	19.8501
94.9209,	21.262
95.254,	21.3407
95.587,	19.5783
95.9201,	16.7891
96.2531,	15.2343
96.5862,	13.7884
96.9192,	12.7254
97.2523,	14.4357
97.5853,	17.6065
97.9184,	19.9214
98.2515,	20.9604
98.5845,	20.8357
98.9176,	19.1993
99.2506,	18.6854
99.5837,	20.2862
99.9167,	23.2357
100.25,	27.6285
100.583,	29.9229
100.916,	27.2705
101.249,	22.7644
101.582,	19.722
101.915,	18.8935
102.248,	19.4794
102.581,	19.2157
102.914,	17.1582
103.247,	15.066
103.58,	14.9517
103.913,	15.1054
104.246,	13.9651
104.58,	14.0876
104.913,	17.2261
105.246,	21.8314
105.579,	25.4866
105.912,	25.7575
106.245,	22.0199
106.578,	18.3353
106.911,	17.6336
107.244,	18.1109
107.577,	17.9104
107.91,	15.8449
108.243,	11.9985
108.576,	8.77327
108.909,	7.16477
109.242,	6.12515
109.575,	6.20756
109.908,	7.71615
110.241,	9.39593
110.575,	11.1211
110.908,	12.5686
111.241,	14.175
111.574,	17.4936
111.907,	21.5114
112.24,	24.2896
112.573,	24.1282
112.906,	20.9879
113.239,	18.6681
113.572,	18.5116
113.905,	17.9887
114.238,	15.8169
114.571,	12.6685
114.904,	11.241
115.237,	12.2185
115.57,	13.3589
115.903,	13.4332
116.236,	12.32
116.57,	11.0218
116.903,	10.1193
117.236,	11.0073
117.569,	14.1131
117.902,	16.3524
118.235,	15.1956
118.568,	11.6805
118.901,	8.25495
119.234,	7.33868
119.567,	7.85342
119.9,	7.25542
120.233,	5.84604
120.566,	5.26443
120.899,	6.14012
121.232,	8.01935
121.565,	9.80645
121.898,	11.1184
122.231,	12.5941
122.565,	14.8154
122.898,	17.2532
123.231,	18.5613
123.564,	18.0882
123.897,	16.1359
124.23,	13.2313
124.563,	10.7947
124.896,	9.82451
125.229,	9.571
125.562,	9.99496
125.895,	10.298
126.228,	10.8589
126.561,	12.3839
126.894,	13.7243
127.227,	14.023
127.56,	13.5572
127.893,	11.9066
128.226,	11.3101
128.56,	13.0818
128.893,	14.7017
129.226,	15.3739
129.559,	15.0757
129.892,	13.403
130.225,	12.2874
130.558,	12.9314
130.891,	13.7828
131.224,	13.6812
131.557,	11.8539
131.89,	9.99717
132.223,	10.7208
132.556,	12.9374
132.889,	14.1163
133.222,	14.2814
133.555,	14.4623
133.888,	16.2271
134.221,	18.9851
134.555,	20.5334
134.888,	20.8183
135.221,	19.1038
135.554,	16.9883
135.887,	19.3565
136.22,	25.498
136.553,	30.1921
136.886,	29.3822
137.219,	25.0132
137.552,	31.0159
137.885,	52.962
138.218,	80.0367
138.551,	95.9213
138.884,	89.062
139.217,	68.0935
139.55,	51.64
139.883,	43.5565
140.216,	40.6017
140.55,	39.1571
140.883,	35.8099
141.216,	34.4675
141.549,	37.2129
141.882,	41.647
142.215,	45.526
142.548,	44.801
142.881,	39.9216
143.214,	38.2767
143.547,	42.3503
143.88,	46.5423
144.213,	42.9528
144.546,	31.8636
144.879,	22.577
145.212,	19.6295
145.545,	20.3423
145.878,	20.9382
146.211,	20.5397
146.545,	22.0275
146.878,	24.8723
147.211,	25.7279
147.544,	25.4211
147.877,	25.6104
148.21,	26.3234
148.543,	26.8571
148.876,	24.82
149.209,	20.8477
149.542,	17.8869
149.875,	16.2769
150.208,	14.8593
150.541,	12.9855
150.874,	10.1162
151.207,	7.76059
151.54,	6.96485
151.873,	7.15529
152.206,	7.67617
152.54,	9.50435
152.873,	13.3864
153.206,	17.0366
153.539,	19.0842
153.872,	20.1441
154.205,	21.1198
154.538,	21.8811
154.871,	22.5273
155.204,	24.3152
155.537,	26.3678
155.87,	25.5161
156.203,	20.2453
156.536,	13.401
156.869,	10.2308
157.202,	10.9291
157.535,	11.0144
157.868,	9.49102
158.201,	8.29641
158.535,	8.51583
158.868,	9.15053
159.201,	8.82934
159.534,	7.82638
159.867,	7.82071
160.2,	9.01436
160.533,	9.28793
160.866,	7.82039
161.199,	5.38748
161.532,	3.51886
161.865,	3.44402
162.198,	3.96257
162.531,	4.03218
162.864,	4.81155
163.197,	7.68688
163.53,	11.5932
163.863,	13.6312
164.197,	12.1902
164.53,	8.60123
164.863,	5.60851
165.196,	4.3089
165.529,	4.46263
165.862,	5.57601
166.195,	6.99059
166.528,	8.13842
166.861,	8.58488
167.194,	8.61021
167.527,	8.81951
167.86,	8.66655
168.193,	7.66055
168.526,	6.20159
168.859,	4.84536
169.192,	3.93348
169.525,	3.3018
169.858,	3.07472
170.192,	3.60882
170.525,	5.29939
170.858,	7.31995
171.191,	7.95913
171.524,	6.89395
171.857,	5.0656
172.19,	3.69462
172.523,	3.34188
172.856,	4.07301
173.189,	5.25615
173.522,	6.02606
173.855,	5.89461
174.188,	4.81942
174.521,	3.65212
174.854,	3.85177
175.187,	5.25826
175.52,	6.41713
175.853,	6.50725
176.187,	5.35892
176.52,	3.81849
176.853,	3.34405
177.186,	4.58872
177.519,	7.15607
177.852,	9.64873
178.185,	10.1537
178.518,	8.51426
178.851,	6.32537
179.184,	5.0116
179.517,	4.8956
179.85,	5.12412
180.183,	5.18793
180.516,	5.14668
180.849,	4.91166
181.182,	4.9066
181.515,	5.50375
181.848,	6.65589
182.182,	7.94288
182.515,	8.56795
182.848,	8.00468
183.181,	6.79865
183.514,	5.77403
183.847,	5.14987
184.18,	5.01013
184.513,	5.00266
184.846,	4.43571
185.179,	3.76492
185.512,	3.433
185.845,	3.43024
186.178,	4.09164
186.511,	5.07465
186.844,	6.16186
187.177,	7.03674
187.51,	6.72776
187.843,	5.17458
188.177,	3.49046
188.51,	2.70512
188.843,	3.09241
189.176,	4.08235
189.509,	5.10198
189.842,	5.84516
190.175,	6.1845
190.508,	5.82858
190.841,	4.92581
191.174,	4.55993
191.507,	4.79772
191.84,	4.98379
192.173,	5.10853
192.506,	5.1655
192.839,	5.32214
193.172,	5.69258
193.505,	5.44522
193.838,	4.54537
194.172,	4.07687
194.505,	4.85062
194.838,	6.33255
195.171,	6.92308
195.504,	6.09139
195.837,	4.91798
196.17,	4.33856
196.503,	4.32745
196.836,	3.98976
197.169,	2.92234
197.502,	2.28838
197.835,	2.55256
198.168,	2.94869
198.501,	3.42122
198.834,	4.37053
199.167,	5.55189
199.5,	6.39526
199.833,	6.4662
200.167,	5.79982
200.5,	5.24334
200.833,	5.15641
201.166,	4.99876
201.499,	4.58118
201.832,	4.00422
202.165,	3.19821
202.498,	2.4964
202.831,	2.31689
203.164,	2.80872
203.497,	3.7262
203.83,	4.23357
204.163,	4.85561
204.496,	6.07859
204.829,	7.20904
205.162,	7.71072
205.495,	7.33387
205.828,	6.99119
206.162,	7.63014
206.495,	9.09984
206.828,	10.4398
207.161,	10.2378
207.494,	8.26523
207.827,	6.25653
208.16,	5.66732
208.493,	6.47089
208.826,	7.56076
209.159,	8.58443
209.492,	10.3489
209.825,	11.9937
210.158,	11.6106
210.491,	8.72857
210.824,	5.20425
211.157,	3.57748
211.49,	4.34312
211.823,	5.89096
212.157,	7.00018
212.49,	7.36817
212.823,	7.12463
213.156,	7.21016
213.489,	7.88303
213.822,	8.23701
214.155,	7.92349
214.488,	7.01801
214.821,	5.55968
215.154,	4.4004
215.487,	4.24245
215.82,	5.00702
216.153,	6.34329
216.486,	7.08493
216.819,	6.28674
217.152,	4.572
217.485,	2.9095
217.818,	1.8439
218.152,	1.63863
218.485,	2.41186
218.818,	3.78643
219.151,	4.80472
219.484,	4.86908
219.817,	4.14539
220.15,	3.52038
220.483,	3.48992
220.816,	3.81072
221.149,	4.40096
221.482,	4.95293
221.815,	4.90264
222.148,	4.20682
222.481,	3.29813
222.814,	2.75788
223.147,	3.02257
223.48,	3.83133
223.813,	4.4565
224.147,	4.26816
224.48,	3.46861
224.813,	2.8322
225.146,	2.67758
225.479,	2.70588
225.812,	2.60673
226.145,	2.63509
226.478,	2.97681
226.811,	3.24031
227.144,	2.94871
227.477,	2.38977
227.81,	2.04238
228.143,	1.9039
228.476,	1.75024
228.809,	1.51275
229.142,	1.36711
229.475,	1.52715
229.808,	1.79668
230.142,	2.05825
230.475,	2.37771
230.808,	2.53585
231.141,	2.49026
231.474,	2.21368
231.807,	1.88581
232.14,	1.97587
232.473,	2.30521
232.806,	2.39301
233.139,	2.26283
233.472,	2.15649
233.805,	2.22462
234.138,	2.22095
234.471,	1.84701
234.804,	1.34767
235.137,	1.27199
235.47,	1.66084
235.803,	2.06344
236.137,	2.16082
236.47,	1.87831
236.803,	1.43561
237.136,	1.27048
237.469,	1.39391
237.802,	1.53404
238.135,	1.55427
238.468,	1.44299
238.801,	1.40158
239.134,	1.53397
239.467,	1.72664
239.8,	1.85433
240.133,	1.83138
240.466,	1.71062
240.799,	1.62195
241.132,	1.57883
241.465,	1.63033
241.799,	1.70473
242.132,	1.65463
242.465,	1.67741
242.798,	1.83018
243.131,	1.8966
243.464,	1.81922
243.797,	1.59278
244.13,	1.37823
244.463,	1.45072
244.796,	1.70176
245.129,	1.82077
245.462,	1.73055
245.795,	1.54337
246.128,	1.39894
246.461,	1.30491
246.794,	1.16967
247.127,	1.06442
247.46,	1.13217
247.794,	1.30656
248.127,	1.41888
248.46,	1.46349
248.793,	1.58245
249.126,	1.81319
249.459,	2.0295
249.792,	2.03229
250.125,	1.69061
250.458,	1.15111
250.791,	0.738715
251.124,	0.73669
251.457,	1.12691
251.79,	1.52706
252.123,	1.69426
252.456,	1.72456
252.789,	1.715
253.122,	1.68859
253.455,	1.62303
253.789,	1.62232
254.122,	1.82416
254.455,	2.0481
254.788,	2.10218
255.121,	2.00968
255.454,	1.89572
255.787,	1.78466
256.12,	1.55582
256.453,	1.17005
256.786,	0.848581
257.119,	0.713794
257.452,	0.78857
257.785,	0.992393
258.118,	1.20144
258.451,	1.42353
258.784,	1.65868
259.117,	1.86559
259.45,	1.96677
259.784,	1.8258
260.117,	1.50892
260.45,	1.25743
260.783,	1.26943
261.116,	1.54319
261.449,	1.75462
261.782,	1.62721
262.115,	1.21268
262.448,	0.893618
262.781,	0.923681
263.114,	1.12395
263.447,	1.18557
263.78,	1.00742
264.113,	0.760595
264.446,	0.733194
264.779,	0.905714
265.112,	1.06381
265.445,	1.1973
265.779,	1.36989
266.112,	1.47217
266.445,	1.36007
266.778,	1.19951
267.111,	1.29235
267.444,	1.64344
267.777,	1.87778
268.11,	1.72069
268.443,	1.35214
268.776,	1.07718
269.109,	0.923282
269.442,	0.778362
269.775,	0.650255
270.108,	0.614073
270.441,	0.767274
270.774,	1.11632
271.107,	1.56481
271.44,	1.94947
271.774,	2.03837
272.107,	1.76014
272.44,	1.3394
272.773,	0.977494
273.106,	0.771475
