t,	etaU
0,	42.3902
0.333056,	37.842
0.666112,	34.0571
0.999167,	34.0435
1.33222,	34.0435
1.66528,	34.0571
1.99833,	37.842
2.33139,	42.3902
2.66445,	49.3899
2.9975,	65.9431
3.33056,	87.1281
3.66361,	97.9678
3.99667,	87.6387
4.32973,	61.188
4.66278,	43.771
4.99584,	50.2256
5.32889,	64.3619
5.66195,	65.5622
5.995,	55.278
6.32806,	50.2333
6.66112,	57.7329
6.99417,	65.2465
7.32723,	62.1781
7.66028,	51.5472
7.99334,	41.6938
8.32639,	37.2456
8.65945,	34.6609
8.99251,	32.4499
9.32556,	33.3493
9.65862,	38.3796
9.99167,	45.1294
10.3247,	50.2975
10.6578,	49.9525
10.9908,	45.8635
11.3239,	42.1731
11.657,	40.8582
11.99,	39.7366
12.3231,	35.1369
12.6561,	30.6668
12.9892,	34.6278
13.3222,	43.3234
13.6553,	47.3226
13.9883,	42.2853
14.3214,	29.2664
14.6545,	21.85
14.9875,	29.589
15.3206,	45.9557
15.6536,	58.6256
15.9867,	57.0527
16.3197,	43.1672
16.6528,	29.9257
16.9858,	27.265
17.3189,	37.5304
17.652,	52.1003
17.985,	60.6192
18.3181,	60.7685
18.6511,	51.9914
18.9842,	37.8057
19.3172,	27.2464
19.6503,	25.3668
19.9833,	30.7122
20.3164,	37.6476
20.6495,	39.2982
20.9825,	38.1885
21.3156,	41.3046
21.6486,	47.0569
21.9817,	51.5506
22.3147,	57.4491
22.6478,	70.1592
22.9808,	83.8223
23.3139,	85.5052
23.647,	72.6606
23.98,	54.6894
24.3131,	43.4742
24.6461,	40.2995
24.9792,	37.0235
25.3122,	38.0878
25.6453,	48.8849
25.9784,	61.1859
26.3114,	66.8749
26.6445,	64.0271
26.9775,	57.5875
27.3106,	61.7991
27.6436,	79.2381
27.9767,	95.6906
28.3097,	100
28.6428,	92.1833
28.9759,	81.8757
29.3089,	82.2853
29.642,	87.9991
29.975,	80.7756
30.3081,	61.065
30.6411,	43.4488
30.9742,	41.5718
31.3072,	55.6985
31.6403,	68.5959
31.9734,	65.3726
32.3064,	53.8139
32.6395,	47.1923
32.9725,	48.477
33.3056,	48.6338
33.6386,	43.041
33.9717,	37.3543
34.3047,	37.7823
34.6378,	41.7494
34.9709,	41.3648
35.3039,	36.8205
35.637,	32.2514
35.97,	28.0841
36.3031,	27.419
36.6361,	33.7063
36.9692,	45.2259
37.3022,	57.0784
37.6353,	63.3917
37.9684,	66.5962
38.3014,	69.0095
38.6345,	66.6628
38.9675,	61.7245
39.3006,	59.8209
39.6336,	63.9759
39.9667,	72.3051
40.2998,	76.2605
40.6328,	73.5738
40.9659,	68.6594
41.2989,	61.3545
41.632,	53.2533
41.965,	47.8078
42.2981,	44.135
42.6311,	40.4951
42.9642,	33.076
43.2973,	28.8473
43.6303,	35.0226
43.9634,	44.2652
44.2964,	49.5619
44.6295,	51.7337
44.9625,	54.7523
45.2956,	60.6319
45.6286,	66.6615
45.9617,	69.4019
46.2948,	67.5698
46.6278,	60.5662
46.9609,	54.3064
47.2939,	56.8817
47.627,	66.126
47.96,	66.6384
48.2931,	53.1611
48.6261,	40.2795
48.9592,	41.3601
49.2923,	56.1989
49.6253,	71.6649
49.9584,	74.8505
50.2914,	68.6295
50.6245,	60.3866
50.9575,	50.0587
51.2906,	38.2816
51.6236,	28.2532
51.9567,	23.6668
52.2898,	25.9375
52.6228,	28.3643
52.9559,	24.4668
53.2889,	20.1938
53.622,	27.588
53.955,	44.243
54.2881,	59.3841
54.6211,	66.5656
54.9542,	62.8804
55.2873,	54.7759
55.6203,	46.9639
55.9534,	38.9361
56.2864,	35.8663
56.6195,	36.3035
56.9525,	34.0594
57.2856,	29.4308
57.6187,	22.6095
57.9517,	20.086
58.2848,	24.2673
58.6178,	29.4233
58.9509,	32.8768
59.2839,	35.079
59.617,	38.5629
59.95,	44.3836
60.2831,	49.0581
60.6162,	52.6507
60.9492,	53.6809
61.2823,	48.3333
61.6153,	40.2427
61.9484,	34.7161
62.2814,	34.3329
62.6145,	37.223
62.9475,	36.1028
63.2806,	29.544
63.6137,	23.4195
63.9467,	20.8276
64.2798,	23.9848
64.6128,	31.7949
64.9459,	39.0204
65.2789,	42.9492
65.612,	41.7923
65.945,	35.2741
66.2781,	27.3186
66.6112,	19.8432
66.9442,	14.9179
67.2773,	15.6519
67.6103,	23.008
67.9434,	33.585
68.2764,	40.8553
68.6095,	40.1049
68.9425,	33.9656
69.2756,	30.2341
69.6087,	31.6905
69.9417,	32.4325
70.2748,	28.3632
70.6078,	25.7107
70.9409,	28.9498
71.2739,	33.6757
71.607,	33.76
71.94,	32.5874
72.2731,	36.4
72.6062,	44.763
72.9392,	49.3988
73.2723,	43.7932
73.6053,	31.7813
73.9384,	21.2947
74.2714,	15.7371
74.6045,	15.0012
74.9376,	20.9945
75.2706,	34.4035
75.6037,	50.006
75.9367,	57.7837
76.2698,	52.3072
76.6028,	37.4019
76.9359,	26.0407
77.2689,	26.7285
77.602,	35.3513
77.9351,	42.1351
78.2681,	39.6001
78.6012,	30.5083
78.9342,	24.9112
79.2673,	27.4415
79.6003,	33.2322
79.9334,	37.6575
80.2664,	41.5212
80.5995,	44.7198
80.9326,	44.5368
81.2656,	40.7177
81.5987,	35.6225
81.9317,	31.7381
82.2648,	28.9566
82.5978,	24.2599
82.9309,	18.8611
83.2639,	18.0314
83.597,	21.2268
83.9301,	23.1641
84.2631,	21.4689
84.5962,	15.6249
84.9292,	9.24019
85.2623,	7.96871
85.5953,	12.0495
85.9284,	17.9264
86.2614,	22.2085
86.5945,	24.0651
86.9276,	25.9042
87.2606,	29.1632
87.5937,	32.7272
87.9267,	33.5526
88.2598,	30.5267
88.5928,	26.114
88.9259,	21.6196
89.259,	17.2205
89.592,	13.1981
89.9251,	10.6839
90.2581,	10.6369
90.5912,	12.2372
90.9242,	16.0189
91.2573,	22.1813
91.5903,	27.24
91.9234,	27.6384
92.2565,	22.8991
92.5895,	17.9059
92.9226,	17.6354
93.2556,	19.817
93.5887,	19.5383
93.9217,	15.5665
94.2548,	10.5477
94.5878,	8.73983
94.9209,	12.8505
95.254,	20.4478
95.587,	25.4044
95.9201,	25.2727
96.2531,	21.7887
96.5862,	18.0965
96.9192,	18.171
97.2523,	21.4689
97.5853,	24.0862
97.9184,	24.3184
98.2515,	21.1895
98.5845,	16.8244
98.9176,	14.8211
99.2506,	14.3243
99.5837,	14.5652
99.9167,	16.423
100.25,	18.0951
100.583,	19.0429
100.916,	21.4088
101.249,	25.5954
101.582,	28.8059
101.915,	26.3964
102.248,	18.3273
102.581,	11.8767
102.914,	11.9637
103.247,	15.4639
103.58,	17.77
103.913,	17.2065
104.246,	14.7465
104.58,	13.0011
104.913,	12.5543
105.246,	13.015
105.579,	13.4188
105.912,	12.6069
106.245,	11.7372
106.578,	13.1579
106.911,	15.9699
107.244,	17.6619
107.577,	17.9406
107.91,	17.0969
108.243,	15.5668
108.576,	14.0159
108.909,	11.7801
109.242,	9.20293
109.575,	7.90865
109.908,	7.48995
110.241,	7.21693
110.575,	6.82472
110.908,	6.61092
111.241,	7.43014
111.574,	9.78457
111.907,	12.594
112.24,	14.5273
112.573,	15.1349
112.906,	15.2055
113.239,	15.1853
113.572,	14.386
113.905,	13.1754
114.238,	13.6632
114.571,	15.4948
114.904,	16.6281
115.237,	16.2704
115.57,	14.5457
115.903,	13.3545
116.236,	13.6239
116.57,	13.6139
116.903,	12.8686
117.236,	13.06
117.569,	13.7091
117.902,	13.2676
118.235,	11.1952
118.568,	7.98891
118.901,	5.58096
119.234,	5.48188
119.567,	6.43955
119.9,	8.11814
120.233,	10.5572
120.566,	11.9734
120.899,	12.2129
121.232,	12.4832
121.565,	13.7531
121.898,	15.3085
122.231,	14.7701
122.565,	11.9747
122.898,	9.44815
123.231,	8.25097
123.564,	7.80261
123.897,	7.32214
124.23,	7.41791
124.563,	8.83272
124.896,	10.2171
125.229,	10.6654
125.562,	10.3276
125.895,	9.69303
126.228,	9.20529
