t,	etaU
0,	55.8198
0.333056,	61.0522
0.666112,	58.5628
0.999167,	54.4005
1.33222,	54.4005
1.66528,	58.5628
1.99833,	61.0522
2.33139,	55.8198
2.66445,	46.3569
2.9975,	42.8058
3.33056,	48.2921
3.66361,	56.3553
3.99667,	57.5556
4.32973,	48.5726
4.66278,	36.4871
4.99584,	33.1752
5.32889,	42.1245
5.66195,	55.6847
5.995,	61.7653
6.32806,	55.8734
6.66112,	45.1928
6.99417,	44.0343
7.32723,	55.0971
7.66028,	65.8661
7.99334,	71.2869
8.32639,	71.473
8.65945,	64.9287
8.99251,	53.7271
9.32556,	42.0521
9.65862,	35.6217
9.99167,	37.1451
10.3247,	38.2813
10.6578,	39.5777
10.9908,	53.9227
11.3239,	81.0662
11.657,	100
11.99,	93.05
12.3231,	66.968
12.6561,	47.4538
12.9892,	53.5604
13.3222,	72.2898
13.6553,	80.4119
13.9883,	71.4154
14.3214,	56.9718
14.6545,	48.9154
14.9875,	45.4758
15.3206,	40.8361
15.6536,	38.9097
15.9867,	45.5331
16.3197,	57.6232
16.6528,	62.9745
16.9858,	54.355
17.3189,	43.3204
17.652,	41.3442
17.985,	45.4689
18.3181,	47.7415
18.6511,	42.2898
18.9842,	31.0912
19.3172,	23.5124
19.6503,	23.5086
19.9833,	33.3243
20.3164,	49.699
20.6495,	60.7664
20.9825,	60.1629
21.3156,	50.1014
21.6486,	42.3291
21.9817,	44.967
22.3147,	53.0645
22.6478,	57.9895
22.9808,	54.9767
23.3139,	53.5487
23.647,	61.0918
23.98,	72.5978
24.3131,	84.6698
24.6461,	88.8562
24.9792,	80.0912
25.3122,	67.191
25.6453,	53.3367
25.9784,	42.8575
26.3114,	44.7448
26.6445,	53.8322
26.9775,	58.9784
27.3106,	60.6669
27.6436,	64.0089
27.9767,	66.715
28.3097,	64.863
28.6428,	57.385
28.9759,	48.2718
29.3089,	45.01
29.642,	45.9521
29.975,	43.8949
30.3081,	38.8054
30.6411,	33.7714
30.9742,	31.6297
31.3072,	33.4441
31.6403,	39.0037
31.9734,	44.3146
32.3064,	45.8741
32.6395,	46.2441
32.9725,	51.4933
33.3056,	57.6849
33.6386,	55.2122
33.9717,	43.123
34.3047,	33.3438
34.6378,	36.7135
34.9709,	47.9597
35.3039,	52.7943
35.637,	50.6455
35.97,	50.5473
36.3031,	52.6217
36.6361,	53.2826
36.9692,	50.0487
37.3022,	46.0476
37.6353,	48.549
37.9684,	59.4872
38.3014,	77.5693
38.6345,	94.8455
38.9675,	96.7197
39.3006,	78.3435
39.6336,	49.3542
39.9667,	27.6818
40.2998,	19.9457
40.6328,	18.5436
40.9659,	20.6958
41.2989,	29.0311
41.632,	38.7847
41.965,	44.7738
42.2981,	43.5694
42.6311,	36.7574
42.9642,	32.9987
43.2973,	36.2717
43.6303,	48.7936
43.9634,	67.1485
44.2964,	79.8507
44.6295,	80.5766
44.9625,	72.8348
45.2956,	64.8023
45.6286,	65.2257
45.9617,	71.0444
46.2948,	74.4558
46.6278,	73.897
46.9609,	70.5569
47.2939,	67.6006
47.627,	69.4494
47.96,	79.2463
48.2931,	87.371
48.6261,	82.6602
48.9592,	64.0353
49.2923,	39.3805
49.6253,	21.397
49.9584,	20.5299
50.2914,	32.7306
50.6245,	46.5347
50.9575,	53.9818
51.2906,	50.235
51.6236,	42.0558
51.9567,	41.1597
52.2898,	45.429
52.6228,	49.6627
52.9559,	58.0863
53.2889,	68.5345
53.622,	72.2253
53.955,	64.2175
54.2881,	49.551
54.6211,	39.2777
54.9542,	37.7512
55.2873,	39.3223
55.6203,	40.1128
55.9534,	40.6639
56.2864,	38.4904
56.6195,	33.4396
56.9525,	30.4497
57.2856,	39.9904
57.6187,	60.4725
57.9517,	72.1341
58.2848,	65.2057
58.6178,	49.6551
58.9509,	43.602
59.2839,	56.0055
59.617,	73.893
59.95,	79.2524
60.2831,	73.0114
60.6162,	66.6137
60.9492,	68.4401
61.2823,	73.4332
61.6153,	70.8664
61.9484,	58.5189
62.2814,	45.2337
62.6145,	43.8758
62.9475,	57.3947
63.2806,	72.6707
63.6137,	78.1226
63.9467,	75.9053
64.2798,	68.8448
64.6128,	64.9823
64.9459,	68.2934
65.2789,	70.5676
65.612,	67.0419
65.945,	54.4997
66.2781,	33.6575
66.6112,	17.4511
66.9442,	11.3412
67.2773,	11.8082
67.6103,	20.9547
67.9434,	36.922
68.2764,	49.8882
68.6095,	50.8999
68.9425,	39.3639
69.2756,	24.3147
69.6087,	21.3989
69.9417,	32.6045
70.2748,	48.1408
70.6078,	61.0454
70.9409,	65.9443
71.2739,	60.5137
71.607,	49.2127
71.94,	39.1418
72.2731,	37.6899
72.6062,	45.6954
72.9392,	54.7639
73.2723,	59.1801
73.6053,	57.7014
73.9384,	52.5191
74.2714,	45.7333
74.6045,	40.176
74.9376,	40.4028
75.2706,	44.6013
75.6037,	46.0271
75.9367,	44.3885
76.2698,	41.0638
