t,	etaU
0,	100
0.333056,	88.0334
0.666112,	74.5564
0.999167,	70.1352
1.33222,	70.1352
1.66528,	74.5564
1.99833,	88.0334
2.33139,	100
2.66445,	99.5623
2.9975,	84.9865
3.33056,	59.2017
3.66361,	39.0685
3.99667,	38.2526
4.32973,	47.5581
4.66278,	53.8972
4.99584,	55.5898
5.32889,	56.8463
5.66195,	61.1974
5.995,	65.6039
6.32806,	63.6865
6.66112,	52.7345
6.99417,	37.9696
7.32723,	26.0514
7.66028,	18.4784
7.99334,	17.7137
8.32639,	24.3866
8.65945,	32.8977
8.99251,	38.9447
9.32556,	40.2843
9.65862,	36.683
9.99167,	31.5035
10.3247,	26.7394
10.6578,	22.3542
10.9908,	20.4591
11.3239,	22.7512
11.657,	29.2483
11.99,	37.0674
12.3231,	41.8076
12.6561,	40.5497
12.9892,	34.0627
13.3222,	27.0182
13.6553,	26.2257
13.9883,	32.8917
14.3214,	39.4946
14.6545,	38.2458
14.9875,	28.5675
15.3206,	17.2198
15.6536,	10.596
15.9867,	8.59778
16.3197,	8.97132
16.6528,	11.7118
16.9858,	15.9558
17.3189,	18.7382
17.652,	19.6759
17.985,	21.1899
18.3181,	25.2833
18.6511,	30.4608
18.9842,	31.8826
19.3172,	28.1449
19.6503,	24.4305
19.9833,	24.1511
20.3164,	25.8645
20.6495,	26.7434
20.9825,	23.9301
21.3156,	18.4173
21.6486,	15.3246
21.9817,	15.9131
22.3147,	16.8004
22.6478,	19.4658
22.9808,	25.7297
23.3139,	32.7086
23.647,	35.7942
23.98,	30.5886
24.3131,	19.0496
24.6461,	9.92267
24.9792,	7.48846
25.3122,	9.13628
25.6453,	11.5934
25.9784,	12.627
26.3114,	12.8779
26.6445,	14.332
26.9775,	17.2905
27.3106,	20.6593
27.6436,	21.9655
27.9767,	19.7279
28.3097,	15.3424
28.6428,	11.7335
28.9759,	10.5557
29.3089,	11.7692
29.642,	12.7922
29.975,	11.739
30.3081,	11.3454
30.6411,	14.6472
30.9742,	19.7445
31.3072,	23.062
31.6403,	22.458
31.9734,	17.8643
32.3064,	13.1975
32.6395,	10.6445
32.9725,	9.71174
33.3056,	10.1732
33.6386,	11.5602
33.9717,	13.0743
34.3047,	13.9735
