t,	etaU
0,	69.0679
0.333056,	49.8319
0.666112,	28.1343
0.999167,	12.7027
1.33222,	12.7027
1.66528,	28.1343
1.99833,	49.8319
2.33139,	69.0679
2.66445,	86.008
2.9975,	98.1113
3.33056,	100
3.66361,	93.4931
3.99667,	82.2286
4.32973,	74.3073
4.66278,	72.7682
4.99584,	66.9479
5.32889,	54.2093
5.66195,	45.0649
5.995,	43.8462
6.32806,	44.3293
6.66112,	40.5817
6.99417,	31.0499
7.32723,	20.6028
7.66028,	18.7374
7.99334,	29.9185
8.32639,	46.0018
8.65945,	57.7085
8.99251,	61.5097
9.32556,	60.8127
9.65862,	63.6184
9.99167,	68.1988
10.3247,	66.251
10.6578,	55.4969
10.9908,	40.76
11.3239,	31.4075
11.657,	30.6437
11.99,	33.7391
12.3231,	38.4156
12.6561,	41.021
12.9892,	38.547
13.3222,	32.4227
13.6553,	24.873
13.9883,	21.8861
14.3214,	30.1092
14.6545,	44.8483
14.9875,	53.5694
15.3206,	50.4473
15.6536,	41.8574
15.9867,	36.5519
16.3197,	39.0902
16.6528,	47.0564
16.9858,	53.1657
17.3189,	55.0089
17.652,	53.3415
17.985,	48.4499
18.3181,	43.9505
18.6511,	44.5295
18.9842,	46.6163
19.3172,	44.2483
19.6503,	37.5117
19.9833,	29.7205
20.3164,	24.2073
20.6495,	23.775
20.9825,	28.5768
21.3156,	35.3319
21.6486,	37.7535
21.9817,	33.0756
22.3147,	26.7166
22.6478,	26.5218
22.9808,	32.7791
23.3139,	37.9002
23.647,	36.873
23.98,	31.1666
24.3131,	25.8598
24.6461,	24.5155
24.9792,	26.264
25.3122,	30.5873
25.6453,	33.7917
25.9784,	32.122
26.3114,	28.5792
26.6445,	24.7091
26.9775,	23.6288
27.3106,	28.7648
27.6436,	35.0765
27.9767,	38.9762
28.3097,	42.4498
28.6428,	44.9033
28.9759,	45.4326
29.3089,	42.1032
29.642,	33.7735
29.975,	25.8224
30.3081,	22.774
30.6411,	22.9966
30.9742,	23.5699
31.3072,	24.7717
31.6403,	29.9732
31.9734,	37.0686
32.3064,	41.2933
32.6395,	41.608
32.9725,	38.4196
33.3056,	35.5096
33.6386,	34.9278
33.9717,	32.3139
34.3047,	28.3036
34.6378,	26.0875
34.9709,	27.4844
35.3039,	31.6769
35.637,	34.0872
35.97,	35.9742
36.3031,	38.24
36.6361,	36.6899
36.9692,	29.7705
37.3022,	20.638
37.6353,	16.8723
37.9684,	23.4092
38.3014,	34.2174
38.6345,	40.4951
38.9675,	38.6616
39.3006,	31.4492
39.6336,	22.8328
39.9667,	16.3646
40.2998,	14.9048
40.6328,	16.3913
40.9659,	17.6691
41.2989,	18.1701
41.632,	18.8155
41.965,	21.2133
42.2981,	24.8918
42.6311,	30.4429
42.9642,	35.9445
43.2973,	36.7344
43.6303,	33.4126
43.9634,	28.6694
44.2964,	25.3809
44.6295,	24.7281
44.9625,	23.1546
45.2956,	19.5757
45.6286,	16.7542
45.9617,	14.9966
46.2948,	15.0347
46.6278,	16.6163
46.9609,	19.6527
47.2939,	25.0101
47.627,	29.8752
47.96,	32.0308
48.2931,	31.4956
48.6261,	27.5847
48.9592,	22.315
49.2923,	18.4777
49.6253,	15.1109
49.9584,	12.2575
50.2914,	10.1031
50.6245,	8.46399
50.9575,	9.22508
51.2906,	12.1046
51.6236,	13.6658
51.9567,	13.2724
52.2898,	12.1458
52.6228,	12.8911
52.9559,	16.0559
53.2889,	20.7761
53.622,	27.0032
53.955,	32.1804
54.2881,	33.888
54.6211,	33.7205
54.9542,	35.5899
55.2873,	39.3614
55.6203,	38.7893
55.9534,	31.4032
56.2864,	22.8072
56.6195,	17.2259
56.9525,	15.5877
57.2856,	15.3495
57.6187,	14.3545
57.9517,	15.5164
58.2848,	18.3898
58.6178,	18.5171
58.9509,	16.4673
59.2839,	16.0711
59.617,	17.5888
59.95,	21.5781
60.2831,	25.6704
60.6162,	26.0331
60.9492,	25.0911
61.2823,	25.4511
61.6153,	25.886
61.9484,	24.7177
62.2814,	20.8963
62.6145,	15.2981
62.9475,	12.4726
63.2806,	14.8855
63.6137,	19.1664
63.9467,	20.3128
64.2798,	18.4247
64.6128,	15.8116
64.9459,	15.2583
65.2789,	16.5541
65.612,	15.8785
65.945,	13.1333
66.2781,	10.833
66.6112,	9.28681
66.9442,	9.06065
67.2773,	9.68046
67.6103,	12.0244
67.9434,	17.4747
68.2764,	22.79
68.6095,	26.2662
68.9425,	29.7492
69.2756,	34.1512
69.6087,	38.22
69.9417,	38.0732
70.2748,	32.0136
70.6078,	24.2606
70.9409,	20.1011
71.2739,	20.0552
71.607,	20.0005
71.94,	18.5064
72.2731,	17.5907
72.6062,	19.0813
72.9392,	23.6565
73.2723,	27.2656
73.6053,	25.8323
73.9384,	21.4914
74.2714,	18.0135
74.6045,	17.0685
74.9376,	18.5564
75.2706,	19.6524
75.6037,	17.986
75.9367,	14.8797
76.2698,	13.3785
76.6028,	16.1254
76.9359,	22.3092
77.2689,	28.8064
77.602,	31.2717
77.9351,	28.8062
78.2681,	25.0925
78.6012,	21.9375
78.9342,	19.4294
79.2673,	17.6758
79.6003,	14.8927
79.9334,	11.5659
80.2664,	11.5428
80.5995,	17.3086
80.9326,	26.9564
81.2656,	35.608
81.5987,	38.8614
81.9317,	35.6356
82.2648,	29.6662
82.5978,	24.138
82.9309,	19.8074
83.2639,	19.6168
83.597,	22.9412
83.9301,	25.4167
84.2631,	24.6287
84.5962,	20.2701
84.9292,	15.8535
85.2623,	16.5075
85.5953,	23.262
85.9284,	31.9228
86.2614,	36.4653
86.5945,	34.3222
86.9276,	28.4082
87.2606,	23.3531
87.5937,	21.1723
87.9267,	19.6974
88.2598,	17.6955
88.5928,	16.4881
88.9259,	16.405
89.259,	16.9552
89.592,	17.8201
89.9251,	18.0832
90.2581,	16.794
90.5912,	14.398
90.9242,	12.612
91.2573,	12.5794
91.5903,	13.2299
91.9234,	12.7642
92.2565,	11.1218
92.5895,	9.68213
92.9226,	8.85403
93.2556,	8.16764
93.5887,	8.58148
93.9217,	10.494
94.2548,	12.2255
94.5878,	11.8571
94.9209,	9.90487
95.254,	8.61751
95.587,	10.2217
95.9201,	14.2171
96.2531,	17.1308
96.5862,	16.3002
96.9192,	12.2753
97.2523,	7.48722
97.5853,	5.38535
97.9184,	7.24733
98.2515,	9.62699
98.5845,	10.7381
98.9176,	10.6713
99.2506,	10.6387
99.5837,	12.4939
99.9167,	14.6433
100.25,	14.1768
100.583,	11.5433
100.916,	10.5136
101.249,	13.1625
101.582,	16.2191
101.915,	15.7057
102.248,	12.9482
102.581,	11.8975
102.914,	13.667
103.247,	14.6306
103.58,	12.0029
103.913,	8.18645
104.246,	7.38249
104.58,	9.65006
104.913,	11.9409
105.246,	12.8755
105.579,	11.8533
105.912,	10.0081
106.245,	8.77703
106.578,	7.80647
106.911,	7.19147
107.244,	7.4409
107.577,	7.88759
107.91,	7.80194
108.243,	7.17402
108.576,	6.17047
108.909,	5.0629
109.242,	4.17632
109.575,	4.12226
109.908,	5.77803
110.241,	8.85716
110.575,	10.83
110.908,	9.71065
111.241,	6.43401
111.574,	3.57317
111.907,	2.63908
112.24,	3.57779
112.573,	5.35812
112.906,	7.47574
113.239,	9.45769
113.572,	9.96377
113.905,	9.05811
114.238,	7.70392
114.571,	6.86325
114.904,	7.06663
115.237,	7.41035
115.57,	7.07582
115.903,	6.67887
116.236,	6.69538
116.57,	7.21589
116.903,	7.62849
117.236,	7.46457
117.569,	6.87345
117.902,	6.55673
