t,	etaU
0,	34.9869
0.333056,	39.7975
0.666112,	39.4185
0.999167,	36.7564
1.33222,	36.7564
1.66528,	39.4185
1.99833,	39.7975
2.33139,	34.9869
2.66445,	27.4745
2.9975,	26.1255
3.33056,	35.1816
3.66361,	47.8163
3.99667,	53.598
4.32973,	55.906
4.66278,	59.5781
4.99584,	61.4429
5.32889,	55.9234
5.66195,	49.7275
5.995,	57.8985
6.32806,	81.6116
6.66112,	100
6.99417,	95.4127
7.32723,	75.123
7.66028,	55.1897
7.99334,	45.1125
8.32639,	42.9282
8.65945,	41.1977
8.99251,	37.7065
9.32556,	34.9416
9.65862,	31.7984
9.99167,	28.8745
10.3247,	25.0072
10.6578,	21.5139
10.9908,	23.8271
11.3239,	31.6015
11.657,	42.1652
11.99,	54.2307
12.3231,	62.9466
12.6561,	61.5181
12.9892,	50.9551
13.3222,	47.1809
13.6553,	62.0347
13.9883,	83.3189
14.3214,	94.5882
14.6545,	90.9593
14.9875,	79.3921
15.3206,	67.6598
15.6536,	54.1801
15.9867,	40.1833
16.3197,	34.6631
16.6528,	38.0469
16.9858,	41.3493
17.3189,	40.9469
17.652,	40.714
17.985,	48.3124
18.3181,	61.0377
18.6511,	69.0774
18.9842,	72.1911
19.3172,	76.0707
19.6503,	79.1526
19.9833,	78.9963
20.3164,	71.9758
20.6495,	58.7524
20.9825,	51.1684
21.3156,	54.5304
21.6486,	66.096
21.9817,	79.6193
22.3147,	82.3767
22.6478,	71.6498
22.9808,	58.5646
23.3139,	48.5328
23.647,	41.2533
23.98,	42.0928
24.3131,	52.7868
24.6461,	62.6606
24.9792,	60.1202
25.3122,	46.2708
25.6453,	34.5264
25.9784,	34.8123
26.3114,	41.1346
26.6445,	43.2717
26.9775,	44.3328
27.3106,	47.2732
27.6436,	47.9798
27.9767,	46.1044
28.3097,	48.0469
28.6428,	55.8358
28.9759,	66.61
29.3089,	74.6333
29.642,	78.0784
29.975,	78.2191
30.3081,	75.4817
