t,	etaU
0,	32.6086
0.333056,	28.6243
0.666112,	22.2105
0.999167,	17.917
1.33222,	17.917
1.66528,	22.2105
1.99833,	28.6243
2.33139,	32.6086
2.66445,	32.9203
2.9975,	34.6772
3.33056,	40.1155
3.66361,	44.4401
3.99667,	47.0381
4.32973,	50.5344
4.66278,	54.4593
4.99584,	58.8346
5.32889,	60.4437
5.66195,	60.1664
5.995,	61.6243
6.32806,	59.6097
6.66112,	51.3543
6.99417,	39.9943
7.32723,	32.0144
7.66028,	30.417
7.99334,	30.8193
8.32639,	29.6318
8.65945,	27.9786
8.99251,	27.7468
9.32556,	32.6534
9.65862,	39.7196
9.99167,	41.2227
10.3247,	39.4975
10.6578,	43.5718
10.9908,	52.8775
11.3239,	60.0306
11.657,	58.9736
11.99,	47.5482
12.3231,	34.93
12.6561,	28.7567
12.9892,	26.3343
13.3222,	28.8083
13.6553,	36.385
13.9883,	44.069
14.3214,	50.2764
14.6545,	51.7809
14.9875,	48.763
15.3206,	52.8871
15.6536,	67.4431
15.9867,	80.6858
16.3197,	80.7471
16.6528,	63.6243
16.9858,	40.7887
17.3189,	30.3068
17.652,	33.2811
17.985,	36.3051
18.3181,	31.8815
18.6511,	23.5967
18.9842,	20.7788
19.3172,	25.2527
19.6503,	31.267
19.9833,	36.9344
20.3164,	41.9321
20.6495,	46.5312
20.9825,	53.4727
21.3156,	59.3264
21.6486,	59.9393
21.9817,	52.2056
22.3147,	37.1541
22.6478,	26.4116
22.9808,	26.7974
23.3139,	33.8891
23.647,	43.4386
23.98,	52.8733
24.3131,	60.4687
24.6461,	64.3044
24.9792,	61.0754
25.3122,	51.7635
25.6453,	39.7138
25.9784,	29.6938
26.3114,	28.0003
26.6445,	34.8848
26.9775,	43.5861
27.3106,	47.7577
27.6436,	46.923
27.9767,	42.7142
28.3097,	35.1714
28.6428,	26.191
28.9759,	18.9084
29.3089,	19.6487
29.642,	30.6552
29.975,	41.9776
30.3081,	44.2123
30.6411,	37.6882
30.9742,	32.5502
31.3072,	38.2637
31.6403,	47.6976
31.9734,	49.703
32.3064,	43.2956
32.6395,	32.484
32.9725,	24.439
33.3056,	19.986
33.6386,	19.4879
33.9717,	25.5216
34.3047,	33.1903
34.6378,	39.1351
34.9709,	45.824
35.3039,	54.4562
35.637,	62.4822
35.97,	64.201
36.3031,	60.8325
36.6361,	60.0811
36.9692,	62.2171
37.3022,	59.8118
37.6353,	48.368
37.9684,	34.0781
38.3014,	25.7504
38.6345,	23.5398
38.9675,	23.727
39.3006,	26.4608
39.6336,	34.5152
39.9667,	45.5996
40.2998,	52.4006
40.6328,	53.4681
40.9659,	50.3162
41.2989,	45.2558
41.632,	42.9124
41.965,	42.0292
42.2981,	38.6418
42.6311,	32.1869
42.9642,	21.5807
43.2973,	13.5572
43.6303,	16.515
43.9634,	24.8769
44.2964,	31.342
44.6295,	33.9411
44.9625,	31.6963
45.2956,	30.2473
45.6286,	35.9982
45.9617,	49.0727
46.2948,	64.0618
46.6278,	70.4045
46.9609,	63.7126
47.2939,	54.924
