t,	etaU
0,	1.56543
0.333056,	1.55076
0.666112,	1.36316
0.999167,	1.23618
1.33222,	1.23618
1.66528,	1.36316
1.99833,	1.55076
2.33139,	1.56543
2.66445,	1.42119
2.9975,	1.26391
3.33056,	1.15336
3.66361,	1.17308
3.99667,	1.21748
4.32973,	1.21269
4.66278,	1.36049
4.99584,	1.65736
5.32889,	1.91509
5.66195,	2.12316
5.995,	2.29362
6.32806,	2.42153
6.66112,	2.43286
6.99417,	2.15432
7.32723,	1.82276
7.66028,	1.76465
7.99334,	1.88721
8.32639,	1.95744
8.65945,	1.86813
8.99251,	1.65777
9.32556,	1.439
9.65862,	1.29398
9.99167,	1.33099
10.3247,	1.53894
10.6578,	1.69944
10.9908,	1.60643
11.3239,	1.35829
11.657,	1.256
11.99,	1.39336
12.3231,	1.698
12.6561,	1.97879
12.9892,	2.03506
13.3222,	1.85078
13.6553,	1.63992
13.9883,	1.66212
14.3214,	1.87831
14.6545,	2.05483
14.9875,	2.0799
15.3206,	1.95831
15.6536,	1.95314
15.9867,	2.05329
16.3197,	1.96063
16.6528,	1.69172
16.9858,	1.43469
17.3189,	1.36096
17.652,	1.48737
17.985,	1.55619
18.3181,	1.44076
18.6511,	1.34577
18.9842,	1.42757
19.3172,	1.57146
19.6503,	1.65701
19.9833,	1.76922
20.3164,	2.0062
20.6495,	2.29853
20.9825,	2.35433
21.3156,	2.03467
21.6486,	1.73401
21.9817,	1.79656
22.3147,	2.07319
22.6478,	2.16699
22.9808,	1.82469
23.3139,	1.39969
23.647,	1.52286
23.98,	2.11264
24.3131,	2.4901
24.6461,	2.35742
24.9792,	1.97393
25.3122,	1.7808
25.6453,	1.86466
25.9784,	1.94538
26.3114,	1.88956
26.6445,	1.83483
26.9775,	1.88229
27.3106,	1.88883
27.6436,	1.81494
27.9767,	1.76058
28.3097,	1.67987
28.6428,	1.60915
28.9759,	1.61965
29.3089,	1.61969
29.642,	1.67644
29.975,	1.78521
30.3081,	1.79249
30.6411,	1.87466
30.9742,	2.04274
31.3072,	2.08549
31.6403,	2.06658
31.9734,	1.92867
32.3064,	1.70971
32.6395,	1.98347
32.9725,	2.6924
33.3056,	3.26755
33.6386,	3.3351
33.9717,	2.67649
34.3047,	1.91001
34.6378,	1.73376
34.9709,	2.03651
35.3039,	2.39215
35.637,	2.45051
35.97,	2.28781
36.3031,	2.33261
36.6361,	2.52931
36.9692,	3.11558
37.3022,	4.04291
37.6353,	4.55729
37.9684,	4.43975
38.3014,	3.85602
38.6345,	3.19771
38.9675,	3.04474
39.3006,	3.39609
39.6336,	3.81964
39.9667,	3.9775
40.2998,	3.84528
40.6328,	3.56974
40.9659,	3.06345
41.2989,	2.56416
41.632,	2.09507
41.965,	1.55689
42.2981,	1.6577
42.6311,	2.45534
42.9642,	3.11557
43.2973,	3.44771
43.6303,	3.77163
43.9634,	4.48431
44.2964,	5.50605
44.6295,	5.86339
44.9625,	5.14306
45.2956,	4.37014
45.6286,	4.39819
45.9617,	4.73548
46.2948,	4.68327
46.6278,	4.2704
46.9609,	3.8881
47.2939,	3.67409
47.627,	3.56598
47.96,	4.13788
48.2931,	5.64076
48.6261,	6.94952
48.9592,	6.91013
49.2923,	5.58224
49.6253,	3.97683
49.9584,	3.16768
50.2914,	3.11093
50.6245,	3.59651
50.9575,	4.54877
51.2906,	5.36763
51.6236,	5.72258
51.9567,	6.21455
52.2898,	7.2674
52.6228,	8.1316
52.9559,	7.68007
53.2889,	7.02009
53.622,	7.65383
53.955,	8.57465
54.2881,	8.5816
54.6211,	7.32762
54.9542,	5.77477
55.2873,	5.50832
55.6203,	5.7175
55.9534,	5.42464
56.2864,	5.40049
56.6195,	5.64671
56.9525,	5.82037
57.2856,	5.48448
57.6187,	4.50931
57.9517,	4.1691
