t,	etaU
0,	33.001
0.333056,	23.765
0.666112,	18.0125
0.999167,	15.882
1.33222,	15.882
1.66528,	18.0125
1.99833,	23.765
2.33139,	33.001
2.66445,	41.2003
2.9975,	46.8732
3.33056,	49.0575
3.66361,	47.8937
3.99667,	47.0503
4.32973,	49.6299
4.66278,	53.7097
4.99584,	57.8057
5.32889,	62.3721
5.66195,	64.355
5.995,	59.5382
6.32806,	47.4259
6.66112,	33.276
6.99417,	28.3808
7.32723,	37.624
7.66028,	48.1777
7.99334,	50.9301
8.32639,	48.3394
8.65945,	44.8082
8.99251,	40.2901
9.32556,	31.3982
9.65862,	19.1699
9.99167,	13.5945
10.3247,	18.7124
10.6578,	26.0602
10.9908,	33.3226
11.3239,	41.7019
11.657,	49.2633
11.99,	56.0925
12.3231,	59.1082
12.6561,	53.4963
12.9892,	44.4824
13.3222,	35.5543
13.6553,	27.2762
13.9883,	26.1461
14.3214,	36.1354
14.6545,	51.1281
14.9875,	59.6391
15.3206,	54.4244
15.6536,	38.2309
15.9867,	22.4784
16.3197,	17.0013
16.6528,	19.0882
16.9858,	21.0349
17.3189,	24.4287
17.652,	33.7155
17.985,	46.7757
18.3181,	55.6569
18.6511,	59.0128
18.9842,	60.4545
19.3172,	59.0821
19.6503,	51.0911
19.9833,	34.8026
20.3164,	16.9626
20.6495,	11.6106
20.9825,	20.3718
21.3156,	31.2184
21.6486,	37.8682
21.9817,	40.3957
22.3147,	42.6383
22.6478,	53.577
22.9808,	76.7142
23.3139,	97.8236
23.647,	100
23.98,	79.106
24.3131,	46.3869
24.6461,	23.0896
24.9792,	23.378
25.3122,	41.8326
25.6453,	61.1876
25.9784,	68.4285
26.3114,	60.3372
26.6445,	44.5829
26.9775,	33.5474
27.3106,	31.2983
27.6436,	33.446
27.9767,	36.1501
28.3097,	39.3214
28.6428,	47.9264
28.9759,	63.9236
29.3089,	77.4625
29.642,	75.9147
29.975,	57.9233
30.3081,	35.0317
30.6411,	22.2788
30.9742,	27.4087
31.3072,	45.0908
31.6403,	65.2526
31.9734,	80.1823
32.3064,	84.7373
32.6395,	79.2848
32.9725,	70.0249
33.3056,	59.9769
33.6386,	48.3907
33.9717,	38.4307
34.3047,	36.6488
34.6378,	42.6636
34.9709,	52.3897
35.3039,	57.7901
35.637,	50.5913
35.97,	36.9215
36.3031,	25.1493
36.6361,	18.6299
36.9692,	21.2771
37.3022,	28.1179
37.6353,	33.4031
37.9684,	39.8792
38.3014,	44.2563
38.6345,	46.0802
38.9675,	47.2658
39.3006,	45.2722
39.6336,	42.0987
39.9667,	39.148
40.2998,	34.5458
40.6328,	31.9884
40.9659,	36.5738
41.2989,	46.3398
41.632,	53.6871
41.965,	51.2922
42.2981,	40.3447
42.6311,	29.1563
42.9642,	24.2049
43.2973,	24.2929
43.6303,	26.1054
43.9634,	29.3103
44.2964,	33.7235
44.6295,	35.435
44.9625,	35.2959
45.2956,	40.9792
45.6286,	51.6678
45.9617,	59.0904
46.2948,	56.1353
46.6278,	42.6066
46.9609,	29.2219
47.2939,	25.6951
47.627,	28.031
47.96,	32.1485
48.2931,	39.0861
48.6261,	46.5039
48.9592,	50.0482
49.2923,	48.0772
49.6253,	43.3105
49.9584,	44.5064
50.2914,	53.2685
50.6245,	60.2162
50.9575,	60.9581
51.2906,	58.0603
