t,	etaU
0,	88.7037
0.333056,	84.7994
0.666112,	76.3404
0.999167,	69.8953
1.33222,	69.8953
1.66528,	76.3404
1.99833,	84.7994
2.33139,	88.7037
2.66445,	79.3595
2.9975,	60.9558
3.33056,	48.9485
3.66361,	57.4292
3.99667,	80.1376
4.32973,	99.4658
4.66278,	100
4.99584,	86.7166
5.32889,	74.6856
5.66195,	68.5323
5.995,	63.3246
6.32806,	55.5651
6.66112,	44.4658
6.99417,	33.0671
7.32723,	28.3247
7.66028,	30.0817
7.99334,	36.5614
8.32639,	42.3542
8.65945,	41.072
8.99251,	32.9757
9.32556,	23.846
9.65862,	16.943
9.99167,	13.7624
10.3247,	15.2918
10.6578,	19.3664
10.9908,	25.7145
11.3239,	31.6297
11.657,	32.0424
11.99,	27.591
12.3231,	23.415
12.6561,	20.8273
12.9892,	20.0596
13.3222,	20.8169
13.6553,	21.1346
13.9883,	20.3916
14.3214,	18.2452
14.6545,	16.9047
14.9875,	19.1003
15.3206,	24.8117
15.6536,	29.6948
15.9867,	28.8401
16.3197,	23.284
16.6528,	16.3329
16.9858,	10.0807
17.3189,	7.1606
17.652,	7.81436
17.985,	10.8335
18.3181,	14.9311
18.6511,	18.1659
18.9842,	19.3404
19.3172,	18.0749
19.6503,	16.2167
19.9833,	15.2917
20.3164,	14.8269
20.6495,	14.8551
20.9825,	14.9692
21.3156,	15.7911
21.6486,	17.5299
21.9817,	18.0097
22.3147,	16.5336
22.6478,	13.2307
22.9808,	9.99127
23.3139,	10.0177
23.647,	13.0404
23.98,	16.2567
24.3131,	17.1884
24.6461,	14.8211
24.9792,	11.0818
25.3122,	8.09245
25.6453,	7.33829
25.9784,	8.80268
26.3114,	10.0592
26.6445,	9.12881
26.9775,	6.16406
27.3106,	2.75774
27.6436,	1.41283
27.9767,	2.87963
28.3097,	5.7394
28.6428,	8.569
28.9759,	10.2156
29.3089,	9.92986
29.642,	8.11677
29.975,	6.58275
30.3081,	6.31275
30.6411,	6.79589
30.9742,	7.66025
31.3072,	8.3786
31.6403,	8.53667
31.9734,	8.15032
32.3064,	6.77556
32.6395,	4.72774
32.9725,	3.33363
33.3056,	3.15434
33.6386,	4.13672
33.9717,	6.05635
34.3047,	7.81217
34.6378,	8.62098
34.9709,	8.34003
35.3039,	7.03349
35.637,	5.51656
35.97,	4.3928
36.3031,	3.52969
36.6361,	3.09286
36.9692,	3.06828
37.3022,	3.51028
37.6353,	4.67715
37.9684,	5.71985
38.3014,	6.16388
38.6345,	6.57825
38.9675,	7.24869
39.3006,	7.64776
39.6336,	7.33077
39.9667,	6.2839
40.2998,	4.87288
40.6328,	3.87337
40.9659,	3.44886
41.2989,	3.40281
41.632,	4.21203
41.965,	5.54564
42.2981,	6.31657
42.6311,	5.97727
42.9642,	4.50144
43.2973,	3.216
43.6303,	3.58462
43.9634,	4.98744
44.2964,	5.9936
44.6295,	5.87001
44.9625,	5.1539
45.2956,	4.81734
45.6286,	4.9056
45.9617,	4.97031
46.2948,	4.82195
46.6278,	4.86597
46.9609,	5.52184
47.2939,	6.18812
47.627,	6.13688
47.96,	5.37401
48.2931,	4.3519
48.6261,	3.78274
48.9592,	3.85639
49.2923,	4.21057
49.6253,	5.14188
49.9584,	6.43765
50.2914,	6.97222
50.6245,	6.68225
50.9575,	5.92725
51.2906,	5.01886
51.6236,	4.53701
51.9567,	4.31618
52.2898,	4.24638
52.6228,	4.40861
52.9559,	4.1449
53.2889,	3.33198
53.622,	2.29336
53.955,	1.4652
54.2881,	1.22728
54.6211,	1.28674
54.9542,	1.62633
55.2873,	2.28865
55.6203,	3.04412
55.9534,	3.72572
56.2864,	3.86417
56.6195,	3.30208
56.9525,	2.50161
57.2856,	1.92294
57.6187,	1.92741
57.9517,	2.35454
58.2848,	2.90853
58.6178,	3.57188
58.9509,	4.10456
59.2839,	4.69578
59.617,	5.25275
59.95,	5.30074
60.2831,	5.05042
60.6162,	4.5058
60.9492,	3.91348
61.2823,	3.78142
61.6153,	3.77329
61.9484,	3.58596
62.2814,	3.19394
62.6145,	2.57575
62.9475,	2.31783
63.2806,	2.74935
63.6137,	3.5475
63.9467,	4.09679
64.2798,	3.83438
64.6128,	3.11374
64.9459,	2.59797
65.2789,	2.34043
65.612,	2.01622
65.945,	1.56074
66.2781,	1.33417
66.6112,	1.70052
66.9442,	2.35172
67.2773,	2.60826
67.6103,	2.39471
67.9434,	2.33782
68.2764,	2.60428
68.6095,	2.77801
68.9425,	2.62219
69.2756,	2.23417
69.6087,	2.0407
69.9417,	2.16785
70.2748,	2.27672
70.6078,	2.29356
70.9409,	2.27752
71.2739,	2.06149
71.607,	1.72873
71.94,	1.72706
72.2731,	2.39024
72.6062,	3.25046
72.9392,	3.63629
73.2723,	3.45616
73.6053,	2.97811
73.9384,	2.6786
74.2714,	2.77129
74.6045,	2.93556
74.9376,	2.8721
75.2706,	2.46886
75.6037,	2.01908
75.9367,	1.98978
76.2698,	2.38266
76.6028,	2.92735
76.9359,	3.16209
77.2689,	2.89163
77.602,	2.27053
77.9351,	1.5078
78.2681,	1.04123
78.6012,	1.23333
78.9342,	1.93061
79.2673,	2.66407
79.6003,	2.89297
79.9334,	2.42402
80.2664,	1.66509
80.5995,	1.18892
80.9326,	1.16023
81.2656,	1.28592
81.5987,	1.26561
81.9317,	1.15278
82.2648,	1.21761
82.5978,	1.55151
82.9309,	1.91873
83.2639,	2.08731
83.597,	2.10059
83.9301,	2.14156
84.2631,	2.20279
84.5962,	2.07528
84.9292,	1.657
85.2623,	1.34079
85.5953,	1.41153
85.9284,	1.62611
86.2614,	1.94562
86.5945,	2.37774
86.9276,	2.73623
87.2606,	2.80257
87.5937,	2.31755
87.9267,	1.46818
88.2598,	0.804782
88.5928,	0.509738
88.9259,	0.521913
89.259,	0.723811
89.592,	0.873501
89.9251,	0.837363
90.2581,	0.720095
90.5912,	0.652746
90.9242,	0.704127
91.2573,	0.863938
91.5903,	1.02557
91.9234,	1.1068
92.2565,	1.04669
92.5895,	0.833384
92.9226,	0.663267
93.2556,	0.872838
93.5887,	1.38819
93.9217,	1.75072
94.2548,	1.65139
94.5878,	1.20576
94.9209,	0.824822
95.254,	0.874704
95.587,	1.25117
95.9201,	1.71635
96.2531,	2.13109
96.5862,	2.30461
96.9192,	2.35382
97.2523,	2.42229
97.5853,	2.5076
97.9184,	2.51296
98.2515,	2.40466
98.5845,	2.2702
98.9176,	2.19429
99.2506,	2.09651
99.5837,	1.83489
99.9167,	1.50692
100.25,	1.30552
100.583,	1.39128
100.916,	1.7319
101.249,	2.09133
101.582,	2.15636
101.915,	2.03198
102.248,	1.94039
102.581,	1.84901
102.914,	1.67285
103.247,	1.43488
103.58,	1.3126
103.913,	1.38289
104.246,	1.40056
104.58,	1.11527
104.913,	0.887839
105.246,	1.06548
105.579,	1.61068
105.912,	2.23834
106.245,	2.47013
106.578,	2.19854
106.911,	1.71408
107.244,	1.19551
107.577,	0.830934
107.91,	0.777343
108.243,	0.886051
108.576,	0.993333
108.909,	1.00682
109.242,	0.973925
109.575,	1.05791
109.908,	1.30956
110.241,	1.61592
110.575,	1.75644
110.908,	1.79228
111.241,	1.83954
111.574,	1.77613
111.907,	1.62698
112.24,	1.48622
112.573,	1.34926
112.906,	1.32356
113.239,	1.31198
113.572,	1.16244
113.905,	1.01926
114.238,	1.01714
114.571,	1.18934
114.904,	1.44986
115.237,	1.64787
115.57,	1.77595
115.903,	1.79951
116.236,	1.6596
116.57,	1.38112
116.903,	1.17834
117.236,	1.29514
117.569,	1.59025
117.902,	1.73315
118.235,	1.60688
118.568,	1.43223
118.901,	1.4263
119.234,	1.42537
119.567,	1.22895
119.9,	1.05218
120.233,	1.12388
120.566,	1.43321
120.899,	1.68568
121.232,	1.58307
121.565,	1.202
121.898,	0.800712
122.231,	0.56151
122.565,	0.520173
122.898,	0.562394
123.231,	0.540387
123.564,	0.638653
123.897,	1.09777
124.23,	1.67709
124.563,	2.05101
124.896,	2.05334
125.229,	1.69999
125.562,	1.36022
125.895,	1.40106
126.228,	1.72664
126.561,	2.0041
126.894,	1.88372
127.227,	1.29611
127.56,	0.671057
127.893,	0.395185
128.226,	0.489771
128.56,	0.835819
128.893,	1.24791
129.226,	1.52326
129.559,	1.5819
129.892,	1.40075
130.225,	1.19088
130.558,	1.07084
130.891,	1.00831
131.224,	1.14064
131.557,	1.47716
131.89,	1.81643
132.223,	1.9818
132.556,	1.92755
132.889,	1.73068
133.222,	1.49403
133.555,	1.2943
133.888,	1.20648
134.221,	1.29685
134.555,	1.46369
134.888,	1.40057
135.221,	1.22444
135.554,	1.46023
135.887,	2.10026
136.22,	2.59581
136.553,	2.60535
136.886,	2.31262
137.219,	2.2059
137.552,	3.08285
137.885,	4.97557
138.218,	6.76811
138.551,	7.41783
138.884,	6.42819
139.217,	4.41799
139.55,	2.80528
139.883,	2.27465
140.216,	2.7417
140.55,	3.81108
140.883,	4.79291
141.216,	5.20951
141.549,	4.89449
141.882,	4.10352
142.215,	3.24561
142.548,	2.48454
142.881,	1.98324
143.214,	1.73677
143.547,	1.67181
143.88,	1.85475
144.213,	2.16912
144.546,	2.2768
144.879,	2.12121
145.212,	2.2665
145.545,	3.12312
145.878,	4.3181
146.211,	4.89258
146.545,	4.22308
146.878,	2.80065
147.211,	1.59596
147.544,	1.09355
147.877,	1.44929
148.21,	2.34647
148.543,	2.99364
148.876,	3.00503
149.209,	2.41407
149.542,	1.60123
149.875,	1.05027
150.208,	0.736004
150.541,	0.473108
150.874,	0.501501
151.207,	0.91167
151.54,	1.41194
151.873,	1.71468
152.206,	1.68412
152.54,	1.44758
152.873,	1.22084
153.206,	1.08621
153.539,	1.07869
153.872,	1.23165
154.205,	1.43173
154.538,	1.51382
154.871,	1.39744
155.204,	1.1572
155.537,	0.96936
155.87,	1.06088
156.203,	1.4771
156.536,	1.95641
156.869,	2.16473
157.202,	2.02714
157.535,	1.75354
157.868,	1.52838
158.201,	1.3344
158.535,	1.13657
158.868,	1.04786
159.201,	1.22617
159.534,	1.54296
159.867,	1.64537
160.2,	1.38494
160.533,	0.880406
160.866,	0.419458
161.199,	0.20862
161.532,	0.210598
161.865,	0.336623
162.198,	0.532315
162.531,	0.67286
162.864,	0.666242
163.197,	0.5581
163.53,	0.483259
163.863,	0.573952
164.197,	0.774255
164.53,	0.861538
164.863,	0.819688
165.196,	0.755953
165.529,	0.730533
165.862,	0.813406
166.195,	0.933861
166.528,	0.946822
166.861,	0.84843
167.194,	0.738103
167.527,	0.796672
167.86,	1.09551
168.193,	1.37094
168.526,	1.33242
168.859,	0.985508
169.192,	0.589806
169.525,	0.365041
169.858,	0.298164
170.192,	0.257224
170.525,	0.289492
170.858,	0.51739
171.191,	0.825881
171.524,	0.991731
171.857,	0.891807
172.19,	0.627383
172.523,	0.434893
172.856,	0.407725
173.189,	0.506305
173.522,	0.657329
173.855,	0.734925
174.188,	0.663122
174.521,	0.524423
174.854,	0.46497
175.187,	0.508026
175.52,	0.53604
175.853,	0.470378
176.187,	0.341675
176.52,	0.251351
176.853,	0.269589
177.186,	0.353161
177.519,	0.42465
177.852,	0.427006
178.185,	0.368665
178.518,	0.308711
178.851,	0.298131
179.184,	0.300637
179.517,	0.301454
179.85,	0.339906
180.183,	0.414787
180.516,	0.509189
180.849,	0.572063
181.182,	0.565966
181.515,	0.530227
181.848,	0.474313
182.182,	0.412507
182.515,	0.378135
182.848,	0.336116
183.181,	0.343455
183.514,	0.44151
183.847,	0.545527
184.18,	0.597077
184.513,	0.565921
184.846,	0.474623
185.179,	0.403049
185.512,	0.36868
185.845,	0.348722
186.178,	0.321399
186.511,	0.26941
186.844,	0.214708
187.177,	0.182193
187.51,	0.215521
187.843,	0.311775
188.177,	0.379026
188.51,	0.372569
188.843,	0.319513
189.176,	0.260664
189.509,	0.217218
189.842,	0.18616
190.175,	0.157335
190.508,	0.158397
190.841,	0.247757
191.174,	0.394714
191.507,	0.509425
191.84,	0.548487
192.173,	0.503816
192.506,	0.406453
192.839,	0.325477
193.172,	0.325833
193.505,	0.406634
193.838,	0.490685
194.172,	0.481723
194.505,	0.348255
194.838,	0.186043
195.171,	0.143247
195.504,	0.210242
195.837,	0.279531
196.17,	0.301716
196.503,	0.272415
196.836,	0.251157
197.169,	0.279989
197.502,	0.306007
197.835,	0.283689
198.168,	0.247346
198.501,	0.256521
198.834,	0.312626
199.167,	0.352252
199.5,	0.331738
199.833,	0.259845
200.167,	0.178619
200.5,	0.135958
200.833,	0.143445
201.166,	0.194729
201.499,	0.276657
201.832,	0.347544
202.165,	0.371013
202.498,	0.341589
202.831,	0.313092
203.164,	0.322821
203.497,	0.358604
203.83,	0.372611
204.163,	0.316238
204.496,	0.225993
204.829,	0.180524
205.162,	0.201738
205.495,	0.255976
205.828,	0.290353
206.162,	0.279745
206.495,	0.241015
206.828,	0.19102
207.161,	0.162703
207.494,	0.174687
207.827,	0.205154
208.16,	0.248484
208.493,	0.290477
208.826,	0.305223
209.159,	0.291081
209.492,	0.242115
209.825,	0.166091
210.158,	0.118575
210.491,	0.122444
210.824,	0.166765
211.157,	0.231285
211.49,	0.256655
211.823,	0.253785
212.157,	0.272074
212.49,	0.334211
212.823,	0.414091
213.156,	0.441569
213.489,	0.387744
213.822,	0.308432
214.155,	0.258621
214.488,	0.240205
214.821,	0.243724
215.154,	0.257366
215.487,	0.265683
215.82,	0.252537
216.153,	0.21486
216.486,	0.158387
216.819,	0.124484
217.152,	0.119729
217.485,	0.123907
217.818,	0.147988
218.152,	0.185889
218.485,	0.216367
218.818,	0.230381
219.151,	0.223086
219.484,	0.201275
219.817,	0.18858
220.15,	0.175964
220.483,	0.153719
220.816,	0.141938
221.149,	0.142124
221.482,	0.135781
221.815,	0.133806
222.148,	0.140918
222.481,	0.148181
222.814,	0.152761
223.147,	0.15607
223.48,	0.173179
223.813,	0.212446
224.147,	0.241913
224.48,	0.228077
224.813,	0.190813
225.146,	0.176363
225.479,	0.207124
225.812,	0.254013
226.145,	0.278091
226.478,	0.260251
226.811,	0.2271
227.144,	0.216011
227.477,	0.220238
227.81,	0.205973
228.143,	0.169743
228.476,	0.130645
228.809,	0.105546
229.142,	0.102792
229.475,	0.11458
229.808,	0.133182
230.142,	0.146816
230.475,	0.167685
230.808,	0.200826
231.141,	0.227669
231.474,	0.226469
231.807,	0.182559
232.14,	0.123778
232.473,	0.0990607
232.806,	0.105602
233.139,	0.127236
233.472,	0.156489
233.805,	0.181368
234.138,	0.210111
234.471,	0.240959
234.804,	0.260225
235.137,	0.260997
235.47,	0.234083
235.803,	0.194251
236.137,	0.175618
236.47,	0.177708
236.803,	0.196167
237.136,	0.225634
237.469,	0.238024
237.802,	0.220578
238.135,	0.187412
238.468,	0.164814
238.801,	0.184385
239.134,	0.223793
239.467,	0.231044
239.8,	0.20223
240.133,	0.169762
240.466,	0.158825
240.799,	0.157284
241.132,	0.13623
241.465,	0.0991333
241.799,	0.0798169
242.132,	0.106202
242.465,	0.16243
242.798,	0.212719
243.131,	0.246327
243.464,	0.262125
243.797,	0.264327
244.13,	0.25989
244.463,	0.236429
244.796,	0.189823
245.129,	0.140764
245.462,	0.101512
245.795,	0.0918564
246.128,	0.117132
246.461,	0.14386
246.794,	0.152329
247.127,	0.148354
247.46,	0.139516
247.794,	0.134696
248.127,	0.130779
248.46,	0.118839
248.793,	0.104382
249.126,	0.0960893
249.459,	0.107329
249.792,	0.136533
250.125,	0.168422
250.458,	0.180976
250.791,	0.166808
251.124,	0.142599
251.457,	0.13402
251.79,	0.146446
252.123,	0.155097
252.456,	0.142841
252.789,	0.125223
253.122,	0.129606
253.455,	0.155615
253.789,	0.179986
254.122,	0.185929
254.455,	0.175789
254.788,	0.152689
255.121,	0.117228
255.454,	0.0752265
255.787,	0.0540826
256.12,	0.0716121
256.453,	0.110619
256.786,	0.144506
257.119,	0.152583
257.452,	0.13239
257.785,	0.10879
258.118,	0.110068
258.451,	0.145608
258.784,	0.191245
259.117,	0.203938
259.45,	0.176691
259.784,	0.13373
260.117,	0.0988984
260.45,	0.0833518
260.783,	0.085129
261.116,	0.104188
261.449,	0.135024
261.782,	0.150157
262.115,	0.139349
262.448,	0.121004
262.781,	0.112013
263.114,	0.115752
263.447,	0.129177
263.78,	0.144967
264.113,	0.155263
264.446,	0.151127
264.779,	0.133045
265.112,	0.115748
265.445,	0.109847
265.779,	0.115003
266.112,	0.132098
266.445,	0.152958
266.778,	0.157228
267.111,	0.13474
267.444,	0.0967917
267.777,	0.0701144
268.11,	0.0748711
268.443,	0.101495
268.776,	0.119247
269.109,	0.120855
269.442,	0.120701
269.775,	0.132236
270.108,	0.157864
270.441,	0.179633
270.774,	0.17447
271.107,	0.1461
271.44,	0.106143
271.774,	0.0640113
272.107,	0.034423
272.44,	0.025906
272.773,	0.0309301
273.106,	0.0368344
273.439,	0.0360178
273.772,	0.0305922
274.105,	0.0303543
274.438,	0.0423395
274.771,	0.0585569
275.104,	0.0712674
275.437,	0.0919786
275.77,	0.123575
276.103,	0.144609
276.436,	0.13983
276.769,	0.115621
277.102,	0.100665
277.435,	0.116743
277.769,	0.138399
278.102,	0.130893
278.435,	0.0961295
278.768,	0.0580164
279.101,	0.0420063
279.434,	0.0494801
279.767,	0.0605584
280.1,	0.0636838
280.433,	0.062131
280.766,	0.0625945
281.099,	0.0638261
281.432,	0.0767034
281.765,	0.105336
282.098,	0.125501
282.431,	0.122573
282.764,	0.100237
283.097,	0.074426
283.43,	0.0642974
283.764,	0.0578917
284.097,	0.0494133
284.43,	0.0539106
284.763,	0.0715818
285.096,	0.091563
285.429,	0.0960346
285.762,	0.0802858
286.095,	0.0599674
286.428,	0.0502175
286.761,	0.0584342
287.094,	0.0726467
287.427,	0.0762879
287.76,	0.0685533
288.093,	0.0654295
288.426,	0.0885553
288.759,	0.126548
289.092,	0.153881
289.425,	0.158447
289.759,	0.137192
290.092,	0.108315
290.425,	0.0882631
290.758,	0.0736392
291.091,	0.0695367
291.424,	0.0727759
291.757,	0.0691457
292.09,	0.0614354
292.423,	0.0548741
292.756,	0.0494656
293.089,	0.0459713
293.422,	0.0436831
293.755,	0.0446724
294.088,	0.0561527
294.421,	0.0716013
294.754,	0.0775146
295.087,	0.0805445
295.42,	0.0965531
295.754,	0.117264
296.087,	0.132396
