t,	etaU
0,	23.3892
0.333056,	14.2967
0.666112,	7.41531
0.999167,	4.45694
1.33222,	4.45694
1.66528,	7.41531
1.99833,	14.2967
2.33139,	23.3892
2.66445,	31.7214
2.9975,	40.7504
3.33056,	47.9845
3.66361,	48.0266
3.99667,	40.3425
4.32973,	27.3313
4.66278,	18.3388
4.99584,	22.9399
5.32889,	34.0922
5.66195,	40.0377
5.995,	38.7123
6.32806,	33.545
6.66112,	30.9483
6.99417,	34.1422
7.32723,	38.0149
7.66028,	38.4414
7.99334,	35.4292
8.32639,	29.2574
8.65945,	23.3834
8.99251,	24.4831
9.32556,	32.3477
9.65862,	41.1106
9.99167,	45.6204
10.3247,	43.9472
10.6578,	37.8668
10.9908,	31.835
11.3239,	28.9193
11.657,	29.9877
11.99,	32.8293
12.3231,	32.2633
12.6561,	27.2295
12.9892,	21.4766
13.3222,	19.7303
13.6553,	21.2496
13.9883,	24.5636
14.3214,	31.7295
14.6545,	40.5426
14.9875,	46.6624
15.3206,	50.4008
15.6536,	49.6183
15.9867,	43.4512
16.3197,	35.466
16.6528,	27.46
16.9858,	23.0836
17.3189,	24.3227
17.652,	25.8379
17.985,	26.8804
18.3181,	29.4429
18.6511,	29.6586
18.9842,	25.4473
19.3172,	21.1971
19.6503,	23.1172
19.9833,	32.0863
20.3164,	40.8945
20.6495,	41.5118
20.9825,	35.5916
21.3156,	29.7858
21.6486,	26.7037
21.9817,	25.1874
22.3147,	25.2427
22.6478,	27.4217
22.9808,	32.5588
23.3139,	37.2986
23.647,	36.6061
23.98,	33.0417
24.3131,	30.7901
24.6461,	29.2645
24.9792,	28.6508
25.3122,	29.7258
25.6453,	31.0202
25.9784,	33.3621
26.3114,	37.475
26.6445,	42.6368
26.9775,	46.994
27.3106,	47.3783
27.6436,	45.3367
27.9767,	46.1821
28.3097,	48.0549
28.6428,	46.2133
28.9759,	38.7295
29.3089,	28.0228
29.642,	19.8063
29.975,	16.8655
30.3081,	18.6232
30.6411,	23.9608
30.9742,	28.4219
31.3072,	27.5486
31.6403,	25.1464
31.9734,	26.8232
32.3064,	31.7616
32.6395,	34.4935
32.9725,	32.2243
33.3056,	25.9093
33.6386,	19.2061
33.9717,	14.89
34.3047,	12.0759
34.6378,	9.99629
34.9709,	10.3887
35.3039,	12.3534
35.637,	14.0378
35.97,	16.089
36.3031,	20.7685
36.6361,	29.9411
36.9692,	38.6532
37.3022,	39.1735
37.6353,	30.5141
37.9684,	20.3264
38.3014,	16.3183
38.6345,	20.2219
38.9675,	28.6313
39.3006,	36.1481
39.6336,	39.5849
39.9667,	39.4594
40.2998,	35.2682
40.6328,	27.9945
40.9659,	20.1375
41.2989,	17.2663
41.632,	25.0367
41.965,	38.9262
42.2981,	54.1068
42.6311,	66.2403
42.9642,	67.9337
43.2973,	58.9533
43.6303,	44.7299
43.9634,	31.7225
44.2964,	30.7946
44.6295,	39.4922
44.9625,	44.2355
45.2956,	41.1877
45.6286,	35.5256
45.9617,	35.2957
46.2948,	42.1368
46.6278,	46.4809
46.9609,	41.3406
47.2939,	30.5845
47.627,	22.0965
47.96,	19.0304
48.2931,	18.07
48.6261,	17.444
48.9592,	19.6261
49.2923,	25.1488
49.6253,	33.1201
49.9584,	41.3585
50.2914,	44.8754
50.6245,	39.8223
50.9575,	29.3703
51.2906,	19.5652
51.6236,	16.6646
51.9567,	21.38
52.2898,	25.5573
52.6228,	24.9614
52.9559,	23.1384
53.2889,	23.8156
53.622,	28.6722
53.955,	34.5766
54.2881,	34.8148
54.6211,	33.0625
54.9542,	34.7076
55.2873,	37.3392
55.6203,	37.0432
55.9534,	30.5511
56.2864,	20.0534
56.6195,	15.8973
56.9525,	21.3671
57.2856,	33.2608
57.6187,	47.9656
57.9517,	58.9603
58.2848,	60.7283
58.6178,	51.798
58.9509,	37.414
59.2839,	29.1362
59.617,	34.8999
59.95,	48.3226
60.2831,	57.6974
60.6162,	57.6101
60.9492,	52.6531
61.2823,	57.8312
61.6153,	73.7005
61.9484,	81.4961
62.2814,	71.6052
62.6145,	50.3819
62.9475,	34.7634
63.2806,	34.845
63.6137,	42.9121
63.9467,	52.6711
64.2798,	65.2474
64.6128,	76.6333
64.9459,	77.7607
65.2789,	64.1102
65.612,	46.6015
65.945,	36.3261
66.2781,	37.0513
66.6112,	48.3705
66.9442,	58.5848
67.2773,	59.4813
67.6103,	51.9704
67.9434,	40.8172
68.2764,	34.0809
68.6095,	32.7231
68.9425,	29.2789
69.2756,	24.3922
69.6087,	27.2008
69.9417,	42.12
70.2748,	61.6
70.6078,	72.6148
70.9409,	68.8247
71.2739,	53.5665
71.607,	36.254
71.94,	29.2475
72.2731,	35.9639
72.6062,	47.1257
72.9392,	53.121
73.2723,	49.7677
73.6053,	41.22
73.9384,	34.9506
74.2714,	35.2737
74.6045,	47.6199
74.9376,	66.4377
75.2706,	83.161
75.6037,	94.7376
75.9367,	99.3688
76.2698,	100
76.6028,	91.2858
76.9359,	66.5726
77.2689,	39.8297
77.602,	26.1525
77.9351,	28.1862
78.2681,	40.3005
78.6012,	48.2476
78.9342,	49.4554
79.2673,	49.9222
79.6003,	49.2911
79.9334,	48.1274
80.2664,	47.3216
80.5995,	44.0086
80.9326,	39.334
81.2656,	33.643
81.5987,	26.2971
81.9317,	24.5404
82.2648,	30.926
82.5978,	38.0553
82.9309,	39.6047
83.2639,	34.8529
83.597,	27.8287
83.9301,	23.0341
84.2631,	21.4891
84.5962,	21.6906
84.9292,	23.8594
85.2623,	26.2893
85.5953,	26.4104
85.9284,	25.1339
86.2614,	25.9311
86.5945,	29.2921
86.9276,	33.1466
87.2606,	34.0599
87.5937,	32.7896
87.9267,	32.368
88.2598,	31.3393
88.5928,	28.2581
88.9259,	25.4303
89.259,	26.2143
89.592,	29.7803
89.9251,	35.0423
90.2581,	41.4598
90.5912,	45.5417
90.9242,	44.0929
91.2573,	36.9433
91.5903,	25.3349
91.9234,	15.694
92.2565,	12.0806
92.5895,	12.8102
92.9226,	17.8144
93.2556,	26.1522
93.5887,	33.8031
93.9217,	36.5934
94.2548,	32.8593
94.5878,	24.6006
94.9209,	17.5541
95.254,	14.3715
95.587,	14.6612
95.9201,	17.5435
96.2531,	21.1926
96.5862,	24.0821
96.9192,	24.5947
97.2523,	21.6126
97.5853,	17.9525
97.9184,	16.4629
98.2515,	16.4808
98.5845,	16.3696
98.9176,	15.6814
99.2506,	15.9672
99.5837,	18.4411
99.9167,	23.5107
100.25,	29.94
100.583,	33.5536
100.916,	33.1692
101.249,	31.6114
101.582,	29.2222
101.915,	26.6971
102.248,	24.2257
102.581,	21.0636
102.914,	19.3489
103.247,	18.9327
103.58,	16.5044
103.913,	13.3563
104.246,	12.3149
104.58,	12.8548
104.913,	13.2915
105.246,	14.3148
105.579,	18.0315
105.912,	23.8694
106.245,	27.6196
106.578,	27.1525
106.911,	24.1632
107.244,	21.1117
107.577,	20.5798
107.91,	22.2097
108.243,	24.1442
108.576,	25.753
108.909,	24.283
109.242,	18.8755
109.575,	13.1498
109.908,	9.44858
110.241,	8.19482
110.575,	8.4816
110.908,	8.637
111.241,	9.06081
111.574,	10.4807
111.907,	11.5323
112.24,	11.9416
112.573,	12.6335
112.906,	14.6992
113.239,	19.0407
113.572,	24.1504
113.905,	27.2122
114.238,	27.8204
114.571,	25.8916
114.904,	21.37
115.237,	16.0155
115.57,	11.0331
115.903,	7.86208
116.236,	8.44109
116.57,	11.0918
116.903,	12.2078
117.236,	12.2628
117.569,	13.2942
117.902,	15.7699
118.235,	17.8099
118.568,	17.0508
118.901,	15.0393
119.234,	13.8331
119.567,	12.6908
119.9,	10.7805
120.233,	8.61683
120.566,	7.30244
120.899,	8.60921
121.232,	11.4912
121.565,	13.3793
121.898,	14.2959
122.231,	14.4541
122.565,	13.3189
122.898,	12.1466
123.231,	10.9354
123.564,	9.45038
123.897,	8.87844
124.23,	7.78796
124.563,	5.52878
124.896,	4.09659
125.229,	4.60713
125.562,	6.51455
125.895,	8.66827
126.228,	9.93591
126.561,	10.0383
126.894,	9.93642
127.227,	10.5258
127.56,	11.741
127.893,	13.2488
128.226,	14.3222
128.56,	14.1839
128.893,	13.1806
129.226,	11.766
129.559,	10.6639
129.892,	10.7744
130.225,	11.8968
130.558,	13.0258
130.891,	12.8547
131.224,	10.677
131.557,	7.32002
131.89,	5.17208
132.223,	5.20281
132.556,	6.29774
132.889,	7.23957
133.222,	7.40855
133.555,	7.13544
133.888,	7.67753
134.221,	8.80258
134.555,	9.55447
134.888,	9.77922
135.221,	8.85012
135.554,	7.63299
135.887,	7.85609
136.22,	9.0591
136.553,	9.64075
136.886,	9.89246
137.219,	10.5013
137.552,	11.7568
137.885,	12.6838
138.218,	12.7654
138.551,	12.7814
138.884,	12.9994
139.217,	13.4781
139.55,	13.5167
139.883,	12.9107
140.216,	13.2736
140.55,	14.9467
140.883,	15.987
141.216,	14.9405
141.549,	11.6823
141.882,	8.21717
142.215,	7.28739
142.548,	8.70224
142.881,	9.44179
143.214,	8.28908
143.547,	6.81964
143.88,	5.94743
144.213,	5.75687
144.546,	5.56642
144.879,	4.67981
145.212,	5.33438
145.545,	8.94943
145.878,	12.8557
146.211,	13.6029
146.545,	10.7649
146.878,	6.92945
147.211,	5.73928
147.544,	7.13445
147.877,	8.69844
148.21,	9.37527
148.543,	9.17382
148.876,	8.70981
149.209,	8.0542
149.542,	6.88254
149.875,	5.96411
150.208,	5.62531
150.541,	5.26328
150.874,	4.75354
151.207,	4.13215
151.54,	3.79583
151.873,	3.77153
152.206,	3.5113
152.54,	2.95172
152.873,	2.76338
153.206,	3.196
153.539,	3.49163
153.872,	3.6039
154.205,	4.20042
154.538,	4.95428
154.871,	5.09736
155.204,	4.46129
155.537,	3.59244
155.87,	3.53862
156.203,	4.31416
156.536,	4.70378
156.869,	4.22442
157.202,	3.39007
157.535,	2.7862
157.868,	2.5346
158.201,	2.50851
158.535,	2.41664
158.868,	2.53665
159.201,	3.1016
159.534,	3.55664
159.867,	3.41226
160.2,	3.1403
160.533,	3.11501
160.866,	3.39152
161.199,	3.7345
161.532,	3.72287
161.865,	3.49569
162.198,	3.30217
162.531,	3.3931
162.864,	4.1637
163.197,	5.29527
163.53,	5.79461
163.863,	5.07856
164.197,	3.46664
164.53,	2.29925
164.863,	2.43668
165.196,	3.37358
165.529,	4.06729
165.862,	3.88296
166.195,	3.06866
166.528,	2.43102
166.861,	2.5981
167.194,	3.28749
167.527,	3.75554
167.86,	3.76426
168.193,	3.64722
168.526,	3.58476
168.859,	3.74584
169.192,	3.94679
169.525,	3.76694
169.858,	3.5674
170.192,	3.62286
170.525,	3.78222
170.858,	3.87048
171.191,	3.58846
171.524,	2.91107
171.857,	2.31478
172.19,	2.17173
172.523,	2.49091
172.856,	2.78078
173.189,	2.86856
173.522,	3.13231
173.855,	3.68506
174.188,	4.26131
174.521,	4.64185
