x   singVal singValsqLomSumasingValsq   singValsqLomSumasingValsqAk singValsqLomSumasingValsqRes    lag kurtosis
39 0.0316010075195971 0.00187653696889337 0.892670555369082 0.107329444630918 0.836650266470855 3.03009319143566
40 0.0308697660680938 0.0017906963278526 0.894461251696934 0.105538748303066 0.866555059715845 3.5728107704996
41 0.0304595983983074 0.00174342637643652 0.896204678073371 0.103795321926629 0.861436438619969 3.07309014026684
42 0.0296997104332473 0.0016575235070781 0.897862201580449 0.102137798419551 0.856242099041716 3.2984157386386
43 0.0295625891289593 0.00164225351888545 0.899504455099335 0.100495544900665 0.841515321873709 3.23689368787637
44 0.0294557099278415 0.00163040033139838 0.901134855430733 0.0988651445692671 0.840271069479026 3.19402534662411
45 0.0289229295820646 0.00157195397644123 0.902706809407174 0.0972931905928258 0.850363123336335 3.05403296986182
46 0.0284631602582446 0.00152237450511141 0.904229183912286 0.0957708160877144 0.854030262563233 3.45978318389892
47 0.0280331276569925 0.00147672074411932 0.905705904656405 0.0942940953435951 0.846177936032503 3.11919731497344
48 0.0277870307204057 0.00145090690861572 0.907156811565021 0.0928431884349794 0.826935678828012 3.17565142663326
49 0.0274215485526973 0.00141299042713184 0.908569801992152 0.0914301980078476 0.83837221939925 3.15118146571994
50 0.0272027509330608 0.00139053177234613 0.909960333764499 0.0900396662355014 0.836292395257577 3.35817144377523
51 0.0266417622007619 0.0013337706650672 0.911294104429566 0.0887058955704342 0.831619223614056 3.11443383318714
52 0.0264823628214717 0.00131785833853615 0.912611962768102 0.087388037231898 0.858393104726453 3.07055094718994
53 0.0262342829751307 0.00129328328231568 0.913905246050418 0.0860947539495823 0.823425702127173 2.99832209399935
54 0.0260015105095237 0.00127043492040474 0.915175680970822 0.0848243190291775 0.818291801787147 3.13060545499072
55 0.0258920481591586 0.00125976076578938 0.916435441736612 0.0835645582633882 0.823412731680607 3.10294767811258
56 0.0252823197983989 0.00120112749116601 0.917636569227778 0.0823634307722222 0.825603112471964 3.37329253886036
57 0.0251161700422469 0.00118539228281839 0.918821961510596 0.0811780384894037 0.828642663734428 3.0542626643026
58 0.0249211552808308 0.00116705576607921 0.919989017276675 0.0800109827233245 0.810903829078974 3.15633912546477
59 0.0245355196074162 0.00113121664238968 0.921120233919065 0.0788797660809348 0.833764898243546 3.01914416147399
60 0.0241790220457896 0.00109858263176253 0.922218816550828 0.0777811834491723 0.835465719872087 3.31736997529221
61 0.0240663814906612 0.00108837074496945 0.923307187295797 0.0766928127042028 0.826503954863754 3.16139624178728
62 0.0238218704109116 0.00106636769962985 0.924373554995427 0.0756264450045729 0.82570622738441 3.53762821550746
63 0.023501231473853 0.00103785458041342 0.92541140957584 0.0745885904241596 0.825850072030492 3.32485264964985
64 0.0233080935337532 0.00102086607237572 0.926432275648216 0.0735677243517838 0.819661156334957 3.26966877617997
65 0.0231134695565457 0.00100388866501924 0.927436164313235 0.0725638356867646 0.819501077179794 3.54254864214852
66 0.0229690693993441 0.000991384366559197 0.928427548679795 0.0715724513202054 0.817491082844751 3.1002552278014
67 0.0227424635956335 0.000971919470858586 0.929399468150653 0.0706005318493468 0.820284501082434 3.18559244219945
68 0.022435607959411 0.000945868911086204 0.930345337061739 0.0696546629382606 0.815834967514329 3.36454126865131
69 0.022110895112044 0.000918687728023688 0.931264024789763 0.0687359752102369 0.809090098266348 3.58577507189395
70 0.0220230471804152 0.00091140222522176 0.932175427014985 0.0678245729850151 0.826174946560969 3.45006103755221
71 0.0216890484054361 0.000883967427182526 0.933059394442167 0.0669406055578325 0.823635396259651 3.03324279781815
72 0.0214140229147014 0.000861691467072751 0.93392108590924 0.0660789140907598 0.799529057261507 3.22519258281848
73 0.0211988788305558 0.000844463827242059 0.934765549736482 0.0652344502635178 0.810967383075152 3.17768460268022
74 0.0209209454816218 0.000822465863713506 0.935588015600196 0.0644119843998043 0.806018670632659 3.09219825824896
75 0.0206814285135917 0.00080374138803157 0.936391756988227 0.0636082430117728 0.810042380860924 3.09530860897359
76 0.0205350779293176 0.000792406404211543 0.937184163392439 0.0628158366075613 0.803176375440713 3.60497689112832
77 0.0204426276898371 0.000785287536134935 0.937969450928574 0.0620305490714264 0.803104488043898 3.13167375075345
78 0.0203725466629194 0.000779912549616289 0.93874936347819 0.0612506365218101 0.78799371001687 3.23173616259543
79 0.019935712453557 0.000746824897615018 0.939496188375805 0.060503811624195 0.811626517079325 3.13806600363401
80 0.0198214245214804 0.000738286610729704 0.940234474986535 0.0597655250134653 0.7760229385866 3.0728103364169
81 0.0195686793919415 0.000719578704341123 0.940954053690876 0.0590459463091242 0.800527843831806 3.41789554805936
82 0.0194423165115019 0.000710315487707725 0.941664369178584 0.0583356308214165 0.76738488235248 3.14866252280675
83 0.0193290080040574 0.000702060272057256 0.942366429450641 0.0576335705493592 0.800389382868853 3.25295999652196
84 0.0190467646536884 0.000681706911898111 0.943048136362539 0.0569518636374612 0.785580191708263 3.18386873885903
85 0.0188430078944973 0.000667199521811695 0.943715335884351 0.0562846641156495 0.779551122437384 3.09779975165227
86 0.0186352048837209 0.000652564749355828 0.944367900633706 0.0556320993662937 0.793718618024868 3.24753563253151
87 0.0185639016400271 0.00064758053097976 0.945015481164686 0.0549845188353139 0.78575921586217 3.14870245674432
88 0.0184786923035852 0.000641649313610698 0.945657130478297 0.0543428695217032 0.765746106467219 3.29669941888447
89 0.0183631008004213 0.000633646882634116 0.946290777360931 0.0537092226390691 0.781553569954405 3.2111045319242
90 0.0181929943798405 0.000621961692811422 0.946912739053742 0.0530872609462577 0.779896867100029 3.20712314916726
91 0.0181686099545386 0.000620295555356518 0.947533034609099 0.0524669653909012 0.78109111744483 3.08351570615153
92 0.0178941505523022 0.000601696437472064 0.948134731046571 0.0518652689534291 0.772098285095661 3.04031904383069
93 0.0177794587998786 0.000594008063372716 0.948728739109944 0.0512712608900564 0.778651976904746 3.21497467454174
94 0.0176091529640037 0.000582682799679919 0.949311421909623 0.0506885780903765 0.776373250227823 3.18245319643356
95 0.0174562453547096 0.000572607380099308 0.949884029289723 0.0501159707102772 0.769832298498782 3.11948022844201
96 0.0174040989902645 0.000569191434273902 0.950453220723997 0.0495467792760033 0.792628341790545 3.15195693502953
97 0.0171694097700354 0.000553944172196981 0.951007164896194 0.0489928351038063 0.747305865460515 3.06940708697019
98 0.0170472168606098 0.00054608750309235 0.951553252399286 0.0484467476007139 0.779361345941565 3.39301022931098
99 0.0168179012412836 0.000531494606752944 0.952084747006039 0.0479152529939609 0.769566801083703 3.36942410699772
100 0.0166681572226692 0.000522072049580174 0.952606819055619 0.0473931809443807 0.769022926844974 3.24542877461061
101 0.0165326736518891 0.000513619439159256 0.953120438494779 0.0468795615052214 0.760517044081439 3.12460393438155
102 0.0163235669339506 0.000500708996840327 0.953621147491619 0.0463788525083811 0.754592279434782 3.26465138466252
103 0.0163101318032426 0.000499885117785402 0.954121032609404 0.0458789673905957 0.720227214847504 3.38057128156098
104 0.016208740143196 0.000493689380822373 0.954614721990227 0.0453852780097733 0.749552852687763 3.08136578812207
105 0.0161330020149857 0.00048908646275552 0.955103808452982 0.0448961915470178 0.760851179986999 3.41957572918299
106 0.0160706204722187 0.000485311470158653 0.955589119923141 0.0444108800768592 0.730466157775321 3.40822360042721
107 0.0159394571118614 0.000477421878471732 0.956066541801613 0.0439334581983875 0.770903006377148 3.31345825909929
108 0.0157943233148265 0.00046876730565677 0.956535309107269 0.0434646908927306 0.751748282987678 3.12099115672497
109 0.0155528007235221 0.000454540390938444 0.956989849498208 0.0430101505017922 0.739185801721659 3.20350402229124
110 0.0154135001235292 0.000446434559244285 0.957436284057452 0.0425637159425479 0.755926062510798 3.19307368641558
111 0.0153530939078454 0.000442942220868862 0.957879226278321 0.0421207737216791 0.756726734143189 3.18958655330077
112 0.0152798372701018 0.00043872534513185 0.958317951623453 0.0416820483765472 0.726372391685405 3.3180086798735
113 0.0151153459715817 0.000429330211511297 0.958747281834964 0.041252718165036 0.754084325759887 3.1771946969787
114 0.0149939325917808 0.000422460758381599 0.959169742593346 0.0408302574066544 0.727519288970961 3.17391939564054
115 0.0148879394093933 0.000416509058833913 0.95958625165218 0.0404137483478204 0.736635182739484 3.26597404172217
116 0.0148099298007076 0.000412155658002424 0.959998407310182 0.040001592689818 0.71847566753145 3.11698320978049
117 0.0147530757272972 0.000408997270323824 0.960407404580506 0.0395925954194941 0.721088034999914 3.32878409296506
118 0.0147016152455141 0.000406148984392749 0.960813553564899 0.0391864464351014 0.716086351258305 2.99878206134557
119 0.014413326199732 0.000390376528271125 0.96120393009317 0.0387960699068303 0.740916247266441 3.13881764251025
120 0.0143456643884125 0.000386719969782059 0.961590650062952 0.0384093499370483 0.719396799504311 3.1590004379724
121 0.0142847290092078 0.000383441644070524 0.961974091707022 0.0380259082929777 0.719780535773749 3.19176914740645
122 0.0142044919780749 0.000379146174061832 0.962353237881084 0.0376467621189158 0.727089605477296 3.2836207762316
123 0.0140812435483099 0.000372595226282469 0.962725833107367 0.0372741668926333 0.712836851892942 3.04649001352648
124 0.0139801592446757 0.000367264966603087 0.96309309807397 0.0369069019260302 0.729738438755094 3.02912370856948
125 0.0138948432056079 0.00036279606425424 0.963455894138224 0.0365441058617759 0.736859410938633 3.07263619285236
126 0.0137694592128457 0.000356278023294459 0.963812172161518 0.0361878278384815 0.727018614642014 3.05859534104823
127 0.0136739582393484 0.000351353079747097 0.964163525241266 0.0358364747587344 0.69719374586957 3.27725087524904
128 0.013584888971727 0.00034679070838106 0.964510315949647 0.0354896840503534 0.721024201546307 3.27427580482443
129 0.0135132601065814 0.000343143311987516 0.964853459261634 0.0351465407383659 0.711553965711898 3.11550679621477
130 0.0134259931166892 0.000338725666970885 0.965192184928605 0.034807815071395 0.695652762943674 3.16110313882434
131 0.0133609611940695 0.000335452220851055 0.965527637149456 0.0344723628505439 0.716751986340181 3.09113233339733
132 0.0132872936374527 0.000331763291783189 0.965859400441239 0.0341405995587607 0.693177770906642 3.16927109756334
133 0.013253537838079 0.000330079772141779 0.966189480213381 0.0338105197866189 0.716683978312509 3.0752484128779
134 0.0130726634510143 0.000321131884208188 0.966510612097589 0.0334893879024106 0.673756722868094 3.18377415539553
135 0.0129430258069988 0.000314794329337331 0.966825406426927 0.0331745935730733 0.693976621773175 3.09458782312819
136 0.0128655229449621 0.000311035638623509 0.96713644206555 0.0328635579344497 0.673232781997209 3.14545209286787
137 0.0127576227231549 0.000305840345579827 0.96744228241113 0.0325577175888699 0.68284104974322 3.25101622417603
138 0.0127038578575774 0.000303267951598795 0.967745550362729 0.0322544496372712 0.720810797223661 3.2302247504753
139 0.0126298346118766 0.000299744065323537 0.968045294428052 0.0319547055719477 0.701626671657011 3.34012774940922
140 0.0124600890307572 0.000291741060416081 0.968337035488468 0.0316629645115316 0.682789690952255 3.10708519429712
141 0.0124371074019571 0.000290665867194799 0.968627701355663 0.0313722986443368 0.701492733814691 3.21173171461608
142 0.0123808158426637 0.0002880406576041 0.968915742013267 0.0310842579867326 0.704287353206254 3.21739267154579
143 0.0123319920716397 0.000285773359212557 0.96920151537248 0.0307984846275201 0.68490858095965 3.22154868254877
144 0.0122506024375891 0.000282013668846831 0.969483529041327 0.0305164709586733 0.695667224150884 3.14186945820183
145 0.0121654154130089 0.000278105227945824 0.969761634269273 0.0302383657307275 0.669764070198877 3.20330168940115
146 0.0121468689484028 0.000277257918265849 0.970038892187538 0.0299611078124616 0.684161543699488 3.23841212758555
147 0.0120672667041865 0.000273635909064796 0.970312528096603 0.0296874719033968 0.68873820966861 3.04731606254233
148 0.0120208321973266 0.000271534074017251 0.97058406217062 0.0294159378293796 0.697716519621824 3.25521989976781
149 0.0119655385255754 0.000269041803167441 0.970853103973788 0.0291468960262121 0.680009411540894 3.29018808706009
150 0.0117502270736403 0.000259446481351689 0.97111255045514 0.0288874495448604 0.689927149608076 3.24177464316408
151 0.0117118142609408 0.000257752934676981 0.971370303389817 0.0286296966101834 0.688380976594334 3.41154680098368
152 0.0116654843067481 0.000255717714213997 0.971626021104031 0.0283739788959695 0.658588194517726 3.01650068178223
153 0.0115634447818116 0.000251263686833959 0.971877284790864 0.0281227152091356 0.684465002893988 3.1834732612789
154 0.0114748697423556 0.000247429111063682 0.972124713901928 0.0278752860980719 0.677193411033037 3.25312331715089
155 0.0114320242575094 0.000245584832433338 0.972370298734361 0.0276297012656386 0.677966383067143 3.24013986712309
156 0.0113255656105364 0.000241032201186185 0.972611330935548 0.0273886690644524 0.674335453287967 3.36233974650398
157 0.0112671195471623 0.000238550906296668 0.972849881841844 0.0271501181581557 0.67569208979974 3.27017407967836
158 0.011226409143292 0.000236830154355545 0.9730867119962 0.0269132880038002 0.664194074280316 3.05337894988767
159 0.0111231140174768 0.000232492016419057 0.973319204012619 0.0266807959873812 0.696955551828249 3.15267735890741
160 0.0110879184168581 0.000231023048222174 0.973550227060841 0.026449772939159 0.664453795456164 3.10379226844732
161 0.0110505456827558 0.000229468308749854 0.973779695369591 0.0262203046304091 0.684474462749206 3.22359850302502
162 0.011003988202337 0.000227538818363521 0.974007234187954 0.0259927658120456 0.666295357602722 3.41884168765637
163 0.0108729184427067 0.00022215061867144 0.974229384806626 0.0257706151933741 0.675464556273391 4.19141357905402
164 0.0107932264303756 0.00021890608935625 0.974448290895982 0.0255517091040178 0.645373057246916 3.01617333854519
165 0.010746499831163 0.000217014792851521 0.974665305688834 0.0253346943111663 0.630882064416144 2.96466429450199
166 0.0107067070480892 0.000215410617638942 0.974880716306473 0.0251192836935273 0.659740642366045 3.20805333941214
167 0.0106622221136093 0.000213624331694981 0.975094340638168 0.0249056593618323 0.660861874629797 3.10508822849007
168 0.0105640396759162 0.000209708152164515 0.975304048790332 0.0246959512096678 0.673971231555017 3.24760621210929
169 0.0105343544158068 0.000208531236007406 0.97551258002634 0.0244874199736604 0.653967786967891 3.25002491877398
170 0.010516467783522 0.00020782369289426 0.975720403719234 0.0242795962807661 0.661097273752571 3.22585092034093
171 0.0104410781335156 0.000204854711885032 0.975925258431119 0.0240747415688811 0.659070813913178 3.60473485455698
172 0.0103610699573803 0.000201727208269925 0.976126985639389 0.0238730143606112 0.651310312637472 3.77795419431695
173 0.0103051270259785 0.000199554701940326 0.976326540341329 0.0236734596586708 0.633831330720787 3.41607143054437
174 0.0102596328800714 0.000197796638973062 0.976524336980302 0.0234756630196978 0.645721946792137 3.18092782838369
175 0.0101621348971277 0.000194055152058918 0.976718392132361 0.0232816078676389 0.646157946469731 2.9588218584922
176 0.0101258936054648 0.000192673499707853 0.976911065632069 0.023088934367931 0.635234999010244 3.3784738921705
177 0.0101001492191059 0.000191695026962672 0.977102760659032 0.0228972393409683 0.633845246540393 3.46322092900643
178 0.00998048611351654 0.000187179660683137 0.977289940319715 0.0227100596802852 0.646227916031015 3.19299546863615
179 0.00991074911672389 0.000184573025456105 0.977474513345171 0.022525486654829 0.636850331128718 3.16129683482417
180 0.00988115465702368 0.000183472365281589 0.977657985710453 0.0223420142895474 0.626958799970077 3.20378334842214
181 0.00986023592695406 0.000182696353484995 0.977840682063938 0.0221593179360624 0.654964996001341 3.20068321529281
182 0.00980633981543773 0.000180704573113389 0.978021386637051 0.021978613362949 0.639664400965828 3.0776002591835
183 0.00977560586973095 0.000179573659511352 0.978200960296562 0.0217990397034377 0.632235417275854 2.98979594856253
184 0.00968396635845833 0.000176222683493533 0.978377182980056 0.0216228170199442 0.631988506722388 3.23673502553639
185 0.00963714604153897 0.000174522789879975 0.978551705769936 0.0214482942300642 0.629448307919523 3.12358847748825
186 0.00951891822399454 0.000170266989742429 0.978721972759678 0.0212780272403218 0.638127964917357 3.31903076864072
187 0.0095034329659139 0.00016971346389008 0.978891686223568 0.0211083137764317 0.610563539495634 3.08797034469941
188 0.00948024874051094 0.000168886420489992 0.979060572644058 0.0209394273559418 0.597482062400297 3.25252984040384
189 0.00943316102702198 0.0001672128935793 0.979227785537638 0.0207722144623624 0.64207752564256 3.07116784070103
190 0.00935473177275188 0.000164443967094489 0.979392229504732 0.020607770495268 0.627412241975798 3.18455334444039
191 0.00930984471838166 0.000162869641656715 0.979555099146389 0.0204449008536113 0.625957122612806 3.11980717230787
192 0.0092526761966754 0.00016087553132167 0.97971597467771 0.0202840253222896 0.637458527208637 3.27833849656927
193 0.00922154161622761 0.000159794684017476 0.979875769361728 0.0201242306382721 0.642386661799548 3.0331946936168
194 0.00914981897731051 0.000157318671430331 0.980033088033158 0.0199669119668417 0.636089501056334 3.19857472403746
195 0.00913137190094252 0.000156684966194864 0.980189772999353 0.0198102270006469 0.628015828550245 3.11829554137284
196 0.00904001236606327 0.000153565378788027 0.980343338378141 0.0196566616218589 0.644997454095537 3.41613366473516
197 0.00895147737181886 0.000150572167633162 0.980493910545774 0.0195060894542257 0.60599644091239 3.07076956495682
198 0.00892409823444871 0.000149652491190462 0.980643563036965 0.0193564369630352 0.618500111961108 3.2604102272737
199 0.0088894137598999 0.000148491470561568 0.980792054507526 0.0192079454924736 0.622957437223474 3.19923107509197
200 0.00882342578448298 0.00014629508662577 0.980938349594152 0.0190616504058478 0.609256424687829 3.23419902392588
201 0.00879000708267143 0.00014518900074173 0.981083538594894 0.0189164614051061 0.602249491613801 2.95952662114336
202 0.00875323545306834 0.000143976790327878 0.981227515385222 0.0187724846147782 0.606576199892914 3.25481512742337
203 0.00870612083819954 0.000142431040740369 0.981369946425962 0.0186300535740378 0.594575247649347 3.21081279440942
204 0.00864511607728735 0.000140441973634442 0.981510388399597 0.0184896116004033 0.60658030910127 3.13160561207364
205 0.00859852318621392 0.000138932227750779 0.981649320627347 0.0183506793726526 0.613768018715667 3.18573830083619
206 0.00854292071902 0.000137141223030054 0.981786461850378 0.0182135381496225 0.580327825743156 3.12120252229476
207 0.00851804446724658 0.000136343698946589 0.981922805549324 0.0180771944506759 0.593210459421874 3.21171435135071
208 0.00848046856218703 0.000135143438074446 0.982057948987399 0.0179420510126015 0.606581695389275 3.10414345786231
209 0.00841313432364414 0.000133005901765552 0.982190954889164 0.0178090451108359 0.579588642487378 3.13202223986521
210 0.00839535722088524 0.000132444407934657 0.982323399297099 0.0176766007029012 0.587262716189089 3.12413302400773
211 0.00834377633756074 0.000130821936662134 0.982454221233761 0.0175457787662391 0.578268464765667 3.19841572645845
212 0.00831922805224396 0.000130053284705114 0.982584274518466 0.0174157254815339 0.578084780449556 3.28144622362384
213 0.00828693454277346 0.000129045564894717 0.982713320083361 0.0172866799166392 0.576122058000187 3.30699421372355
214 0.00821711182368906 0.000126880143323868 0.982840200226685 0.0171597997733154 0.588563361320674 3.18410752915381
215 0.00818676136842826 0.000125944593590091 0.982966144820275 0.0170338551797253 0.598887932952842 3.08632268494201
216 0.00813638706993074 0.000124399452266637 0.983090544272541 0.0169094557274587 0.605309729859223 3.22251056035164
217 0.00811068294997798 0.000123614699134725 0.983214158971676 0.016785841028324 0.593500555948324 3.1601162023766
218 0.00806397795096746 0.00012219513892375 0.9833363541106 0.0166636458894003 0.605315624114611 3.08331428757741
219 0.00802854030512388 0.000121123510707243 0.983457477621307 0.016542522378693 0.608043339765091 3.21842986456513
220 0.00797464138356778 0.000119502664990103 0.983576980286297 0.016423019713703 0.585108832722865 3.28336906770748
221 0.00795033788467111 0.000118775382814488 0.983695755669111 0.0163042443308885 0.570869329898273 3.43433645849136
222 0.0078762132437812 0.000116570913014154 0.983812326582126 0.0161876734178743 0.591542880606152 3.25821095761946
223 0.00786091537584956 0.000116118524398041 0.983928445106524 0.0160715548934762 0.57843182494887 3.3038888479371
224 0.00780461543292606 0.000114461196901216 0.984042906303425 0.0159570936965751 0.584789376437255 3.20851559445087
225 0.00775915944227699 0.000113131779578379 0.984156038083003 0.0158439619169967 0.58241883446687 3.27493900438545
226 0.00774718601634219 0.000112782893890931 0.984268820976894 0.0157311790231057 0.571349972414165 3.03779904164132
227 0.00770059923641707 0.000111430559219309 0.984380251536114 0.0156197484638864 0.591957792005729 3.13914110874344
228 0.00765121899546618 0.000110006040073574 0.984490257576187 0.0155097424238128 0.579579477098763 3.23856728894555
229 0.0076221596777104 0.000109172021352179 0.984599429597539 0.0154005704024606 0.55615157217364 3.26567233962594
230 0.00759512061545196 0.000108398835440461 0.98470782843298 0.0152921715670201 0.571234371144159 3.39150444404071
231 0.00755076645158251 0.000107136472090767 0.984814964905071 0.0151850350949293 0.586927706387805 3.33164885241855
232 0.00750007761257159 0.000105702870525216 0.984920667775596 0.0150793322244041 0.568841671121086 3.21204078075806
233 0.00748834778676687 0.000105372498824144 0.98502604027442 0.0149739597255799 0.548109175009642 3.05877925108424
234 0.00740045442402659 0.000102913427601921 0.985128953702022 0.014871046297978 0.559353336474702 3.13414237458435
235 0.00739239963777067 0.000102689523907601 0.98523164322593 0.0147683567740704 0.556212960268213 3.0179610460983
236 0.00734330498376253 0.000101330082865271 0.985332973308795 0.0146670266912051 0.544557732248962 3.26273060599403
237 0.00729657339085766 0.000100044490396284 0.985433017799191 0.0145669822008089 0.574223865865109 3.18038415671826
238 0.00727248734054195 9.93850851332414E-05 0.985532402884324 0.0144675971156756 0.585382308142251 3.23245158511655
239 0.00725259453165092 9.88421224709603E-05 0.985631245006795 0.0143687549932047 0.580957184168409 3.39606735458555
240 0.00721737430996555 9.78844545339446E-05 0.985729129461329 0.0142708705386707 0.579681451989028 3.22782138688711
241 0.0071980150325379 9.73600447492278E-05 0.985826489506079 0.0141735104939215 0.5530969348665 3.17512654193093
242 0.00716773080953105 9.65425219363332E-05 0.985923032028015 0.0140769679719851 0.527685556417051 3.19029795865302
243 0.00713164813559918 9.55729698272138E-05 0.986018604997842 0.0139813950021579 0.52886197496329 3.14616321257886
244 0.00709980505847606 9.47214014146177E-05 0.986113326399257 0.0138866736007432 0.554741658494196 3.29444490896496
245 0.00707700437387268 9.41139918100238E-05 0.986207440391067 0.0137925596089332 0.540279559133901 3.33638094023412
246 0.00705283576911397 9.34722739977312E-05 0.986300912665064 0.0136990873349355 0.530171742421039 3.20417927055425
247 0.00702429489707032 9.27172919124215E-05 0.986393629956977 0.0136063700430231 0.555068701077106 3.33005311645178
248 0.00698589247504469 9.1706276384628E-05 0.986485336233362 0.0135146637666385 0.551769881531484 3.36314902407982
249 0.00697894538628451 9.15239733023082E-05 0.986576860206664 0.0134231397933362 0.533716964133872 3.11293158272642
250 0.00695556668524863 9.0911809832988E-05 0.986667772016497 0.0133322279835032 0.525426399404492 3.36195767599627
251 0.00692001280393204 8.9984780632316E-05 0.986757756797129 0.0132422432028709 0.540771957446012 3.60425943228542
252 0.00689342168141012 8.9294550984959E-05 0.986847051348114 0.013152948651886 0.559702111469692 3.06535490701424
253 0.00683142596413344 8.76956392591536E-05 0.986934746987373 0.0130652530126268 0.534901580780171 3.26687278331369
254 0.00681917419800565 8.73813672440565E-05 0.987022128354617 0.0129778716453828 0.539397150675195 3.086876114027
255 0.00676028229852061 8.58785948222154E-05 0.987108006949439 0.0128919930505605 0.539186998902975 3.11493871153842
256 0.00673802405733881 8.53140149504156E-05 0.98719332096439 0.0128066790356102 0.521983277461002 3.39964876126811
257 0.00669106417065454 8.41289863458416E-05 0.987277449950736 0.0127225500492644 0.53021395700765 3.09519480754872
258 0.00667480369721949 8.3720586456341E-05 0.987361170537192 0.012638829462808 0.521638103551151 3.39300667013765
259 0.00664548841967789 8.29868112629746E-05 0.987444157348455 0.0125558426515451 0.511230022135262 3.1107765725874
260 0.00662648630733738 8.25129047322966E-05 0.987526670253187 0.0124733297468128 0.504946083358847 3.05242483961381
261 0.00657178807099292 8.11563236942743E-05 0.987607826576882 0.0123921734231185 0.527743449730822 3.33175563472991
262 0.00655704070742233 8.07924960974454E-05 0.987688619072979 0.012311380927021 0.536936982557263 3.10251078181282
