x	singVal	singValLomSumasingVal	singValsqLomSumasingValsq
4176	13.8588	2.30211e-05	3.13196e-07
4177	13.8473	2.3002e-05	3.12678e-07
4178	13.8431	2.2995e-05	3.12487e-07
4179	13.8287	2.2971e-05	3.11835e-07
4180	13.8272	2.29685e-05	3.11767e-07
4181	13.8199	2.29565e-05	3.11442e-07
4182	13.811	2.29417e-05	3.11039e-07
4183	13.8041	2.29302e-05	3.10729e-07
4184	13.8019	2.29265e-05	3.10629e-07
4185	13.8005	2.29242e-05	3.10564e-07
4186	13.7798	2.28898e-05	3.09635e-07
4187	13.7732	2.28789e-05	3.09338e-07
4188	13.7695	2.28728e-05	3.09173e-07
4189	13.7629	2.28617e-05	3.08875e-07
