x	singVal	singValLomSumasingVal	singValsqLomSumasingValsq
821	83.0938	0.000267297	2.98195e-05
822	82.9241	0.000266751	2.96978e-05
823	82.8825	0.000266618	2.96681e-05
824	82.7626	0.000266232	2.95823e-05
825	82.5936	0.000265688	2.94616e-05
826	82.4736	0.000265302	2.93761e-05
827	82.442	0.000265201	2.93535e-05
828	82.2746	0.000264662	2.92344e-05
829	82.2338	0.000264531	2.92055e-05
830	81.9609	0.000263653	2.9012e-05
831	81.9269	0.000263543	2.89878e-05
832	81.8463	0.000263284	2.89308e-05
833	81.6763	0.000262738	2.88108e-05
834	81.5829	0.000262437	2.8745e-05
835	81.4285	0.000261941	2.86363e-05
836	81.3809	0.000261787	2.86028e-05
837	81.2562	0.000261386	2.85152e-05
838	81.0498	0.000260722	2.83705e-05
839	80.9678	0.000260458	2.83132e-05
840	80.7635	0.000259801	2.81704e-05
841	80.71	0.000259629	2.81331e-05
842	80.5811	0.000259214	2.80433e-05
843	80.5147	0.000259001	2.79972e-05
844	80.3866	0.000258589	2.79081e-05
845	80.1823	0.000257932	2.77664e-05
846	79.8791	0.000256956	2.75569e-05
847	79.8602	0.000256896	2.75438e-05
848	79.8437	0.000256842	2.75324e-05
849	79.6204	0.000256124	2.73786e-05
850	79.6109	0.000256093	2.73721e-05
851	79.4596	0.000255607	2.72682e-05
852	79.2229	0.000254845	2.7106e-05
853	79.1198	0.000254514	2.70355e-05
854	78.9467	0.000253957	2.69173e-05
855	78.8789	0.000253739	2.68711e-05
856	78.707	0.000253186	2.67541e-05
857	78.5767	0.000252767	2.66655e-05
858	78.4996	0.000252519	2.66133e-05
859	78.4172	0.000252254	2.65574e-05
860	78.2629	0.000251757	2.6453e-05
861	78.1898	0.000251522	2.64036e-05
862	78.0738	0.000251149	2.63253e-05
863	78.036	0.000251027	2.62999e-05
864	77.912	0.000250628	2.62163e-05
865	77.775	0.000250188	2.61242e-05
866	77.6723	0.000249857	2.60553e-05
867	77.5303	0.0002494	2.59601e-05
868	77.4432	0.00024912	2.59018e-05
869	77.2986	0.000248655	2.58051e-05
870	77.2036	0.00024835	2.57418e-05
871	77.1259	0.0002481	2.569e-05
