x	singVal	singValLomSumasingVal	singValsqLomSumasingValsq
0	11382	0.0278708	0.258973
1	11007.2	0.026953	0.242197
2	3604.33	0.00882582	0.0259695
3	3407.19	0.00834309	0.0232064
4	3331.96	0.00815888	0.022193
5	2903.53	0.00710978	0.0168526
6	2734.81	0.00669666	0.014951
7	2677.74	0.0065569	0.0143335
8	2483.87	0.00608219	0.0123331
9	2341.93	0.00573461	0.0109638
10	2255.52	0.00552302	0.0101697
11	2217.55	0.00543004	0.00983014
12	2081.75	0.00509752	0.00866309
13	2005.88	0.00491174	0.00804312
14	1911.56	0.00468078	0.0073045
15	1892.63	0.00463442	0.00716053
16	1833.64	0.00448998	0.00672115
17	1771.88	0.00433875	0.00627602
18	1756.51	0.0043011	0.00616757
19	1731.6	0.00424013	0.00599393
20	1673.49	0.00409782	0.00559836
21	1658.67	0.00406153	0.00549963
22	1632.21	0.00399675	0.0053256
23	1524.31	0.00373253	0.00464474
24	1519.53	0.00372082	0.00461565
25	1480.59	0.00362546	0.00438209
26	1452.59	0.00355691	0.00421794
27	1430.84	0.00350366	0.00409258
28	1415.26	0.0034655	0.00400393
29	1379.32	0.0033775	0.00380316
30	1352.04	0.00331069	0.0036542
31	1343.07	0.00328874	0.00360589
32	1304.33	0.00319387	0.00340085
33	1296.22	0.00317402	0.00335871
34	1267.51	0.00310372	0.00321158
35	1242.64	0.00304282	0.00308679
36	1220.25	0.002988	0.00297657
37	1201.01	0.00294088	0.00288342
38	1173.74	0.00287409	0.00275395
39	1160.62	0.00284197	0.00269274
40	1136.63	0.00278324	0.00258258
41	1126.61	0.0027587	0.00253725
42	1114.28	0.00272849	0.00248199
43	1106.47	0.00270938	0.00244734
44	1102.76	0.0027003	0.00243097
45	1093.36	0.00267727	0.00238968
46	1069.24	0.00261821	0.0022854
47	1066.94	0.00261259	0.00227561
48	1040.36	0.00254749	0.00216361
49	1035.3	0.00253511	0.00214264
50	1021.06	0.00250023	0.00208407
51	1009.17	0.00247113	0.00203585
52	996.666	0.00244051	0.0019857
53	984.285	0.00241019	0.00193667
54	976.674	0.00239155	0.00190684
55	974.024	0.00238506	0.00189651
56	969.493	0.00237397	0.0018789
57	956.849	0.00234301	0.00183021
58	947.452	0.00232	0.00179444
59	934.721	0.00228882	0.00174654
60	926.87	0.0022696	0.00171732
61	913.818	0.00223764	0.0016693
62	900.972	0.00220618	0.00162269
63	897.684	0.00219813	0.00161087
64	891.741	0.00218358	0.00158962
65	887.935	0.00217426	0.00157607
66	875.359	0.00214347	0.00153175
67	867.916	0.00212524	0.00150581
68	858.914	0.0021032	0.00147473
69	848.012	0.0020765	0.00143754
70	835.715	0.00204639	0.00139615
71	826.524	0.00202388	0.00136561
72	819.752	0.0020073	0.00134332
73	815.764	0.00199754	0.00133028
74	809.216	0.0019815	0.00130901
75	798.354	0.00195491	0.00127411
76	791.983	0.0019393	0.00125385
77	789.641	0.00193357	0.00124645
78	782.843	0.00191692	0.00122508
79	773.674	0.00189447	0.00119655
80	771.643	0.0018895	0.00119028
81	761.775	0.00186533	0.00116003
82	758.146	0.00185645	0.001149
83	753.184	0.0018443	0.00113401
84	752.357	0.00184227	0.00113152
85	737.296	0.00180539	0.00108667
86	735.344	0.00180061	0.00108092
87	725.497	0.0017765	0.00105217
88	722.884	0.0017701	0.0010446
89	718.049	0.00175826	0.00103068
90	708.489	0.00173485	0.00100341
91	705.636	0.00172787	0.00099535
92	701.589	0.00171796	0.000983965
93	696.561	0.00170565	0.000969912
94	688.847	0.00168676	0.000948551
95	686.531	0.00168109	0.000942182
96	679.022	0.0016627	0.000921683
97	673.72	0.00164972	0.000907346
98	665.662	0.00162999	0.000885771
99	663.374	0.00162438	0.000879694
100	658.865	0.00161334	0.000867775
101	655.326	0.00160468	0.000858479
102	649.344	0.00159003	0.000842878
103	648.388	0.00158769	0.000840397
104	643.154	0.00157487	0.000826884
105	641.589	0.00157104	0.000822864
106	636.317	0.00155813	0.000809398
107	633.496	0.00155122	0.000802236
108	629.64	0.00154178	0.000792499
109	626.061	0.00153302	0.000783516
110	622.807	0.00152505	0.000775391
111	617.445	0.00151192	0.000762098
112	615.158	0.00150632	0.000756463
113	613.521	0.00150231	0.000752441
114	611.113	0.00149641	0.000746548
115	600.554	0.00147056	0.000720971
116	598.063	0.00146446	0.000715003
117	592.812	0.0014516	0.000702504
118	590.168	0.00144513	0.000696251
119	588.554	0.00144117	0.000692448
120	585.38	0.0014334	0.000685001
121	582.534	0.00142643	0.000678356
122	575.479	0.00140916	0.000662023
123	573.031	0.00140316	0.000656404
124	570.301	0.00139648	0.000650164
125	565.627	0.00138503	0.000639551
126	565.262	0.00138414	0.000638724
127	562.359	0.00137703	0.000632182
128	560.52	0.00137253	0.000628054
129	554.877	0.00135871	0.000615472
130	550.72	0.00134853	0.000606284
131	547.712	0.00134117	0.00059968
132	545.17	0.00133494	0.000594126
133	539.558	0.0013212	0.000581957
134	538.81	0.00131937	0.000580345
135	533.931	0.00130742	0.000569881
136	529.626	0.00129688	0.00056073
137	527.421	0.00129148	0.00055607
138	525.525	0.00128684	0.000552079
139	522.149	0.00127857	0.000545009
140	518.906	0.00127063	0.000538261
141	516.703	0.00126524	0.0005337
142	513.56	0.00125754	0.000527225
143	510.466	0.00124996	0.000520892
144	508.742	0.00124574	0.000517381
145	507.883	0.00124364	0.000515634
146	502.403	0.00123022	0.000504568
147	501.38	0.00122771	0.000502515
148	500.339	0.00122516	0.000500429
149	496.524	0.00121582	0.000492827
150	492.127	0.00120506	0.000484137
151	490.902	0.00120206	0.00048173
152	488.391	0.00119591	0.000476815
153	481.782	0.00117972	0.000463997
154	481.38	0.00117874	0.000463223
155	480.358	0.00117624	0.00046126
156	478.973	0.00117285	0.000458603
157	476.117	0.00116585	0.000453149
158	473.625	0.00115975	0.000448418
159	471.989	0.00115575	0.000445327
160	470.188	0.00115134	0.000441935
161	468.38	0.00114691	0.000438542
162	465.113	0.00113891	0.000432446
163	461.758	0.00113069	0.00042623
164	460.906	0.00112861	0.000424658
165	458.68	0.00112316	0.000420566
166	456.751	0.00111843	0.000417036
167	454.055	0.00111183	0.000412127
168	452.134	0.00110713	0.000408648
169	450.928	0.00110417	0.000406471
170	448.628	0.00109854	0.000402334
171	445.533	0.00109096	0.000396802
172	445.473	0.00109081	0.000396695
173	441.965	0.00108223	0.000390473
174	439.845	0.00107704	0.000386735
175	439.587	0.0010764	0.000386282
176	435.351	0.00106603	0.000378873
177	432.81	0.00105981	0.000374464
178	430.121	0.00105322	0.000369824
179	429.457	0.0010516	0.000368684
180	426.535	0.00104444	0.000363684
181	426.014	0.00104317	0.000362796
182	423.8	0.00103775	0.000359034
183	422.897	0.00103553	0.000357505
184	422.074	0.00103352	0.000356116
185	420.132	0.00102876	0.000352846
186	418.014	0.00102358	0.000349299
187	415.562	0.00101757	0.000345212
188	414.329	0.00101456	0.000343167
189	412.153	0.00100923	0.000339571
190	411.157	0.00100679	0.000337932
191	410.489	0.00100515	0.000336835
192	408.096	0.000999291	0.000332919
193	405.83	0.000993744	0.000329233
194	402.701	0.000986081	0.000324175
195	400.818	0.00098147	0.00032115
196	400.245	0.000980066	0.000320232
197	397.81	0.000974104	0.000316348
198	396.557	0.000971037	0.000314359
199	395.872	0.000969358	0.000313273
200	395.409	0.000968227	0.000312542
201	391.983	0.000959836	0.000307148
202	390.539	0.0009563	0.000304889
203	389.162	0.000952928	0.000302744
204	387.197	0.000948118	0.000299695
205	385.108	0.000943003	0.00029647
206	383.206	0.000938345	0.000293548
207	382.04	0.000935489	0.000291764
208	381.498	0.000934163	0.000290938
209	379.521	0.00092932	0.000287929
210	378.303	0.00092634	0.000286085
211	376.824	0.000922717	0.000283852
212	374.821	0.000917812	0.000280842
213	374.218	0.000916337	0.00027994
214	373.408	0.000914354	0.000278729
215	372.497	0.000912121	0.00027737
216	370.626	0.000907542	0.000274592
217	369.628	0.000905096	0.000273114
218	369.139	0.0009039	0.000272393
219	368.063	0.000901264	0.000270806
220	364.619	0.000892832	0.000265763
221	363.185	0.00088932	0.000263676
222	362.601	0.000887889	0.000262828
223	360.684	0.000883197	0.000260057
224	360.289	0.000882228	0.000259487
225	358.703	0.000878345	0.000257208
226	356.658	0.000873337	0.000254284
227	356.571	0.000873124	0.00025416
228	354.444	0.000867915	0.000251136
229	352.367	0.00086283	0.000248202
230	350.824	0.000859052	0.000246033
231	349.665	0.000856213	0.000244409
232	348.433	0.000853198	0.000242691
233	347.483	0.000850872	0.00024137
234	345.285	0.000845488	0.000238325
235	344.936	0.000844634	0.000237843
236	343.997	0.000842335	0.000236551
237	342.864	0.00083956	0.000234994
238	342.448	0.000838541	0.000234424
239	339.463	0.000831233	0.000230356
240	338.758	0.000829506	0.0002294
241	337.643	0.000826777	0.000227893
242	336.33	0.000823562	0.000226124
243	336.225	0.000823303	0.000225982
244	333.606	0.00081689	0.000222475
245	332.767	0.000814836	0.000221358
246	331.895	0.000812702	0.0002202
247	330.216	0.000808589	0.000217977
248	328.864	0.000805279	0.000216196
249	328.403	0.00080415	0.00021559
250	326.363	0.000799155	0.00021292
251	325.67	0.000797457	0.000212016
252	325.04	0.000795917	0.000211198
253	323.036	0.000791007	0.0002086
254	321.199	0.000786511	0.000206236
255	320.662	0.000785195	0.000205546
256	320.15	0.000783942	0.000204891
257	318.391	0.000779635	0.000202646
258	317.835	0.000778274	0.000201939
259	315.968	0.000773702	0.000199573
260	315.031	0.000771407	0.000198391
261	313.587	0.00076787	0.000196576
262	312.74	0.000765797	0.000195516
263	311.761	0.0007634	0.000194294
264	311.164	0.000761937	0.000193549
265	310.421	0.000760119	0.000192627
266	309.494	0.000757848	0.000191478
267	308.86	0.000756296	0.000190695
268	307.713	0.000753487	0.00018928
269	307.255	0.000752366	0.000188718
270	306.502	0.000750523	0.000187794
271	305.473	0.000748002	0.000186535
272	304.151	0.000744766	0.000184924
273	303.62	0.000743466	0.000184279
274	302.247	0.000740103	0.000182616
275	300.774	0.000736497	0.000180841
276	300.29	0.000735311	0.000180259
277	299.12	0.000732445	0.000178857
278	298.559	0.000731073	0.000178187
279	297.416	0.000728272	0.000176824
280	296.749	0.00072664	0.000176033
281	295.864	0.000724473	0.000174984
282	294.33	0.000720717	0.000173174
283	293.949	0.000719783	0.000172726
284	292.775	0.000716909	0.000171349
285	291.903	0.000714773	0.00017033
286	290.839	0.000712169	0.000169091
287	288.869	0.000707346	0.000166808
288	288.644	0.000706794	0.000166548
289	288.363	0.000706105	0.000166224
290	286.767	0.000702197	0.000164389
291	286.667	0.000701954	0.000164275
292	285.705	0.000699597	0.000163174
293	284.957	0.000697765	0.00016232
294	283.781	0.000694885	0.000160983
295	283.34	0.000693807	0.000160484
296	282.399	0.000691501	0.000159419
297	281.55	0.000689423	0.000158462
298	280.604	0.000687107	0.000157399
299	280.161	0.000686023	0.000156903
300	278.186	0.000681186	0.000154698
301	277.915	0.000680523	0.000154397
302	277.341	0.000679116	0.00015376
303	276.693	0.000677529	0.000153042
304	275.363	0.000674274	0.000151575
305	274.54	0.000672258	0.00015067
306	273.953	0.000670821	0.000150026
307	272.946	0.000668353	0.000148925
308	272.139	0.000666379	0.000148046
309	271.268	0.000664246	0.0001471
310	270.107	0.000661404	0.000145844
311	269.753	0.000660536	0.000145461
312	269.229	0.000659253	0.000144897
313	268.295	0.000656964	0.000143892
314	267.331	0.000654606	0.000142861
315	267.025	0.000653856	0.000142534
316	265.539	0.000650217	0.000140952
317	264.415	0.000647465	0.000139761
318	263.462	0.000645132	0.000138756
319	263.119	0.000644291	0.000138395
320	262.169	0.000641966	0.000137397
321	262.126	0.000641861	0.000137352
322	260.969	0.000639028	0.000136142
323	260.386	0.000637599	0.000135535
324	259.739	0.000636014	0.000134861
325	258.456	0.000632872	0.000133532
326	257.731	0.000631098	0.000132785
327	257.192	0.000629778	0.00013223
328	255.659	0.000626024	0.000130658
329	255.17	0.000624826	0.000130159
330	255.002	0.000624416	0.000129988
331	253.992	0.000621941	0.000128959
332	253.905	0.00062173	0.000128872
333	253.243	0.000620109	0.000128201
334	251.857	0.000616714	0.000126801
335	250.895	0.000614359	0.000125834
336	250.469	0.000613316	0.000125407
337	250.153	0.000612541	0.000125091
338	248.198	0.000607755	0.000123144
339	247.705	0.000606548	0.000122655
340	247.162	0.000605217	0.000122117
341	246.358	0.000603249	0.000121324
342	245.732	0.000601715	0.000120708
343	245.184	0.000600373	0.00012017
344	244.667	0.000599108	0.000119664
345	244.089	0.000597693	0.0001191
346	243.509	0.000596272	0.000118534
347	242.456	0.000593693	0.000117511
348	242.062	0.000592731	0.00011713
349	241.313	0.000590894	0.000116406
350	241.007	0.000590145	0.000116111
351	239.648	0.000586819	0.000114805
352	238.635	0.000584338	0.000113837
353	237.93	0.000582612	0.000113165
354	237.695	0.000582037	0.000112942
355	236.658	0.000579498	0.000111959
356	236.35	0.000578744	0.000111668
357	235.582	0.000576862	0.000110943
358	235.02	0.000575486	0.000110414
359	234.456	0.000574105	0.000109885
360	234.059	0.000573133	0.000109513
361	233.31	0.000571298	0.000108813
362	232.604	0.000569571	0.000108156
363	231.883	0.000567805	0.000107486
364	231.064	0.000565799	0.000106728
365	230.489	0.00056439	0.000106197
366	230.239	0.00056378	0.000105968
367	229.762	0.000562611	0.000105529
368	228.78	0.000560206	0.000104628
369	228.131	0.000558618	0.000104036
370	227.496	0.000557063	0.000103458
371	227.108	0.000556113	0.000103105
372	226.213	0.00055392	0.000102294
373	225.844	0.000553017	0.00010196
374	225.776	0.00055285	0.000101899
375	225.358	0.000551827	0.000101522
376	224.652	0.000550098	0.000100887
377	224.025	0.000548563	0.000100325
378	223.431	0.000547109	9.97935e-05
379	222.804	0.000545574	9.92344e-05
380	222.61	0.000545097	9.9061e-05
381	221.795	0.000543103	9.83375e-05
382	221.413	0.000542167	9.79988e-05
383	220.567	0.000540094	9.72509e-05
384	219.718	0.000538017	9.65044e-05
385	219.151	0.000536629	9.60071e-05
386	218.232	0.000534377	9.52027e-05
387	218.008	0.00053383	9.50082e-05
388	217.509	0.000532607	9.45732e-05
389	216.895	0.000531104	9.40402e-05
390	216.276	0.000529589	9.35043e-05
391	216.122	0.00052921	9.33708e-05
392	215.362	0.000527351	9.27157e-05
393	215.03	0.000526538	9.24302e-05
394	214.643	0.000525589	9.20974e-05
395	213.326	0.000522365	9.0971e-05
396	213.172	0.000521987	9.08393e-05
397	212.2	0.000519607	9.00128e-05
398	211.735	0.000518469	8.96191e-05
399	211.305	0.000517417	8.92557e-05
400	210.778	0.000516124	8.88103e-05
401	210.638	0.000515783	8.86927e-05
402	210.153	0.000514596	8.8285e-05
403	209.775	0.000513669	8.79674e-05
404	209.548	0.000513115	8.77775e-05
405	208.573	0.000510727	8.69626e-05
406	208.321	0.000510109	8.67523e-05
407	207.3	0.000507609	8.59041e-05
408	207.112	0.000507148	8.57481e-05
409	206.973	0.000506809	8.56334e-05
410	206.312	0.000505189	8.50868e-05
411	205.709	0.000503713	8.45902e-05
412	205.432	0.000503036	8.4363e-05
413	205.306	0.000502726	8.42593e-05
414	204.331	0.00050034	8.34611e-05
415	203.788	0.000499008	8.30176e-05
416	203.445	0.00049817	8.27387e-05
417	203.159	0.00049747	8.25066e-05
418	202.776	0.000496532	8.21955e-05
419	201.711	0.000493923	8.13341e-05
420	201.603	0.000493659	8.12473e-05
421	201.191	0.000492651	8.09158e-05
422	200.77	0.000491619	8.05772e-05
423	199.997	0.000489727	7.99582e-05
424	199.202	0.00048778	7.93237e-05
425	198.331	0.000485647	7.86314e-05
426	197.62	0.000483905	7.80682e-05
427	197.482	0.000483568	7.79597e-05
428	197.199	0.000482875	7.77363e-05
429	196.793	0.00048188	7.74162e-05
430	196.491	0.000481142	7.71793e-05
431	195.839	0.000479544	7.66676e-05
432	195.686	0.000479171	7.65484e-05
433	195.207	0.000477996	7.61734e-05
434	194.722	0.000476811	7.5796e-05
435	194.403	0.000476028	7.55474e-05
436	193.9	0.000474797	7.51571e-05
437	193.666	0.000474225	7.49762e-05
438	193.089	0.000472811	7.45298e-05
439	192.425	0.000471185	7.40179e-05
440	192.01	0.00047017	7.36993e-05
441	191.576	0.000469107	7.33666e-05
442	191.564	0.000469078	7.33574e-05
443	190.714	0.000466994	7.27072e-05
444	190.543	0.000466578	7.25776e-05
445	190.275	0.000465921	7.23735e-05
446	189.758	0.000464654	7.19803e-05
447	189.191	0.000463265	7.15507e-05
448	188.537	0.000461666	7.10574e-05
449	187.994	0.000460334	7.06481e-05
450	187.844	0.000459968	7.05358e-05
451	187.794	0.000459846	7.04983e-05
452	186.765	0.000457326	6.97277e-05
453	186.032	0.000455531	6.91815e-05
454	185.917	0.000455249	6.90959e-05
455	185.896	0.000455197	6.90801e-05
456	185.265	0.000453653	6.86122e-05
457	185.097	0.00045324	6.84875e-05
458	184.482	0.000451734	6.80332e-05
459	183.653	0.000449704	6.7423e-05
460	183.279	0.000448789	6.71489e-05
461	183.057	0.000448246	6.69865e-05
462	182.856	0.000447755	6.68398e-05
463	182.483	0.000446841	6.65673e-05
464	182.181	0.000446101	6.6347e-05
465	181.953	0.000445542	6.61806e-05
466	181.397	0.000444181	6.5777e-05
467	180.676	0.000442415	6.52549e-05
468	180.21	0.000441274	6.49188e-05
469	179.941	0.000440616	6.47254e-05
470	179.086	0.000438523	6.41121e-05
471	179.017	0.000438352	6.40621e-05
472	178.303	0.000436604	6.35522e-05
473	178.001	0.000435865	6.33373e-05
474	177.877	0.000435561	6.32489e-05
475	177.325	0.000434209	6.28568e-05
476	176.966	0.000433331	6.26029e-05
477	176.382	0.000431901	6.21903e-05
478	176.232	0.000431535	6.20849e-05
479	175.719	0.000430277	6.17234e-05
480	175.103	0.00042877	6.12919e-05
481	174.938	0.000428364	6.1176e-05
482	174.702	0.000427788	6.10115e-05
483	174.575	0.000427475	6.09223e-05
484	174.098	0.000426309	6.05903e-05
485	173.548	0.000424962	6.0208e-05
486	173.251	0.000424234	6.00021e-05
487	172.639	0.000422735	5.95787e-05
488	172.349	0.000422026	5.93791e-05
489	172.255	0.000421796	5.93142e-05
490	171.8	0.00042068	5.90009e-05
491	171.658	0.000420334	5.89038e-05
492	171.171	0.000419141	5.857e-05
493	170.993	0.000418705	5.84481e-05
494	170.691	0.000417966	5.82419e-05
495	170.007	0.00041629	5.77758e-05
496	169.726	0.000415602	5.7585e-05
497	169.544	0.000415158	5.7462e-05
498	169.266	0.000414476	5.72735e-05
499	168.954	0.000413712	5.70625e-05
500	168.515	0.000412637	5.67662e-05
501	168.474	0.000412537	5.67387e-05
502	167.525	0.000410212	5.61011e-05
503	167.215	0.000409455	5.58942e-05
504	166.549	0.000407824	5.54499e-05
505	166.214	0.000407003	5.52268e-05
506	165.795	0.000405978	5.4949e-05
507	165.571	0.000405427	5.48e-05
508	165.143	0.00040438	5.45173e-05
509	165.109	0.000404296	5.44947e-05
510	164.53	0.000402879	5.41133e-05
511	164.081	0.00040178	5.38184e-05
512	163.888	0.000401307	5.36917e-05
513	163.732	0.000400926	5.35898e-05
514	163.057	0.000399274	5.31491e-05
515	162.909	0.000398911	5.30525e-05
516	162.689	0.000398372	5.29093e-05
517	162.294	0.000397404	5.26524e-05
518	162.102	0.000396934	5.2528e-05
519	161.946	0.000396551	5.24268e-05
520	161.845	0.000396306	5.23619e-05
521	161.169	0.000394649	5.1925e-05
522	160.836	0.000393834	5.17107e-05
523	160.582	0.000393212	5.15475e-05
524	160.135	0.000392118	5.12611e-05
525	160.068	0.000391954	5.12181e-05
526	159.823	0.000391353	5.10612e-05
527	159.333	0.000390155	5.07491e-05
528	159.178	0.000389774	5.06501e-05
529	158.755	0.000388738	5.03812e-05
530	158.586	0.000388326	5.02743e-05
531	158.182	0.000387335	5.00183e-05
532	157.702	0.00038616	4.97151e-05
533	157.182	0.000384887	4.93879e-05
534	156.708	0.000383725	4.90902e-05
535	156.578	0.000383408	4.90091e-05
536	156.256	0.00038262	4.88078e-05
537	156.09	0.000382213	4.87042e-05
538	155.898	0.000381743	4.85843e-05
539	155.705	0.000381271	4.84642e-05
540	155.371	0.000380451	4.82561e-05
541	155.283	0.000380236	4.82016e-05
542	154.572	0.000378497	4.77615e-05
543	154.135	0.000377426	4.74918e-05
544	153.792	0.000376586	4.72805e-05
545	153.505	0.000375884	4.71044e-05
546	152.993	0.000374629	4.67905e-05
547	152.839	0.000374251	4.66961e-05
548	152.534	0.000373505	4.65102e-05
549	152.352	0.00037306	4.63994e-05
550	152.204	0.000372696	4.63088e-05
551	151.687	0.000371432	4.59953e-05
552	151.301	0.000370485	4.57611e-05
553	151.039	0.000369845	4.56031e-05
554	150.507	0.000368542	4.52822e-05
555	150.337	0.000368124	4.51797e-05
556	150.085	0.000367508	4.50285e-05
557	149.937	0.000367147	4.49402e-05
558	149.608	0.000366341	4.47431e-05
559	149.344	0.000365695	4.45853e-05
560	148.993	0.000364834	4.43756e-05
561	148.918	0.000364651	4.43312e-05
562	148.58	0.000363823	4.41301e-05
563	148.269	0.000363063	4.39458e-05
564	148.043	0.000362507	4.38114e-05
565	147.894	0.000362144	4.37238e-05
566	147.523	0.000361235	4.35045e-05
567	147.305	0.000360702	4.33762e-05
568	147.017	0.000359995	4.32063e-05
569	146.623	0.000359032	4.29754e-05
570	146.23	0.000358069	4.27453e-05
571	145.958	0.000357404	4.25865e-05
572	145.473	0.000356216	4.2304e-05
573	145.252	0.000355675	4.21755e-05
574	144.835	0.000354652	4.19333e-05
575	144.793	0.00035455	4.19092e-05
576	144.587	0.000354045	4.17899e-05
577	144.001	0.00035261	4.14518e-05
578	143.64	0.000351728	4.12446e-05
579	143.286	0.000350859	4.10412e-05
580	143.189	0.000350623	4.0986e-05
581	143.02	0.000350208	4.0889e-05
582	142.79	0.000349645	4.07576e-05
583	142.61	0.000349204	4.0655e-05
584	142.173	0.000348134	4.04061e-05
585	141.968	0.000347633	4.029e-05
586	141.7	0.000346977	4.0138e-05
587	141.582	0.000346686	4.00708e-05
588	141.377	0.000346185	3.99549e-05
589	141.149	0.000345627	3.98263e-05
590	140.849	0.000344893	3.96574e-05
591	140.394	0.000343778	3.94014e-05
592	139.924	0.000342628	3.91382e-05
593	139.675	0.000342019	3.89991e-05
594	139.209	0.000340877	3.87391e-05
595	139.005	0.000340378	3.86259e-05
596	138.786	0.000339842	3.85042e-05
597	138.316	0.000338691	3.82439e-05
598	138.131	0.000338236	3.81412e-05
599	137.841	0.000337527	3.79814e-05
600	137.693	0.000337165	3.78999e-05
601	137.256	0.000336096	3.766e-05
602	137.18	0.000335909	3.76182e-05
603	136.986	0.000335433	3.75115e-05
604	136.829	0.00033505	3.7426e-05
605	136.534	0.000334326	3.72645e-05
606	136.168	0.000333429	3.70648e-05
607	136.021	0.00033307	3.6985e-05
608	135.81	0.000332555	3.68706e-05
609	135.411	0.000331577	3.66542e-05
610	135.095	0.000330803	3.64832e-05
611	134.942	0.000330429	3.64008e-05
612	134.536	0.000329434	3.6182e-05
613	134.326	0.000328919	3.60689e-05
614	134.129	0.000328438	3.59634e-05
615	133.913	0.000327908	3.58474e-05
616	133.466	0.000326813	3.56085e-05
617	133.253	0.000326293	3.54953e-05
618	133.065	0.000325832	3.5395e-05
619	132.856	0.000325321	3.52841e-05
620	132.579	0.000324643	3.51371e-05
621	132.495	0.000324437	3.50925e-05
622	132.364	0.000324116	3.50232e-05
623	131.889	0.000322953	3.47723e-05
624	131.57	0.000322172	3.46043e-05
625	131.358	0.000321653	3.4493e-05
626	131.261	0.000321415	3.44419e-05
627	131.044	0.000320885	3.43283e-05
628	130.774	0.000320221	3.41865e-05
629	130.429	0.000319377	3.40065e-05
630	130.149	0.000318692	3.38607e-05
631	129.926	0.000318146	3.37449e-05
632	129.771	0.000317767	3.36644e-05
633	129.572	0.00031728	3.35614e-05
634	129.169	0.000316291	3.33525e-05
635	128.95	0.000315756	3.32397e-05
636	128.761	0.000315292	3.31421e-05
637	128.697	0.000315137	3.31096e-05
638	128.329	0.000314235	3.29202e-05
639	128.073	0.000313608	3.27891e-05
640	127.789	0.000312912	3.26437e-05
641	127.583	0.000312409	3.25388e-05
642	127.376	0.000311901	3.24331e-05
643	127.086	0.000311191	3.22855e-05
644	126.886	0.000310701	3.2184e-05
645	126.591	0.00030998	3.20347e-05
646	126.378	0.000309459	3.19272e-05
647	126.224	0.000309081	3.18493e-05
648	126.02	0.000308582	3.17465e-05
649	125.835	0.000308128	3.16531e-05
650	125.578	0.0003075	3.15241e-05
651	125.335	0.000306905	3.14023e-05
652	125.106	0.000306342	3.12873e-05
653	124.861	0.000305743	3.1165e-05
654	124.811	0.000305621	3.11401e-05
655	124.619	0.000305151	3.10444e-05
656	124.151	0.000304005	3.08117e-05
657	124.034	0.000303719	3.07538e-05
658	123.791	0.000303122	3.0633e-05
659	123.676	0.000302843	3.05766e-05
660	123.262	0.000301827	3.03719e-05
661	123.187	0.000301645	3.03352e-05
662	122.912	0.000300971	3.01998e-05
663	122.795	0.000300684	3.01421e-05
664	122.508	0.000299982	3.00016e-05
665	122.367	0.000299637	2.99327e-05
666	122.119	0.000299028	2.98112e-05
667	121.728	0.000298071	2.96207e-05
668	121.634	0.000297841	2.95749e-05
669	121.537	0.000297603	2.95277e-05
670	121.422	0.000297323	2.94721e-05
671	121.155	0.000296669	2.93426e-05
672	120.967	0.000296207	2.92513e-05
673	120.659	0.000295454	2.91029e-05
674	120.594	0.000295295	2.90715e-05
675	120.52	0.000295113	2.90356e-05
676	120.251	0.000294454	2.89062e-05
677	119.874	0.000293533	2.87255e-05
678	119.683	0.000293065	2.8634e-05
679	119.598	0.000292855	2.8593e-05
680	119.476	0.000292558	2.85351e-05
681	119.289	0.000292098	2.84455e-05
682	119.044	0.000291499	2.83288e-05
683	118.872	0.000291078	2.82471e-05
684	118.641	0.000290512	2.81373e-05
685	118.469	0.000290092	2.80559e-05
686	118.297	0.000289671	2.79747e-05
687	118.117	0.000289229	2.78893e-05
688	118.043	0.000289049	2.78545e-05
689	117.613	0.000287995	2.76519e-05
690	117.557	0.000287858	2.76255e-05
691	117.349	0.000287348	2.75278e-05
692	116.948	0.000286366	2.73399e-05
693	116.859	0.000286149	2.72986e-05
694	116.616	0.000285554	2.71851e-05
695	116.586	0.00028548	2.7171e-05
696	116.247	0.000284651	2.70134e-05
697	115.874	0.000283738	2.68405e-05
698	115.765	0.000283471	2.679e-05
699	115.609	0.000283089	2.67177e-05
700	115.145	0.000281951	2.65034e-05
701	114.961	0.000281501	2.64189e-05
702	114.794	0.000281093	2.63424e-05
703	114.778	0.000281052	2.63347e-05
704	114.504	0.000280383	2.62094e-05
705	114.359	0.000280027	2.61429e-05
706	114.176	0.000279578	2.60592e-05
707	114.142	0.000279496	2.60439e-05
708	113.866	0.000278819	2.59178e-05
709	113.586	0.000278135	2.57909e-05
710	113.402	0.000277684	2.57072e-05
711	113.259	0.000277335	2.56427e-05
712	113.044	0.000276807	2.55452e-05
713	112.722	0.000276018	2.53998e-05
714	112.591	0.000275699	2.53411e-05
715	112.529	0.000275546	2.53129e-05
716	112.318	0.00027503	2.52182e-05
717	112.28	0.000274936	2.5201e-05
718	112.059	0.000274395	2.5102e-05
719	111.814	0.000273796	2.49924e-05
720	111.633	0.000273352	2.49115e-05
721	111.344	0.000272646	2.47829e-05
722	111.172	0.000272223	2.47061e-05
723	110.875	0.000271495	2.45742e-05
724	110.681	0.000271021	2.44884e-05
725	110.458	0.000270475	2.43899e-05
726	110.372	0.000270266	2.43521e-05
727	110.153	0.000269728	2.42554e-05
728	110.038	0.000269446	2.42045e-05
729	109.821	0.000268914	2.41091e-05
730	109.752	0.000268747	2.40792e-05
731	109.56	0.000268277	2.39951e-05
732	109.52	0.000268179	2.39776e-05
733	109.403	0.000267893	2.39263e-05
