t,	etaU
0,	75.9827
0.332945,	63.4494
0.66589,	46.9227
0.998835,	34.9779
1.33178,	34.9779
1.66472,	46.9227
1.99767,	63.4494
2.33061,	75.9827
2.66356,	81.9562
2.9965,	81.0986
3.32945,	72.9497
3.66239,	60.4095
3.99534,	48.7657
4.32828,	40.0742
4.66123,	33.4303
4.99417,	30.724
5.32712,	33.8286
5.66006,	38.2415
5.99301,	41.1846
6.32595,	44.5414
6.6589,	47.4563
6.99184,	52.2582
7.32479,	56.0964
7.65773,	53.473
7.99068,	53.3797
8.32362,	58.2623
8.65657,	58.649
8.98951,	52.0414
9.32246,	42.6102
9.6554,	37.5019
9.98835,	39.5005
10.3213,	44.7856
10.6542,	55.8336
10.9872,	75.7127
11.3201,	92.7753
11.6531,	88.9904
11.986,	62.1804
12.319,	34.8047
12.6519,	23.6739
12.9849,	25.6374
13.3178,	29.3241
13.6507,	29.1072
13.9837,	27.851
14.3166,	27.6781
14.6496,	28.591
14.9825,	31.6
15.3155,	33.8317
15.6484,	33.7354
15.9814,	33.3958
16.3143,	34.0882
16.6472,	38.1308
16.9802,	43.1943
17.3131,	43.9098
17.6461,	42.9823
17.979,	43.2116
18.312,	43.1734
18.6449,	44.6063
18.9779,	47.1011
19.3108,	49.1805
19.6437,	49.4355
19.9767,	43.2179
20.3096,	35.1447
20.6426,	34.9673
20.9755,	41.6952
21.3085,	53.538
21.6414,	65.9986
21.9744,	74.4105
22.3073,	79.3209
22.6403,	81.4447
22.9732,	80.1425
23.3061,	72.8255
23.6391,	59.6087
23.972,	48.0758
24.305,	43.7293
24.6379,	47.6804
24.9709,	53.4947
25.3038,	51.9717
25.6368,	45.7251
25.9697,	41.1725
26.3026,	41.3255
26.6356,	47.5792
26.9685,	56.1642
27.3015,	60.2698
27.6344,	56.9503
27.9674,	48.9722
28.3003,	39.9709
28.6333,	30.2311
28.9662,	23.4172
29.2992,	22.5154
29.6321,	23.682
29.965,	25.129
30.298,	32.6112
30.6309,	45.5774
30.9639,	61.6364
31.2968,	73.5898
31.6298,	72.371
31.9627,	66.2478
32.2957,	68.6988
32.6286,	75.6973
32.9615,	77.1279
33.2945,	68.559
33.6274,	52.3987
33.9604,	42.2358
34.2933,	45.2608
34.6263,	54.2997
