t,	etaU
0,	73.1334
0.332945,	59.0555
0.66589,	52.6798
0.998835,	50.7912
1.33178,	50.7912
1.66472,	52.6798
1.99767,	59.0555
2.33061,	73.1334
2.66356,	90.0779
2.9965,	100
3.32945,	93.0894
3.66239,	71.1241
3.99534,	50.5489
4.32828,	39.4398
4.66123,	34.5249
4.99417,	36.2196
5.32712,	41.0728
5.66006,	42.2164
5.99301,	39.788
6.32595,	39.3471
6.6589,	45.9402
6.99184,	56.6426
7.32479,	63.6032
7.65773,	63.5134
7.99068,	57.2302
8.32362,	48.2036
8.65657,	41.1794
8.98951,	37.6754
9.32246,	37.2359
9.6554,	37.6477
9.98835,	35.7621
10.3213,	33.5534
10.6542,	33.2855
10.9872,	33.2817
11.3201,	31.3793
11.6531,	28.1067
11.986,	26.8427
12.319,	28.4382
12.6519,	31.0859
12.9849,	31.5367
13.3178,	27.158
13.6507,	22.0797
13.9837,	22.1623
14.3166,	29.0955
14.6496,	38.682
14.9825,	42.1803
15.3155,	38.9673
15.6484,	35.4047
15.9814,	33.9307
16.3143,	36.3583
16.6472,	42.4162
16.9802,	47.8061
17.3131,	48.0023
17.6461,	42.5796
17.979,	37.2151
18.312,	37.2073
18.6449,	38.9222
18.9779,	35.7086
19.3108,	31.0384
19.6437,	33.4486
19.9767,	41.2899
20.3096,	46.0176
20.6426,	42.9689
20.9755,	36.118
21.3085,	32.0471
21.6414,	29.9798
21.9744,	28.6251
22.3073,	32.3752
22.6403,	42.7787
22.9732,	55.9457
23.3061,	64.7483
23.6391,	64.7443
23.972,	58.5565
24.305,	52.5659
24.6379,	50.3801
24.9709,	49.2364
25.3038,	46.9141
25.6368,	43.032
25.9697,	38.6259
26.3026,	37.246
26.6356,	37.8923
26.9685,	35.3686
27.3015,	35.2892
27.6344,	40.6528
27.9674,	44.069
28.3003,	40.058
28.6333,	30.6556
28.9662,	22.1716
29.2992,	24.4738
29.6321,	34.3675
29.965,	38.8001
30.298,	34.5251
30.6309,	25.6826
30.9639,	20.0715
31.2968,	22.6238
31.6298,	31.5144
31.9627,	42.1383
32.2957,	51.4904
32.6286,	58.5044
32.9615,	64.9177
33.2945,	66.7927
33.6274,	62.387
33.9604,	55.719
34.2933,	53.8147
34.6263,	62.2233
34.9592,	73.4777
35.2922,	72.4687
35.6251,	55.1
35.958,	31.792
36.291,	14.6538
36.6239,	8.1594
36.9569,	10.0094
37.2898,	16.4996
37.6228,	21.8901
37.9557,	25.5167
38.2887,	32.5668
38.6216,	45.6943
38.9546,	60.1861
39.2875,	67.4618
39.6204,	64.6887
39.9534,	56.3127
40.2863,	50.0411
40.6193,	47.7841
40.9522,	46.7554
41.2852,	45.5633
41.6181,	42.1486
41.9511,	34.3844
42.284,	26.6709
42.6169,	23.3002
42.9499,	22.7331
43.2828,	26.2086
43.6158,	33.5254
43.9487,	41.6148
44.2817,	46.2216
44.6146,	42.565
44.9476,	33.2038
45.2805,	29.3717
45.6135,	37.4938
45.9464,	51.8125
46.2793,	58.765
46.6123,	51.2785
46.9452,	36.211
47.2782,	25.6743
47.6111,	25.5908
47.9441,	29.3933
48.277,	29.9454
48.61,	26.3859
48.9429,	21.5546
49.2758,	25.4602
49.6088,	43.3706
49.9417,	63.8567
50.2747,	73.3862
50.6076,	65.9765
50.9406,	46.0513
51.2735,	28.2444
51.6065,	19.3868
51.9394,	15.3587
52.2723,	14.9631
52.6053,	15.7925
52.9382,	16.5548
53.2712,	19.0254
53.6041,	22.5906
53.9371,	26.7181
54.27,	31.6714
54.603,	36.7791
54.9359,	38.7464
55.2689,	35.7645
55.6018,	30.4607
55.9347,	28.2597
56.2677,	33.0689
56.6006,	40.2411
56.9336,	42.7061
57.2665,	40.9454
57.5995,	36.5868
57.9324,	32.0561
58.2654,	31.948
58.5983,	36.2105
58.9312,	41.7822
59.2642,	48.2884
59.5971,	52.2869
59.9301,	50.3281
60.263,	47.2112
60.596,	46.259
60.9289,	45.1065
61.2619,	43.8812
61.5948,	40.2755
61.9278,	32.5805
62.2607,	24.9469
62.5936,	21.1578
62.9266,	24.9108
63.2595,	35.3895
63.5925,	42.9178
63.9254,	39.0222
64.2584,	25.8564
64.5913,	12.6839
64.9243,	6.43203
65.2572,	6.36846
65.5901,	8.46073
65.9231,	10.9893
66.256,	14.7342
66.589,	19.7697
66.9219,	25.7862
67.2549,	34.1081
67.5878,	42.5012
67.9208,	46.4208
68.2537,	44.5279
68.5866,	38.2249
68.9196,	33.5014
69.2525,	33.5174
69.5855,	34.3951
69.9184,	32.1594
70.2514,	27.1528
70.5843,	22.7153
70.9173,	21.7932
71.2502,	22.3699
71.5832,	23.9812
71.9161,	27.458
72.249,	29.1962
72.582,	28.7102
72.9149,	28.908
73.2479,	29.5795
73.5808,	30.0192
73.9138,	29.0145
74.2467,	23.7986
74.5797,	18.2351
74.9126,	15.6878
75.2455,	15.1513
75.5785,	17.5636
75.9114,	21.3457
76.2444,	25.2496
76.5773,	30.4541
76.9103,	33.9043
77.2432,	34.095
77.5762,	31.025
77.9091,	25.4249
78.2421,	23.1912
78.575,	24.0882
78.9079,	27.1733
79.2409,	36.483
79.5738,	51.6776
79.9068,	64.6982
80.2397,	65.8405
80.5727,	52.7194
80.9056,	37.2339
81.2386,	31.9396
81.5715,	36.1422
81.9044,	42.0924
82.2374,	44.429
82.5703,	42.7582
82.9033,	41.7779
83.2362,	42.8103
83.5692,	40.9292
83.9021,	35.6605
84.2351,	28.8778
84.568,	25.67
84.9009,	29.3516
85.2339,	34.2092
85.5668,	35.1714
85.8998,	32.8084
86.2327,	28.0562
86.5657,	22.7885
86.8986,	17.0191
87.2316,	13.9132
87.5645,	16.5526
87.8975,	21.0921
88.2304,	23.7348
88.5633,	25.8897
88.8963,	27.951
89.2292,	27.9842
89.5622,	26.7998
89.8951,	27.2719
90.2281,	31.1972
90.561,	35.3584
90.894,	36.7569
91.2269,	36.6805
91.5598,	37.317
91.8928,	35.7817
92.2257,	29.9978
92.5587,	25.0967
92.8916,	26.516
93.2246,	30.3675
93.5575,	32.0493
93.8905,	34.6166
94.2234,	38.8475
94.5564,	40.7581
94.8893,	39.4152
95.2222,	38.7309
95.5552,	40.3997
95.8881,	43.2914
96.2211,	43.0914
96.554,	38.2635
96.887,	34.641
97.2199,	32.7222
97.5529,	28.7406
97.8858,	24.6409
98.2187,	21.8599
98.5517,	19.6654
98.8846,	17.6656
99.2176,	15.8726
99.5505,	14.6957
99.8835,	13.821
100.216,	13.801
100.549,	16.9918
100.882,	22.7535
101.215,	29.0984
101.548,	32.6453
101.881,	31.268
102.214,	28.1857
102.547,	27.7132
102.88,	28.9209
103.213,	29.1005
103.546,	27.5284
103.879,	24.3397
104.212,	21.578
104.545,	20.1588
104.878,	19.7608
105.211,	20.5802
105.544,	22.462
105.876,	23.4721
106.209,	21.5311
106.542,	19.014
106.875,	18.8392
107.208,	19.8785
107.541,	21.3114
107.874,	23.4272
108.207,	27.9527
108.54,	33.852
108.873,	35.8659
109.206,	33.126
109.539,	30.8387
109.872,	30.747
110.205,	30.7301
110.538,	28.332
110.871,	24.7143
111.204,	22.9282
111.537,	22.8805
111.869,	21.6668
112.202,	20.3738
112.535,	21.4847
112.868,	23.4987
113.201,	24.0736
113.534,	21.5228
113.867,	17.6532
114.2,	15.2846
114.533,	15.1976
114.866,	16.2093
115.199,	15.8575
115.532,	12.8752
115.865,	8.82175
116.198,	7.03319
116.531,	12.5287
116.864,	23.1942
117.197,	32.0349
117.53,	35.5754
117.862,	35.7724
118.195,	37.3816
118.528,	40.0802
118.861,	39.6571
119.194,	35.9925
119.527,	32.2752
119.86,	29.7081
120.193,	26.4951
120.526,	21.0107
120.859,	16.4265
121.192,	16.6952
121.525,	19.9275
121.858,	23.252
122.191,	26.1953
122.524,	26.5209
122.857,	22.8024
123.19,	16.9245
123.523,	11.3433
123.856,	8.63346
124.188,	9.27453
124.521,	11.0631
124.854,	14.5052
125.187,	19.8046
125.52,	23.8587
125.853,	24.3033
126.186,	22.8422
126.519,	20.9309
126.852,	19.6203
127.185,	18.5289
127.518,	16.3518
127.851,	13.7324
128.184,	11.6485
128.517,	11.9974
128.85,	16.0986
129.183,	21.2745
129.516,	23.9098
129.849,	23.3827
130.181,	20.3745
130.514,	16.6777
130.847,	12.9918
131.18,	10.843
131.513,	11.9051
131.846,	15.5076
132.179,	19.5422
132.512,	22.2143
132.845,	24.9577
133.178,	28.1222
133.511,	28.4042
133.844,	24.251
134.177,	17.4854
134.51,	12.0626
134.843,	11.232
135.176,	14.5457
135.509,	19.0769
135.842,	22.4236
136.174,	23.4297
136.507,	23.3706
136.84,	23.4832
137.173,	23.3247
137.506,	21.1768
137.839,	18.855
138.172,	20.697
138.505,	27.3955
138.838,	33.6491
139.171,	32.8715
139.504,	28.1235
139.837,	26.8003
140.17,	30.1079
140.503,	33.411
140.836,	31.1334
141.169,	23.3809
141.502,	15.8105
141.835,	10.4954
142.167,	6.87738
142.5,	5.57444
142.833,	6.51798
143.166,	9.90016
143.499,	14.9353
143.832,	18.6594
144.165,	18.4858
144.498,	14.2605
144.831,	9.02424
145.164,	6.87203
145.497,	8.67448
145.83,	11.2826
146.163,	11.9032
146.496,	10.467
146.829,	9.47562
147.162,	11.0446
147.495,	14.2627
147.828,	17.2827
148.16,	18.0611
148.493,	16.4451
148.826,	15.9932
149.159,	17.7137
149.492,	19.8951
149.825,	20.9232
150.158,	18.5389
150.491,	14.4222
150.824,	12.3918
151.157,	11.9237
151.49,	12.1123
151.823,	12.3983
152.156,	12.0874
152.489,	13.0956
152.822,	15.5902
153.155,	16.6795
153.488,	15.1444
153.821,	11.9322
154.153,	9.75009
154.486,	10.8142
154.819,	13.3817
155.152,	14.1276
155.485,	12.7037
155.818,	11.0055
156.151,	11.3299
156.484,	13.1566
156.817,	13.7011
157.15,	12.3061
157.483,	10.9577
157.816,	11.1597
158.149,	13.4863
158.482,	16.5971
158.815,	17.3951
159.148,	14.9971
159.481,	10.7363
159.814,	8.00449
160.146,	10.02
160.479,	15.6273
160.812,	20.0158
161.145,	20.1625
161.478,	16.702
161.811,	12.4962
162.144,	11.009
162.477,	12.6843
162.81,	13.9447
163.143,	12.693
163.476,	9.48006
163.809,	6.86273
164.142,	7.21774
164.475,	9.32574
164.808,	11.4735
165.141,	13.417
165.474,	15.0214
165.807,	16.5013
166.14,	16.325
166.472,	14.2314
166.805,	13.0027
167.138,	15.303
167.471,	20.4635
167.804,	23.6423
168.137,	20.8351
168.47,	13.8295
168.803,	9.11909
169.136,	10.8391
169.469,	16.5154
169.802,	23.3027
170.135,	30.8442
170.468,	37.191
170.801,	38.7959
171.134,	33.6063
171.467,	23.9352
171.8,	15.5376
172.133,	13.8514
172.465,	17.324
172.798,	19.9296
173.131,	18.504
173.464,	13.545
173.797,	8.23031
174.13,	6.53164
174.463,	7.47629
174.796,	8.49054
175.129,	9.08051
175.462,	9.53969
175.795,	10.406
176.128,	12.3264
176.461,	14.5965
176.794,	15.1304
177.127,	15.3553
177.46,	16.6893
177.793,	18.0206
178.126,	17.761
178.458,	14.7886
178.791,	10.6847
179.124,	8.91122
179.457,	9.25283
179.79,	10.7716
180.123,	13.0476
180.456,	15.248
180.789,	16.4583
181.122,	15.3146
181.455,	12.2894
181.788,	10.4016
182.121,	11.4703
182.454,	13.9894
182.787,	15.4598
183.12,	14.2381
183.453,	11.4974
183.786,	10.425
184.119,	11.9779
184.451,	14.2129
184.784,	15.3809
185.117,	15.5103
185.45,	15.7216
185.783,	15.8842
186.116,	17.6034
186.449,	20.9985
186.782,	22.5436
187.115,	20.7576
187.448,	15.7433
187.781,	10.3703
188.114,	8.81729
188.447,	10.0647
188.78,	11.5889
189.113,	13.2875
189.446,	15.1166
189.779,	16.2309
190.112,	16.4442
190.444,	16.8391
190.777,	17.4742
191.11,	19.4442
191.443,	22.306
191.776,	22.6078
192.109,	20.118
192.442,	15.6666
192.775,	11.1894
193.108,	10.2875
193.441,	11.258
193.774,	10.8522
194.107,	9.48092
194.44,	9.28032
194.773,	11.2471
195.106,	14.7133
195.439,	18.1882
195.772,	19.7006
196.105,	19.4977
196.437,	19.8479
196.77,	22.1146
197.103,	25.4417
197.436,	26.2769
197.769,	21.5322
198.102,	14.3573
198.435,	10.533
198.768,	11.8699
199.101,	14.6273
199.434,	15.6096
199.767,	15.3927
200.1,	15.7991
200.433,	17.5352
200.766,	19.7859
201.099,	21.4641
201.432,	21.9984
201.765,	21.544
202.098,	21.3936
202.43,	21.389
202.763,	19.8824
203.096,	19.219
203.429,	20.2861
203.762,	21.2228
204.095,	20.7271
204.428,	16.8289
204.761,	11.5776
205.094,	9.53391
205.427,	10.5699
205.76,	13.8727
206.093,	18.8832
206.426,	23.4333
206.759,	25.2757
207.092,	24.203
207.425,	21.9546
207.758,	19.531
208.091,	16.866
208.424,	13.5659
208.756,	10.5937
209.089,	9.54279
209.422,	10.6518
209.755,	12.5193
210.088,	14.09
210.421,	16.2039
210.754,	18.657
211.087,	18.9807
211.42,	16.6745
211.753,	12.228
212.086,	9.40126
212.419,	11.6759
212.752,	16.6635
213.085,	21.1445
213.418,	22.4978
213.751,	19.7749
214.084,	17.2284
214.417,	17.3617
214.749,	18.8265
215.082,	20.2228
215.415,	19.0557
215.748,	15.2698
216.081,	11.8434
216.414,	9.4841
216.747,	8.28728
217.08,	9.03035
217.413,	9.85979
217.746,	9.49278
218.079,	8.4526
218.412,	7.34204
218.745,	7.13857
219.078,	7.84384
219.411,	8.05993
219.744,	9.63994
220.077,	13.4542
220.41,	16.3988
220.742,	16.0139
221.075,	13.238
221.408,	12.1763
221.741,	15.4279
222.074,	20.103
222.407,	21.9807
222.74,	20.2421
223.073,	16.9405
223.406,	13.9958
223.739,	11.4024
224.072,	9.38638
224.405,	7.88032
224.738,	7.72125
225.071,	9.20676
225.404,	10.2048
225.737,	10.147
226.07,	9.79649
226.403,	9.15117
226.735,	8.49295
227.068,	8.17803
227.401,	8.47219
227.734,	9.60712
228.067,	10.4893
228.4,	10.4538
228.733,	10.0513
229.066,	10.1585
229.399,	10.6195
229.732,	11.3439
230.065,	12.4842
230.398,	13.239
230.731,	13.4442
231.064,	13.32
231.397,	12.487
231.73,	10.659
232.063,	9.27279
232.396,	11.1758
232.728,	15.6776
233.061,	17.8411
233.394,	14.9822
233.727,	9.32315
234.06,	5.28785
234.393,	4.29133
234.726,	4.24768
235.059,	4.65271
235.392,	6.36119
235.725,	9.17241
236.058,	11.7016
236.391,	12.962
236.724,	13.5318
237.057,	15.3471
237.39,	18.3147
237.723,	19.5574
238.056,	17.4586
238.389,	13.0015
238.721,	8.55903
239.054,	6.06304
239.387,	5.36505
239.72,	5.67765
240.053,	6.93844
240.386,	8.91269
240.719,	11.6979
241.052,	14.9599
241.385,	17.073
241.718,	16.0197
242.051,	12.6809
242.384,	10.0104
242.717,	8.8134
243.05,	8.87586
243.383,	9.90347
243.716,	11.2568
244.049,	12.8564
244.382,	13.2262
244.714,	12.311
245.047,	11.8572
245.38,	11.4543
245.713,	10.7645
246.046,	10.2327
246.379,	10.8842
246.712,	12.9887
247.045,	14.3068
247.378,	13.2387
247.711,	10.8108
248.044,	8.48189
248.377,	7.21446
248.71,	6.7721
249.043,	6.42809
249.376,	6.33563
249.709,	6.83714
250.042,	7.17039
250.375,	6.95663
250.708,	6.83724
251.04,	6.23301
251.373,	5.33261
251.706,	4.87681
252.039,	5.67635
252.372,	7.78242
252.705,	10.2563
253.038,	12.0338
253.371,	12.2765
253.704,	11.1383
254.037,	9.58911
254.37,	8.0468
254.703,	6.74373
255.036,	6.10042
255.369,	6.79279
255.702,	8.98633
