t,	etaU
0,	97.6159
0.332945,	93.8082
0.66589,	82.7789
0.998835,	76.7688
1.33178,	76.7688
1.66472,	82.7789
1.99767,	93.8082
2.33061,	97.6159
2.66356,	89.0778
2.9965,	72.8688
3.32945,	51.7327
3.66239,	36.8777
3.99534,	37.4254
4.32828,	44.4617
4.66123,	49.1167
4.99417,	49.7502
5.32712,	49.0631
5.66006,	53.4501
5.99301,	63.9708
6.32595,	71.8059
6.6589,	68.0333
6.99184,	53.2203
7.32479,	34.8915
7.65773,	21.3139
7.99068,	17.2762
8.32362,	18.5299
8.65657,	19.043
8.98951,	18.8714
9.32246,	18.4308
9.6554,	18.9033
9.98835,	19.7433
10.3213,	18.7488
10.6542,	20.2178
10.9872,	27.7216
11.3201,	37.7784
11.6531,	45.9073
11.986,	48.9363
12.319,	45.7617
12.6519,	38.1682
12.9849,	28.4402
13.3178,	19.0522
13.6507,	19.0692
13.9837,	31.0107
14.3166,	44.9618
14.6496,	50.2885
14.9825,	44.7996
15.3155,	35.3798
15.6484,	30.8081
15.9814,	30.819
16.3143,	30.7538
16.6472,	29.8937
16.9802,	29.471
17.3131,	29.9723
17.6461,	29.9538
17.979,	28.8761
18.312,	29.3058
18.6449,	32.3786
18.9779,	33.9535
19.3108,	31.0685
19.6437,	29.0527
19.9767,	32.6683
20.3096,	40.3663
20.6426,	44.841
20.9755,	41.0286
21.3085,	36.5288
21.6414,	42.2893
21.9744,	53.9116
22.3073,	57.6525
22.6403,	50.0347
22.9732,	36.475
23.3061,	25.4581
23.6391,	21.2455
23.972,	20.7446
24.305,	21.645
24.6379,	25.158
24.9709,	29.2043
25.3038,	30.7744
25.6368,	28.6655
25.9697,	24.3018
26.3026,	23.6226
26.6356,	30.1832
26.9685,	39.2031
27.3015,	43.1465
27.6344,	38.3537
27.9674,	28.0094
28.3003,	18.2774
28.6333,	13.4677
28.9662,	13.3345
29.2992,	14.3646
29.6321,	13.2386
29.965,	9.66347
30.298,	10.5541
30.6309,	19.9209
30.9639,	30.5439
31.2968,	35.9069
31.6298,	35.0207
31.9627,	31.2752
32.2957,	31.8683
32.6286,	33.9208
32.9615,	30.8326
33.2945,	25.3089
33.6274,	21.9965
33.9604,	23.1055
34.2933,	26.7095
34.6263,	28.4947
34.9592,	28.6233
35.2922,	29.1871
35.6251,	27.8741
35.958,	21.8896
36.291,	14.6509
36.6239,	11.6527
36.9569,	12.5006
37.2898,	14.1833
37.6228,	16.3685
37.9557,	21.2833
38.2887,	29.2896
38.6216,	35.0133
38.9546,	33.5422
39.2875,	28.038
39.6204,	24.0259
39.9534,	25.0453
40.2863,	29.487
40.6193,	33.2184
40.9522,	33.8226
41.2852,	30.4525
41.6181,	25.2233
41.9511,	20.5034
42.284,	17.9554
42.6169,	18.7626
42.9499,	20.4186
43.2828,	22.0501
43.6158,	24.9587
43.9487,	26.3489
44.2817,	24.8656
44.6146,	21.5922
44.9476,	18.1327
45.2805,	18.382
45.6135,	22.8614
45.9464,	26.9584
46.2793,	28.705
46.6123,	29.2731
46.9452,	30.3523
47.2782,	32.1743
47.6111,	31.276
47.9441,	25.0575
48.277,	18.9283
48.61,	18.2807
48.9429,	22.3417
49.2758,	26.6853
49.6088,	27.7604
49.9417,	26.9519
50.2747,	27.624
50.6076,	28.2397
50.9406,	26.4179
51.2735,	23.0448
51.6065,	20.6088
51.9394,	20.7125
52.2723,	21.6643
52.6053,	21.1395
52.9382,	18.1616
53.2712,	14.3028
53.6041,	11.3041
53.9371,	9.44322
54.27,	11.1056
54.603,	18.0885
54.9359,	26.1068
55.2689,	29.7926
55.6018,	28.2286
55.9347,	24.5103
56.2677,	22.1526
56.6006,	20.6611
56.9336,	17.7082
57.2665,	14.2864
57.5995,	13.0443
57.9324,	13.692
58.2654,	13.8713
58.5983,	13.8837
58.9312,	14.5222
59.2642,	15.2918
59.5971,	15.3078
59.9301,	14.5773
60.263,	15.3631
60.596,	21.6318
