t,	etaU
0,	86.0071
0.332945,	87.2517
0.66589,	70.1316
0.998835,	49.2166
1.33178,	49.2166
1.66472,	70.1316
1.99767,	87.2517
2.33061,	86.0071
2.66356,	69.5426
2.9965,	51.5167
3.32945,	44.8088
3.66239,	46.7777
3.99534,	45.4168
4.32828,	43.9266
4.66123,	45.1363
4.99417,	51.207
5.32712,	63.176
5.66006,	75.3228
5.99301,	79.7789
6.32595,	78.2225
6.6589,	72.7706
6.99184,	64.8878
7.32479,	55.0674
7.65773,	41.6155
7.99068,	31.4027
8.32362,	30.3641
8.65657,	35.3843
8.98951,	40.6845
9.32246,	45.1985
9.6554,	48.4309
9.98835,	51.0591
10.3213,	51.7032
10.6542,	52.393
10.9872,	53.7354
11.3201,	51.2065
11.6531,	44.9086
11.986,	37.4284
12.319,	38.3902
12.6519,	51.7012
12.9849,	64.0323
13.3178,	65.9799
13.6507,	60.9256
13.9837,	54.4178
14.3166,	55.0143
14.6496,	62.6661
14.9825,	71.1228
15.3155,	77.766
15.6484,	75.4857
15.9814,	61.2707
16.3143,	41.2478
16.6472,	26.9639
16.9802,	30.8802
17.3131,	49.2509
17.6461,	62.7398
17.979,	63.4074
18.312,	55.0264
18.6449,	49.9733
18.9779,	54.0955
19.3108,	59.7271
19.6437,	60.8443
19.9767,	56.7737
20.3096,	53.9165
20.6426,	60.0066
20.9755,	71.0839
21.3085,	78.5667
21.6414,	75.4109
21.9744,	59.7543
22.3073,	42.9018
22.6403,	37.2493
22.9732,	42.6726
23.3061,	49.6392
23.6391,	49.9242
23.972,	43.8691
24.305,	40.6721
24.6379,	48.7821
24.9709,	58.6198
25.3038,	57.5842
25.6368,	46.0948
25.9697,	34.6076
26.3026,	32.1094
26.6356,	37.4214
26.9685,	42.9466
27.3015,	42.3295
27.6344,	36.2878
27.9674,	29.8807
28.3003,	25.5483
28.6333,	25.818
28.9662,	33.0098
29.2992,	44.6072
29.6321,	54.0866
29.965,	53.0626
30.298,	45.2312
30.6309,	44.4123
30.9639,	54.2658
31.2968,	63.1442
31.6298,	58.8909
31.9627,	42.4532
32.2957,	26.0209
32.6286,	18.2505
32.9615,	26.8157
33.2945,	48.5256
33.6274,	65.9413
33.9604,	66.6342
34.2933,	54.1224
34.6263,	43.509
34.9592,	46.3469
35.2922,	52.5657
35.6251,	52.0186
35.958,	51.2394
36.291,	51.664
36.6239,	50.2088
36.9569,	44.8242
37.2898,	35.8749
37.6228,	31.9556
37.9557,	35.361
38.2887,	39.2102
38.6216,	44.8444
38.9546,	50.4808
39.2875,	53.5063
39.6204,	55.6264
39.9534,	58.7816
40.2863,	63.2387
40.6193,	70.8375
40.9522,	84.1251
41.2852,	96.5199
41.6181,	96.6623
41.9511,	79.964
42.284,	52.8256
42.6169,	32.1348
42.9499,	27.3329
43.2828,	33.4475
43.6158,	42.6437
43.9487,	48.9112
44.2817,	51.3058
44.6146,	51.3294
44.9476,	52.4028
45.2805,	54.6628
45.6135,	53.9714
45.9464,	49.1811
46.2793,	41.783
46.6123,	35.2317
46.9452,	32.0509
47.2782,	33.8148
47.6111,	40.6517
47.9441,	46.0471
48.277,	47.2351
48.61,	45.9643
48.9429,	45.2539
49.2758,	45.0871
49.6088,	41.2319
49.9417,	36.8074
50.2747,	38.6737
50.6076,	47.2857
50.9406,	59.9911
51.2735,	67.7264
51.6065,	62.9257
51.9394,	48.4563
52.2723,	33.535
52.6053,	26.8469
52.9382,	27.8749
53.2712,	29.5574
53.6041,	28.7154
53.9371,	28.9237
54.27,	34.1274
54.603,	39.7122
54.9359,	38.4092
55.2689,	34.2316
55.6018,	35.8163
55.9347,	44.8515
56.2677,	54.0984
56.6006,	54.1931
56.9336,	43.9945
57.2665,	30.9503
57.5995,	20.491
57.9324,	16.9004
58.2654,	20.6514
58.5983,	27.5597
58.9312,	37.4089
59.2642,	51.8621
59.5971,	64.9812
59.9301,	68.3391
60.263,	63.3336
60.596,	57.0147
60.9289,	52.5122
61.2619,	45.7865
61.5948,	33.3632
61.9278,	24.2471
62.2607,	29.8976
62.5936,	42.207
62.9266,	46.762
63.2595,	46.2947
63.5925,	48.5247
63.9254,	51.6621
64.2584,	49.4935
64.5913,	41.5978
64.9243,	33.1965
65.2572,	30.0292
65.5901,	33.1369
65.9231,	40.8201
66.256,	50.7861
66.589,	60.0071
66.9219,	65.4234
67.2549,	72.3555
67.5878,	84.612
67.9208,	91.1862
68.2537,	86.1909
68.5866,	79.6684
68.9196,	79.9725
69.2525,	81.954
69.5855,	74.4261
69.9184,	56.0758
70.2514,	43.483
70.5843,	45.6181
70.9173,	55.689
71.2502,	66.2867
71.5832,	76.1393
71.9161,	83.4929
72.249,	91.3551
72.582,	99.2178
72.9149,	100
73.2479,	92.3073
73.5808,	76.3912
73.9138,	56.5965
74.2467,	45.3663
74.5797,	46.3482
74.9126,	51.5052
75.2455,	60.5223
75.5785,	67.7906
75.9114,	66.2749
76.2444,	57.8759
76.5773,	44.0944
76.9103,	31.9514
77.2432,	31.008
77.5762,	35.2182
77.9091,	37.5398
78.2421,	38.0338
78.575,	38.5364
78.9079,	42.8931
79.2409,	46.59
79.5738,	42.6629
79.9068,	32.023
80.2397,	20.5263
80.5727,	17.0797
80.9056,	25.72
81.2386,	38.6264
81.5715,	44.6568
81.9044,	44.0349
82.2374,	43.1944
82.5703,	42.6748
82.9033,	41.1383
83.2362,	37.6089
83.5692,	34.9181
83.9021,	37.845
84.2351,	39.9179
84.568,	36.0387
84.9009,	32.7869
85.2339,	33.9851
85.5668,	37.8365
85.8998,	38.7023
86.2327,	35.2821
86.5657,	34.3384
86.8986,	41.0229
87.2316,	53.4093
87.5645,	61.2136
87.8975,	57.9814
88.2304,	49.234
88.5633,	41.1553
88.8963,	35.9819
89.2292,	32.4551
89.5622,	27.528
89.8951,	22.9653
90.2281,	21.3057
90.561,	19.997
90.894,	17.6314
91.2269,	15.4628
91.5598,	16.3041
91.8928,	20.4635
92.2257,	26.3213
92.5587,	35.9455
92.8916,	48.2828
93.2246,	57.8444
93.5575,	65.4775
93.8905,	68.715
94.2234,	67.132
94.5564,	66.9047
94.8893,	62.9677
95.2222,	53.8883
95.5552,	47.3025
95.8881,	42.8378
96.2211,	41.893
96.554,	45.8252
96.887,	47.1622
97.2199,	43.5321
97.5529,	36.3281
97.8858,	27.0969
98.2187,	19.9156
98.5517,	15.9535
98.8846,	13.6957
99.2176,	12.1978
99.5505,	14.2499
99.8835,	23.102
100.216,	39.2566
100.549,	57.3231
100.882,	66.0867
101.215,	62.4983
101.548,	54.7948
101.881,	50.9325
102.214,	51.8423
102.547,	50.8169
102.88,	44.2949
103.213,	40.3405
103.546,	43.1473
103.879,	47.7079
104.212,	46.62
104.545,	40.0089
104.878,	34.43
105.211,	32.7187
105.544,	32.5507
105.876,	34.1395
106.209,	37.5257
106.542,	39.3403
106.875,	38.0278
107.208,	32.9773
107.541,	30.0976
107.874,	34.517
108.207,	41.1945
108.54,	44.4089
108.873,	45.0837
109.206,	43.1248
109.539,	38.5746
109.872,	34.4337
110.205,	32.7895
110.538,	32.5435
110.871,	32.1089
111.204,	30.928
111.537,	28.7775
111.869,	26.4335
112.202,	23.2574
112.535,	20.9825
112.868,	22.5528
113.201,	27.2384
113.534,	30.3387
113.867,	29.2904
114.2,	27.1384
114.533,	28.2038
114.866,	33.5933
115.199,	39.8799
115.532,	43.1201
115.865,	40.8408
116.198,	34.1868
116.531,	28.3385
116.864,	25.2135
117.197,	23.227
117.53,	23.4948
117.862,	28.2232
118.195,	38.1258
118.528,	48.2877
118.861,	51.5895
119.194,	46.9251
119.527,	38.7235
119.86,	34.9417
120.193,	37.6966
120.526,	42.8858
120.859,	46.0731
121.192,	45.4859
121.525,	41.7187
121.858,	35.5677
122.191,	29.0678
122.524,	26.1409
122.857,	27.038
123.19,	32.7655
123.523,	39.9197
123.856,	39.4293
124.188,	36.2132
124.521,	35.3922
124.854,	37.2575
125.187,	44.9321
125.52,	52.2792
125.853,	51.8556
126.186,	47.1937
126.519,	38.5112
126.852,	28.9071
127.185,	24.8904
127.518,	24.2137
127.851,	25.0307
128.184,	26.6523
128.517,	25.8408
128.85,	22.6352
129.183,	20.0654
129.516,	18.8703
129.849,	22.354
130.181,	33.0841
130.514,	46.4128
130.847,	54.5247
131.18,	54.277
131.513,	47.9805
131.846,	39.772
132.179,	32.9795
132.512,	28.6768
132.845,	30.1038
133.178,	39.6729
133.511,	48.8264
133.844,	48.0706
134.177,	43.7473
134.51,	45.0108
134.843,	49.9125
135.176,	50.3426
135.509,	41.5062
135.842,	29.1797
136.174,	23.6108
136.507,	23.8168
