t,	etaU
0,	44.1411
0.332945,	47.7464
0.66589,	50.8084
0.998835,	54.1199
1.33178,	54.1199
1.66472,	50.8084
1.99767,	47.7464
2.33061,	44.1411
2.66356,	44.796
2.9965,	55.2542
3.32945,	67.2529
3.66239,	71.7611
3.99534,	64.3878
4.32828,	52.1485
4.66123,	47.4958
4.99417,	50.0405
5.32712,	55.0353
5.66006,	67.0805
5.99301,	80.9125
6.32595,	85.7718
6.6589,	77.6336
6.99184,	63.3094
7.32479,	64.9978
7.65773,	85.2699
7.99068,	99.9154
8.32362,	95.9732
8.65657,	81.9184
8.98951,	72.0208
9.32246,	72.8862
9.6554,	72.4274
9.98835,	59.8217
10.3213,	43.7101
10.6542,	37.7572
10.9872,	49.2379
11.3201,	68.2333
11.6531,	76.5633
11.986,	70.0217
12.319,	60.4016
12.6519,	56.8925
12.9849,	57.5141
13.3178,	57.9947
13.6507,	59.9067
13.9837,	63.4876
14.3166,	62.6927
14.6496,	54.6209
14.9825,	45.4659
15.3155,	44.3937
15.6484,	48.3199
15.9814,	51.1192
16.3143,	53.7944
16.6472,	57.4609
16.9802,	64.3959
17.3131,	72.3909
17.6461,	78.6544
17.979,	80.8808
18.312,	77.4691
18.6449,	75.3875
18.9779,	79.731
19.3108,	81.8856
19.6437,	74.5144
19.9767,	64.2368
20.3096,	60.1437
20.6426,	61.9581
20.9755,	63.3825
21.3085,	67.0149
21.6414,	80.2114
21.9744,	97.2342
22.3073,	100
22.6403,	83.7813
22.9732,	67.4927
23.3061,	65.6523
23.6391,	72.0828
23.972,	72.5856
24.305,	64.8645
24.6379,	60.2408
24.9709,	62.7038
25.3038,	62.232
25.6368,	57.7451
25.9697,	53.3117
26.3026,	47.9178
26.6356,	43.0728
26.9685,	36.4601
27.3015,	29.1905
27.6344,	30.962
27.9674,	40.1748
28.3003,	48.335
28.6333,	52.6488
28.9662,	49.2455
29.2992,	38.9127
29.6321,	30.64
29.965,	27.7393
30.298,	27.589
30.6309,	28.3428
30.9639,	31.6004
31.2968,	40.0431
31.6298,	50.757
31.9627,	54.9382
32.2957,	46.5714
32.6286,	30.6675
32.9615,	22.8163
33.2945,	29.9786
33.6274,	45.8742
33.9604,	58.5612
34.2933,	60.2451
34.6263,	57.4444
34.9592,	58.1744
35.2922,	61.081
35.6251,	58.9066
35.958,	46.6506
36.291,	30.2833
