t,	etaU
0,	100
0.332945,	94.0241
0.66589,	79.0712
0.998835,	67.3376
1.33178,	67.3376
1.66472,	79.0712
1.99767,	94.0241
2.33061,	100
2.66356,	93.5929
2.9965,	77.0837
3.32945,	56.5831
3.66239,	44.1738
3.99534,	44.1004
4.32828,	54.6937
4.66123,	68.2515
4.99417,	72.7906
5.32712,	68.7463
5.66006,	59.2124
5.99301,	46.7173
6.32595,	37.3873
6.6589,	29.7592
6.99184,	21.8142
7.32479,	20.2796
7.65773,	23.9028
7.99068,	26.5165
8.32362,	28.8035
8.65657,	33.3642
8.98951,	43.447
9.32246,	59.1896
9.6554,	69.9944
9.98835,	66.2217
10.3213,	54.1063
10.6542,	41.9957
10.9872,	35.6923
11.3201,	39.4594
11.6531,	48.0311
11.986,	57.7255
12.319,	70.8619
12.6519,	82.0834
12.9849,	81.0642
13.3178,	65.2102
13.6507,	40.0973
13.9837,	20.6899
14.3166,	16.2196
14.6496,	20.0642
14.9825,	24.9545
15.3155,	33.0584
15.6484,	43.8528
15.9814,	49.8892
16.3143,	44.7572
16.6472,	33.1068
16.9802,	25.9535
17.3131,	29.3656
17.6461,	37.1864
17.979,	38.7113
18.312,	36.8686
18.6449,	39.0671
18.9779,	42.9742
19.3108,	42.2359
19.6437,	34.7793
19.9767,	27.1786
20.3096,	29.6228
20.6426,	37.1417
20.9755,	36.9623
21.3085,	26.5226
21.6414,	15.2733
21.9744,	13.7648
22.3073,	21.34
22.6403,	28.5276
22.9732,	32.8505
23.3061,	35.196
23.6391,	38.0444
23.972,	42.7984
24.305,	43.2503
24.6379,	36.4322
24.9709,	26.6197
25.3038,	17.9838
25.6368,	14.3683
25.9697,	16.7681
26.3026,	23.6504
26.6356,	35.602
26.9685,	47.2969
27.3015,	52.6896
27.6344,	51.4064
27.9674,	45.4035
28.3003,	36.5713
28.6333,	28.951
28.9662,	24.5614
29.2992,	26.0943
29.6321,	32.7065
29.965,	38.7224
30.298,	41.446
30.6309,	39.9331
30.9639,	34.9651
31.2968,	29.75
31.6298,	25.7499
31.9627,	23.487
32.2957,	27.2151
32.6286,	35.5049
32.9615,	44.0545
33.2945,	47.7956
33.6274,	45.2826
33.9604,	45.9791
34.2933,	55.3619
34.6263,	61.1448
34.9592,	53.7408
35.2922,	36.9274
35.6251,	22.3331
35.958,	19.7308
36.291,	24.9093
36.6239,	33.5746
36.9569,	42.3614
37.2898,	46.9604
37.6228,	45.7572
37.9557,	39.3707
38.2887,	33.8424
38.6216,	32.584
38.9546,	32.1129
39.2875,	33.6937
39.6204,	41.293
39.9534,	50.8467
40.2863,	53.4318
40.6193,	46.4245
40.9522,	37.9168
41.2852,	35.1552
41.6181,	38.582
41.9511,	40.2949
42.284,	35.3215
42.6169,	31.8093
42.9499,	36.1503
43.2828,	45.3467
43.6158,	53.2285
43.9487,	52.7423
44.2817,	44.3964
44.6146,	37.0751
44.9476,	33.6439
45.2805,	30.6256
45.6135,	27.3581
45.9464,	27.1764
46.2793,	32.4194
46.6123,	38.4158
46.9452,	38.1827
47.2782,	33.7803
47.6111,	32.5608
47.9441,	36.3874
48.277,	40.3947
48.61,	38.7114
48.9429,	32.7039
49.2758,	28.6935
49.6088,	28.9547
49.9417,	31.8746
50.2747,	36.0558
50.6076,	41.7399
50.9406,	46.4668
51.2735,	47.3133
51.6065,	48.0589
51.9394,	50.826
52.2723,	55.2227
52.6053,	58.7122
52.9382,	53.7534
53.2712,	44.3418
53.6041,	38.6999
53.9371,	35.0158
54.27,	32.7737
54.603,	32.9672
54.9359,	36.5532
55.2689,	42.128
55.6018,	40.6034
55.9347,	29.0263
56.2677,	15.2263
56.6006,	7.34808
56.9336,	7.68313
57.2665,	10.9151
57.5995,	14.4629
57.9324,	20.3563
58.2654,	25.8683
58.5983,	28.4357
58.9312,	29.5434
59.2642,	32.7238
59.5971,	43.6913
59.9301,	59.9734
60.263,	69.2228
60.596,	65.8361
60.9289,	51.7866
61.2619,	37.2277
61.5948,	36.812
61.9278,	47.4362
62.2607,	52.7157
62.5936,	47.8401
62.9266,	38.4414
63.2595,	34.7145
63.5925,	42.3817
63.9254,	49.8985
64.2584,	47.5727
64.5913,	40.7165
64.9243,	33.2391
65.2572,	30.9266
65.5901,	35.8833
65.9231,	37.8806
66.256,	35.1947
66.589,	33.9634
66.9219,	37.4546
67.2549,	45.3154
67.5878,	49.2293
67.9208,	44.8662
68.2537,	41.9124
68.5866,	47.4699
68.9196,	60.4191
69.2525,	73.9231
69.5855,	77.6073
69.9184,	68.8199
70.2514,	54.2342
70.5843,	41.9952
70.9173,	36.8923
71.2502,	38.2428
71.5832,	45.0669
71.9161,	57.4124
72.249,	67.5272
72.582,	68.9975
72.9149,	64.9846
73.2479,	58.8954
73.5808,	54.9575
73.9138,	54.1902
74.2467,	53.307
74.5797,	53.232
74.9126,	54.6873
75.2455,	53.0667
75.5785,	49.221
75.9114,	47.3828
76.2444,	47.4346
76.5773,	47.4578
76.9103,	44.0859
77.2432,	34.541
77.5762,	22.8061
77.9091,	17.0237
78.2421,	17.9076
78.575,	19.5349
78.9079,	20.9714
79.2409,	26.9811
79.5738,	38.7953
79.9068,	52.6177
80.2397,	60.6033
80.5727,	58.4597
80.9056,	50.059
81.2386,	42.5953
81.5715,	41.8278
81.9044,	47.3084
82.2374,	52.0948
82.5703,	50.6885
82.9033,	44.5687
83.2362,	40.5612
83.5692,	46.3006
83.9021,	57.266
84.2351,	61.1392
84.568,	54.815
84.9009,	43.4414
85.2339,	36.5868
85.5668,	40.6226
85.8998,	47.2215
86.2327,	47.0675
86.5657,	41.9397
86.8986,	34.5744
87.2316,	28.8143
87.5645,	28.1403
87.8975,	33.5559
88.2304,	42.2668
88.5633,	48.7582
88.8963,	51.1104
89.2292,	50.3998
89.5622,	47.7859
89.8951,	44.7277
90.2281,	40.6853
90.561,	35.2508
90.894,	30.8881
91.2269,	28.0352
91.5598,	25.9805
91.8928,	24.3394
92.2257,	24.0401
92.5587,	25.7959
92.8916,	29.7684
93.2246,	34.1114
93.5575,	35.344
93.8905,	33.5968
94.2234,	33.1228
94.5564,	33.8136
94.8893,	33.8449
95.2222,	31.9946
95.5552,	26.4224
95.8881,	18.5974
96.2211,	11.5503
96.554,	9.41117
96.887,	17.9454
