t,	etaU
0,	1.53731
0.332945,	1.4599
0.66589,	1.34841
0.998835,	1.20695
1.33178,	1.20695
1.66472,	1.34841
1.99767,	1.4599
2.33061,	1.53731
2.66356,	1.63227
2.9965,	1.67829
3.32945,	1.54446
3.66239,	1.22379
3.99534,	1.03865
4.32828,	1.29167
4.66123,	1.67391
4.99417,	1.75232
5.32712,	1.56101
5.66006,	1.39968
5.99301,	1.54275
6.32595,	1.86537
6.6589,	2.05521
6.99184,	2.07338
7.32479,	2.04549
7.65773,	1.97474
7.99068,	1.86728
8.32362,	1.82568
8.65657,	1.90092
8.98951,	1.94607
9.32246,	1.77885
9.6554,	1.41835
9.98835,	1.15459
10.3213,	1.21996
10.6542,	1.54356
10.9872,	1.89152
11.3201,	2.04353
11.6531,	2.0034
11.986,	1.96054
12.319,	1.98281
12.6519,	1.92511
12.9849,	1.78607
13.3178,	1.6285
13.6507,	1.65419
13.9837,	1.93154
14.3166,	2.18737
14.6496,	2.22093
14.9825,	2.13564
15.3155,	2.10452
15.6484,	2.20211
15.9814,	2.21883
16.3143,	1.95537
16.6472,	1.59633
16.9802,	1.36368
17.3131,	1.35123
17.6461,	1.47137
17.979,	1.56481
18.312,	1.5515
18.6449,	1.55803
18.9779,	1.62598
19.3108,	1.61798
19.6437,	1.62504
19.9767,	1.69918
20.3096,	1.82431
20.6426,	1.98952
20.9755,	2.03905
21.3085,	2.00675
21.6414,	2.13947
21.9744,	2.5309
22.3073,	2.89238
22.6403,	2.89436
22.9732,	2.50556
23.3061,	1.99466
23.6391,	1.68877
23.972,	1.6163
24.305,	1.57395
24.6379,	1.54461
24.9709,	1.62644
25.3038,	1.82766
25.6368,	2.11032
25.9697,	2.28907
26.3026,	2.33419
26.6356,	2.21071
26.9685,	1.8673
27.3015,	1.5139
27.6344,	1.49809
27.9674,	1.95269
28.3003,	2.58854
28.6333,	2.89282
28.9662,	2.77278
29.2992,	2.59085
29.6321,	2.46646
29.965,	2.23886
30.298,	1.87001
30.6309,	1.6894
30.9639,	1.89277
31.2968,	2.13948
31.6298,	2.21557
31.9627,	2.17128
32.2957,	2.24355
32.6286,	2.62699
32.9615,	3.21544
33.2945,	3.70553
33.6274,	3.76984
33.9604,	3.16663
34.2933,	2.1183
34.6263,	1.21914
34.9592,	1.03354
35.2922,	1.50877
35.6251,	1.98768
35.958,	2.15437
36.291,	1.98413
36.6239,	1.73403
36.9569,	1.79431
37.2898,	2.27586
37.6228,	2.85818
37.9557,	3.35201
38.2887,	3.58621
38.6216,	3.37406
38.9546,	2.89773
39.2875,	2.46268
39.6204,	2.32337
39.9534,	2.74941
40.2863,	3.56574
40.6193,	4.2385
40.9522,	4.37123
41.2852,	3.84725
41.6181,	3.16259
41.9511,	2.81201
42.284,	2.76545
42.6169,	2.71774
42.9499,	2.59698
43.2828,	2.69097
43.6158,	3.35456
43.9487,	4.30605
44.2817,	4.90501
44.6146,	4.83625
44.9476,	4.46448
45.2805,	4.19584
45.6135,	4.33963
45.9464,	5.0404
46.2793,	5.93933
46.6123,	6.41323
46.9452,	5.90906
47.2782,	4.6902
47.6111,	4.12912
47.9441,	5.03653
48.277,	6.52662
48.61,	7.26016
48.9429,	6.87617
49.2758,	6.10986
49.6088,	5.65567
49.9417,	5.3456
50.2747,	4.65183
50.6076,	3.71315
50.9406,	3.04285
51.2735,	2.61917
51.6065,	2.54102
51.9394,	2.9288
52.2723,	3.18393
52.6053,	3.14507
52.9382,	3.06405
53.2712,	3.05401
53.6041,	3.52257
53.9371,	4.22009
54.27,	4.49787
54.603,	5.05519
54.9359,	6.15746
55.2689,	7.42405
55.6018,	8.50488
55.9347,	8.57646
56.2677,	7.83162
56.6006,	7.04983
56.9336,	6.55064
57.2665,	6.68843
57.5995,	7.5944
57.9324,	8.68965
58.2654,	8.93051
58.5983,	7.95339
58.9312,	7.48178
59.2642,	8.27751
59.5971,	8.92252
59.9301,	8.79533
60.263,	8.61696
60.596,	9.00241
60.9289,	9.61408
61.2619,	8.94656
61.5948,	6.74781
61.9278,	5.97482
62.2607,	7.64933
62.5936,	9.52738
62.9266,	10.0913
63.2595,	8.83624
63.5925,	6.32636
63.9254,	4.64843
64.2584,	4.13793
64.5913,	4.29321
64.9243,	5.44955
65.2572,	6.98838
65.5901,	7.77333
65.9231,	8.37202
66.256,	10.1591
66.589,	16.5388
66.9219,	27.1007
67.2549,	36.5499
67.5878,	40.8517
67.9208,	39.2652
68.2537,	41.334
68.5866,	60.3737
68.9196,	86.2863
69.2525,	99.6092
69.5855,	100
69.9184,	93.8512
70.2514,	89.1082
70.5843,	87.3734
70.9173,	78.2092
71.2502,	63.721
71.5832,	56.2881
71.9161,	52.0358
72.249,	48.702
72.582,	48.8875
72.9149,	48.4412
73.2479,	46.1353
73.5808,	41.9121
73.9138,	38.581
74.2467,	44.2404
74.5797,	56.0004
74.9126,	60.6071
75.2455,	53.3307
75.5785,	38.4273
75.9114,	28.0896
76.2444,	28.5755
76.5773,	33.2496
76.9103,	35.9838
77.2432,	34.8223
77.5762,	29.0526
77.9091,	22.0818
78.2421,	17.5814
78.575,	15.539
78.9079,	16.3823
79.2409,	18.1359
79.5738,	19.2402
79.9068,	19.8446
80.2397,	18.8808
80.5727,	15.5675
80.9056,	12.4476
81.2386,	11.7249
81.5715,	13.1202
81.9044,	14.8751
82.2374,	14.566
82.5703,	12.0796
82.9033,	9.17353
83.2362,	7.77992
83.5692,	7.80502
83.9021,	7.66916
84.2351,	7.00572
84.568,	6.81827
84.9009,	7.85833
85.2339,	10.2391
85.5668,	12.5377
85.8998,	13.1886
86.2327,	11.9824
86.5657,	9.77605
86.8986,	7.83716
87.2316,	6.62763
87.5645,	5.72623
87.8975,	4.72105
88.2304,	3.65385
88.5633,	3.00719
88.8963,	3.78755
89.2292,	5.5721
89.5622,	6.56535
89.8951,	6.899
90.2281,	7.41698
90.561,	7.97258
90.894,	8.202
91.2269,	7.46395
91.5598,	6.33754
91.8928,	6.28686
92.2257,	6.94522
92.5587,	7.05826
92.8916,	6.62945
93.2246,	6.76076
93.5575,	7.53072
93.8905,	7.6506
94.2234,	6.72378
94.5564,	5.06177
94.8893,	3.68172
95.2222,	3.74053
95.5552,	4.91237
95.8881,	5.93949
96.2211,	6.23694
96.554,	5.73682
96.887,	5.04109
97.2199,	4.86153
97.5529,	4.91573
97.8858,	4.76355
98.2187,	4.46672
98.5517,	4.02303
98.8846,	3.54977
99.2176,	3.61275
99.5505,	4.26936
99.8835,	5.29611
100.216,	6.29241
100.549,	6.36957
100.882,	5.83115
101.215,	5.56978
101.548,	5.24166
101.881,	4.7635
102.214,	4.14591
102.547,	3.20908
102.88,	2.52414
103.213,	2.27314
103.546,	2.16935
103.879,	2.30994
104.212,	2.50143
104.545,	2.55617
104.878,	2.52149
105.211,	2.60846
105.544,	3.07704
105.876,	3.8415
106.209,	4.34733
106.542,	4.46821
106.875,	4.34901
107.208,	3.86626
107.541,	3.63939
107.874,	3.99965
108.207,	4.36518
108.54,	4.34537
108.873,	3.61737
109.206,	2.50423
109.539,	2.08819
109.872,	2.22413
110.205,	2.27564
110.538,	2.25475
110.871,	2.26617
111.204,	2.30185
111.537,	2.09439
111.869,	1.59636
112.202,	1.42114
112.535,	1.79198
112.868,	2.54559
113.201,	3.393
113.534,	3.67062
113.867,	3.30227
114.2,	2.82648
114.533,	2.40311
114.866,	2.12537
115.199,	1.99363
115.532,	1.9049
115.865,	2.1219
116.198,	2.58882
116.531,	2.83378
116.864,	2.7436
117.197,	2.46276
117.53,	2.08024
117.862,	1.92741
118.195,	2.13207
118.528,	2.55503
118.861,	3.16336
119.194,	3.55735
119.527,	3.44954
119.86,	3.00904
120.193,	2.26426
120.526,	1.5903
120.859,	1.60159
121.192,	2.10984
121.525,	2.56792
121.858,	2.75649
122.191,	2.70325
122.524,	2.71986
122.857,	3.14348
123.19,	3.59996
123.523,	3.53422
123.856,	3.16662
124.188,	2.80401
124.521,	2.62059
124.854,	2.9618
125.187,	3.57946
125.52,	3.77602
125.853,	3.29307
126.186,	2.29705
126.519,	1.45735
126.852,	1.63434
127.185,	2.50857
127.518,	3.10297
127.851,	3.26492
128.184,	3.28682
128.517,	3.37212
128.85,	3.39843
129.183,	3.03088
129.516,	2.4375
129.849,	2.10527
130.181,	2.33356
130.514,	2.96987
130.847,	3.41368
131.18,	3.2899
131.513,	2.71173
131.846,	2.27696
132.179,	2.35467
132.512,	2.48404
132.845,	2.42253
133.178,	2.38197
133.511,	2.36447
133.844,	2.28643
134.177,	1.91284
134.51,	1.33474
134.843,	1.02771
135.176,	1.08859
135.509,	1.42981
135.842,	2.05101
136.174,	2.56802
136.507,	2.49176
136.84,	1.87156
137.173,	1.22688
137.506,	1.08532
137.839,	1.4632
138.172,	1.88042
138.505,	2.00015
138.838,	2.09385
139.171,	2.49593
139.504,	2.95997
139.837,	3.07566
140.17,	2.78919
140.503,	2.52101
140.836,	2.60597
141.169,	2.86258
141.502,	2.81563
141.835,	2.49572
142.167,	2.2815
142.5,	2.18045
142.833,	2.10962
143.166,	2.0592
143.499,	2.00546
143.832,	1.96871
144.165,	1.9413
144.498,	1.85561
144.831,	1.74659
145.164,	1.51779
145.497,	1.45242
145.83,	1.86696
146.163,	2.42735
146.496,	2.59182
146.829,	2.11345
147.162,	1.50515
147.495,	1.61433
