t,	etaU
0,	55.8285
0.332945,	72.1468
0.66589,	74.4913
0.998835,	68.3718
1.33178,	68.3718
1.66472,	74.4913
1.99767,	72.1468
2.33061,	55.8285
2.66356,	38.9381
2.9965,	34.3631
3.32945,	39.3318
3.66239,	41.9083
3.99534,	36.6263
4.32828,	27.4872
4.66123,	20.6611
4.99417,	19.6961
5.32712,	22.3157
5.66006,	26.114
5.99301,	32.6741
6.32595,	39.8124
6.6589,	41.4596
6.99184,	33.0029
7.32479,	18.7988
7.65773,	13.8242
7.99068,	21.5319
8.32362,	30.4861
8.65657,	32.4521
8.98951,	31.6621
9.32246,	34.4949
9.6554,	39.2937
9.98835,	41.3514
10.3213,	38.7494
10.6542,	36.0264
10.9872,	39.9617
11.3201,	45.9554
11.6531,	48.6156
11.986,	50.8832
12.319,	49.4653
12.6519,	42.8888
12.9849,	34.3193
13.3178,	29.6768
13.6507,	33.7648
13.9837,	40.0273
14.3166,	38.9753
14.6496,	34.3899
14.9825,	33.6546
15.3155,	36.7224
15.6484,	39.186
15.9814,	41.7752
16.3143,	47.1707
16.6472,	52.3362
16.9802,	52.5036
17.3131,	45.8884
17.6461,	37.4481
17.979,	36.3223
18.312,	41.103
18.6449,	42.8789
18.9779,	37.8782
19.3108,	26.0534
19.6437,	13.1075
19.9767,	8.03172
20.3096,	12.3368
20.6426,	21.7724
20.9755,	32.1102
21.3085,	42.301
21.6414,	49.5491
21.9744,	49.3298
22.3073,	43.8026
22.6403,	41.1846
22.9732,	46.0726
23.3061,	52.4632
23.6391,	54.4707
23.972,	52.2698
24.305,	52.2978
24.6379,	56.5237
24.9709,	56.4986
25.3038,	52.7514
25.6368,	52.5762
25.9697,	50.8702
26.3026,	42.5734
26.6356,	29.9021
26.9685,	20.5908
27.3015,	23.4727
27.6344,	31.984
27.9674,	35.3729
28.3003,	33.0059
28.6333,	29.595
28.9662,	29.7949
29.2992,	35.6271
29.6321,	48.0094
29.965,	60.4941
30.298,	66.6284
30.6309,	69.7209
30.9639,	75.456
31.2968,	86.2428
31.6298,	95.3178
31.9627,	92.6036
32.2957,	81.9913
32.6286,	71.5069
32.9615,	61.1405
33.2945,	51.1521
33.6274,	44.921
33.9604,	48.5283
34.2933,	57.3959
34.6263,	57.5146
34.9592,	48.1688
35.2922,	38.602
35.6251,	33.8775
35.958,	32.2393
36.291,	29.7182
36.6239,	27.4335
36.9569,	32.7433
37.2898,	46.9376
37.6228,	59.6733
37.9557,	62.9917
38.2887,	55.8158
38.6216,	40.8402
38.9546,	26.6008
39.2875,	21.298
39.6204,	24.4427
39.9534,	31.247
40.2863,	34.9043
40.6193,	30.407
40.9522,	21.253
41.2852,	14.9651
41.6181,	13.7684
41.9511,	17.2706
42.284,	24.1805
42.6169,	32.1883
42.9499,	42.3044
43.2828,	52.0922
43.6158,	55.8439
43.9487,	50.8827
44.2817,	44.2169
44.6146,	46.8138
44.9476,	55.0832
45.2805,	57.6009
45.6135,	58.7235
45.9464,	64.7511
46.2793,	74.0972
46.6123,	76.3451
46.9452,	65.9419
47.2782,	53.8666
47.6111,	46.9231
47.9441,	40.1061
48.277,	29.2016
48.61,	20.0548
48.9429,	22.2998
49.2758,	35.3173
49.6088,	47.1702
49.9417,	51.5984
50.2747,	46.8852
50.6076,	37.4607
50.9406,	33.2253
51.2735,	35.2521
51.6065,	36.1823
51.9394,	34.888
52.2723,	32.8804
52.6053,	35.0396
52.9382,	45.2504
53.2712,	54.4392
53.6041,	55.507
53.9371,	48.9897
54.27,	38.9188
54.603,	31.9165
54.9359,	29.936
55.2689,	29.4435
55.6018,	27.9691
55.9347,	24.4606
56.2677,	21.9263
56.6006,	22.9036
56.9336,	26.0201
57.2665,	28.0369
57.5995,	28.4358
57.9324,	30.9571
58.2654,	36.7248
58.5983,	40.3295
58.9312,	38.4247
59.2642,	34.6638
59.5971,	36.8175
59.9301,	45.4608
60.263,	51.9218
60.596,	55.1093
60.9289,	57.9119
61.2619,	58.0397
61.5948,	55.2613
61.9278,	49.1938
62.2607,	41.5926
62.5936,	38.5614
62.9266,	38.3968
63.2595,	37.6797
63.5925,	41.0686
63.9254,	51.9657
64.2584,	62.4466
64.5913,	64.2837
64.9243,	60.9683
65.2572,	60.1414
65.5901,	66.0138
65.9231,	71.956
66.256,	65.6456
66.589,	50.5374
66.9219,	37.6311
67.2549,	29.8654
67.5878,	26.611
67.9208,	30.5421
68.2537,	42.363
68.5866,	56.6302
68.9196,	65.444
69.2525,	64.1575
69.5855,	55.4559
69.9184,	46.0772
70.2514,	38.9554
70.5843,	37.784
70.9173,	44.0594
71.2502,	51.6767
71.5832,	56.9215
71.9161,	56.0734
72.249,	48.8855
72.582,	42.2226
72.9149,	38.1718
73.2479,	34.7111
73.5808,	35.4172
73.9138,	39.6538
74.2467,	41.1501
74.5797,	39.8277
74.9126,	35.861
75.2455,	33.0185
75.5785,	37.0596
75.9114,	40.7788
76.2444,	36.239
76.5773,	29.0081
76.9103,	23.8554
77.2432,	20.9568
77.5762,	19.814
77.9091,	19.9232
78.2421,	25.1123
78.575,	39.772
78.9079,	56.8407
79.2409,	65.0875
79.5738,	61.5552
79.9068,	47.556
80.2397,	31.3893
80.5727,	20.6316
80.9056,	14.3161
81.2386,	12.8954
81.5715,	15.3391
81.9044,	16.5175
82.2374,	17.9088
82.5703,	21.6809
82.9033,	26.9528
83.2362,	36.1713
83.5692,	46.2025
83.9021,	48.8748
84.2351,	43.9361
84.568,	34.041
84.9009,	27.8535
85.2339,	33.2005
85.5668,	41.9214
85.8998,	44.0677
86.2327,	41.082
86.5657,	37.231
86.8986,	34.1537
87.2316,	29.3071
87.5645,	20.9655
87.8975,	16.6419
88.2304,	24.5391
88.5633,	40.0364
88.8963,	50.9724
89.2292,	51.8617
89.5622,	43.23
89.8951,	34.5334
90.2281,	33.3304
90.561,	36.6605
90.894,	40.4165
91.2269,	41.4298
91.5598,	37.4574
91.8928,	30.9595
92.2257,	26.7432
92.5587,	27.1604
92.8916,	30.8142
93.2246,	35.324
93.5575,	38.6321
93.8905,	40.9651
94.2234,	43.6426
94.5564,	44.2785
94.8893,	40.4965
95.2222,	35.4063
95.5552,	34.2164
95.8881,	37.0775
96.2211,	41.5636
96.554,	44.5572
96.887,	41.5119
97.2199,	34.3366
97.5529,	27.8285
97.8858,	23.6135
98.2187,	24.5392
98.5517,	27.0274
98.8846,	26.4962
99.2176,	25.6328
99.5505,	25.9953
99.8835,	26.6027
100.216,	25.9276
100.549,	23.8542
100.882,	23.7598
101.215,	25.4716
101.548,	26.2776
101.881,	24.6304
102.214,	21.7491
102.547,	20.4519
102.88,	21.6724
103.213,	24.8317
103.546,	27.0965
103.879,	24.7557
104.212,	18.4551
104.545,	11.876
104.878,	8.06479
105.211,	8.42413
105.544,	11.4543
105.876,	15.5082
106.209,	19.0846
106.542,	21.482
106.875,	22.2882
107.208,	22.7389
107.541,	27.3633
107.874,	37.6
108.207,	48.3474
108.54,	51.9931
108.873,	44.6711
109.206,	31.9444
109.539,	23.3488
109.872,	20.5635
110.205,	18.8143
110.538,	15.3491
110.871,	12.5136
111.204,	12.5477
111.537,	15.3603
111.869,	18.1617
112.202,	19.0191
112.535,	22.0639
112.868,	28.7258
113.201,	33.32
113.534,	31.1895
113.867,	22.0555
114.2,	13.2981
114.533,	12.06
114.866,	14.8826
115.199,	16.0833
115.532,	16.803
115.865,	19.341
116.198,	23.0323
116.531,	25.7983
116.864,	26.4766
117.197,	27.6183
117.53,	31.2255
117.862,	34.4813
118.195,	33.8949
118.528,	33.1178
118.861,	39.1914
119.194,	50.1513
119.527,	54.324
119.86,	45.9764
120.193,	30.6882
120.526,	22.7345
120.859,	28.5364
121.192,	37.9231
121.525,	40.2964
121.858,	35.2838
122.191,	28.0132
122.524,	22.946
122.857,	21.558
123.19,	24.5256
123.523,	29.8479
123.856,	33.0985
124.188,	30.7265
124.521,	22.154
124.854,	12.5614
125.187,	6.7962
125.52,	6.72436
125.853,	11.3819
126.186,	18.5848
126.519,	25.0129
126.852,	29.4315
127.185,	33.0554
127.518,	35.8991
127.851,	36.6788
128.184,	34.99
128.517,	31.2383
128.85,	27.1873
129.183,	24.4447
129.516,	23.9942
129.849,	25.4245
130.181,	26.9766
130.514,	27.8954
130.847,	28.6333
131.18,	29.7128
131.513,	31.1954
131.846,	31.9937
132.179,	32.3261
132.512,	32.0044
132.845,	28.4204
133.178,	21.8889
133.511,	15.4327
133.844,	14.1041
134.177,	19.7764
134.51,	26.7148
134.843,	29.8963
135.176,	28.7995
135.509,	24.3104
135.842,	20.2826
136.174,	16.7951
136.507,	13.4089
136.84,	12.8779
137.173,	15.9133
137.506,	22.8139
137.839,	30.6799
138.172,	37.3753
138.505,	45.0667
138.838,	50.8321
139.171,	50.4876
139.504,	43.138
139.837,	31.1021
140.17,	21.1657
140.503,	16.2811
140.836,	15.3683
141.169,	17.0444
141.502,	23.0342
141.835,	34.6562
142.167,	46.7333
142.5,	52.6989
142.833,	49.6096
143.166,	41.3815
143.499,	36.8662
143.832,	36.4018
144.165,	34.7166
144.498,	30.919
144.831,	26.7554
145.164,	25.5654
145.497,	27.5323
145.83,	29.4815
146.163,	30.8637
146.496,	36.0788
146.829,	45.5709
147.162,	57.4155
147.495,	67.523
147.828,	68.1528
148.16,	57.9992
148.493,	44.027
148.826,	31.8661
149.159,	24.7113
149.492,	20.9713
149.825,	18.2744
150.158,	17.3666
150.491,	19.1596
150.824,	27.115
151.157,	37.9086
151.49,	42.4494
151.823,	36.6355
152.156,	23.7513
152.489,	14.6411
152.822,	17.341
153.155,	25.9187
153.488,	33.1324
153.821,	37.371
154.153,	37.7883
154.486,	34.0891
154.819,	26.4865
155.152,	17.2016
155.485,	11.6786
155.818,	12.3332
156.151,	16.3267
156.484,	19.6331
156.817,	21.6008
157.15,	22.9561
157.483,	24.1001
157.816,	24.3066
158.149,	22.9106
158.482,	20.731
158.815,	18.4222
159.148,	17.8154
159.481,	18.8974
159.814,	19.9713
160.146,	21.5049
160.479,	25.3735
160.812,	31.5777
161.145,	38.3421
161.478,	40.323
161.811,	37.1254
162.144,	32.9284
162.477,	28.1662
162.81,	21.7331
163.143,	14.3113
163.476,	9.25609
163.809,	9.19705
164.142,	13.757
164.475,	21.527
164.808,	30.816
165.141,	39.0052
165.474,	42.2065
165.807,	37.3611
166.14,	27.3043
166.472,	19.414
166.805,	17.4723
167.138,	18.4643
167.471,	18.6263
167.804,	18.8578
168.137,	21.4568
168.47,	27.5143
168.803,	33.8417
169.136,	36.0712
169.469,	34.5659
169.802,	30.2717
170.135,	26.2384
170.468,	25.3444
170.801,	25.2083
171.134,	22.9747
171.467,	18.5236
171.8,	15.4047
172.133,	20.0461
172.465,	29.8964
172.798,	35.6027
173.131,	32.4613
173.464,	21.6869
173.797,	11.3937
174.13,	10.56
174.463,	18.5472
174.796,	29.6149
175.129,	38.455
175.462,	40.0326
175.795,	34.1729
176.128,	25.4969
176.461,	18.7056
176.794,	15.3243
177.127,	15.4966
177.46,	18.4053
177.793,	22.0947
178.126,	24.2774
178.458,	23.394
178.791,	19.5265
179.124,	14.7859
179.457,	10.2672
179.79,	7.33034
180.123,	7.36061
180.456,	8.60864
180.789,	10.2187
181.122,	15.0491
181.455,	24.2388
181.788,	33.216
182.121,	36.4485
182.454,	32.4366
182.787,	28.1906
183.12,	30.6552
183.453,	36.5226
183.786,	38.3717
184.119,	34.1191
184.451,	26.5307
184.784,	22.1793
185.117,	23.2471
185.45,	25.0428
185.783,	24.4299
186.116,	22.3952
186.449,	20.4438
186.782,	18.384
187.115,	14.5859
187.448,	10.0608
187.781,	7.92081
188.114,	8.65013
188.447,	10.3239
188.78,	10.0117
189.113,	9.26478
189.446,	12.7617
189.779,	19.8894
190.112,	25.5114
190.444,	26.0861
190.777,	21.8356
191.11,	18.4284
191.443,	20.7147
191.776,	25.3912
192.109,	27.7585
192.442,	29.2271
192.775,	30.2876
193.108,	29.7138
193.441,	27.4839
193.774,	22.307
194.107,	16.8165
194.44,	14.9254
194.773,	14.3168
195.106,	15.8272
195.439,	20.6542
195.772,	24.6719
196.105,	26.8238
196.437,	27.8753
196.77,	27.2718
197.103,	24.8301
197.436,	19.993
197.769,	15.9195
198.102,	16.4269
198.435,	20.2723
198.768,	22.7179
199.101,	21.6572
199.434,	19.3547
199.767,	17.6429
200.1,	17.6048
200.433,	18.7552
200.766,	18.664
201.099,	15.9627
201.432,	11.4781
201.765,	8.3316
202.098,	9.24333
202.43,	11.4366
202.763,	12.1236
203.096,	11.3602
203.429,	10.4598
203.762,	10.8926
204.095,	14.6926
204.428,	23.8791
204.761,	34.4613
205.094,	39.9576
205.427,	37.3043
205.76,	29.7847
206.093,	24.8324
206.426,	24.9628
206.759,	25.737
207.092,	23.6162
207.425,	18.421
207.758,	12.015
208.091,	8.81462
208.424,	11.7159
208.756,	17.748
209.089,	21.0261
209.422,	19.3619
209.755,	15.0208
210.088,	12.7544
210.421,	13.738
210.754,	14.4913
211.087,	14.3943
211.42,	18.2533
211.753,	26.6957
212.086,	33.1204
212.419,	32.2922
212.752,	25.4489
213.085,	18.8007
213.418,	16.8562
213.751,	16.8411
214.084,	15.0244
214.417,	13.4162
214.749,	13.7875
215.082,	15.0801
215.415,	15.4731
215.748,	14.5366
216.081,	13.0572
216.414,	11.8656
216.747,	11.7755
217.08,	13.4059
217.413,	16.5399
217.746,	19.512
218.079,	20.6664
218.412,	19.4772
218.745,	17.879
219.078,	17.519
219.411,	17.3866
219.744,	16.1846
220.077,	15.5251
220.41,	16.8772
220.742,	19.2326
221.075,	20.3858
221.408,	18.8464
221.741,	17.7849
222.074,	19.3299
222.407,	22.498
222.74,	25.7636
223.073,	27.2793
223.406,	26.2965
223.739,	23.1574
224.072,	17.9693
224.405,	13.8071
224.738,	13.7019
225.071,	17.0546
225.404,	21.7133
225.737,	25.0155
226.07,	25.0597
226.403,	21.5794
226.735,	16.811
227.068,	13.1092
227.401,	11.548
227.734,	11.5553
228.067,	11.3596
228.4,	9.60898
228.733,	7.90018
229.066,	7.394
229.399,	7.25242
229.732,	6.78714
230.065,	6.41131
230.398,	6.88423
230.731,	9.72375
231.064,	14.118
231.397,	18.5537
231.73,	23.7937
232.063,	29.2277
232.396,	31.7117
232.728,	28.8786
233.061,	21.4016
233.394,	13.4885
233.727,	10.0726
234.06,	11.3657
234.393,	13.2973
234.726,	13.0722
235.059,	11.5842
235.392,	10.5144
235.725,	10.6974
236.058,	11.0363
236.391,	9.95711
236.724,	7.94879
237.057,	7.98613
237.39,	11.2399
237.723,	17.4987
238.056,	25.4662
238.389,	30.5924
238.721,	30.0215
239.054,	25.7568
239.387,	20.969
239.72,	18.8379
240.053,	20.2369
240.386,	21.6766
240.719,	20.6011
241.052,	17.275
241.385,	12.8531
241.718,	9.59682
242.051,	9.43018
242.384,	10.4922
242.717,	10.6629
243.05,	10.1609
243.383,	10.3382
243.716,	13.0683
244.049,	16.8868
244.382,	18.0962
244.714,	16.4897
245.047,	14.5301
245.38,	13.7498
245.713,	14.6312
246.046,	17.4082
246.379,	20.6203
246.712,	21.6813
247.045,	19.674
247.378,	15.8796
247.711,	12.7167
248.044,	11.4347
248.377,	10.3795
248.71,	9.1304
249.043,	10.3928
249.376,	14.1655
249.709,	17.9981
250.042,	20.0362
250.375,	19.0681
250.708,	16.2606
251.04,	14.4246
251.373,	14.4436
251.706,	15.3818
252.039,	15.3229
252.372,	13.4018
252.705,	10.7204
253.038,	8.11722
253.371,	5.90158
253.704,	4.27265
254.037,	4.26604
254.37,	6.37424
254.703,	9.86002
255.036,	13.3046
255.369,	14.9433
255.702,	14.7054
256.035,	13.332
256.368,	11.9377
256.701,	11.8527
257.033,	13.5763
257.366,	16.3229
257.699,	18.2452
258.032,	17.4251
258.365,	14.481
258.698,	12.7234
259.031,	15.2294
259.364,	19.7601
259.697,	20.8081
260.03,	17.1374
260.363,	12.6303
260.696,	13.6318
261.029,	21.3046
261.362,	29.4676
261.695,	31.3799
262.028,	25.4545
262.361,	15.5609
262.694,	7.88956
263.026,	5.09966
263.359,	6.86017
263.692,	11.1554
264.025,	14.8096
264.358,	16.188
264.691,	15.2065
265.024,	14.0074
265.357,	14.9135
265.69,	16.4848
266.023,	15.8728
266.356,	13.9408
266.689,	13.3213
267.022,	14.4126
267.355,	14.5592
267.688,	12.7694
268.021,	11.6846
268.354,	13.2146
268.687,	15.638
269.019,	15.9114
269.352,	13.4563
269.685,	10.9818
270.018,	10.6021
270.351,	11.7576
270.684,	13.3549
271.017,	14.7987
271.35,	15.4408
271.683,	17.0212
272.016,	19.7846
272.349,	20.8163
272.682,	19.7388
273.015,	17.6639
273.348,	14.8843
273.681,	12.3034
274.014,	9.68072
274.347,	7.57543
274.68,	8.40396
275.012,	10.7242
