t,	etaU
0,	43.5074
0.332945,	44.464
0.66589,	45.3725
0.998835,	47.7287
1.33178,	47.7287
1.66472,	45.3725
1.99767,	44.464
2.33061,	43.5074
2.66356,	43.3804
2.9965,	47.9843
3.32945,	61.8618
3.66239,	83.7385
3.99534,	100
4.32828,	98.0785
4.66123,	78.4834
4.99417,	57.0361
5.32712,	47.4873
5.66006,	48.1768
5.99301,	57.4187
6.32595,	69.0578
6.6589,	74.1548
6.99184,	74.8757
7.32479,	74.5756
7.65773,	74.6431
7.99068,	72.0918
8.32362,	62.3235
8.65657,	51.4043
8.98951,	47.0739
9.32246,	46.6487
9.6554,	45.292
9.98835,	41.501
10.3213,	37.5681
10.6542,	35.4353
10.9872,	33.9078
11.3201,	31.5531
11.6531,	30.4962
11.986,	33.0287
12.319,	35.191
12.6519,	34.4308
12.9849,	31.7885
13.3178,	29.9781
13.6507,	32.5456
13.9837,	38.5012
14.3166,	44.1073
14.6496,	50.5819
14.9825,	56.1984
15.3155,	54.542
15.6484,	48.1327
15.9814,	42.2573
16.3143,	40.0704
16.6472,	42.4065
16.9802,	44.7181
17.3131,	44.8164
17.6461,	43.2084
17.979,	39.3219
18.312,	35.1273
18.6449,	32.1481
18.9779,	29.6231
19.3108,	29.3606
19.6437,	31.2008
19.9767,	35.102
20.3096,	42.7805
20.6426,	53.9889
20.9755,	62.394
21.3085,	62.0056
21.6414,	57.8715
21.9744,	57.4533
22.3073,	59.553
22.6403,	57.8748
22.9732,	48.5893
23.3061,	35.7826
23.6391,	27.1851
23.972,	24.1998
24.305,	23.9193
24.6379,	26.7907
24.9709,	33.4367
25.3038,	41.7389
25.6368,	47.8773
25.9697,	48.8222
26.3026,	43.3619
26.6356,	34.3515
26.9685,	31.0788
27.3015,	35.643
27.6344,	38.9424
27.9674,	36.12
28.3003,	32.278
28.6333,	32.3048
28.9662,	35.559
29.2992,	35.4486
29.6321,	30.0304
29.965,	26.1549
30.298,	27.3822
30.6309,	30.7436
30.9639,	34.2369
31.2968,	40.0922
31.6298,	45.7771
31.9627,	46.2474
32.2957,	47.478
32.6286,	56.0661
32.9615,	65.0843
33.2945,	62.321
