t,	etaU
0,	8.58483
0.332945,	7.53106
0.66589,	5.92033
0.998835,	4.59739
1.33178,	4.59739
1.66472,	5.92033
1.99767,	7.53106
2.33061,	8.58483
2.66356,	9.16678
2.9965,	9.60676
3.32945,	9.49362
3.66239,	8.18012
3.99534,	6.59802
4.32828,	5.41525
4.66123,	4.20449
4.99417,	2.94678
5.32712,	2.33802
5.66006,	2.64542
5.99301,	3.68837
6.32595,	4.44596
6.6589,	3.97731
6.99184,	2.73997
7.32479,	1.75173
7.65773,	1.52002
7.99068,	1.96334
8.32362,	3.22055
8.65657,	5.34322
8.98951,	7.60606
9.32246,	8.99454
9.6554,	9.0759
9.98835,	8.0321
10.3213,	6.57139
10.6542,	6.02886
10.9872,	6.59565
11.3201,	7.39824
11.6531,	7.54037
11.986,	6.36908
12.319,	4.30528
12.6519,	2.59682
12.9849,	2.04175
13.3178,	3.18868
13.6507,	5.38432
13.9837,	6.91453
14.3166,	7.19545
14.6496,	6.25672
14.9825,	5.37546
15.3155,	5.59558
15.6484,	6.31314
15.9814,	7.01402
16.3143,	7.15683
16.6472,	6.91043
16.9802,	7.0812
17.3131,	7.17261
17.6461,	6.57116
17.979,	5.55957
18.312,	4.8246
18.6449,	5.46811
18.9779,	7.26321
19.3108,	8.64459
19.6437,	8.62984
19.9767,	7.1363
20.3096,	4.912
20.6426,	3.31068
20.9755,	2.91907
21.3085,	3.30461
21.6414,	4.57577
21.9744,	6.21731
22.3073,	6.78868
22.6403,	6.06901
22.9732,	4.92682
23.3061,	5.47955
23.6391,	8.68203
23.972,	12.2436
24.305,	13.5352
24.6379,	12.1802
24.9709,	9.5291
25.3038,	7.59489
25.6368,	7.23903
25.9697,	7.91331
26.3026,	9.9169
26.6356,	12.6573
26.9685,	14.2948
27.3015,	13.6521
27.6344,	11.2958
27.9674,	8.87694
28.3003,	7.50591
28.6333,	6.31893
28.9662,	4.77261
29.2992,	3.85046
29.6321,	4.53597
29.965,	6.83264
30.298,	9.15668
30.6309,	9.7575
30.9639,	8.55443
31.2968,	7.20127
31.6298,	6.7981
31.9627,	7.23558
32.2957,	8.15412
32.6286,	9.17359
32.9615,	9.82471
33.2945,	9.60434
33.6274,	8.44875
33.9604,	8.08077
34.2933,	9.40142
34.6263,	10.2348
34.9592,	9.11222
35.2922,	6.98993
35.6251,	5.93248
35.958,	7.13788
36.291,	8.60029
36.6239,	8.79901
36.9569,	9.30493
37.2898,	10.7603
37.6228,	12.3029
37.9557,	12.5538
38.2887,	10.5098
38.6216,	7.92063
38.9546,	7.53074
39.2875,	9.39998
39.6204,	11.6569
39.9534,	12.7071
40.2863,	12.176
40.6193,	11.0235
40.9522,	10.2405
41.2852,	10.2281
41.6181,	11.8611
41.9511,	14.5961
42.284,	16.0004
42.6169,	14.7904
42.9499,	12.7761
43.2828,	12.0706
43.6158,	12.9482
43.9487,	13.5179
44.2817,	11.769
44.6146,	8.31315
44.9476,	5.29513
45.2805,	4.65741
45.6135,	7.46811
45.9464,	12.1017
46.2793,	16.1589
46.6123,	18.502
46.9452,	18.0386
47.2782,	16.2104
47.6111,	14.5691
47.9441,	12.7621
48.277,	10.5607
48.61,	8.31465
48.9429,	7.05077
49.2758,	9.14631
49.6088,	13.3361
49.9417,	15.2923
50.2747,	15.8972
50.6076,	17.3258
50.9406,	19.6276
51.2735,	22.6045
51.6065,	23.1319
51.9394,	19.2998
52.2723,	14.0406
52.6053,	9.12997
52.9382,	6.17609
53.2712,	6.80422
53.6041,	9.60422
53.9371,	13.7151
54.27,	18.2067
54.603,	20.8444
54.9359,	20.9506
55.2689,	19.4604
55.6018,	16.6575
55.9347,	14.7443
56.2677,	14.8565
56.6006,	14.8786
56.9336,	13.9697
57.2665,	12.2832
57.5995,	10.383
57.9324,	10.2452
58.2654,	11.9365
58.5983,	13.7548
58.9312,	15.8103
59.2642,	17.6128
59.5971,	17.3818
59.9301,	16.8948
60.263,	17.8915
60.596,	18.1947
60.9289,	17.1663
61.2619,	16.6941
61.5948,	18.0449
61.9278,	20.9131
62.2607,	21.7463
62.5936,	18.4121
62.9266,	15.2123
63.2595,	15.4259
63.5925,	16.3669
63.9254,	15.807
64.2584,	14.6385
64.5913,	13.9075
64.9243,	16.6019
65.2572,	22.711
65.5901,	27.2348
65.9231,	28.1949
66.256,	25.4335
66.589,	20.054
66.9219,	17.7753
67.2549,	20.8135
67.5878,	25.5043
67.9208,	29.3906
68.2537,	35.1537
68.5866,	46.4666
68.9196,	58.5014
69.2525,	68.7837
69.5855,	79.8264
69.9184,	91.4641
70.2514,	100
70.5843,	95.4549
70.9173,	75.5794
71.2502,	52.9695
71.5832,	36.4992
71.9161,	28.2663
72.249,	32.1248
72.582,	46.352
72.9149,	61.133
73.2479,	66.4915
73.5808,	61.1296
73.9138,	50.3326
74.2467,	39.4695
74.5797,	29.658
74.9126,	20.4535
75.2455,	18.1523
75.5785,	23.6991
75.9114,	31.0817
76.2444,	37.8065
76.5773,	41.3509
76.9103,	41.1231
77.2432,	38.6586
77.5762,	33.7084
77.9091,	28.127
78.2421,	23.8441
78.575,	21.3955
78.9079,	22.252
79.2409,	23.9974
79.5738,	24.1011
79.9068,	20.793
80.2397,	14.5648
80.5727,	10.1696
80.9056,	9.68719
81.2386,	11.8665
81.5715,	14.0204
81.9044,	14.2545
82.2374,	12.9473
82.5703,	10.9188
82.9033,	9.06432
83.2362,	7.83803
83.5692,	6.94768
83.9021,	6.16679
84.2351,	5.68431
84.568,	5.71336
84.9009,	5.99209
85.2339,	5.70094
85.5668,	4.24669
85.8998,	2.31813
86.2327,	2.39012
86.5657,	6.21642
86.8986,	11.5074
87.2316,	14.574
87.5645,	14.4709
87.8975,	12.301
88.2304,	10.2602
88.5633,	10.1027
88.8963,	10.3238
89.2292,	9.71803
89.5622,	9.78419
89.8951,	10.4547
90.2281,	11.4341
90.561,	12.6456
90.894,	12.0895
91.2269,	9.31902
91.5598,	7.23998
91.8928,	7.13993
92.2257,	9.43924
92.5587,	12.744
92.8916,	14.4285
93.2246,	15.0931
93.5575,	15.4254
93.8905,	14.2215
94.2234,	11.7101
94.5564,	9.19433
94.8893,	7.4084
95.2222,	6.89955
