t,	etaU
0,	82.1705
0.332945,	73.2019
0.66589,	60.9637
0.998835,	48.546
1.33178,	48.546
1.66472,	60.9637
1.99767,	73.2019
2.33061,	82.1705
2.66356,	90.2715
2.9965,	95.8309
3.32945,	95.2568
3.66239,	86.2625
3.99534,	73.7962
4.32828,	66.0036
4.66123,	59.5525
4.99417,	49.3712
5.32712,	42.2963
5.66006,	41.7237
5.99301,	47.3334
6.32595,	55.6071
6.6589,	59.2054
6.99184,	62.56
7.32479,	74.5287
7.65773,	89.3844
7.99068,	98.5762
8.32362,	96.1678
8.65657,	84.5118
8.98951,	79.5173
9.32246,	81.9154
9.6554,	78.9833
9.98835,	68.4832
10.3213,	56.4629
10.6542,	48.6871
10.9872,	49.3275
11.3201,	50.5865
11.6531,	51.646
11.986,	59.3735
12.319,	66.7462
12.6519,	64.6944
12.9849,	59.8172
13.3178,	60.8057
13.6507,	65.429
13.9837,	65.4131
14.3166,	58.5418
14.6496,	54.376
14.9825,	57.9227
15.3155,	61.1637
15.6484,	57.8717
15.9814,	52.1383
16.3143,	55.0923
16.6472,	73.5238
16.9802,	93.9806
17.3131,	98.8368
17.6461,	83.4188
17.979,	62.7028
18.312,	61.8912
18.6449,	77.8552
18.9779,	86.7871
19.3108,	79.2102
19.6437,	65.4036
19.9767,	62.8556
20.3096,	75.475
20.6426,	89.5901
20.9755,	92.1947
21.3085,	81.7759
21.6414,	65.5145
21.9744,	50.7909
22.3073,	44.627
22.6403,	47.2708
22.9732,	55.3009
23.3061,	70.8403
23.6391,	87.779
23.972,	98.1161
24.305,	100
24.6379,	90.9924
24.9709,	76.8884
25.3038,	66.1695
25.6368,	58.4458
25.9697,	52.3937
26.3026,	51.7572
26.6356,	56.2179
26.9685,	66.2273
27.3015,	77.1858
27.6344,	74.9274
27.9674,	59.2615
28.3003,	43.2083
28.6333,	36.3634
28.9662,	42.6436
29.2992,	52.2206
29.6321,	51.2666
29.965,	47.2905
30.298,	50.2798
30.6309,	62.4507
30.9639,	74.6362
31.2968,	79.7238
31.6298,	82.4457
31.9627,	82.6637
32.2957,	81.2347
32.6286,	81.8951
32.9615,	83.4483
33.2945,	86.2392
33.6274,	83.0829
33.9604,	69.2005
34.2933,	61.1694
34.6263,	65.863
34.9592,	72.0326
35.2922,	69.5298
35.6251,	56.7592
35.958,	42.8114
36.291,	34.1582
36.6239,	31.467
36.9569,	36.6697
37.2898,	48.9251
37.6228,	58.0236
37.9557,	56.3992
38.2887,	46.6375
38.6216,	36.8692
38.9546,	33.7734
39.2875,	34.7459
39.6204,	36.3274
39.9534,	41.8792
40.2863,	50.097
40.6193,	56.2966
40.9522,	57.9594
41.2852,	52.6227
41.6181,	44.7328
41.9511,	38.6075
42.284,	32.1975
42.6169,	25.0128
42.9499,	21.7144
43.2828,	25.7492
43.6158,	34.5917
43.9487,	38.9158
44.2817,	33.8363
44.6146,	25.5775
44.9476,	20.7768
45.2805,	19.7099
45.6135,	20.7068
45.9464,	22.2969
46.2793,	22.6396
46.6123,	21.1673
46.9452,	17.4379
47.2782,	15.4021
47.6111,	19.7659
47.9441,	27.9978
48.277,	35.7224
48.61,	39.6239
48.9429,	38.7867
49.2758,	35.3515
49.6088,	29.4219
49.9417,	24.1186
50.2747,	26.4926
50.6076,	35.4799
50.9406,	46.2537
51.2735,	53.1491
51.6065,	54.5514
51.9394,	54.8657
52.2723,	51.9643
52.6053,	45.4217
52.9382,	38.8301
53.2712,	33.4469
53.6041,	31.7087
53.9371,	32.7379
54.27,	34.7041
54.603,	39.8871
54.9359,	43.5652
55.2689,	45.4941
55.6018,	49.2605
55.9347,	51.7076
56.2677,	51.1552
56.6006,	46.0257
56.9336,	35.698
57.2665,	26.4832
57.5995,	26.5056
57.9324,	34.2821
58.2654,	41.4079
58.5983,	44.0315
58.9312,	42.3955
59.2642,	39.078
59.5971,	38.812
59.9301,	37.8644
60.263,	33.3919
60.596,	30.8899
60.9289,	35.4663
61.2619,	47.8074
61.5948,	61.3847
61.9278,	68.8106
62.2607,	65.7676
62.5936,	54.7404
62.9266,	44.2901
63.2595,	36.7287
63.5925,	31.7232
63.9254,	30.1336
64.2584,	27.7507
64.5913,	23.5594
64.9243,	19.7469
65.2572,	17.9723
65.5901,	20.8906
65.9231,	26.9662
66.256,	32.1833
66.589,	37.4594
66.9219,	45.6294
67.2549,	52.7848
67.5878,	54.177
67.9208,	50.1942
68.2537,	43.2223
68.5866,	37.4354
68.9196,	32.5826
69.2525,	26.7164
69.5855,	24.7276
69.9184,	27.5766
70.2514,	32.2251
70.5843,	37.1352
70.9173,	43.7274
71.2502,	51.9887
71.5832,	54.5142
71.9161,	46.1337
72.249,	32.7135
72.582,	23.0025
72.9149,	23.999
73.2479,	31.6498
73.5808,	36.0953
73.9138,	34.653
74.2467,	33.6216
74.5797,	37.9131
74.9126,	41.2089
75.2455,	36.6279
75.5785,	25.7706
75.9114,	17.3982
76.2444,	20.1125
76.5773,	31.8053
76.9103,	43.7901
77.2432,	50.2369
77.5762,	47.7382
77.9091,	38.253
78.2421,	30.8147
78.575,	31.3316
78.9079,	37.0112
79.2409,	42.4534
79.5738,	41.8094
79.9068,	35.4334
80.2397,	34.4086
80.5727,	41.1637
80.9056,	47.2026
81.2386,	47.5051
81.5715,	43.7523
81.9044,	43.3199
82.2374,	47.4554
82.5703,	46.6134
82.9033,	35.2668
83.2362,	21.9826
83.5692,	15.9458
83.9021,	16.6703
84.2351,	22.1901
84.568,	29.7639
84.9009,	33.1962
85.2339,	31.8093
85.5668,	30.3913
85.8998,	33.3124
86.2327,	39.1862
86.5657,	39.8066
86.8986,	34.5961
87.2316,	31.9786
87.5645,	35.861
87.8975,	43.1072
88.2304,	46.153
88.5633,	40.8062
88.8963,	31.214
89.2292,	25.0434
