t,	etaU
0,	60.1339
0.332945,	34.7409
0.66589,	20.5599
0.998835,	15.6931
1.33178,	15.6931
1.66472,	20.5599
1.99767,	34.7409
2.33061,	60.1339
2.66356,	86.4269
2.9965,	100
3.32945,	93.4926
3.66239,	71.7745
3.99534,	55.7868
4.32828,	56.7126
4.66123,	64.7406
4.99417,	76.0978
5.32712,	88.5915
5.66006,	93.9332
5.99301,	87.9506
6.32595,	71.6804
6.6589,	54.2796
6.99184,	45.0311
7.32479,	39.6698
7.65773,	31.7711
7.99068,	26.8056
8.32362,	29.863
8.65657,	37.579
8.98951,	41.1819
9.32246,	36.7223
9.6554,	30.1011
9.98835,	27.5115
10.3213,	27.3086
10.6542,	31.0205
10.9872,	36.3096
11.3201,	37.0135
11.6531,	34.629
11.986,	29.5245
12.319,	23.737
12.6519,	21.7033
12.9849,	20.0383
13.3178,	17.6426
13.6507,	19.4978
13.9837,	26.8009
14.3166,	39.2063
14.6496,	53.8802
14.9825,	63.626
15.3155,	63.6115
15.6484,	53.0183
15.9814,	36.4238
16.3143,	22.5683
16.6472,	16.8047
16.9802,	16.1562
17.3131,	16.3255
17.6461,	18.7987
17.979,	25.239
18.312,	34.2294
18.6449,	39.9497
18.9779,	36.489
19.3108,	29.1046
19.6437,	27.0048
19.9767,	30.9591
20.3096,	35.6942
20.6426,	34.1313
20.9755,	26.8553
21.3085,	23.7209
21.6414,	27.0936
21.9744,	30.2266
22.3073,	33.26
22.6403,	37.9645
22.9732,	44.1372
23.3061,	50.5778
23.6391,	50.0854
23.972,	40.9573
24.305,	35.5413
24.6379,	37.2924
24.9709,	41.3752
25.3038,	44.8335
25.6368,	43.6687
25.9697,	41.8236
26.3026,	45.495
26.6356,	53.2544
26.9685,	61.8089
27.3015,	66.1086
27.6344,	61.1039
27.9674,	50.4573
28.3003,	41.7906
28.6333,	39.4588
28.9662,	40.9501
29.2992,	41.3109
29.6321,	39.5418
29.965,	37.1612
30.298,	34.617
30.6309,	33.6513
30.9639,	34.8809
31.2968,	36.8148
31.6298,	38.4576
31.9627,	40.8863
32.2957,	43.9166
32.6286,	44.2236
32.9615,	37.8509
33.2945,	25.9301
33.6274,	15.8367
33.9604,	12.8333
34.2933,	18.1167
34.6263,	27.2004
34.9592,	32.0069
35.2922,	29.6992
35.6251,	24.1628
35.958,	20.1139
36.291,	20.7718
36.6239,	23.4522
36.9569,	24.8538
37.2898,	26.6583
37.6228,	27.3566
37.9557,	24.8862
38.2887,	21.4499
38.6216,	21.2613
38.9546,	24.8133
39.2875,	28.2788
39.6204,	27.7208
39.9534,	22.9474
40.2863,	17.7862
40.6193,	18.0465
40.9522,	24.1563
41.2852,	31.6296
41.6181,	35.8593
41.9511,	34.197
42.284,	29.3873
42.6169,	25.2383
42.9499,	21.7518
43.2828,	16.9612
43.6158,	12.795
43.9487,	11.7661
44.2817,	12.515
44.6146,	11.9133
44.9476,	10.4872
45.2805,	11.0861
45.6135,	13.9705
45.9464,	14.9803
46.2793,	12.487
46.6123,	9.67276
46.9452,	9.10396
47.2782,	10.5309
47.6111,	14.4909
47.9441,	22.2977
48.277,	29.8328
48.61,	31.6941
48.9429,	26.5971
49.2758,	18.4517
49.6088,	13.3053
49.9417,	13.7553
50.2747,	18.5576
50.6076,	25.6495
50.9406,	32.513
51.2735,	38.957
51.6065,	44.1149
51.9394,	44.2332
52.2723,	37.1437
52.6053,	25.918
52.9382,	17.7731
53.2712,	15.7039
53.6041,	15.7597
53.9371,	15.3742
54.27,	15.6013
54.603,	17.3348
54.9359,	19.4073
55.2689,	19.9304
55.6018,	20.6566
55.9347,	24.0855
56.2677,	27.5814
56.6006,	27.789
56.9336,	25.7973
57.2665,	24.4856
57.5995,	26.3912
57.9324,	29.6547
58.2654,	28.8717
58.5983,	23.7587
58.9312,	20.489
59.2642,	23.3072
59.5971,	29.6265
59.9301,	32.5403
60.263,	29.7173
60.596,	24.7377
60.9289,	23.2574
61.2619,	26.0988
61.5948,	28.5454
61.9278,	28.3007
62.2607,	25.9873
62.5936,	23.0541
62.9266,	23.0756
63.2595,	26.9293
63.5925,	30.4202
63.9254,	30.6931
64.2584,	27.7476
64.5913,	24.2068
64.9243,	25.7138
65.2572,	34.3852
65.5901,	43.5448
65.9231,	45.7685
66.256,	39.0129
66.589,	29.8267
66.9219,	28.9613
67.2549,	35.5706
67.5878,	40.0058
67.9208,	37.4044
68.2537,	30.5634
68.5866,	24.9243
68.9196,	22.0728
69.2525,	19.8558
69.5855,	17.9654
69.9184,	17.9972
70.2514,	19.5929
70.5843,	20.106
70.9173,	18.0658
71.2502,	17.4169
71.5832,	21.0541
71.9161,	25.9035
72.249,	27.2545
72.582,	23.062
72.9149,	16.4834
73.2479,	14.0699
73.5808,	15.7067
73.9138,	17.705
74.2467,	18.2466
74.5797,	16.0106
74.9126,	13.2571
75.2455,	13.8597
75.5785,	19.1743
75.9114,	26.9163
76.2444,	32.0007
76.5773,	31.285
76.9103,	25.8811
77.2432,	21.3584
77.5762,	22.503
77.9091,	26.6469
78.2421,	30.1236
78.575,	31.1056
78.9079,	28.7762
79.2409,	27.2917
79.5738,	27.909
79.9068,	26.4911
80.2397,	23.004
80.5727,	19.9299
80.9056,	18.949
81.2386,	20.7862
81.5715,	23.4449
81.9044,	23.8107
82.2374,	22.0972
82.5703,	19.163
82.9033,	14.6098
83.2362,	10.9021
83.5692,	10.4571
83.9021,	12.5756
84.2351,	15.8437
84.568,	17.1341
84.9009,	15.4118
85.2339,	13.1035
85.5668,	12.0756
85.8998,	12.9751
86.2327,	14.4337
86.5657,	15.1495
86.8986,	15.3537
87.2316,	15.4637
87.5645,	16.2632
87.8975,	17.1473
88.2304,	17.1221
88.5633,	15.7028
88.8963,	13.8194
89.2292,	14.1816
89.5622,	17.2268
89.8951,	20.6575
90.2281,	22.9967
90.561,	24.091
90.894,	23.2113
91.2269,	20.1566
91.5598,	16.9109
91.8928,	15.9109
92.2257,	17.4637
92.5587,	21.4671
92.8916,	27.4472
93.2246,	32.3169
93.5575,	32.9586
93.8905,	27.9803
94.2234,	19.0372
94.5564,	12.687
94.8893,	11.343
95.2222,	11.6839
95.5552,	12.2893
95.8881,	13.9853
96.2211,	16.8959
96.554,	18.8776
96.887,	17.185
97.2199,	13.1026
97.5529,	10.2178
97.8858,	11.1414
98.2187,	14.55
98.5517,	16.0818
98.8846,	14.6953
99.2176,	12.1266
99.5505,	10.0301
99.8835,	10.211
100.216,	13.2521
100.549,	16.538
100.882,	17.5268
101.215,	15.1452
101.548,	10.1696
101.881,	5.42988
102.214,	3.52549
102.547,	5.03449
102.88,	8.1895
103.213,	10.3668
103.546,	10.1122
103.879,	7.55999
104.212,	4.70168
104.545,	5.0102
104.878,	9.09972
105.211,	13.2587
105.544,	14.464
105.876,	13.6706
106.209,	14.2207
106.542,	18.1222
106.875,	22.739
107.208,	23.1503
107.541,	18.5202
107.874,	12.2927
108.207,	9.41183
108.54,	11.6114
108.873,	15.8115
109.206,	18.0838
109.539,	17.5807
109.872,	16.1717
110.205,	16.378
110.538,	17.1872
110.871,	15.7484
111.204,	12.1546
111.537,	7.87805
111.869,	5.03445
112.202,	5.89687
112.535,	9.17164
112.868,	12.8819
113.201,	16.4307
113.534,	19.4968
113.867,	22.1193
114.2,	22.267
114.533,	20.0587
114.866,	18.2599
115.199,	17.2035
115.532,	16.7295
115.865,	16.6827
116.198,	15.6532
116.531,	14.1223
116.864,	12.2016
117.197,	9.91463
117.53,	9.51086
117.862,	12.7178
118.195,	17.2111
118.528,	19.1085
118.861,	18.0851
119.194,	15.1777
119.527,	11.416
119.86,	7.99933
120.193,	5.77805
120.526,	5.46878
120.859,	6.80385
121.192,	7.70696
121.525,	8.00423
121.858,	9.59547
122.191,	13.0931
122.524,	17.4411
122.857,	20.7623
123.19,	22.3481
123.523,	22.0873
123.856,	19.776
124.188,	17.1456
124.521,	16.1151
124.854,	17.6516
125.187,	21.5215
125.52,	24.5695
125.853,	23.974
126.186,	19.4075
126.519,	12.4941
126.852,	6.99839
127.185,	5.15397
127.518,	7.05976
127.851,	12.0789
128.184,	16.6245
128.517,	17.5405
128.85,	15.7353
129.183,	14.1605
129.516,	13.7606
129.849,	12.6794
130.181,	10.1134
130.514,	8.80376
130.847,	10.3483
131.18,	12.2471
131.513,	12.2368
131.846,	11.384
132.179,	12.1958
132.512,	14.1812
132.845,	13.993
133.178,	11.0016
133.511,	9.04377
133.844,	10.683
134.177,	15.0862
134.51,	19.5945
134.843,	21.2009
135.176,	19.3874
135.509,	15.8725
135.842,	13.2192
136.174,	12.8855
136.507,	14.6719
136.84,	18.7848
137.173,	23.3452
137.506,	24.7447
137.839,	22.1904
138.172,	16.8917
138.505,	14.7563
138.838,	19.9743
139.171,	28.376
139.504,	34.2218
139.837,	33.5534
140.17,	27.7304
140.503,	24.0661
140.836,	24.8234
141.169,	29.3217
141.502,	33.8568
141.835,	32.8804
142.167,	30.1513
142.5,	30.6265
142.833,	32.7557
143.166,	33.9352
143.499,	30.405
143.832,	24.0076
144.165,	20.8779
144.498,	19.644
144.831,	18.3492
145.164,	19.5832
145.497,	24.9812
145.83,	31.3331
146.163,	31.7873
146.496,	23.847
146.829,	13.3479
147.162,	6.31504
147.495,	4.70311
147.828,	8.99365
148.16,	16.5578
148.493,	21.2874
148.826,	19.5051
149.159,	13.1704
149.492,	7.84343
149.825,	7.04864
150.158,	9.36129
150.491,	11.7787
150.824,	12.5132
151.157,	11.4746
151.49,	9.66008
151.823,	9.83654
152.156,	13.0248
152.489,	16.1254
152.822,	18.0637
153.155,	20.3809
153.488,	24.0663
153.821,	28.5967
154.153,	29.9326
154.486,	25.8085
154.819,	20.2711
155.152,	16.2846
155.485,	14.5463
155.818,	14.4699
156.151,	14.4302
156.484,	14.1323
156.817,	14.3409
157.15,	14.1624
157.483,	12.5381
157.816,	10.2172
158.149,	8.01725
158.482,	6.65203
158.815,	7.1239
159.148,	8.72421
159.481,	9.48645
159.814,	8.75707
160.146,	6.58512
160.479,	4.52136
160.812,	4.96759
161.145,	7.55548
161.478,	10.7656
161.811,	13.2898
162.144,	14.3493
162.477,	14.4274
162.81,	15.2462
163.143,	17.0034
163.476,	17.5624
163.809,	17.2764
164.142,	18.3297
164.475,	20.1954
164.808,	20.4603
165.141,	17.2856
165.474,	11.917
165.807,	9.58962
166.14,	11.5391
166.472,	14.1875
166.805,	15.7636
167.138,	15.8373
167.471,	13.8461
167.804,	10.6325
168.137,	7.88224
168.47,	6.96709
168.803,	8.40777
169.136,	11.0274
169.469,	13.2385
169.802,	14.3763
170.135,	13.871
170.468,	12.4652
170.801,	12.4134
171.134,	13.6282
171.467,	14.1981
171.8,	13.8559
172.133,	13.6182
172.465,	13.839
172.798,	14.1564
173.131,	14.6167
173.464,	16.1432
173.797,	18.6154
174.13,	19.8849
174.463,	18.7389
174.796,	17.0277
175.129,	16.5775
175.462,	16.2273
175.795,	14.697
176.128,	12.1126
176.461,	9.38607
176.794,	7.67642
177.127,	7.53244
177.46,	8.88464
177.793,	10.9331
178.126,	12.4984
178.458,	12.8507
178.791,	12.1687
179.124,	11.1317
179.457,	9.97429
179.79,	8.91627
180.123,	9.01024
180.456,	9.73982
180.789,	9.4275
181.122,	7.50456
181.455,	4.54588
181.788,	3.10112
182.121,	4.42978
182.454,	6.81693
182.787,	8.57676
183.12,	8.92286
183.453,	8.75947
183.786,	9.74205
184.119,	10.8595
184.451,	10.4025
184.784,	8.20168
185.117,	4.9552
185.45,	2.6511
185.783,	2.99042
186.116,	5.13442
186.449,	7.65792
186.782,	10.1718
187.115,	11.9322
187.448,	11.9801
187.781,	10.6808
188.114,	9.05759
188.447,	7.91106
188.78,	7.5294
189.113,	8.04952
189.446,	9.57033
189.779,	12.2962
190.112,	15.0048
190.444,	15.2777
190.777,	12.964
191.11,	9.61015
191.443,	6.55996
191.776,	5.01572
192.109,	5.04578
192.442,	6.53625
192.775,	9.80712
193.108,	12.8771
193.441,	13.4277
193.774,	11.7407
194.107,	9.3511
194.44,	8.0327
194.773,	8.98353
195.106,	10.666
195.439,	11.3421
195.772,	10.9212
196.105,	9.60915
196.437,	8.45523
196.77,	9.12444
197.103,	11.9529
197.436,	15.1091
197.769,	15.9805
198.102,	14.5466
198.435,	12.3562
198.768,	10.3823
199.101,	8.93526
199.434,	7.15687
199.767,	4.96649
200.1,	3.99433
200.433,	4.08351
200.766,	4.75614
201.099,	6.80883
201.432,	9.54654
201.765,	11.161
202.098,	10.6734
202.43,	8.92292
202.763,	7.85918
203.096,	7.61804
203.429,	7.19894
203.762,	6.43752
204.095,	5.70524
204.428,	5.41727
204.761,	5.39653
205.094,	6.03617
205.427,	7.34321
205.76,	9.52619
206.093,	12.275
206.426,	14.6181
206.759,	15.7259
207.092,	14.3977
207.425,	10.574
207.758,	7.55242
208.091,	7.85637
208.424,	10.434
208.756,	12.4317
209.089,	11.4
209.422,	8.61966
209.755,	6.86979
210.088,	6.64721
210.421,	6.27876
210.754,	5.4445
211.087,	5.63531
211.42,	8.311
211.753,	11.8138
212.086,	12.6292
212.419,	10.0041
212.752,	6.37373
213.085,	4.37656
213.418,	4.41974
213.751,	5.42567
214.084,	7.42335
214.417,	10.4235
214.749,	13.0136
215.082,	13.6652
215.415,	11.6564
215.748,	8.31852
216.081,	5.96254
216.414,	6.14836
216.747,	8.66734
217.08,	11.5364
217.413,	12.8787
217.746,	13.1072
218.079,	13.1648
218.412,	13.1032
218.745,	13.031
219.078,	12.6659
219.411,	12.1115
219.744,	11.9182
220.077,	11.3221
220.41,	9.60604
220.742,	7.673
221.075,	6.55807
221.408,	7.86173
221.741,	11.2667
222.074,	13.6798
222.407,	13.0451
222.74,	10.6008
223.073,	8.81708
223.406,	7.98463
223.739,	6.88938
224.072,	5.33325
224.405,	4.2806
224.738,	4.49774
225.071,	5.05422
225.404,	5.17625
225.737,	6.05676
226.07,	8.10272
226.403,	9.75605
226.735,	9.59949
227.068,	7.81766
227.401,	5.74765
227.734,	4.35219
228.067,	4.13791
228.4,	6.09009
228.733,	9.35922
229.066,	11.2372
229.399,	11.0315
229.732,	10.1665
230.065,	9.8864
230.398,	9.78596
230.731,	8.1155
231.064,	5.46765
231.397,	4.21361
231.73,	4.42013
232.063,	4.50642
232.396,	3.69495
232.728,	2.43336
233.061,	1.85768
233.394,	2.60278
233.727,	4.20749
234.06,	5.60872
234.393,	6.14161
234.726,	5.99068
235.059,	6.92879
235.392,	9.227
235.725,	10.9108
236.058,	11.0967
236.391,	10.3095
