t,	etaU
0,	5.99168
0.332945,	6.20871
0.66589,	5.85705
0.998835,	5.16821
1.33178,	5.16821
1.66472,	5.85705
1.99767,	6.20871
2.33061,	5.99168
2.66356,	5.935
2.9965,	6.03887
3.32945,	5.60073
3.66239,	4.50528
3.99534,	3.44224
4.32828,	2.99373
4.66123,	2.7961
4.99417,	2.2737
5.32712,	1.97999
5.66006,	2.21686
5.99301,	2.6323
6.32595,	3.0916
6.6589,	3.67699
6.99184,	4.18116
7.32479,	4.66431
7.65773,	5.03997
7.99068,	5.10065
8.32362,	5.33182
8.65657,	5.74475
8.98951,	5.71791
9.32246,	5.21232
9.6554,	4.65157
9.98835,	4.40531
10.3213,	5.12339
10.6542,	6.61361
10.9872,	7.74727
11.3201,	7.6685
11.6531,	6.76922
11.986,	5.84018
12.319,	5.42194
12.6519,	5.46593
12.9849,	5.20463
13.3178,	4.4684
13.6507,	3.83106
13.9837,	3.97133
14.3166,	5.13573
14.6496,	6.43827
14.9825,	6.62702
15.3155,	5.40107
15.6484,	4.41637
15.9814,	5.18952
16.3143,	6.90106
16.6472,	8.14788
16.9802,	8.4149
17.3131,	7.96661
17.6461,	7.49583
17.979,	7.33796
18.312,	7.41473
18.6449,	7.80136
18.9779,	8.37334
19.3108,	8.5195
19.6437,	7.62086
19.9767,	5.99644
20.3096,	4.17714
20.6426,	3.99106
20.9755,	6.05535
21.3085,	8.34633
21.6414,	9.0363
21.9744,	8.01893
22.3073,	6.496
22.6403,	5.43328
22.9732,	4.45304
23.3061,	3.92047
23.6391,	4.74704
23.972,	6.63864
24.305,	8.31177
24.6379,	8.13467
24.9709,	6.8995
25.3038,	6.78289
25.6368,	8.02909
25.9697,	9.10591
26.3026,	8.68622
26.6356,	6.6433
26.9685,	4.74558
27.3015,	4.15614
27.6344,	4.24313
27.9674,	4.14683
28.3003,	4.04946
28.6333,	4.46798
28.9662,	5.3335
29.2992,	6.08004
29.6321,	6.51526
29.965,	6.6765
30.298,	6.33883
30.6309,	5.43145
30.9639,	4.35535
31.2968,	3.75513
31.6298,	3.57824
31.9627,	3.1145
32.2957,	2.10074
32.6286,	2.49381
32.9615,	5.32519
33.2945,	9.2971
33.6274,	12.373
33.9604,	12.4617
34.2933,	9.98535
34.6263,	7.48837
34.9592,	6.16236
35.2922,	5.78926
35.6251,	5.49292
35.958,	4.61137
36.291,	4.61498
36.6239,	6.01819
36.9569,	7.34103
37.2898,	8.07606
37.6228,	8.72389
37.9557,	9.44893
38.2887,	9.87024
38.6216,	8.93984
38.9546,	6.5365
39.2875,	4.69207
39.6204,	4.22386
39.9534,	4.53355
40.2863,	5.46992
40.6193,	6.55486
40.9522,	7.28122
41.2852,	7.65751
41.6181,	7.56337
41.9511,	7.78897
42.284,	8.65219
42.6169,	8.94679
42.9499,	8.34175
43.2828,	7.14291
43.6158,	6.21176
43.9487,	6.50035
44.2817,	6.96584
44.6146,	6.54812
44.9476,	5.69346
45.2805,	4.9589
45.6135,	6.58549
45.9464,	11.5392
46.2793,	16.1513
46.6123,	16.4588
46.9452,	12.0008
47.2782,	6.18888
47.6111,	3.67644
47.9441,	5.7911
48.277,	9.84312
48.61,	13.0181
48.9429,	13.9612
49.2758,	12.7975
49.6088,	10.495
49.9417,	8.05674
50.2747,	6.2466
50.6076,	5.50182
50.9406,	6.03598
51.2735,	6.99599
51.6065,	8.63476
51.9394,	11.1643
52.2723,	12.9613
52.6053,	14.8442
52.9382,	17.5698
53.2712,	18.9515
53.6041,	19.154
53.9371,	19.9763
54.27,	21.8951
54.603,	24.3353
54.9359,	23.3634
55.2689,	17.2556
55.6018,	10.5232
55.9347,	6.9682
56.2677,	8.06842
56.6006,	13.6918
56.9336,	19.8198
57.2665,	21.9339
57.5995,	20.0126
57.9324,	18.6919
58.2654,	22.2133
58.5983,	26.8559
58.9312,	25.7145
59.2642,	19.3504
59.5971,	13.0768
59.9301,	11.2347
60.263,	12.8249
60.596,	13.9658
60.9289,	16.1799
61.2619,	20.4872
61.5948,	25.6295
61.9278,	29.9333
62.2607,	30.5474
62.5936,	28.3829
62.9266,	26.6696
63.2595,	24.9863
63.5925,	22.4657
63.9254,	18.9391
64.2584,	15.0972
64.5913,	12.8313
64.9243,	11.8878
65.2572,	12.5078
65.5901,	17.8839
65.9231,	28.5331
66.256,	37.3406
66.589,	39.7942
66.9219,	37.2899
67.2549,	32.2018
67.5878,	28.4943
67.9208,	27.8264
68.2537,	33.5091
68.5866,	47.0284
68.9196,	56.9793
69.2525,	60.5332
69.5855,	63.1553
69.9184,	62.2893
70.2514,	58.4949
70.5843,	53.1575
70.9173,	45.7191
71.2502,	49.8724
71.5832,	69.5571
71.9161,	89.6015
72.249,	100
72.582,	94.9147
72.9149,	77.4505
73.2479,	60.904
73.5808,	50.6473
73.9138,	44.8994
74.2467,	45.2107
74.5797,	51.2956
74.9126,	57.1328
75.2455,	56.9045
75.5785,	51.4221
75.9114,	45.1782
76.2444,	40.6462
76.5773,	37.1783
76.9103,	33.5986
77.2432,	29.7661
77.5762,	26.3148
77.9091,	26.0398
78.2421,	32.2184
78.575,	41.1026
78.9079,	45.5031
79.2409,	40.3686
79.5738,	28.0531
79.9068,	16.9154
80.2397,	13.4613
80.5727,	15.0303
80.9056,	16.3726
81.2386,	16.6172
81.5715,	15.9763
81.9044,	16.1426
82.2374,	17.2651
82.5703,	17.1123
82.9033,	15.8029
83.2362,	15.3229
83.5692,	15.307
83.9021,	14.3842
84.2351,	12.119
84.568,	9.44579
84.9009,	8.70749
85.2339,	10.9623
85.5668,	13.867
85.8998,	14.8684
86.2327,	13.3849
86.5657,	10.7959
86.8986,	9.68864
87.2316,	10.4654
87.5645,	11.1763
87.8975,	11.1993
88.2304,	11.5762
88.5633,	12.4752
88.8963,	12.1751
89.2292,	9.48262
89.5622,	6.14628
89.8951,	5.00888
90.2281,	6.84045
90.561,	9.74723
90.894,	11.946
91.2269,	12.2969
91.5598,	11.6185
91.8928,	12.7694
92.2257,	17.0425
