t,	etaU
0,	54.6415
0.332945,	54.2807
0.66589,	47.7798
0.998835,	44.1987
1.33178,	44.1987
1.66472,	47.7798
1.99767,	54.2807
2.33061,	54.6415
2.66356,	55.1896
2.9965,	65.0701
3.32945,	73.6828
3.66239,	71.7183
3.99534,	60.4477
4.32828,	46.5418
4.66123,	51.7228
4.99417,	75.3951
5.32712,	89.2822
5.66006,	81.5097
5.99301,	68.0984
6.32595,	68.1676
6.6589,	80.8171
6.99184,	85.7744
7.32479,	72.675
7.65773,	53.8672
7.99068,	44.1355
8.32362,	45.872
8.65657,	47.8221
8.98951,	46.6231
9.32246,	45.7209
9.6554,	45.4405
9.98835,	47.0502
10.3213,	54.5371
10.6542,	62.3406
10.9872,	63.9637
11.3201,	61.1144
11.6531,	53.8371
11.986,	42.2704
12.319,	30.7557
12.6519,	22.5084
12.9849,	20.1796
13.3178,	24.5545
13.6507,	30.2504
13.9837,	34.4191
14.3166,	37.8241
14.6496,	40.7921
14.9825,	41.9271
15.3155,	38.6488
15.6484,	34.6694
15.9814,	33.42
16.3143,	33.5196
16.6472,	34.8802
16.9802,	37.227
17.3131,	38.1812
17.6461,	37.1377
17.979,	32.0409
18.312,	23.7971
18.6449,	18.572
18.9779,	18.8393
19.3108,	22.9898
19.6437,	31.7865
19.9767,	44.1401
20.3096,	54.1453
20.6426,	60.421
20.9755,	63.0594
21.3085,	64.3834
21.6414,	65.3113
21.9744,	61.6964
22.3073,	54.8297
22.6403,	52.488
22.9732,	55.7136
23.3061,	56.8173
23.6391,	49.3627
23.972,	35.3818
24.305,	26.405
24.6379,	28.6018
24.9709,	36.9751
25.3038,	44.679
25.6368,	55.2769
25.9697,	67.3549
26.3026,	71.5418
26.6356,	63.8177
26.9685,	49.8948
27.3015,	43.1148
27.6344,	49.8247
27.9674,	57.4464
28.3003,	53.1717
28.6333,	39.9448
28.9662,	27.1156
29.2992,	20.966
29.6321,	19.9756
29.965,	21.5688
30.298,	23.1289
30.6309,	26.1345
30.9639,	30.7036
31.2968,	33.5007
31.6298,	33.8885
31.9627,	33.2331
32.2957,	35.3367
32.6286,	45.9983
32.9615,	61.6217
33.2945,	70.0506
33.6274,	64.7495
33.9604,	48.4655
34.2933,	32.9254
34.6263,	30.9924
34.9592,	40.5205
35.2922,	53.3864
35.6251,	64.0259
35.958,	63.2229
36.291,	50.8184
36.6239,	35.0973
36.9569,	22.3912
37.2898,	21.3167
37.6228,	33.0569
37.9557,	47.9077
38.2887,	59.2421
38.6216,	62.7398
38.9546,	57.3468
39.2875,	46.9236
39.6204,	36.8885
39.9534,	33.0986
40.2863,	38.0275
40.6193,	45.5517
40.9522,	47.878
41.2852,	42.4966
41.6181,	32.3247
41.9511,	24.0328
42.284,	21.3072
42.6169,	29.3677
42.9499,	48.0027
43.2828,	65.1568
43.6158,	71.1292
43.9487,	65.1939
44.2817,	57.3405
44.6146,	56.0776
44.9476,	54.8152
45.2805,	52.3433
45.6135,	54.0979
45.9464,	57.8413
46.2793,	62.4317
46.6123,	64.66
46.9452,	63.2214
47.2782,	63.3945
47.6111,	60.9971
47.9441,	52.1586
48.277,	43.6265
48.61,	37.1236
48.9429,	33.128
49.2758,	36.5084
49.6088,	50.8591
49.9417,	70.5144
50.2747,	84.001
50.6076,	83.6667
50.9406,	71.7491
51.2735,	56.8402
51.6065,	44.7143
51.9394,	36.9006
52.2723,	34.4571
52.6053,	33.4833
52.9382,	28.8463
53.2712,	25.8572
53.6041,	31.849
53.9371,	44.5348
54.27,	51.5107
54.603,	45.4682
54.9359,	31.4137
55.2689,	19.8318
55.6018,	15.5836
55.9347,	19.8278
56.2677,	31.2396
56.6006,	45.0642
56.9336,	56.0563
57.2665,	60.7126
57.5995,	61.7487
57.9324,	61.9468
58.2654,	56.554
58.5983,	46.8805
58.9312,	43.9515
59.2642,	48.9929
59.5971,	52.6653
59.9301,	46.9066
60.263,	32.986
60.596,	21.2826
60.9289,	20.7963
61.2619,	28.717
61.5948,	41.5917
61.9278,	56.4928
62.2607,	63.5141
62.5936,	57.9449
62.9266,	44.9853
63.2595,	31.0467
63.5925,	23.401
63.9254,	24.412
64.2584,	28.1294
64.5913,	34.1995
64.9243,	43.0873
65.2572,	49.2342
65.5901,	51.1633
65.9231,	47.6562
66.256,	38.6652
66.589,	36.888
66.9219,	46.5127
67.2549,	59.8735
67.5878,	69.3666
67.9208,	65.5419
68.2537,	55.3414
68.5866,	52.2208
68.9196,	54.2704
69.2525,	57.2268
69.5855,	61.094
69.9184,	67.7603
70.2514,	76.498
70.5843,	81.9235
70.9173,	82.8874
71.2502,	80.8487
71.5832,	74.1065
71.9161,	61.4458
72.249,	46.6392
72.582,	37.7569
72.9149,	34.7732
73.2479,	32.2929
73.5808,	28.4424
73.9138,	23.9449
74.2467,	22.2765
74.5797,	22.6933
74.9126,	21.7663
75.2455,	21.3003
75.5785,	23.5295
75.9114,	31.7151
76.2444,	47.2898
76.5773,	58.1671
76.9103,	53.7517
77.2432,	38.7412
77.5762,	22.7326
77.9091,	17.4285
78.2421,	25.773
78.575,	35.7285
78.9079,	44.7054
79.2409,	60.4789
79.5738,	81.8419
79.9068,	99.6768
80.2397,	100
80.5727,	77.311
80.9056,	50.5
81.2386,	37.1543
81.5715,	34.2487
81.9044,	33.3012
82.2374,	30.0072
82.5703,	25.5617
82.9033,	27.8729
83.2362,	36.0761
83.5692,	40.7746
83.9021,	38.8737
84.2351,	33.7986
84.568,	34.5737
84.9009,	46.3742
85.2339,	59.2789
85.5668,	63.6416
85.8998,	57.7005
86.2327,	44.896
86.5657,	33.7266
86.8986,	25.5603
87.2316,	18.6927
87.5645,	18.5423
87.8975,	25.0565
88.2304,	33.4506
88.5633,	40.6977
88.8963,	40.7569
89.2292,	33.714
89.5622,	26.0453
89.8951,	20.7356
90.2281,	20.8265
90.561,	28.6374
90.894,	38.7817
91.2269,	48
91.5598,	52.6889
91.8928,	51.5145
92.2257,	49.8715
92.5587,	50.3628
92.8916,	51.4887
93.2246,	54.8179
93.5575,	59.7148
93.8905,	61.2417
94.2234,	56.8817
94.5564,	46.3765
94.8893,	33.7709
95.2222,	23.9897
95.5552,	16.8796
95.8881,	11.0176
96.2211,	9.8684
96.554,	16.409
96.887,	27.8251
97.2199,	36.9071
97.5529,	38.0737
97.8858,	31.3411
98.2187,	22.1764
98.5517,	17.5242
98.8846,	18.4865
99.2176,	23.3683
99.5505,	31.791
99.8835,	39.0577
100.216,	40.5745
100.549,	35.4901
100.882,	29.7226
101.215,	34.5099
101.548,	49.807
101.881,	63.3589
102.214,	66.7023
102.547,	58.99
102.88,	48.4001
103.213,	44.0479
103.546,	45.1102
103.879,	48.1374
104.212,	48.9894
104.545,	42.9001
104.878,	32.0565
105.211,	24.5807
105.544,	25.4214
105.876,	33.5617
106.209,	40.6759
106.542,	38.3718
106.875,	28.3473
107.208,	17.598
107.541,	10.0071
107.874,	6.21772
108.207,	5.29623
108.54,	6.20571
108.873,	9.35523
109.206,	13.2482
109.539,	15.3935
109.872,	15.9602
110.205,	16.9793
110.538,	19.5268
110.871,	22.7096
111.204,	24.2031
111.537,	22.3675
111.869,	22.9643
112.202,	29.1736
112.535,	34.9358
112.868,	35.2883
113.201,	29.6809
113.534,	21.174
113.867,	18.2261
114.2,	21.1561
114.533,	23.6377
114.866,	24.201
115.199,	25.0945
115.532,	30.1465
115.865,	38.2361
116.198,	41.495
116.531,	37.1844
116.864,	30.5893
117.197,	28.3973
117.53,	30.3138
117.862,	29.728
118.195,	27.4551
118.528,	29.3321
118.861,	34.5541
119.194,	36.9499
119.527,	33.3364
119.86,	25.5448
120.193,	19.9679
120.526,	22.4348
120.859,	29.6692
121.192,	34.0814
121.525,	35.179
121.858,	34.3728
122.191,	33.2685
122.524,	33.5455
122.857,	31.7989
123.19,	26.5464
123.523,	21.9438
123.856,	18.9953
124.188,	16.8364
124.521,	18.3614
124.854,	23.9715
125.187,	29.6373
125.52,	31.4962
125.853,	27.8617
126.186,	21.4414
126.519,	17.7036
126.852,	17.2897
127.185,	17.0005
127.518,	15.386
127.851,	13.5499
128.184,	13.6378
128.517,	17.1391
128.85,	22.1248
129.183,	23.2575
129.516,	19.4127
129.849,	13.9822
130.181,	10.4296
130.514,	10.8565
130.847,	15.6945
131.18,	23.0668
131.513,	29.6062
131.846,	30.7727
132.179,	24.3871
132.512,	14.7592
132.845,	8.42023
133.178,	6.77413
133.511,	9.46344
133.844,	15.1569
134.177,	20.0407
134.51,	24.2617
134.843,	28.6277
135.176,	31.4935
135.509,	31.5604
135.842,	26.2307
136.174,	18.3443
136.507,	14.9613
136.84,	23.7566
137.173,	42.4918
137.506,	54.961
137.839,	55.7461
138.172,	50.7479
138.505,	44.7872
138.838,	43.3201
139.171,	41.0891
139.504,	33.7736
139.837,	28.1962
140.17,	26.8055
140.503,	33.5905
140.836,	46.7788
141.169,	54.7382
141.502,	54.8022
141.835,	50.3559
142.167,	50.5974
142.5,	58.4474
142.833,	65.0844
143.166,	65.3998
143.499,	59.7324
143.832,	49.0578
144.165,	40.1234
144.498,	37.2537
144.831,	37.1185
145.164,	35.4125
145.497,	29.5778
145.83,	25.4144
146.163,	28.6716
146.496,	35.6689
146.829,	37.6808
147.162,	33.4133
147.495,	25.7522
147.828,	19.1246
148.16,	18.4621
148.493,	22.4665
148.826,	25.684
149.159,	26.2742
149.492,	25.1063
149.825,	23.4772
150.158,	23.4612
150.491,	24.1234
150.824,	23.3297
151.157,	21.089
151.49,	19.4291
151.823,	21.0864
152.156,	26.3487
152.489,	31.2259
152.822,	30.5125
153.155,	25.3132
153.488,	21.0119
153.821,	20.1506
154.153,	23.8092
154.486,	30.6237
154.819,	36.7448
155.152,	40.4564
155.485,	40.3379
155.818,	35.5821
156.151,	29.153
156.484,	23.259
156.817,	20.179
157.15,	22.3637
157.483,	26.6742
157.816,	27.9591
158.149,	24.6098
158.482,	18.3269
158.815,	13.9019
159.148,	13.347
159.481,	14.3112
159.814,	15.1434
160.146,	14.9863
160.479,	15.6329
160.812,	19.0396
161.145,	22.4471
161.478,	23.4923
161.811,	25.7094
162.144,	31.7245
162.477,	39.0258
162.81,	43.3669
163.143,	42.4427
163.476,	37.168
163.809,	34.5788
164.142,	36.9887
164.475,	38.9395
164.808,	37.452
165.141,	31.2382
165.474,	23.0071
165.807,	19.7735
166.14,	21.9027
166.472,	25.6397
166.805,	28.6653
167.138,	28.1586
167.471,	23.797
167.804,	18.8999
168.137,	16.4573
168.47,	15.8699
168.803,	15.429
169.136,	14.2158
169.469,	14.0431
169.802,	17.6093
170.135,	23.8759
170.468,	28.7268
170.801,	29.8264
171.134,	26.2912
171.467,	19.8
171.8,	13.913
172.133,	11.0064
172.465,	11.17
172.798,	13.2321
173.131,	14.9561
173.464,	16.5424
173.797,	19.8988
174.13,	22.9347
174.463,	23.1756
174.796,	21.5515
175.129,	20.1144
175.462,	21.584
175.795,	24.4991
176.128,	24.4385
176.461,	23.4454
176.794,	25.4374
177.127,	28.9131
177.46,	29.8079
177.793,	25.3246
178.126,	18.3407
178.458,	14.1626
178.791,	12.7141
179.124,	12.3066
179.457,	12.2999
179.79,	14.0837
180.123,	19.7712
180.456,	25.8197
180.789,	28.8031
181.122,	29.497
181.455,	28.5319
181.788,	27.5586
182.121,	25.8843
182.454,	20.7945
182.787,	14.6678
183.12,	13.0197
183.453,	16.299
183.786,	20.6442
184.119,	23.076
184.451,	22.8796
184.784,	21.0899
185.117,	18.8612
185.45,	15.5321
185.783,	13.1568
186.116,	15.1826
186.449,	19.2667
186.782,	20.7841
187.115,	19.5105
187.448,	18.2607
187.781,	18.3312
188.114,	19.5684
188.447,	19.6932
188.78,	17.5305
189.113,	17.1233
189.446,	19.9119
189.779,	23.1481
190.112,	24.4846
190.444,	21.9092
190.777,	17.7635
191.11,	15.8966
191.443,	15.8565
191.776,	19.355
192.109,	26.4708
