t	etaU
180.556	0.0219329
181.111	0.0976605
181.667	0.122208
182.222	0.57702
182.778	0.361515
183.333	0.101052
183.889	1.30529
184.444	0.962649
185	1.01475
185.556	0.00297189
186.111	0.51565
186.667	0.812587
187.222	0.0824254
187.778	0.0615681
188.333	0.353438
188.889	0.219541
189.444	0.0159542
190	0.185922
190.556	0.334662
191.111	0.071084
191.667	0.393038
192.222	0.82553
192.778	0.499335
193.333	0.535709
193.889	0.287489
194.444	0.77918
195	0.463452
195.556	0.150831
196.111	0.310377
196.667	0.739443
197.222	0.18204
197.778	0.29516
198.333	0.134998
198.889	0.540294
199.444	0.355483
200	0.624422
200.556	0.417673
201.111	0.46722
201.667	0.322432
202.222	0.453678
202.778	0.196348
203.333	0.238087
203.889	0.158833
204.444	0.0680786
205	0.552569
205.556	0.140624
206.111	0.139888
206.667	0.25434
207.222	0.822807
207.778	0.68111
208.333	0.457477
208.889	0.0201754
209.444	0.242471
210	0.799426
210.556	0.0310361
211.111	0.159183
211.667	0.0529086
212.222	0.105864
212.778	0.233638
213.333	0.85659
213.889	0.328391
214.444	0.42412
215	0.366037
215.556	0.426527
216.111	0.296554
216.667	0.450043
217.222	0.509363
217.778	0.161062
218.333	0.0043107
218.889	0.0316385
219.444	0.280343
220	0.00503203
220.556	0.363324
221.111	0.449973
221.667	0.13685
222.222	0.379204
222.778	0.419169
223.333	0.524634
223.889	0.633059
224.444	0.713323
225	0.443733
225.556	0.291587
226.111	0.12205
226.667	0.533483
227.222	0.173686
227.778	0.519308
228.333	0.0805384
228.889	0.296624
229.444	0.371512
230	0.089499
230.556	0.277622
231.111	0.244003
231.667	0.110706
232.222	0.214681
232.778	0.540062
233.333	0.1028
233.889	0.451295
234.444	0.490959
235	0.150474
235.556	0.103741
236.111	0.171898
236.667	0.254131
237.222	0.307689
237.778	0.209757
238.333	0.307002
238.889	0.121088
239.444	0.691518
240	0.0165275
240.556	0.195566
241.111	0.3869
241.667	0.661053
242.222	0.0120145
242.778	0.237794
243.333	0.0778599
243.889	0.0614288
244.444	0.0972261
245	0.0956824
245.556	0.083956
246.111	0.0123289
246.667	0.330271
247.222	0.305891
247.778	0.171182
248.333	0.136483
248.889	0.292031
249.444	0.129681
250	0.464236
250.556	0.135451
251.111	0.102127
251.667	0.00671784
252.222	0.0213103
252.778	0.531415
253.333	0.225547
253.889	0.186999
254.444	0.146869
255	0.297825
255.556	0.0164257
256.111	0.00054634
256.667	0.534386
257.222	0.199865
257.778	0.26185
258.333	0.0952893
258.889	0.0464146
259.444	0.0384364
260	0.282649
260.556	0.231034
261.111	0.406471
261.667	0.494937
262.222	0.0723844
262.778	0.215524
263.333	0.0185411
263.889	0.319571
264.444	0.432688
265	0.0333978
265.556	0.0633047
266.111	0.00973193
266.667	0.0652007
267.222	0.0640508
267.778	0.314798
268.333	0.113315
268.889	0.174985
269.444	0.330403
270	0.0441276
270.556	0.793555
271.111	0.256501
271.667	0.119789
272.222	0.054684
272.778	0.124636
273.333	0.00914638
273.889	0.330371
274.444	0.147989
275	0.0411067
275.556	0.320507
276.111	0.0297073
276.667	0.0118993
277.222	0.260457
277.778	0.45455
278.333	0.115224
278.889	0.211228
279.444	0.0889425
280	0.207615
280.556	0.221269
281.111	0.272615
281.667	0.0157342
282.222	0.00649732
282.778	0.118746
283.333	0.164989
283.889	0.0247013
284.444	0.0660895
285	0.070521
285.556	0.037936
286.111	0.14
286.667	0.0148815
287.222	0.0128023
287.778	0.0140926
288.333	0.0285436
288.889	0.200487
289.444	0.295202
290	0.0533029
290.556	0.148334
291.111	0.0447176
291.667	0.343963
292.222	0.0624502
292.778	0.342453
293.333	0.0613995
293.889	0.280415
294.444	0.00422847
295	0.0900692
295.556	0.155104
296.111	0.235347
296.667	0.181693
297.222	0.238228
297.778	0.295253
298.333	0.102936
298.889	0.152499
299.444	0.0141893
300	0.037941
300.556	0.2186
301.111	0.0420383
301.667	0.159989
302.222	0.289211
302.778	0.0738008
303.333	0.14306
303.889	0.00374319
304.444	0.0770401
305	0.0326402
305.556	0.107879
306.111	0.150226
306.667	0.24633
307.222	0.121476
307.778	0.0399325
308.333	0.205321
308.889	0.0267304
309.444	0.106572
310	0.124121
310.556	0.263185
311.111	0.035627
311.667	0.0524166
312.222	0.082369
312.778	0.111667
313.333	0.113858
313.889	0.0183499
314.444	0.0427121
315	0.0979309
315.556	0.0559944
316.111	0.0250989
316.667	0.08939
317.222	0.0660531
317.778	0.148415
318.333	0.116943
318.889	0.0634019
319.444	0.0653638
320	0.309678
320.556	0.0507552
321.111	0.00804482
321.667	0.029874
322.222	0.169594
322.778	0.0516122
323.333	0.0859837
323.889	0.0251017
324.444	0.0441711
325	0.0032186
325.556	0.132681
326.111	0.0244118
326.667	0.0237579
327.222	0.163926
327.778	0.0662956
328.333	0.0603308
328.889	0.0778542
329.444	0.27115
330	0.0592103
330.556	0.145852
331.111	0.117977
331.667	0.0596862
332.222	0.0364068
332.778	0.0976842
333.333	0.167227
333.889	0.141344
334.444	0.17914
335	0.111367
335.556	0.061349
336.111	0.0747317
336.667	0.185274
337.222	0.041192
337.778	0.0396159
338.333	0.169104
338.889	0.0676085
339.444	0.0167707
340	0.129834
340.556	0.0179471
341.111	0.0521016
341.667	0.0118645
342.222	0.0676595
342.778	0.0915499
343.333	0.0115979
343.889	0.0464908
344.444	0.10511
345	0.118874
345.556	0.029311
346.111	0.0303603
346.667	0.129115
347.222	0.0092385
347.778	0.157449
348.333	0.0105469
348.889	0.0389727
349.444	0.0650029
350	0.244821
350.556	0.0238178
351.111	0.0217831
351.667	0.179309
352.222	0.0201663
352.778	0.02054
353.333	0.0537683
353.889	0.06061
354.444	0.0117942
355	0.0602696
355.556	0.149078
356.111	0.0700456
356.667	0.0406384
357.222	0.0892969
357.778	0.0229388
358.333	0.023789
358.889	0.0894031
359.444	0.00969585
360	0.0318911
360.556	0.00915752
361.111	0.0211288
361.667	0.0147027
362.222	0.0813277
362.778	0.013305
363.333	0.116191
363.889	0.0552642
364.444	0.107196
365	0.116675
365.556	0.0145783
366.111	0.00625119
366.667	0.0453681
367.222	0.0578415
367.778	0.154731
368.333	0.0274895
368.889	0.0387292
369.444	0.0990775
370	0.031918
370.556	0.0650721
371.111	0.111128
371.667	0.00760227
372.222	0.0359488
372.778	0.0759943
373.333	0.0422721
373.889	0.0321048
374.444	0.0880319
375	0.0925333
375.556	0.0483666
376.111	0.0515143
376.667	0.0237473
377.222	0.0191094
377.778	0.105233
378.333	0.032265
378.889	0.0170375
379.444	0.00540344
380	0.0510527
380.556	0.049837
381.111	4.0115e-05
381.667	0.0157154
382.222	0.057556
382.778	0.0276094
383.333	0.0290269
383.889	0.121542
384.444	0.0754746
385	0.0189183
385.556	0.112859
386.111	0.0500042
386.667	0.0426589
387.222	0.107498
387.778	0.0558527
388.333	0.0251849
388.889	0.00211604
389.444	0.0811492
390	0.0523017
390.556	0.0119957
391.111	0.0489373
391.667	0.0319664
392.222	0.0183307
392.778	0.0175546
393.333	0.0315323
393.889	0.00177277
394.444	0.00610054
395	0.060814
395.556	0.00733936
396.111	0.0537234
396.667	0.102731
397.222	0.0404974
397.778	0.0842989
398.333	0.0212615
398.889	0.0412764
399.444	0.00727081
400	0.0186626
400.556	0.0176126
401.111	0.0396895
401.667	0.00175161
402.222	0.0574658
402.778	0.013954
403.333	0.0116842
403.889	0.0814178
404.444	0.0565507
405	0.0160086
405.556	0.00473521
406.111	0.0538077
406.667	0.0706026
407.222	0.0197441
407.778	0.098597
408.333	0.0441269
408.889	0.0173175
409.444	0.0315473
410	0.064475
410.556	0.0352516
411.111	0.0405132
411.667	0.123556
412.222	0.0168707
412.778	0.0206041
413.333	0.00831401
413.889	0.070928
414.444	0.0990339
415	0.0517888
415.556	0.043226
416.111	0.06043
416.667	0.0280016
417.222	0.0501963
417.778	0.0954451
418.333	0.0292892
418.889	0.0591475
419.444	0.0144118
420	0.0320234
420.556	0.0139253
421.111	0.0673223
421.667	0.00362019
422.222	0.0617744
422.778	9.25223e-05
423.333	0.0619648
423.889	0.0273303
424.444	0.0051686
425	0.033173
425.556	0.0571521
426.111	0.0240394
426.667	0.020218
427.222	0.0198612
427.778	0.00977082
428.333	0.0540344
428.889	0.0340152
429.444	0.0140859
430	0.00296419
430.556	0.0354161
431.111	0.0515207
431.667	0.0531021
432.222	0.0131903
432.778	0.083178
433.333	0.0443237
433.889	0.0565104
434.444	0.0412421
435	0.0162922
435.556	0.0398037
436.111	0.0444582
436.667	0.0106617
437.222	0.0436663
437.778	0.0169316
438.333	0.0311914
438.889	0.0423487
439.444	0.0434973
440	0.0291325
440.556	0.0144547
441.111	0.0753544
441.667	0.0327541
442.222	0.0636033
442.778	0.0621191
443.333	0.0791239
443.889	0.00685236
444.444	0.0110271
445	0.00251362
445.556	0.0751154
446.111	0.0314057
446.667	0.0669876
447.222	0.0683682
447.778	0.0475483
448.333	0.0208602
448.889	0.00368905
449.444	0.0521817
450	0.0193584
450.556	0.0534576
451.111	0.0333814
451.667	0.015019
452.222	0.0830735
452.778	0.0267913
453.333	0.0296287
453.889	0.0129942
454.444	0.0537535
455	0.0273978
455.556	0.0151348
456.111	0.0114213
456.667	0.00135466
457.222	0.0291391
457.778	0.02335
458.333	0.0213181
458.889	0.0252235
459.444	0.0197787
460	0.00581542
460.556	0.0435504
461.111	0.0105669
461.667	0.0078218
462.222	0.00304595
462.778	0.0321339
463.333	0.0141303
463.889	0.0126913
464.444	0.00627897
465	0.0280786
465.556	0.0257018
466.111	0.0248215
466.667	0.0507273
467.222	0.0681907
467.778	0.0015133
468.333	0.0474099
468.889	0.0312783
469.444	0.0199102
470	0.0336608
470.556	0.0333461
471.111	0.0164828
471.667	0.00301946
472.222	0.0870604
472.778	0.00861071
473.333	0.00247743
473.889	0.0137978
474.444	0.0536834
475	0.0206363
475.556	0.0279963
476.111	0.033679
476.667	0.0134009
477.222	0.0568938
477.778	0.0852613
478.333	0.0301517
478.889	0.0327656
479.444	0.0489037
480	0.0142973
480.556	0.00785024
481.111	0.0280006
481.667	0.0824874
482.222	0.0101785
482.778	0.00658372
483.333	0.0291965
483.889	0.0104409
484.444	0.0207174
485	0.0718807
485.556	0.0625568
486.111	0.0467764
486.667	0.0458354
487.222	0.00544224
487.778	0.00332679
488.333	0.0318549
488.889	0.00241504
489.444	0.0479332
490	0.00971584
490.556	0.0209799
491.111	0.0277807
491.667	0.01971
492.222	0.0348429
492.778	0.0145747
493.333	0.00341926
493.889	0.0318014
494.444	0.00533901
495	0.0397722
495.556	0.0205731
496.111	0.00320157
496.667	0.027296
497.222	0.00546176
497.778	0.0112782
498.333	0.00518026
498.889	0.0231661
499.444	0.0312866
500	0.0246138
500.556	0.0167962
501.111	0.0143942
501.667	0.0230147
502.222	0.013527
502.778	0.00206093
503.333	0.0297196
503.889	0.00781185
504.444	0.0174373
505	0.023432
505.556	0.0547028
506.111	0.0232754
506.667	0.0350748
507.222	0.0298687
507.778	0.00538966
508.333	0.0327623
508.889	0.0313326
509.444	0.0305749
510	0.01514
510.556	0.0309089
511.111	0.0489433
511.667	0.0351402
512.222	0.0319459
512.778	0.0219574
513.333	0.0445303
513.889	0.0170153
514.444	0.053006
515	0.00740224
515.556	0.00619866
516.111	0.0280615
516.667	0.0207375
517.222	0.020957
517.778	0.0303592
518.333	0.010873
518.889	0.0302185
519.444	0.00569432
520	0.00349241
520.556	0.0210475
521.111	0.00240777
521.667	0.0367854
522.222	0.00767889
522.778	0.00593816
523.333	0.0351212
523.889	0.0136041
524.444	0.0433757
525	0.0168118
525.556	0.00174588
526.111	0.00458009
526.667	0.00792924
527.222	0.0240502
527.778	0.00969972
528.333	0.00311739
528.889	0.0127114
529.444	0.0162873
530	0.00391809
530.556	0.0154003
531.111	0.0247879
531.667	0.000283395
532.222	0.0432786
532.778	0.0102625
533.333	0.0272995
533.889	0.00286072
534.444	0.0321215
535	0.00515732
535.556	0.0448723
536.111	0.0277767
536.667	0.0183063
537.222	0.00912775
537.778	0.0281873
538.333	0.0466466
538.889	0.0320011
539.444	0.0389617
540	0.0247286
540.556	0.0368229
541.111	0.0054719
541.667	0.00955435
542.222	0.0219076
542.778	0.0108722
543.333	0.0507232
543.889	0.0122018
544.444	0.00377111
545	0.0135536
545.556	0.0557675
546.111	0.0100807
546.667	0.034184
547.222	0.0278214
547.778	0.0416015
548.333	0.00470604
548.889	0.0292213
549.444	0.00043685
550	0.0228603
550.556	0.0398644
551.111	0.0248291
551.667	0.0243417
552.222	0.00418535
552.778	0.00519098
553.333	0.0305219
553.889	0.00344207
554.444	0.000126404
555	0.02925
555.556	0.0328157
556.111	0.00249896
556.667	0.0044429
557.222	0.00188981
557.778	0.00503915
558.333	0.00630762
558.889	0.00765032
559.444	0.0413135
560	0.0151175
560.556	0.00194673
561.111	0.0113786
561.667	0.0135589
562.222	0.00125413
562.778	0.00300619
563.333	0.0459769
563.889	0.0175608
564.444	0.000163918
565	0.0290119
565.556	0.00558244
566.111	0.0205994
566.667	0.0213041
567.222	0.0222044
567.778	0.0117913
568.333	0.0227654
568.889	0.00239486
569.444	0.00802169
570	0.0118845
570.556	0.0377205
571.111	0.0222984
571.667	0.00460413
572.222	0.0151461
572.778	0.00759021
573.333	0.0119698
573.889	0.0167074
574.444	0.0401358
575	0.0327728
575.556	0.000291694
576.111	0.000535682
576.667	0.0205149
577.222	0.0208038
577.778	0.000786532
578.333	0.032748
578.889	0.00767613
579.444	0.0336758
580	0.0256365
580.556	0.036275
581.111	0.0229271
581.667	0.0169744
582.222	0.010806
582.778	0.0177091
583.333	0.0107013
583.889	0.00509558
584.444	0.048786
585	0.00438251
585.556	0.0417398
586.111	0.0274609
586.667	0.044465
587.222	0.00903376
587.778	0.0143274
588.333	0.0126667
588.889	0.016155
589.444	0.0312339
590	0.0315482
590.556	0.0062951
591.111	0.0186149
591.667	0.0458733
592.222	0.0163557
592.778	0.0161308
593.333	0.0196974
593.889	0.022951
594.444	0.00248876
595	0.00734727
595.556	0.0188173
596.111	0.0162655
596.667	0.0206033
597.222	0.00892041
597.778	0.0375265
598.333	0.0146662
598.889	0.00595596
599.444	0.0191507
600	0.0138253
600.556	0.0122293
601.111	0.00668629
601.667	0.0049643
602.222	0.0250639
602.778	0.0123086
603.333	0.0172044
603.889	0.0201836
604.444	0.0192039
605	0.0280876
605.556	0.0298676
606.111	0.0261273
606.667	0.00402092
607.222	0.0102785
607.778	0.00747949
608.333	0.019581
608.889	0.00768963
609.444	0.0446042
610	0.0298849
610.556	0.000567857
611.111	0.00714619
611.667	0.0214736
612.222	0.0168319
612.778	0.0133628
613.333	0.0412505
613.889	0.0158276
614.444	0.0068528
615	0.0196078
615.556	0.0255298
616.111	0.0209179
616.667	0.0399197
617.222	0.0404078
617.778	0.016358
618.333	0.00893351
618.889	0.0280843
619.444	0.0100129
620	0.00521394
620.556	0.0475121
621.111	0.0420151
621.667	0.000844627
622.222	0.000292238
622.778	0.0220297
623.333	0.0314448
623.889	0.0263336
624.444	0.0194817
625	0.0222376
625.556	0.00309253
626.111	0.0214514
626.667	0.019673
627.222	0.00799295
627.778	0.00625328
628.333	0.0315656
628.889	0.00816363
629.444	0.0203755
630	0.006604
630.556	0.0109481
631.111	0.00208194
631.667	0.00522862
632.222	0.0272596
632.778	0.000298758
633.333	0.02296
633.889	0.0146856
634.444	0.0166149
635	0.0131428
635.556	0.00370209
636.111	0.0118316
636.667	0.0224482
637.222	0.038854
637.778	0.0114199
638.333	0.0207897
638.889	0.0251868
639.444	0.00701457
640	0.0138701
640.556	0.0342148
641.111	0.0379794
641.667	0.0051419
642.222	0.0203668
642.778	0.0194801
643.333	0.0247009
643.889	0.0303302
644.444	0.0519175
645	0.0234452
645.556	0.00922667
646.111	0.0249166
646.667	0.0155144
647.222	0.00516052
647.778	0.0250364
648.333	0.0401313
648.889	0.0079471
649.444	0.0196597
650	0.0290194
650.556	0.0165373
651.111	0.00287272
651.667	0.0386963
652.222	0.035718
652.778	0.00154709
653.333	0.0261268
653.889	0.0119358
654.444	0.0162354
655	0.00678493
655.556	0.0423467
656.111	0.0200578
656.667	0.00131747
657.222	0.016324
657.778	0.00475378
658.333	0.00410819
658.889	0.0104039
659.444	0.0385562
660	0.0146831
660.556	0.00382597
661.111	0.00295407
661.667	0.0210999
662.222	0.00902339
662.778	0.00662406
663.333	0.0176118
663.889	0.022072
664.444	0.00227408
665	0.0121682
665.556	0.00736989
666.111	0.0226257
666.667	0.00322494
667.222	0.0218718
667.778	0.0185809
668.333	0.0300753
668.889	0.000737311
669.444	0.0194082
670	0.0142412
670.556	0.0055386
671.111	0.026442
671.667	0.0340335
672.222	0.0326498
672.778	0.00389969
673.333	0.0349201
673.889	0.0197347
674.444	0.01529
675	0.0184834
675.556	0.0426659
676.111	0.0113183
676.667	0.0105215
677.222	0.0314598
677.778	0.0146082
678.333	0.0105574
678.889	0.0324055
679.444	0.0195694
680	0.0325127
680.556	0.0356483
681.111	0.0122956
681.667	0.00311016
682.222	0.0159727
682.778	0.0301574
683.333	0.0296444
683.889	0.00361754
684.444	0.0206116
685	0.0229336
685.556	0.0148637
686.111	0.00662109
686.667	0.024211
687.222	0.0285514
687.778	0.00746256
688.333	0.0179243
688.889	0.0118747
689.444	0.0125881
690	0.0125144
690.556	0.018704
691.111	0.0243319
691.667	0.000337612
692.222	0.00643453
692.778	0.00779864
693.333	0.0118186
693.889	0.0162067
694.444	0.018098
695	0.0161089
695.556	0.00573042
696.111	0.0022859
696.667	0.00874721
697.222	0.00886388
697.778	0.00137264
698.333	0.0390053
698.889	0.0235352
699.444	0.0107347
700	0.00462437
700.556	0.0232185
701.111	0.0152771
701.667	0.0107035
702.222	0.0375267
702.778	0.0248949
703.333	0.00327668
703.889	0.00529894
704.444	0.0239862
705	0.010686
705.556	0.0258408
706.111	0.0297021
706.667	0.0122216
707.222	0.00152774
707.778	0.0165695
708.333	0.0151354
708.889	0.00403838
709.444	0.021546
710	0.0315621
710.556	0.00602657
711.111	0.00234545
711.667	0.0169185
712.222	0.0290063
712.778	0.00744741
713.333	0.013977
713.889	0.0233034
714.444	0.0245486
715	0.00736066
715.556	0.00992235
716.111	0.0197836
716.667	0.00142099
717.222	0.0232036
717.778	0.0165557
718.333	0.0169357
718.889	0.00612665
719.444	0.0239355
720	0.00271146
720.556	0.00231782
721.111	0.0136855
721.667	0.018302
722.222	0.022282
722.778	0.00759756
723.333	0.015434
723.889	0.0189015
724.444	0.0111375
725	0.000811888
725.556	0.0330176
726.111	0.0238838
726.667	0.00157629
727.222	0.0218776
727.778	0.0181744
728.333	0.00321246
728.889	0.0152783
729.444	0.029108
730	0.0336234
730.556	0.00535009
731.111	0.0224814
731.667	0.0127756
732.222	0.00127945
732.778	0.0255041
733.333	0.0376481
733.889	0.0155914
734.444	0.00672438
735	0.0254344
735.556	0.0125075
736.111	0.0038529
736.667	0.0247384
737.222	0.0357298
737.778	0.00946459
738.333	0.0202235
738.889	0.0156515
739.444	0.0101722
740	0.00508262
740.556	0.0223581
741.111	0.0252772
741.667	0.0014922
742.222	0.00928095
742.778	0.00540691
743.333	0.0148521
743.889	0.000746789
744.444	0.0251145
745	0.0170581
745.556	0.00970018
746.111	0.00639236
746.667	0.0148547
747.222	0.0116775
747.778	0.000953416
748.333	0.0240656
748.889	0.0294528
749.444	0.00834159
750	0.0099862
750.556	0.0165429
751.111	0.0274369
751.667	0.00467422
752.222	0.0172748
752.778	0.029804
753.333	0.0143101
753.889	0.00228558
754.444	0.0145331
755	0.0252776
755.556	0.00758185
756.111	0.0270194
756.667	0.0267637
757.222	0.023887
757.778	0.0088087
758.333	0.032869
758.889	0.0152733
759.444	0.0102494
760	0.0359506
760.556	0.0325334
761.111	0.0148797
761.667	0.00874159
762.222	0.0369516
762.778	0.0136516
763.333	0.0185437
763.889	0.0268848
764.444	0.03287
765	0.00733271
765.556	0.0198636
766.111	0.0184644
766.667	0.00683079
767.222	0.0220947
767.778	0.025792
768.333	0.0207475
768.889	0.0151444
769.444	0.0198543
770	0.0108268
770.556	0.00199165
771.111	0.00852863
771.667	0.0241325
772.222	0.0220247
772.778	0.00626326
773.333	0.00930852
773.889	0.0135658
774.444	0.00479613
775	0.00213768
775.556	0.012643
776.111	0.0261934
776.667	0.00335053
777.222	0.00396625
777.778	0.00803928
778.333	0.0151377
778.889	0.00424949
779.444	0.0206996
780	0.0315397
780.556	0.0133897
781.111	0.00541665
781.667	0.0146111
782.222	0.0223063
782.778	0.00473954
783.333	0.0346183
783.889	0.0305371
784.444	0.0178154
785	0.00900503
785.556	0.0242284
786.111	0.0224082
786.667	0.00968703
787.222	0.0362317
787.778	0.0336014
788.333	0.00198942
788.889	0.00922104
789.444	0.0271499
790	0.0145932
790.556	0.023874
791.111	0.0361379
791.667	0.0289464
792.222	0.00147324
792.778	0.0161437
793.333	0.0203085
793.889	0.00647099
794.444	0.0272699
795	0.0307643
795.556	0.0171501
796.111	0.00416828
796.667	0.016255
797.222	0.0194792
797.778	0.00280826
798.333	0.016817
798.889	0.0277473
799.444	0.011942
800	0.00475922
800.556	0.0081874
801.111	0.0213957
801.667	0.00423738
802.222	0.00880856
802.778	0.0158293
803.333	0.0242422
803.889	0.00622601
804.444	0.00600063
805	0.0170567
805.556	0.00805405
806.111	0.0117952
806.667	0.0192811
807.222	0.0254121
807.778	0.0138933
808.333	0.0214185
808.889	0.0173791
809.444	0.00903873
810	0.0035403
810.556	0.0260558
811.111	0.0335958
811.667	0.00906627
812.222	0.0167179
812.778	0.0245163
813.333	0.00477459
813.889	0.0113172
814.444	0.0342537
815	0.0342346
815.556	0.00280496
816.111	0.0169274
816.667	0.0240262
817.222	0.0112318
