t	etaU
159.444	0.440206
160	0.201707
160.556	0.403921
161.111	0.341024
161.667	0.0618773
162.222	1.4232
162.778	0.234865
163.333	1.3605
163.889	0.0259587
164.444	1.42757
165	0.939519
165.556	0.955125
166.111	0.872833
166.667	0.615452
167.222	0.0314126
167.778	1.66645
168.333	0.341974
168.889	0.136579
169.444	0.564492
170	0.470397
170.556	0.409076
171.111	0.519103
171.667	0.358731
172.222	1.1418
172.778	0.653091
173.333	0.462633
173.889	0.246815
174.444	0.347416
175	0.61552
175.556	1.39806
176.111	0.578602
176.667	0.722433
177.222	0.617379
177.778	0.701152
178.333	0.318749
178.889	0.413984
179.444	0.393243
180	0.0259462
180.556	1.59793
181.111	1.40185
181.667	0.742872
182.222	0.20273
182.778	0.0300219
183.333	1.33489
183.889	0.417215
184.444	0.127147
185	0.426857
185.556	0.646655
186.111	0.386104
186.667	0.369195
187.222	1.01292
187.778	0.0187497
188.333	0.265728
188.889	0.0930206
189.444	0.163276
190	0.742191
190.556	1.49846
191.111	0.103371
191.667	0.000659493
192.222	0.0410351
192.778	0.605626
193.333	0.0966306
193.889	0.0129536
194.444	0.346937
195	0.214519
195.556	1.59097
196.111	0.36845
196.667	0.010475
197.222	0.606628
197.778	0.152837
198.333	0.621593
198.889	0.555898
199.444	0.992835
200	0.485434
200.556	0.507964
201.111	0.333532
201.667	1.193
202.222	1.31734
202.778	0.133368
203.333	0.649964
203.889	0.0468217
204.444	1.5946
205	0.812056
205.556	0.253967
206.111	1.06465
206.667	0.651735
207.222	0.46007
207.778	0.238427
208.333	0.0226663
208.889	0.345102
209.444	0.885465
210	0.455661
210.556	0.665611
211.111	0.116409
211.667	0.410141
212.222	0.0466217
212.778	0.394326
213.333	0.0798235
213.889	0.458805
214.444	0.6293
215	0.658417
215.556	0.0228883
216.111	1.26499
216.667	0.521094
217.222	0.273166
217.778	0.982127
218.333	0.231063
218.889	0.481391
219.444	0.58072
220	0.556247
220.556	0.278345
221.111	0.394992
221.667	0.078313
222.222	0.00259762
222.778	1.04917
223.333	0.886149
223.889	0.303465
224.444	0.0749472
225	0.0443465
225.556	0.12798
226.111	0.303616
226.667	0.168383
227.222	0.444581
227.778	0.264928
228.333	0.117843
228.889	0.404772
229.444	0.473201
230	1.24919
230.556	1.34066
231.111	0.178029
231.667	0.484181
232.222	0.31707
232.778	0.644668
233.333	0.271428
233.889	0.209035
234.444	0.125388
235	0.616979
235.556	0.592186
236.111	0.140975
236.667	0.288155
237.222	0.021767
237.778	0.703605
238.333	0.64914
238.889	0.213439
239.444	0.162625
240	0.422309
240.556	0.0375094
241.111	0.247711
241.667	0.298395
242.222	0.279765
242.778	0.0476645
243.333	0.423788
243.889	0.115718
244.444	0.287275
245	0.686774
245.556	1.05074
246.111	0.428705
246.667	0.91245
247.222	0.0537034
247.778	0.254234
248.333	0.530506
248.889	0.203965
249.444	0.407927
250	0.7845
250.556	0.670471
251.111	0.0251832
251.667	0.223732
252.222	0.900795
252.778	0.247796
253.333	0.516463
253.889	0.336146
254.444	0.178142
255	0.244401
255.556	0.235046
256.111	0.426782
256.667	0.782965
257.222	0.566748
257.778	0.0952495
258.333	0.331259
258.889	0.298564
259.444	0.123157
260	0.386875
260.556	0.00517499
261.111	0.480251
261.667	0.0358894
262.222	0.439757
262.778	0.0449217
263.333	0.1136
263.889	0.445902
264.444	0.597656
265	0.0154957
265.556	0.0715554
266.111	0.404526
266.667	0.23071
267.222	0.235056
267.778	0.671791
268.333	0.774407
268.889	0.428258
269.444	0.131179
270	0.118025
270.556	0.377235
271.111	0.13604
271.667	0.34072
272.222	0.442156
272.778	0.0786237
273.333	0.0232786
273.889	0.0715414
274.444	0.26985
275	0.298835
275.556	0.407069
276.111	0.192056
276.667	0.219907
277.222	0.188811
277.778	0.634805
278.333	0.471639
278.889	0.277382
279.444	0.244839
280	0.10417
280.556	0.322983
281.111	0.068055
281.667	0.180208
282.222	0.176133
282.778	0.299418
283.333	0.0365151
283.889	0.372958
284.444	0.196377
285	0.182774
285.556	0.0738507
286.111	0.0558069
286.667	0.0723054
287.222	0.23176
287.778	0.303825
288.333	0.120755
288.889	0.175019
289.444	0.333187
290	0.272716
290.556	0.235023
291.111	0.372777
291.667	0.190423
292.222	0.257347
292.778	0.136659
293.333	0.279609
293.889	0.453423
294.444	0.150101
295	0.0353253
295.556	0.233033
296.111	0.243479
296.667	0.100523
297.222	0.402288
297.778	0.231049
298.333	0.309951
298.889	0.129848
299.444	0.101552
300	0.460338
300.556	0.159232
301.111	0.0121046
301.667	0.0795466
302.222	0.244915
302.778	0.188019
303.333	0.343341
303.889	0.0790137
304.444	0.107219
305	0.33863
305.556	0.0441808
306.111	0.0539613
306.667	0.351381
307.222	0.290592
307.778	0.145245
308.333	0.105166
308.889	0.0855105
309.444	0.344587
310	0.0196273
310.556	0.14535
311.111	0.169455
311.667	0.267008
312.222	0.045339
312.778	0.0317591
313.333	0.0545742
313.889	0.341247
314.444	0.223319
315	0.0346935
315.556	0.143805
316.111	0.103006
316.667	0.109826
317.222	0.163826
317.778	0.258107
318.333	0.149603
318.889	0.228126
319.444	0.134213
320	0.0931906
320.556	0.0153265
321.111	0.123484
321.667	0.235439
322.222	0.0113313
322.778	0.175723
323.333	0.141715
323.889	0.0370728
324.444	0.102666
325	0.219457
325.556	0.0652341
326.111	0.253377
326.667	0.047465
327.222	0.0855973
327.778	0.0912061
328.333	0.164151
328.889	0.0134449
329.444	0.18444
330	0.0972157
330.556	0.00554104
331.111	0.144278
331.667	0.0359411
332.222	0.213722
332.778	0.0890367
333.333	0.215348
333.889	0.274179
334.444	0.211529
335	0.0232089
335.556	0.020387
336.111	0.184899
336.667	0.383447
337.222	0.0411081
337.778	0.0808618
338.333	0.043722
338.889	0.166041
339.444	0.204874
340	0.021669
340.556	0.128542
341.111	0.0435399
341.667	0.0274525
342.222	0.101204
342.778	0.0905955
343.333	0.177409
343.889	0.0749413
344.444	0.0212577
345	0.269087
345.556	0.0358144
346.111	0.0302506
346.667	0.0452696
347.222	0.132234
347.778	0.108264
348.333	0.144573
348.889	0.142743
349.444	0.127011
350	0.000407242
350.556	0.0615928
351.111	0.165928
351.667	0.0344475
352.222	0.0855717
352.778	0.131385
353.333	0.0822667
353.889	0.116962
354.444	0.257703
355	0.0287546
355.556	0.238568
356.111	0.18163
356.667	0.05708
357.222	0.103875
357.778	0.147041
358.333	0.101519
358.889	0.024389
359.444	0.075893
360	0.101006
360.556	0.343542
361.111	0.013331
361.667	0.0616833
362.222	0.00964838
362.778	0.168367
363.333	0.195206
363.889	0.0740963
364.444	0.21211
365	0.0218967
365.556	0.0831287
366.111	0.0667255
366.667	0.0758842
367.222	0.0116114
367.778	0.0525276
368.333	0.08048
368.889	0.0781676
369.444	0.0380202
370	0.0979723
370.556	0.14115
371.111	0.061938
371.667	0.0907546
372.222	0.27781
372.778	0.0317555
373.333	0.177913
373.889	0.0583773
374.444	0.166667
375	0.0285004
375.556	0.0126671
376.111	0.049369
376.667	0.0986221
377.222	0.0730748
377.778	0.0339879
378.333	0.0709684
378.889	0.210415
379.444	0.259515
380	0.0811387
380.556	0.0162707
381.111	0.0417179
381.667	0.00878536
382.222	0.115484
382.778	0.0405471
383.333	0.151755
383.889	0.0142623
384.444	0.139795
385	0.00456635
385.556	0.146683
386.111	0.0612674
386.667	0.0981213
387.222	0.21962
387.778	0.153069
388.333	0.0584346
388.889	0.0847299
389.444	0.010552
390	0.0524286
390.556	0.0364259
391.111	0.0203163
391.667	0.0971107
392.222	0.130816
392.778	0.126159
393.333	0.0154291
393.889	0.0889777
394.444	0.0496647
395	0.0684728
395.556	0.155066
396.111	0.0623291
396.667	0.0233916
397.222	0.0525824
397.778	0.143303
398.333	0.0348211
398.889	0.197085
399.444	0.0987531
400	0.192075
400.556	0.0835232
401.111	0.0700948
401.667	0.0376463
402.222	0.00375623
402.778	0.146118
403.333	0.0437192
403.889	0.120283
404.444	0.00651607
405	0.0136068
405.556	0.220991
406.111	0.10727
406.667	0.0131722
407.222	0.019591
407.778	0.0488369
408.333	0.0109453
408.889	0.0292474
409.444	0.00374406
410	0.0150563
410.556	0.13066
411.111	0.042324
411.667	0.0553336
412.222	0.0766699
412.778	0.0931833
413.333	0.00174246
413.889	0.0417668
414.444	0.0213491
415	0.14583
415.556	0.00257499
416.111	0.0615689
416.667	0.0312662
417.222	0.0417582
417.778	0.132047
418.333	0.0445255
418.889	0.00545437
419.444	0.172221
420	0.0050089
420.556	0.0314495
421.111	0.0311614
421.667	0.0683844
422.222	0.0696221
422.778	0.0432561
423.333	0.12842
423.889	0.0579976
424.444	0.0417162
425	0.0936156
425.556	0.10263
426.111	0.0268781
426.667	0.0284514
427.222	0.0348062
427.778	0.0156014
428.333	0.0151888
428.889	0.0501588
429.444	0.119935
430	0.0936512
430.556	0.00276707
431.111	0.0769115
431.667	0.0221429
432.222	0.00219824
432.778	0.00631603
433.333	0.142457
433.889	0.121798
434.444	0.0679222
435	0.025633
435.556	0.0140082
436.111	0.00939333
436.667	0.0799568
437.222	0.0462577
437.778	0.00568374
438.333	0.000976626
438.889	0.0356072
439.444	0.0235283
440	0.0164424
440.556	0.00723361
441.111	0.00134618
441.667	0.00365879
442.222	0.0863916
442.778	0.0828754
443.333	0.0587386
443.889	0.112047
444.444	0.10785
445	0.0688224
445.556	0.0663752
446.111	0.0219248
446.667	0.0369711
447.222	0.0233173
447.778	0.0212358
448.333	0.0483653
448.889	0.0412461
449.444	0.0554589
450	0.0666035
450.556	0.00154974
451.111	0.0773578
451.667	0.0098316
452.222	0.0533498
452.778	0.0306954
453.333	0.00663399
453.889	0.0645441
454.444	0.0382735
455	0.0147061
455.556	0.0174376
456.111	0.013145
456.667	0.0379888
457.222	0.0233642
457.778	0.0643751
458.333	0.0421642
458.889	0.0334193
459.444	0.00657768
460	0.0307169
460.556	0.0137744
461.111	0.00295649
461.667	0.0269849
462.222	0.0143719
462.778	0.00524394
463.333	0.0526357
463.889	0.0566656
464.444	0.0873721
465	0.0557868
465.556	0.053887
466.111	0.0567931
466.667	0.00637848
467.222	0.0445194
467.778	0.016793
468.333	0.0279953
468.889	0.0530522
469.444	0.035125
470	0.0381371
470.556	0.0437306
471.111	0.0371486
471.667	0.00697865
472.222	0.0205832
472.778	0.061873
473.333	0.0357636
473.889	0.0353126
474.444	0.0654386
475	0.0621313
475.556	0.0417038
476.111	0.00845555
476.667	0.00017316
477.222	0.00385415
477.778	0.104904
478.333	0.0665392
478.889	0.00438937
479.444	0.0506875
480	0.0196933
480.556	0.0230961
481.111	0.0571233
481.667	0.00632565
482.222	0.0139093
482.778	0.030303
483.333	0.00160032
483.889	0.0473186
484.444	0.0307444
485	0.0200172
485.556	0.0583596
486.111	0.0188485
486.667	0.00275526
487.222	0.0071921
487.778	0.0290684
488.333	0.0477282
488.889	0.0597287
489.444	0.01916
490	0.00276845
490.556	0.0169719
491.111	0.00601014
491.667	0.0068881
492.222	0.0512287
492.778	0.0477553
493.333	0.00690155
493.889	0.0210287
494.444	0.00860213
495	0.0392903
495.556	0.000436715
496.111	0.0716961
496.667	0.0112205
497.222	0.0228451
497.778	0.0196182
498.333	0.0738759
498.889	0.0369102
499.444	0.00192675
500	0.0118986
500.556	0.0486709
501.111	0.0242354
501.667	0.0220188
502.222	0.0445137
502.778	0.00970536
503.333	0.0374461
503.889	0.0805507
504.444	0.0627289
505	0.0564664
505.556	0.00013769
506.111	0.0543503
506.667	0.0608309
507.222	0.0110967
507.778	0.007698
508.333	0.0187846
508.889	0.0709404
509.444	0.0206991
510	0.0407624
510.556	0.0111495
511.111	0.036688
511.667	0.00972548
512.222	0.0081333
512.778	0.0240833
513.333	0.0121239
513.889	0.00850901
514.444	0.0571118
515	0.00222663
515.556	0.0323165
516.111	0.00178323
516.667	0.044008
517.222	0.029242
517.778	0.0113437
518.333	0.0402458
518.889	0.0249774
519.444	0.0056273
520	0.00834497
520.556	0.00208985
521.111	0.0263002
521.667	0.0530078
522.222	0.0265733
522.778	0.0286176
523.333	0.00598179
523.889	0.0147218
524.444	0.00582371
525	0.0315021
525.556	0.00953048
526.111	0.0363374
526.667	0.053878
527.222	0.00670654
527.778	0.02163
528.333	0.0331796
528.889	0.0331656
529.444	0.010353
530	0.0220134
530.556	0.0331886
531.111	0.0472691
531.667	0.0313296
532.222	0.00228006
532.778	0.0159787
533.333	0.0614807
533.889	0.00501882
534.444	0.0073456
535	0.00524213
535.556	0.00235957
536.111	0.00445316
536.667	0.000644846
537.222	0.0095525
537.778	0.0316788
538.333	0.0046974
538.889	0.0548286
539.444	0.0333488
540	0.0222396
540.556	0.0189595
541.111	0.00382886
541.667	0.0239407
542.222	0.0241765
542.778	0.0322787
543.333	0.046884
543.889	0.000224442
544.444	0.0121955
545	0.00702118
545.556	0.023789
546.111	0.0465531
546.667	0.0218322
547.222	0.00827306
547.778	0.012034
548.333	0.0131608
548.889	0.0326034
549.444	0.0139516
550	0.0318629
550.556	0.0031231
551.111	0.0702519
551.667	0.00381859
552.222	0.014273
552.778	0.0379414
553.333	0.0214698
553.889	0.0164442
554.444	0.00130446
555	0.0253715
555.556	0.0464412
556.111	0.0609278
556.667	0.018503
557.222	0.0380626
557.778	0.034924
558.333	0.0136115
558.889	0.0379109
559.444	0.00502129
560	0.0146459
560.556	0.00860335
561.111	0.00153195
561.667	0.0096023
562.222	0.0224106
562.778	0.0361559
563.333	0.00170011
563.889	0.0426302
564.444	0.0541024
565	0.0285206
565.556	0.00269379
566.111	0.0175863
566.667	0.0319584
567.222	0.010132
567.778	0.00925219
568.333	0.0171437
568.889	0.0177586
569.444	0.0217396
570	0.0120627
570.556	0.0528582
571.111	0.0284183
571.667	0.0238869
572.222	0.0194012
572.778	0.0124441
573.333	0.0363971
573.889	0.00929525
574.444	0.034886
575	0.0168066
575.556	0.0232147
576.111	0.00737099
576.667	0.0146117
577.222	0.0214701
577.778	0.0355466
578.333	0.035431
578.889	0.00233788
579.444	0.0117607
580	0.0109852
580.556	0.00928556
581.111	0.000378293
581.667	0.00838962
582.222	0.0132093
582.778	0.020062
583.333	0.0213727
583.889	0.0172416
584.444	0.00391198
585	0.0104586
585.556	0.0357556
586.111	0.0203382
586.667	0.0195704
587.222	0.0152659
587.778	0.0262379
588.333	0.00307951
588.889	0.0114263
589.444	0.0274536
590	0.0173048
590.556	0.00839582
591.111	0.00262592
591.667	0.0166131
592.222	0.00679014
592.778	0.00576706
593.333	0.0101724
593.889	0.0285651
594.444	0.00493199
595	0.00227819
595.556	0.0276486
596.111	0.0261997
596.667	0.0153551
597.222	0.0159353
597.778	0.0217875
598.333	0.0226538
598.889	0.00840711
599.444	0.0169447
600	0.0170662
600.556	0.0207984
601.111	0.0175629
601.667	0.0059933
602.222	0.0117786
602.778	0.00641564
603.333	0.00972855
603.889	0.0396696
604.444	0.0119818
605	0.0163785
605.556	0.0228071
606.111	0.0174687
606.667	0.0207247
607.222	0.016804
607.778	0.0242794
608.333	0.00606492
608.889	0.0111639
609.444	0.011083
610	0.0189872
610.556	0.0239979
611.111	0.0147644
611.667	0.0134758
612.222	0.0135888
612.778	0.00658855
613.333	0.0172596
613.889	0.0134459
614.444	7.10024e-05
615	0.0193134
615.556	0.00432101
616.111	0.00278886
616.667	0.022402
617.222	0.00485852
617.778	0.0227774
618.333	0.0160364
618.889	0.00291489
619.444	0.00441944
620	0.00942012
620.556	0.0199355
621.111	0.019916
621.667	0.00831084
622.222	0.0270467
622.778	0.0143681
623.333	0.0170591
623.889	0.0123754
624.444	0.0130164
625	0.0269438
625.556	0.00932899
626.111	0.00502141
626.667	0.00067013
627.222	0.00504073
627.778	0.0360827
628.333	0.0293852
628.889	0.0120982
629.444	0.0223304
630	0.00800554
630.556	0.00857268
631.111	0.0128563
631.667	0.00214531
632.222	0.0114202
632.778	0.00129695
633.333	0.00494773
633.889	0.00739646
634.444	0.00306353
635	0.0184448
635.556	0.0174257
636.111	0.026294
636.667	0.00180502
637.222	0.00374818
637.778	0.0154276
638.333	0.0315136
638.889	0.0119619
639.444	0.00777604
640	0.00294146
640.556	0.0258536
641.111	0.0188934
641.667	0.00423187
642.222	0.025895
642.778	0.00388605
643.333	0.0050007
643.889	0.00102683
644.444	0.0106213
645	0.0298013
645.556	0.00971819
646.111	0.000532513
646.667	0.00604209
647.222	0.00846668
647.778	0.0206782
648.333	0.022689
648.889	0.00862137
649.444	0.0261735
650	0.0116073
650.556	0.0009447
651.111	0.018724
651.667	0.0209017
652.222	0.0353374
652.778	0.00625991
653.333	0.00554266
653.889	0.000247148
654.444	0.0154551
655	0.0112914
655.556	0.0209728
656.111	0.0270033
656.667	0.012578
657.222	0.0195991
657.778	0.0105608
658.333	0.0163626
658.889	0.0133652
659.444	0.0182181
660	0.0237903
660.556	0.00674155
661.111	0.0202354
661.667	0.0153733
662.222	0.0154408
662.778	0.0138153
663.333	0.0117922
663.889	0.0117725
664.444	0.0252153
665	0.0252989
665.556	0.0192305
666.111	0.0123151
666.667	0.00736803
667.222	0.00795918
667.778	0.00189419
668.333	0.0448142
668.889	0.0154193
669.444	0.0225186
670	0.012324
670.556	0.00368546
671.111	0.00212487
671.667	0.0224552
672.222	0.0181134
672.778	0.017859
673.333	0.0146946
673.889	0.0189915
674.444	0.01204
675	0.0114342
675.556	0.0309774
676.111	0.0129848
676.667	0.00510609
677.222	0.00405648
677.778	0.00688435
678.333	0.00201094
678.889	0.00118569
679.444	0.0279139
680	0.00440088
680.556	0.00679233
681.111	0.0130792
681.667	0.0100312
682.222	0.00881183
682.778	0.0201632
683.333	0.00854886
683.889	0.000976273
684.444	0.00505492
685	0.0169154
685.556	0.0334487
686.111	0.00657056
686.667	0.0224092
687.222	0.0021314
687.778	0.00548419
688.333	0.0137121
688.889	0.0218871
689.444	0.00810669
690	0.00413226
690.556	0.00338691
691.111	0.00253588
691.667	0.00509266
692.222	0.0265416
692.778	0.0250865
693.333	0.00695549
693.889	0.00492198
694.444	0.00692849
695	0.0129654
695.556	0.0290365
696.111	0.0210705
696.667	0.030826
697.222	0.0105808
697.778	0.00584624
698.333	0.0160356
698.889	0.00580817
699.444	0.0255368
700	0.0248074
700.556	0.0112202
701.111	0.000301036
701.667	0.0192442
702.222	0.00822451
702.778	0.0251318
703.333	0.0101441
703.889	0.0134534
704.444	0.020799
705	8.39207e-07
705.556	0.0258554
706.111	0.00254942
706.667	0.021706
707.222	0.0102236
707.778	0.0129477
708.333	0.0097715
708.889	0.0189988
709.444	0.0345681
710	0.00954321
710.556	0.00770065
711.111	0.00651224
711.667	0.00357888
712.222	0.0171491
712.778	0.0362477
713.333	0.00179819
713.889	0.00168133
714.444	0.00421819
715	0.00728532
715.556	0.0137392
716.111	0.0209462
716.667	0.031088
717.222	0.00758599
717.778	0.0114656
718.333	0.00302731
718.889	0.0159008
719.444	0.0134432
720	0.0355696
720.556	0.00520025
721.111	0.00761674
721.667	0.00583183
722.222	0.00219152
722.778	0.0197306
723.333	0.00567567
723.889	0.0214026
724.444	0.00912969
725	0.0118569
725.556	0.0106174
726.111	0.016601
726.667	0.00436052
727.222	0.0103402
727.778	0.00485721
728.333	0.000895752
728.889	0.0116897
729.444	0.0167108
730	0.0214145
730.556	0.0151379
731.111	0.00911192
731.667	0.00134152
732.222	0.00624733
732.778	0.0295214
733.333	0.00800743
733.889	0.0105798
734.444	0.0130105
735	0.0159497
735.556	0.0125859
736.111	0.00609379
736.667	0.0189924
737.222	0.0111889
737.778	0.0173713
738.333	0.00066334
738.889	0.00730214
739.444	0.00370476
740	0.0354615
740.556	0.00760418
741.111	0.00636682
741.667	0.0115999
742.222	0.00110473
742.778	0.0282666
743.333	0.000154599
743.889	0.0310895
744.444	0.0123388
745	0.00746039
745.556	0.0057563
746.111	0.0151266
746.667	0.0124123
747.222	0.021188
747.778	0.00477185
748.333	0.00063676
748.889	0.0142135
749.444	0.00316041
750	0.037404
750.556	0.00571532
751.111	0.0139758
751.667	0.00229876
752.222	0.0109542
752.778	0.0136989
753.333	0.0104299
753.889	0.00912047
754.444	0.0130914
755	0.00207035
755.556	0.0100393
756.111	0.00634733
756.667	0.00737879
757.222	0.0357665
757.778	0.00395915
758.333	0.00326812
758.889	0.0087624
759.444	0.0018137
760	0.0231687
760.556	0.013036
761.111	0.0141565
761.667	0.00803477
762.222	0.00147882
762.778	0.0134794
763.333	0.0125596
763.889	0.00821895
764.444	0.0222833
765	0.00605986
765.556	0.0105533
766.111	0.0164948
766.667	0.00776827
767.222	0.0338479
767.778	0.0011817
768.333	0.0179625
768.889	0.00608374
769.444	0.00455356
770	0.0337521
770.556	0.00805262
771.111	0.0121551
771.667	0.00607908
772.222	0.000351194
772.778	0.00714629
773.333	0.0123635
773.889	0.0185769
774.444	0.020671
775	0.00293392
775.556	0.00223758
776.111	0.00454267
776.667	0.000848767
777.222	0.0305354
777.778	0.00937708
778.333	0.00571025
778.889	7.63293e-05
779.444	0.00610425
780	0.00974521
780.556	0.00593967
781.111	0.0195345
781.667	0.00968773
782.222	0.00882415
782.778	0.00784663
783.333	0.0127922
783.889	0.00881349
784.444	0.0260704
785	0.00279024
785.556	0.00340829
786.111	0.00508164
786.667	0.0108685
787.222	0.0227895
787.778	0.00390148
788.333	0.0268891
788.889	0.00470717
789.444	0.0129815
790	0.0121702
790.556	0.0158478
791.111	0.0103554
791.667	0.0155822
792.222	0.00443978
792.778	0.0100756
793.333	0.00500427
793.889	0.00450725
794.444	0.0310425
795	0.00209092
795.556	0.0144849
796.111	0.00281115
796.667	0.0102668
797.222	0.0151102
797.778	0.0142372
798.333	0.0160138
798.889	8.93613e-05
799.444	0.000255177
800	0.00910403
800.556	0.005248
801.111	0.0165803
801.667	0.03014
802.222	0.00117954
802.778	0.00242339
803.333	0.0124734
803.889	0.0042692
804.444	0.0243929
805	0.0142784
805.556	0.0147891
806.111	0.00576696
806.667	0.00921428
807.222	0.0252962
807.778	0.0116941
808.333	0.0168552
808.889	0.0138033
809.444	0.00399179
810	0.0071789
810.556	0.0217826
811.111	0.00924968
811.667	0.0249011
812.222	0.00879068
812.778	0.0013513
813.333	0.006512
813.889	0.00563066
814.444	0.032378
815	0.0128276
815.556	0.0106944
816.111	0.00845389
816.667	0.00735098
817.222	0.000782075
817.778	0.0135822
818.333	0.0234925
818.889	0.00837974
819.444	0.00127314
820	0.00142369
820.556	0.00524722
821.111	0.000775583
