t,	etaU
0,	63.6201
0.554477,	65.6178
1.10895,	63.9428
1.66343,	65.538
2.21791,	65.538
2.77239,	63.9428
3.32686,	65.6178
3.88134,	63.6201
4.43582,	56.6635
4.9903,	47.8467
5.54477,	46.0277
6.09925,	58.2066
6.65373,	74.7654
7.20821,	82.6458
7.76268,	76.5475
8.31716,	64.5858
8.87164,	56.5088
9.42612,	51.4385
9.98059,	51.3188
10.5351,	52.7208
11.0895,	50.1466
11.644,	46.4773
12.1985,	42.6928
12.753,	42.1293
13.3075,	45.0849
13.8619,	48.9792
14.4164,	57.8609
14.9709,	70.5075
15.5254,	75.0723
16.0798,	65.1946
16.6343,	45.1309
17.1888,	31.2213
17.7433,	34.5561
18.2978,	46.9534
18.8522,	62.1405
19.4067,	74.2562
19.9612,	76.8926
20.5157,	73.1913
21.0701,	66.7006
21.6246,	58.8331
22.1791,	51.7135
22.7336,	42.3918
23.2881,	35.643
23.8425,	39.0422
24.397,	49.9662
24.9515,	61.593
25.506,	65.5594
26.0604,	57.9597
26.6149,	42.3872
27.1694,	29.1526
27.7239,	31.7186
28.2783,	48.4449
28.8328,	65.1614
29.3873,	71.9836
29.9418,	65.1254
30.4963,	53.1266
31.0507,	44.8259
31.6052,	42.6054
32.1597,	49.177
32.7142,	59.364
33.2686,	68.0487
33.8231,	73.9211
34.3776,	72.7839
34.9321,	66.7913
35.4866,	58.7731
36.041,	53.6571
36.5955,	56.8617
37.15,	59.8739
37.7045,	53.4673
38.2589,	40.7539
38.8134,	32.0104
39.3679,	33.9189
39.9224,	41.6689
40.4769,	49.2385
41.0313,	54.4462
41.5858,	56.2576
42.1403,	57.7531
42.6948,	61.5407
43.2492,	65.1888
43.8037,	66.2347
44.3582,	64.5811
44.9127,	65.6597
45.4671,	76.6051
46.0216,	92.5637
46.5761,	100
47.1306,	93.5155
47.6851,	82.5956
48.2395,	74.6285
48.794,	64.6197
49.3485,	49.3934
49.903,	31.5497
50.4574,	16.8928
51.0119,	10.7697
51.5664,	14.5875
52.1209,	25.814
52.6754,	38.2972
53.2298,	43.4617
53.7843,	38.769
54.3388,	36.0145
54.8933,	44.2039
55.4477,	55.6624
56.0022,	61.3134
56.5567,	59.1663
57.1112,	53.3411
57.6657,	48.7417
58.2201,	42.2035
58.7746,	33.702
59.3291,	26.5556
59.8836,	22.5118
60.438,	26.0087
60.9925,	35.3525
61.547,	42.0703
62.1015,	41.9866
62.6559,	37.4123
63.2104,	36.1774
63.7649,	43.5386
64.3194,	59.6987
64.8739,	77.8818
65.4283,	86.1087
65.9828,	78.0062
66.5373,	60.2923
67.0918,	49.5461
67.6462,	52.2687
68.2007,	55.4778
68.7552,	49.7997
69.3097,	40.2815
69.8642,	38.9525
70.4186,	49.3549
70.9731,	56.7659
71.5276,	50.8996
72.0821,	36.255
72.6365,	22.2337
73.191,	19.5393
73.7455,	28.5106
74.3,	37.6538
74.8544,	40.5289
75.4089,	37.7605
75.9634,	31.8442
76.5179,	32.9281
77.0724,	44.0847
77.6268,	52.3258
78.1813,	51.9026
78.7358,	50.3624
79.2903,	56.5898
79.8447,	68.2075
80.3992,	68.7388
80.9537,	50.0706
81.5082,	28.0046
82.0627,	20.8795
82.6171,	27.0936
83.1716,	31.0981
83.7261,	27.1408
84.2806,	20.8917
84.835,	19.1454
85.3895,	22.9318
85.944,	26.6433
86.4985,	27.432
87.053,	31.3384
87.6074,	42.2797
88.1619,	53.9712
88.7164,	58.4474
89.2709,	54.2256
89.8253,	47.1675
90.3798,	46.4829
90.9343,	52.602
91.4888,	56.804
92.0432,	55.9523
92.5977,	53.4946
93.1522,	50.9244
93.7067,	47.4168
94.2612,	40.1333
94.8156,	34.2191
95.3701,	36.8907
95.9246,	42.8079
96.4791,	44.1137
97.0335,	38.0586
97.588,	27.7453
98.1425,	22.7654
98.697,	24.0231
99.2515,	27.6519
99.8059,	34.292
100.36,	38.6802
100.915,	35.5156
101.469,	30.7321
102.024,	31.7032
102.578,	37.6963
103.133,	42.1398
103.687,	36.7429
104.242,	24.8594
104.796,	17.8285
105.351,	18.3315
105.905,	21.9795
106.46,	24.8087
107.014,	24.7217
107.569,	22.7971
108.123,	18.9013
108.678,	17.6692
109.232,	23.032
109.787,	31.279
110.341,	37.7807
110.895,	41.4678
111.45,	42.9648
112.004,	42.1595
112.559,	36.9662
113.113,	28.3444
113.668,	23.1106
114.222,	23.7444
114.777,	24.6756
115.331,	26.0202
115.886,	32.171
116.44,	38.0568
116.995,	37.8403
117.549,	29.3854
118.104,	18.2301
118.658,	17.376
119.213,	26.5036
119.767,	33.6834
120.322,	32.9511
120.876,	24.7818
121.431,	15.4954
121.985,	12.2835
122.54,	14.9812
123.094,	19.3906
123.648,	21.4735
124.203,	22.3271
124.757,	26.9664
125.312,	33.1769
125.866,	35.0167
126.421,	31.6893
126.975,	28.5466
127.53,	29.9262
128.084,	34.3373
128.639,	36.3941
129.193,	34.9279
129.748,	32.1438
130.302,	27.2618
130.857,	19.6891
131.411,	13.831
131.966,	13.9608
132.52,	19.1716
133.075,	25.6518
133.629,	29.5362
134.184,	30.1742
134.738,	28.9239
135.292,	26.2859
135.847,	23.1396
136.401,	22.5576
136.956,	25.2438
137.51,	28.207
138.065,	29.3516
138.619,	30.5011
139.174,	34.8646
139.728,	39.9169
140.283,	43.7572
140.837,	49.9896
141.392,	58.2278
141.946,	67.3242
142.501,	73.4013
143.055,	76.3348
143.61,	80.5223
144.164,	83.372
144.719,	78.2782
