t,	etaU
0,	100
0.554477,	88.6597
1.10895,	63.2229
1.66343,	41.7792
2.21791,	41.7792
2.77239,	63.2229
3.32686,	88.6597
3.88134,	100
4.43582,	98.1633
4.9903,	91.1113
5.54477,	80.6823
6.09925,	67.8839
6.65373,	56.0642
7.20821,	47.9495
7.76268,	46.217
8.31716,	46.3215
8.87164,	43.899
9.42612,	40.2138
9.98059,	34.7085
10.5351,	32.645
11.0895,	40.2553
11.644,	52.076
12.1985,	63.1192
12.753,	70.2538
13.3075,	66.3972
13.8619,	57.1445
14.4164,	53.0235
14.9709,	54.3877
15.5254,	62.14
16.0798,	70.469
16.6343,	70.3825
17.1888,	65.9258
17.7433,	59.1052
18.2978,	49.8458
18.8522,	52.5264
19.4067,	68.5272
19.9612,	80.1123
20.5157,	77.3196
21.0701,	60.879
21.6246,	47.23
22.1791,	48.0143
22.7336,	56.581
23.2881,	68.8276
23.8425,	79.1943
24.397,	78.5097
24.9515,	75.0809
25.506,	77.0761
26.0604,	82.8362
26.6149,	86.5133
27.1694,	79.6402
27.7239,	65.4585
28.2783,	54.584
28.8328,	45.4152
29.3873,	32.9431
29.9418,	26.7657
30.4963,	31.9416
31.0507,	45.7797
31.6052,	63.7415
32.1597,	74.9594
32.7142,	71.0215
33.2686,	57.5939
33.8231,	45.1842
34.3776,	43.2271
34.9321,	52.2219
35.4866,	61.1774
36.041,	60.9481
36.5955,	53.3149
37.15,	48.8179
37.7045,	53.7667
38.2589,	68.7641
38.8134,	86.4725
39.3679,	96.4842
39.9224,	95.3831
40.4769,	84.9807
41.0313,	72.4916
41.5858,	67.3362
42.1403,	67.4872
42.6948,	66.9845
43.2492,	63.6235
43.8037,	55.8742
44.3582,	49.6958
44.9127,	49.0769
45.4671,	52.8055
46.0216,	56.933
46.5761,	52.8593
47.1306,	42.3348
47.6851,	35.7789
48.2395,	38.3459
48.794,	47.6903
49.3485,	58.978
49.903,	66.0616
50.4574,	66.156
51.0119,	58.1189
51.5664,	46.4898
52.1209,	41.9045
52.6754,	47.0988
53.2298,	55.1329
53.7843,	61.1637
54.3388,	69.7367
54.8933,	84.8173
55.4477,	97.1173
56.0022,	92.0816
56.5567,	69.7392
57.1112,	44.3064
57.6657,	30.6226
58.2201,	32.1861
58.7746,	40.9487
59.3291,	50.4354
59.8836,	56.4713
60.438,	54.343
60.9925,	43.0517
61.547,	27.9023
62.1015,	17.0472
62.6559,	14.0813
63.2104,	16.2398
63.7649,	17.5103
64.3194,	16.2355
64.8739,	20.4628
65.4283,	38.4242
65.9828,	61.7529
66.5373,	75.4302
67.0918,	72.723
67.6462,	59.6807
68.2007,	49.9964
68.7552,	46.8408
69.3097,	47.8642
69.8642,	54.6313
70.4186,	64.4515
70.9731,	70.2241
71.5276,	70.0068
72.0821,	66.1567
72.6365,	65.0039
73.191,	66.1262
73.7455,	61.9165
74.3,	50.6909
74.8544,	37.6737
75.4089,	26.6536
75.9634,	20.8876
76.5179,	21.7372
77.0724,	27.4858
77.6268,	34.7511
78.1813,	40.1885
78.7358,	43.89
79.2903,	45.4396
79.8447,	44.4063
80.3992,	40.7712
80.9537,	39.0875
81.5082,	43.2878
82.0627,	47.9797
82.6171,	44.572
83.1716,	33.6827
83.7261,	22.9813
84.2806,	21.4913
84.835,	30.4662
85.3895,	44.9692
85.944,	63.6211
86.4985,	79.7663
87.053,	79.9367
87.6074,	68.4648
88.1619,	58.63
88.7164,	53.8268
89.2709,	54.4441
89.8253,	52.7113
90.3798,	46.2151
90.9343,	45.4397
91.4888,	54.347
92.0432,	68.1633
92.5977,	77.5051
93.1522,	76.0019
93.7067,	67.4309
94.2612,	58.5741
94.8156,	52.2749
95.3701,	44.7074
95.9246,	34.2405
96.4791,	30.4012
97.0335,	36.0739
97.588,	42.0059
98.1425,	43.1488
98.697,	42.3765
99.2515,	41.7298
99.8059,	46.2831
100.36,	56.2458
100.915,	60.6535
101.469,	55.633
102.024,	46.1947
102.578,	39.5921
103.133,	40.8774
103.687,	42.6641
104.242,	36.0729
104.796,	26.1368
105.351,	22.1242
105.905,	24.6079
106.46,	27.4412
107.014,	26.4895
107.569,	21.8127
108.123,	18.7473
108.678,	20.7364
109.232,	25.4903
109.787,	29.5064
110.341,	31.9485
110.895,	35.5826
111.45,	45.0877
112.004,	55.9997
112.559,	61.6566
113.113,	65.6063
113.668,	69.7143
114.222,	69.2984
114.777,	61.4125
115.331,	46.6992
115.886,	31.3058
116.44,	22.9676
116.995,	20.1376
117.549,	20.3945
118.104,	24.6102
118.658,	28.9364
119.213,	29.1527
119.767,	25.6941
120.322,	20.5742
120.876,	16.9609
121.431,	16.2458
121.985,	17.6011
122.54,	20.1007
123.094,	25.129
123.648,	31.8677
124.203,	37.6377
124.757,	42.8219
125.312,	49.558
125.866,	57.6825
126.421,	63.2751
126.975,	59.5197
127.53,	47.3772
128.084,	37.1078
128.639,	32.0595
129.193,	30.1508
129.748,	28.7529
130.302,	30.2479
130.857,	40.6063
131.411,	56.6715
131.966,	66.1685
132.52,	61.2236
133.075,	44.9751
133.629,	28.0745
134.184,	20.8634
134.738,	27.6662
135.292,	41.5635
135.847,	48.5176
136.401,	41.6865
136.956,	26.2736
137.51,	21.9369
138.065,	37.7025
138.619,	55.1432
139.174,	56.127
139.728,	40.6951
140.283,	23.1956
140.837,	19.1401
141.392,	27.9686
141.946,	37.9384
142.501,	43.1299
143.055,	43.3083
143.61,	40.5832
144.164,	40.1476
144.719,	44.2687
145.273,	49.3649
145.828,	51.1901
146.382,	48.9777
146.937,	46.1391
147.491,	47.7759
148.045,	51.8277
148.6,	54.2222
149.154,	56.0922
149.709,	58.8906
150.263,	60.9341
150.818,	58.3953
151.372,	49.8472
151.927,	40.2383
152.481,	36.3704
153.036,	37.2266
153.59,	38.8633
154.145,	38.7818
154.699,	35.9513
155.254,	30.8014
155.808,	24.3095
156.363,	17.9665
156.917,	13.7513
157.472,	13.7628
158.026,	17.9278
158.581,	25.0144
159.135,	31.4827
159.689,	35.1019
160.244,	36.7642
160.798,	36.2789
161.353,	34.0243
161.907,	34.0323
162.462,	38.9338
163.016,	46.3894
163.571,	51.1782
164.125,	47.5262
164.68,	38.046
165.234,	31.0585
165.789,	28.4753
166.343,	27.9415
166.898,	29.6994
167.452,	33.1106
168.007,	37.0892
168.561,	38.4612
169.116,	35.3921
169.67,	32.4984
170.225,	31.2848
170.779,	31.0967
171.334,	34.8477
171.888,	41.0484
172.442,	44.174
172.997,	41.1406
173.551,	34.3294
174.106,	33.9424
174.66,	41.707
175.215,	47.7731
175.769,	48.0672
176.324,	46.7552
176.878,	49.0717
177.433,	51.7031
177.987,	48.483
178.542,	43.2242
179.096,	41.4506
179.651,	43.8532
180.205,	45.9177
180.76,	41.2407
181.314,	32.7059
181.869,	24.8771
182.423,	18.065
182.978,	12.89
183.532,	9.10121
184.086,	7.40151
184.641,	9.73615
185.195,	15.352
185.75,	20.6644
186.304,	23.0995
186.859,	24.2272
187.413,	29.1145
187.968,	39.1271
188.522,	49.886
189.077,	56.0614
189.631,	54.0235
190.186,	44.3346
190.74,	31.2025
191.295,	18.9922
191.849,	15.6001
192.404,	22.631
192.958,	30.0574
193.513,	31.0764
194.067,	28.0929
194.622,	27.8083
195.176,	33.8314
195.731,	42.8429
196.285,	49.8993
196.839,	52.3408
197.394,	50.7878
197.948,	45.6064
198.503,	36.3841
199.057,	25.822
199.612,	16.9872
200.166,	15.1668
200.721,	22.5691
201.275,	33.1163
201.83,	42.4662
202.384,	49.8037
202.939,	53.82
203.493,	53.8024
204.048,	47.046
204.602,	37.1604
205.157,	34.0545
205.711,	37.2357
206.266,	39.8682
206.82,	38.4133
207.375,	31.4783
207.929,	23.1914
208.484,	18.8577
209.038,	18.8911
209.592,	22.7219
210.147,	26.8504
210.701,	30.0255
211.256,	34.3425
211.81,	38.7012
212.365,	40.5998
212.919,	36.8586
213.474,	28.688
214.028,	21.9688
214.583,	17.3172
215.137,	15.8866
215.692,	23.0238
216.246,	34.4066
216.801,	41.4928
217.355,	39.6238
217.91,	32.4174
218.464,	30.1248
219.019,	35.1528
219.573,	38.4046
220.128,	34.6934
220.682,	26.4645
221.236,	18.4318
221.791,	14.5784
222.345,	14.7585
222.9,	17.7036
223.454,	21.2949
224.009,	22.7663
224.563,	20.9113
225.118,	20.1495
225.672,	24.3294
226.227,	30.0638
226.781,	31.1521
227.336,	24.8752
227.89,	14.9256
228.445,	9.97763
228.999,	12.2187
229.554,	17.101
230.108,	23.5381
230.663,	29.5729
231.217,	34.6131
231.772,	37.9997
232.326,	35.9151
232.881,	31.1233
233.435,	27.5849
233.989,	25.8715
234.544,	28.131
235.098,	31.7401
235.653,	31.588
236.207,	28.0769
236.762,	22.9552
237.316,	18.715
237.871,	16.2609
238.425,	13.3622
238.98,	9.17519
239.534,	6.43831
240.089,	7.08151
240.643,	9.33759
241.198,	13.0371
241.752,	18.2835
242.307,	22.0257
242.861,	22.0975
243.416,	19.2267
243.97,	16.8851
244.525,	17.2813
245.079,	19.5609
245.633,	21.9744
246.188,	22.8406
246.742,	22.8692
247.297,	23.3255
247.851,	23.377
248.406,	22.6391
248.96,	23.7626
249.515,	29.5068
250.069,	37.288
250.624,	39.3516
251.178,	32.5396
251.733,	22.0923
252.287,	17.2156
252.842,	19.9796
253.396,	22.4224
253.951,	19.4853
254.505,	13.1924
255.06,	7.83315
255.614,	6.27088
256.169,	7.64995
256.723,	9.38299
257.278,	10.4011
257.832,	10.5187
258.386,	10.4253
258.941,	10.1884
259.495,	9.14268
260.05,	7.60271
260.604,	7.11414
261.159,	9.42754
261.713,	13.393
262.268,	15.8321
262.822,	15.1088
263.377,	13.0967
263.931,	13.4611
264.486,	17.8641
265.04,	23.0141
265.595,	25.8942
266.149,	26.5792
266.704,	25.5546
267.258,	23.3411
267.813,	20.3613
268.367,	17.0755
268.922,	14.4563
269.476,	12.965
270.03,	12.0636
270.585,	12.156
271.139,	14.1619
271.694,	17.7586
272.248,	21.0929
272.803,	22.5292
273.357,	21.6566
273.912,	20.4504
274.466,	20.2455
275.021,	19.4533
275.575,	16.5435
276.13,	11.9323
276.684,	8.98281
277.239,	9.9241
277.793,	11.6599
278.348,	11.9911
278.902,	12.1117
279.457,	14.3313
280.011,	19.2701
280.566,	22.9706
281.12,	22.1565
281.675,	19.3619
282.229,	17.4744
282.783,	16.2515
283.338,	14.1144
283.892,	11.777
284.447,	11.6694
285.001,	13.3335
285.556,	14.5786
286.11,	13.8425
286.665,	11.9903
287.219,	10.5872
287.774,	9.30741
288.328,	7.86078
288.883,	7.83269
289.437,	8.58095
289.992,	8.22609
290.546,	7.33082
291.101,	7.44794
291.655,	8.19313
292.21,	8.8693
292.764,	9.25247
293.319,	9.16459
293.873,	9.64344
294.428,	10.1973
294.982,	9.74435
295.536,	9.69759
296.091,	10.5162
296.645,	10.7102
297.2,	9.80686
297.754,	8.0102
298.309,	6.67966
298.863,	7.05849
299.418,	7.94024
299.972,	7.82257
300.527,	7.14101
301.081,	7.02603
301.636,	7.68254
302.19,	8.59714
302.745,	9.22833
303.299,	9.16743
303.854,	9.23018
304.408,	9.669
304.963,	9.6581
305.517,	9.32372
306.072,	8.79789
306.626,	8.48651
307.18,	8.69521
307.735,	8.38342
308.289,	8.07256
308.844,	8.27583
309.398,	9.16068
309.953,	10.8277
310.507,	11.0575
311.062,	9.36579
311.616,	7.86009
312.171,	8.41773
312.725,	10.9364
313.28,	12.2123
313.834,	10.3295
314.389,	7.05333
314.943,	4.43051
315.498,	3.81723
316.052,	4.38629
316.607,	5.20127
317.161,	6.25511
317.716,	7.02212
318.27,	7.8264
318.825,	8.67951
319.379,	9.31492
319.933,	9.69739
320.488,	8.95678
321.042,	7.28064
321.597,	6.3437
322.151,	6.43675
322.706,	7.59952
323.26,	9.72766
323.815,	11.8129
324.369,	12.7939
324.924,	12.4414
325.478,	11.3057
326.033,	9.94784
326.587,	8.59527
327.142,	7.29913
327.696,	6.88023
328.251,	8.59865
328.805,	11.1827
329.36,	11.4635
329.914,	8.96782
330.469,	5.66466
331.023,	3.34491
331.577,	2.53921
332.132,	2.83001
332.686,	3.79069
333.241,	4.98413
333.795,	5.78128
334.35,	5.8491
334.904,	6.11856
335.459,	7.35943
336.013,	8.51041
336.568,	9.02053
337.122,	8.94296
337.677,	7.98945
338.231,	6.71505
338.786,	5.80562
339.34,	5.51291
339.895,	5.85394
340.449,	5.9207
341.004,	5.43732
341.558,	5.55706
342.113,	6.79341
342.667,	8.00744
343.222,	8.16564
343.776,	7.54179
344.33,	6.95625
344.885,	6.52572
345.439,	6.06209
345.994,	5.79395
346.548,	6.07147
347.103,	6.95095
