t	etaU
294.444	0.0289465
295	0.0473041
295.556	0.243105
296.111	0.12684
296.667	0.0389884
297.222	0.0719413
297.778	0.0326321
298.333	0.0523857
298.889	0.00340349
299.444	0.102215
300	0.0915908
300.556	0.177828
301.111	0.118792
301.667	0.102507
302.222	0.171313
302.778	0.120564
303.333	0.110354
303.889	0.0332975
304.444	0.206935
305	0.0395491
305.556	0.187179
306.111	0.052171
306.667	0.0891392
307.222	0.062443
307.778	0.179759
308.333	0.0847774
308.889	0.192977
309.444	0.0483601
310	0.158636
310.556	0.0988349
311.111	0.0490254
311.667	0.0747521
312.222	0.0106072
312.778	0.233874
313.333	0.0679271
313.889	0.096725
314.444	0.0523514
315	0.121116
315.556	0.157427
316.111	0.16601
316.667	0.0609493
317.222	0.084893
317.778	0.0132938
318.333	0.087798
318.889	0.0543219
319.444	0.0144734
320	0.0979537
320.556	0.00423834
321.111	0.00929757
321.667	0.045757
322.222	0.152876
322.778	0.0314618
323.333	0.0351297
323.889	0.127526
324.444	0.181912
325	0.123244
325.556	0.118461
326.111	0.0312052
326.667	0.0702087
327.222	0.0265426
327.778	0.0772916
328.333	0.173143
328.889	0.0530661
329.444	0.0849296
330	0.20324
330.556	0.107714
331.111	0.00156116
331.667	0.1552
332.222	0.128564
332.778	0.121816
333.333	0.0342336
333.889	0.0209754
334.444	0.0371541
335	0.0718641
335.556	0.0791163
336.111	0.0604182
336.667	0.124702
337.222	0.0460794
337.778	0.135006
338.333	0.107654
338.889	0.0613967
339.444	0.156382
340	0.175601
340.556	0.0657761
341.111	0.00930548
341.667	0.0592222
342.222	0.121832
342.778	0.0259411
343.333	0.0422968
343.889	0.112991
344.444	0.035354
345	0.154914
345.556	0.0498076
346.111	0.0435315
346.667	0.147092
347.222	0.00855185
347.778	0.173072
348.333	0.00848094
348.889	0.0417977
349.444	0.0184322
350	0.165943
350.556	0.0878846
351.111	0.0193489
351.667	0.0636423
352.222	0.0946234
352.778	0.0665921
353.333	0.106568
353.889	0.0153312
354.444	0.0946994
355	0.0333407
355.556	0.048503
356.111	0.105799
356.667	0.0593051
357.222	0.0394387
357.778	0.0251891
358.333	0.00267131
358.889	0.089188
359.444	0.121171
360	0.0472075
360.556	0.0541509
361.111	0.0261907
361.667	0.134911
362.222	0.0913678
362.778	0.026716
363.333	0.0464901
363.889	0.0291832
364.444	0.160166
365	0.0785883
365.556	0.0887476
366.111	0.0221428
366.667	0.0580559
367.222	0.0530434
367.778	0.156864
368.333	0.0271269
368.889	0.00213907
369.444	0.185347
370	0.00476861
370.556	0.00740573
371.111	0.0347751
371.667	0.103041
372.222	0.0114091
372.778	0.197215
373.333	0.00602606
373.889	0.0716958
374.444	0.0293654
375	0.0203472
375.556	0.0349929
376.111	0.0294444
376.667	0.119668
377.222	0.0200581
377.778	0.113283
378.333	0.0768671
378.889	0.101421
379.444	0.00827961
380	0.102582
380.556	0.0534617
381.111	0.0208265
381.667	0.017131
382.222	0.016954
382.778	0.0872768
383.333	0.062712
383.889	0.179131
384.444	0.0121261
385	0.038653
385.556	0.193866
386.111	0.0249864
386.667	0.0978219
387.222	0.123618
387.778	0.0768337
388.333	0.0133743
388.889	0.0042175
389.444	0.0800012
390	0.0400908
390.556	0.114843
391.111	0.0750344
391.667	0.0156119
392.222	0.0706105
392.778	0.0932478
393.333	0.0383306
393.889	0.026086
394.444	0.0334314
395	0.0773093
395.556	0.0415186
396.111	0.0594332
396.667	0.119129
397.222	0.114468
397.778	0.04333
398.333	0.00846338
398.889	0.0257768
399.444	0.0407762
400	0.0535454
400.556	0.053593
401.111	0.0296263
401.667	0.0792204
402.222	0.0203731
402.778	0.0517841
403.333	0.0902961
403.889	0.195075
404.444	0.0707074
405	0.115185
405.556	0.0189804
406.111	0.0272298
406.667	0.0450531
407.222	0.0565721
407.778	0.110922
408.333	0.0593216
408.889	0.0602031
409.444	0.0416851
410	0.064995
410.556	0.118488
411.111	0.0037927
411.667	0.0805014
412.222	0.00500787
412.778	0.0205987
413.333	0.0200478
413.889	0.0533834
414.444	0.134499
415	0.0787328
415.556	0.0630783
416.111	0.0147293
416.667	0.0353955
417.222	0.0670507
417.778	0.152176
418.333	0.0833278
418.889	0.0197779
419.444	0.0195479
420	0.048862
420.556	0.0118279
421.111	0.0359064
421.667	0.111709
422.222	0.0952459
422.778	0.0956163
423.333	0.00114754
423.889	0.0745352
424.444	0.0702978
425	0.0690999
425.556	0.0459803
426.111	0.00183157
426.667	0.0771885
427.222	0.0135655
427.778	0.0179115
428.333	0.0204589
428.889	0.0950524
429.444	0.144855
430	0.0598441
430.556	0.0148984
431.111	0.0611182
431.667	0.0616287
432.222	0.01121
432.778	0.00458671
433.333	0.0525082
433.889	0.0420307
434.444	0.0472662
435	0.0569687
435.556	0.122787
436.111	0.0181806
436.667	0.0624645
437.222	0.0612662
437.778	0.0102994
438.333	0.0370601
438.889	0.00786394
439.444	0.0380383
440	0.0138071
440.556	0.0429711
441.111	0.0241689
441.667	0.0427217
442.222	0.147466
442.778	0.0685685
443.333	0.0675685
443.889	0.0115149
444.444	0.0209958
445	0.0115632
445.556	0.111631
446.111	0.0104077
446.667	0.0731816
447.222	0.149302
447.778	0.030678
448.333	0.0202101
448.889	0.0636146
449.444	0.164118
450	0.0510722
450.556	0.121486
451.111	0.00330276
451.667	0.0206466
452.222	0.110358
452.778	0.0751464
453.333	0.0795852
453.889	0.0379113
454.444	0.135334
455	0.0256051
455.556	0.0051163
456.111	0.0343175
456.667	0.0969754
457.222	0.0530167
457.778	0.101831
458.333	0.00246968
458.889	0.0282162
459.444	0.0269401
460	0.0654821
460.556	0.0718018
461.111	0.00300853
461.667	0.0819191
462.222	0.073942
462.778	0.0134084
463.333	0.0116255
463.889	0.0271612
464.444	0.0286539
465	0.00795886
465.556	0.0223768
466.111	0.0875035
466.667	0.0112272
467.222	0.0952347
467.778	0.042378
468.333	0.037661
468.889	0.0129465
469.444	0.0977556
470	0.00514289
470.556	0.0365307
471.111	0.0576793
471.667	0.0116486
472.222	0.0811849
472.778	0.016829
473.333	0.0458816
473.889	0.0187457
474.444	0.161489
475	0.00210299
475.556	0.0821493
476.111	0.012397
476.667	0.0602316
477.222	0.00108906
477.778	0.0870596
478.333	0.0907684
478.889	0.0201226
479.444	0.109541
480	2.98846e-05
480.556	0.0112677
481.111	0.0236642
481.667	0.159437
482.222	0.0010482
482.778	0.0622112
483.333	0.0211929
483.889	0.036463
484.444	0.00149154
485	0.0212396
485.556	0.0660551
486.111	0.00565934
486.667	0.103797
487.222	0.0104089
487.778	0.0230104
488.333	0.0374333
488.889	0.07996
489.444	0.00612352
490	0.0370952
490.556	0.0409496
491.111	0.00960631
491.667	0.052493
492.222	0.0590418
492.778	0.0245096
493.333	0.00610698
493.889	0.0633886
494.444	0.0587355
495	0.0438868
495.556	0.0549141
496.111	0.0150392
496.667	2.35935e-06
497.222	0.00417598
497.778	0.00589885
498.333	0.0258112
498.889	0.0562013
499.444	0.122542
500	0.0491727
500.556	0.0461434
501.111	0.0457549
501.667	0.0781869
502.222	0.0263028
502.778	0.0290581
503.333	0.0801311
503.889	0.012124
504.444	0.0601713
505	0.0260173
505.556	0.0570169
506.111	0.0771396
506.667	0.123955
507.222	0.059106
507.778	0.0560128
508.333	0.00979194
508.889	0.0724237
509.444	0.0728397
510	0.0380566
510.556	0.0829613
511.111	0.0632571
511.667	0.101668
512.222	0.0225825
512.778	0.0089987
513.333	0.0778533
513.889	0.103823
514.444	0.0864406
515	0.0569221
515.556	0.0352164
516.111	0.0313834
516.667	0.01306
517.222	0.00781685
517.778	0.0514918
518.333	0.040482
518.889	0.0919649
519.444	0.0166741
520	0.0275737
520.556	0.0640151
521.111	0.0218625
521.667	0.0452752
522.222	0.0373808
522.778	0.00863337
523.333	0.00760523
523.889	0.0412351
524.444	0.0732338
525	0.0144031
525.556	0.0494472
526.111	0.0643456
526.667	0.0520938
527.222	0.0476771
527.778	0.0592354
528.333	0.0325063
528.889	0.0533404
529.444	0.00940581
530	0.0108059
530.556	0.063801
531.111	0.086988
531.667	0.0684267
532.222	0.120276
532.778	0.038005
533.333	0.0502716
533.889	0.0692902
534.444	0.0915551
535	0.0260844
535.556	0.0888496
536.111	0.0804823
536.667	0.0413877
537.222	0.0238801
537.778	0.0361249
538.333	0.119817
538.889	0.101079
539.444	0.0973552
540	0.00996227
540.556	0.0234451
541.111	0.0422022
541.667	0.0574429
542.222	0.00598427
542.778	0.0570684
543.333	0.0864067
543.889	0.0408174
544.444	0.00691004
545	0.0120991
545.556	0.0961583
546.111	0.0308401
546.667	0.0629614
547.222	0.0209624
547.778	0.0233126
548.333	0.00470618
548.889	0.0022122
549.444	0.0262273
550	0.0178913
550.556	0.057911
551.111	0.0622522
551.667	0.021417
552.222	0.0946313
552.778	0.0181192
553.333	0.0131842
553.889	0.00787662
554.444	0.0390572
555	0.0226713
555.556	0.0516007
556.111	0.0954966
556.667	0.0207125
557.222	0.0655169
557.778	0.00458138
558.333	0.0709881
558.889	0.0196306
559.444	0.136119
560	0.00172564
560.556	0.025366
561.111	0.0768002
561.667	0.0128591
562.222	0.00478007
562.778	0.0244143
563.333	0.142224
563.889	0.00752245
564.444	0.0931078
565	0.00654119
565.556	0.0601619
566.111	0.0273726
566.667	0.106002
567.222	0.0479839
567.778	0.0345564
568.333	0.10799
568.889	0.0146661
569.444	0.00850273
570	0.00934399
570.556	0.121497
571.111	0.011427
571.667	0.0965594
572.222	0.0220072
572.778	0.0110086
573.333	0.0115924
573.889	0.03179
574.444	0.0323577
575	0.00972684
575.556	0.0524356
576.111	0.0490392
576.667	0.0317122
577.222	0.0652413
577.778	0.0305697
578.333	0.00454833
578.889	0.0338954
579.444	0.0489586
580	0.0160959
580.556	0.0175726
581.111	0.0717801
581.667	0.00299769
582.222	0.0129342
582.778	0.0257319
583.333	0.0759606
583.889	0.0272935
584.444	0.121158
585	0.0261119
585.556	0.00474316
586.111	0.0266541
586.667	0.076009
587.222	0.0453035
587.778	0.0172548
588.333	0.108079
588.889	0.047529
589.444	0.072661
590	0.0260957
590.556	0.0862979
591.111	0.0471382
591.667	0.11794
592.222	0.0658664
592.778	0.0021522
593.333	0.0607592
593.889	0.0581193
594.444	0.0279882
595	0.0120193
595.556	0.124065
596.111	0.0481077
596.667	0.0837298
597.222	0.00258069
597.778	0.0559365
598.333	0.0268037
598.889	0.0684067
599.444	0.0572882
600	0.00801402
600.556	0.0764659
601.111	0.0112483
601.667	0.0070703
602.222	0.0489768
602.778	0.0694715
603.333	0.0262333
603.889	0.0607917
604.444	0.0177237
605	0.00468838
605.556	0.0127076
606.111	0.00627824
606.667	0.00681802
607.222	0.0292001
607.778	0.0540499
608.333	0.0559895
608.889	0.06551
609.444	0.0621867
610	0.0101606
610.556	0.0136014
611.111	0.037684
611.667	0.0469246
612.222	0.0601423
612.778	0.0123986
613.333	0.0716426
613.889	0.0632846
614.444	0.00803909
615	0.0110568
615.556	0.0761475
616.111	0.101969
616.667	0.0756905
617.222	0.0719199
617.778	0.0311077
618.333	0.0188337
618.889	0.0735744
619.444	0.05585
620	0.0487057
620.556	0.109523
621.111	0.0926766
621.667	0.0341664
622.222	0.0123515
622.778	0.0665076
623.333	0.0954174
623.889	0.0656465
624.444	0.0731583
625	0.0526997
625.556	0.0226306
626.111	0.0550371
626.667	0.0269108
627.222	0.0672101
627.778	0.0707132
628.333	0.0812147
628.889	0.0540074
629.444	0.00090252
630	0.0283377
630.556	0.0446354
631.111	0.0272337
631.667	0.0287768
632.222	0.0186588
632.778	0.0469937
633.333	0.00142583
633.889	0.0477424
634.444	0.0591238
635	0.0210695
635.556	0.0127197
636.111	0.0534462
636.667	0.0178292
637.222	0.0558098
637.778	0.027781
638.333	0.0149377
638.889	0.0365131
639.444	0.00858349
640	0.0336889
640.556	0.0363032
641.111	0.106624
641.667	0.0340076
642.222	0.0505042
642.778	0.0204606
643.333	0.0734229
643.889	0.0384385
644.444	0.0876951
645	0.0652832
645.556	0.0355023
646.111	0.0890685
646.667	0.0170416
647.222	0.0335703
647.778	0.0461021
648.333	0.133199
648.889	0.00813097
649.444	0.0672917
650	0.0530802
650.556	0.0427362
651.111	0.023013
651.667	0.0688046
652.222	0.0860149
652.778	0.0239457
653.333	0.102008
653.889	0.000405963
654.444	0.0307654
655	0.0189402
655.556	0.0989946
656.111	0.00223771
656.667	0.0356681
657.222	0.0440641
657.778	0.0037978
658.333	0.00905495
658.889	0.00195022
659.444	0.0601017
660	0.014147
660.556	0.0612756
661.111	0.0493312
661.667	0.00524606
662.222	0.0203919
662.778	0.023752
663.333	0.00963188
663.889	0.00343819
664.444	0.00451654
665	0.044264
665.556	0.00808945
666.111	0.0868138
666.667	0.0126601
667.222	0.00390883
667.778	0.0119636
668.333	0.0833384
668.889	0.0134569
669.444	0.0670943
670	0.057389
670.556	0.0228466
671.111	0.0503433
671.667	0.026496
672.222	0.076558
672.778	0.00141079
673.333	0.131119
673.889	0.036845
674.444	0.0241211
675	0.0286614
675.556	0.0928553
676.111	0.0259365
676.667	0.0594743
677.222	0.0971184
677.778	0.0313831
678.333	0.0672226
678.889	0.0335889
679.444	0.0505479
680	0.0239724
680.556	0.119055
681.111	0.0303451
681.667	0.0280905
682.222	0.0362264
682.778	0.053633
683.333	0.0143489
683.889	0.0188058
684.444	0.0695979
685	0.0164036
685.556	0.0674106
686.111	0.00329054
686.667	0.0121026
687.222	0.0407056
687.778	0.0581824
688.333	0.0111338
688.889	0.0199315
689.444	0.00687643
690	0.00687163
690.556	0.0251828
691.111	0.0456853
691.667	0.0273998
692.222	0.000472103
692.778	0.0410603
693.333	0.0661202
693.889	0.0345271
694.444	0.0336655
695	0.0195502
695.556	0.0320406
696.111	0.00950004
696.667	0.0133593
697.222	0.0604123
697.778	0.0536425
698.333	0.0948103
698.889	0.0511707
699.444	0.0108565
700	0.0186651
700.556	0.0863146
701.111	0.0673655
701.667	0.0246835
702.222	0.0735121
702.778	0.059735
703.333	0.023215
703.889	0.0254361
704.444	0.079152
705	0.0662236
705.556	0.0942738
706.111	0.0713335
706.667	0.00904545
707.222	0.000314382
707.778	0.0805602
708.333	0.0512799
708.889	0.00890585
709.444	0.081932
710	0.0660142
710.556	0.033449
711.111	0.010587
711.667	0.0404837
712.222	0.0583028
712.778	0.0706962
713.333	0.0488661
713.889	0.00909062
714.444	0.00185368
715	0.0311837
715.556	0.00863034
716.111	0.0172467
716.667	0.0322432
717.222	0.0270066
717.778	0.0593417
718.333	0.0213876
718.889	0.0192124
719.444	0.0243312
720	0.0184114
720.556	0.00566258
721.111	0.0278714
721.667	0.00517731
722.222	0.0395479
722.778	0.0538862
723.333	0.0295747
723.889	0.0274097
724.444	0.00178242
725	0.0627208
725.556	0.053442
726.111	0.0823011
726.667	0.00158946
727.222	0.0320403
727.778	0.0647926
728.333	0.0342575
728.889	0.00078733
729.444	0.0716485
730	0.102084
730.556	0.0412359
731.111	0.0735573
731.667	0.0326184
732.222	0.0475486
732.778	0.0623461
733.333	0.100192
733.889	0.023857
734.444	0.0448615
735	0.0836593
735.556	0.0182235
736.111	0.00638386
736.667	0.0557291
737.222	0.0993918
737.778	0.0386698
738.333	0.0717104
738.889	0.0214157
739.444	0.0266258
740	0.0321877
740.556	0.0527415
741.111	0.0250802
741.667	0.0385448
742.222	0.0577423
742.778	0.0227499
743.333	0.00353016
743.889	0.00322681
744.444	0.0619037
745	0.0278613
745.556	0.0242443
746.111	0.0174883
746.667	0.0120323
747.222	0.00153663
747.778	0.0183397
748.333	0.0112729
748.889	0.00591183
749.444	0.00912764
750	0.062432
750.556	0.00298362
751.111	0.0701254
751.667	0.00383471
752.222	0.0171401
752.778	0.0285318
753.333	0.0572104
753.889	0.0285714
754.444	0.0264461
755	0.0941835
755.556	0.00973603
756.111	0.0340425
756.667	0.0397788
757.222	0.0835748
757.778	0.00509837
758.333	0.101372
758.889	0.0506616
759.444	0.00192372
760	0.060989
760.556	0.0679766
761.111	0.0381592
761.667	0.0306528
762.222	0.121687
762.778	0.0177443
763.333	0.0510783
763.889	0.0386213
764.444	0.0728375
765	0.00495016
765.556	0.0830345
766.111	0.0580462
766.667	0.00389706
767.222	0.0647971
767.778	0.0351882
768.333	0.0170136
768.889	0.00301129
769.444	0.0865059
770	0.00868266
770.556	0.0434947
771.111	0.00510347
771.667	0.0272556
772.222	0.00247061
772.778	0.0154333
773.333	0.0208598
773.889	0.0063712
774.444	0.037284
775	0.0290635
775.556	0.00975768
776.111	0.0349557
776.667	0.0156568
777.222	0.0139566
777.778	0.0207433
778.333	0.0475634
778.889	0.0294861
779.444	0.00513782
780	0.0522656
780.556	0.0311342
781.111	0.0023562
781.667	0.00119006
782.222	0.0882521
782.778	0.0371514
783.333	0.0672479
783.889	0.0477578
784.444	0.0459671
785	0.00453363
785.556	0.068883
786.111	0.0705165
786.667	0.00668813
787.222	0.0923903
787.778	0.0678652
788.333	0.00834308
788.889	0.0188324
789.444	0.0997678
790	0.0493748
790.556	0.0652044
791.111	0.0766831
791.667	0.0470078
792.222	0.0264621
792.778	0.0556468
793.333	0.0601859
793.889	0.0138872
794.444	0.0891468
795	0.056436
795.556	0.019416
796.111	0.00883816
796.667	0.0528742
797.222	0.033614
797.778	0.0408903
798.333	0.042611
798.889	0.0234733
799.444	0.0344056
800	0.00385341
800.556	0.00890714
801.111	0.0235934
801.667	0.0405316
802.222	0.00595728
802.778	0.0326491
803.333	0.0153199
803.889	0.0133506
804.444	0.00211463
805	0.00340836
805.556	0.0179843
806.111	0.0120046
806.667	0.0252601
807.222	0.046375
807.778	0.0574855
808.333	0.0288489
808.889	0.0175328
809.444	0.0440636
810	0.040043
810.556	0.0410381
811.111	0.075074
811.667	0.0408544
812.222	0.0390504
812.778	0.0684127
813.333	0.0339433
813.889	0.0177637
814.444	0.0775138
815	0.0945305
815.556	0.0201696
816.111	0.0502732
816.667	0.067763
817.222	0.0355895
817.778	0.0455438
818.333	0.0807155
818.889	0.0643884
819.444	0.0511889
820	0.0749959
820.556	0.0289315
