t,	etaU
0,	97.4379
0.554477,	90.1247
1.10895,	67.6246
1.66343,	46.5425
2.21791,	46.5425
2.77239,	67.6246
3.32686,	90.1247
3.88134,	97.4379
4.43582,	87.125
4.9903,	68.2296
5.54477,	57.2625
6.09925,	64.9883
6.65373,	78.9443
7.20821,	82.035
7.76268,	69.9537
8.31716,	50.1401
8.87164,	36.6593
9.42612,	39.6627
9.98059,	49.3606
10.5351,	53.6084
11.0895,	51.1593
11.644,	42.6084
12.1985,	31.0893
12.753,	24.3896
13.3075,	22.5929
13.8619,	30.1145
14.4164,	51.29
14.9709,	79.206
15.5254,	100
16.0798,	98.7275
16.6343,	75.0063
17.1888,	50.0168
17.7433,	45.2527
18.2978,	58.66
18.8522,	69.5283
19.4067,	68.9624
19.9612,	63.8581
20.5157,	59.223
21.0701,	57.7645
21.6246,	57.0883
22.1791,	62.3093
22.7336,	75.2482
23.2881,	81.6488
23.8425,	72.8838
24.397,	56.7832
24.9515,	46.8363
25.506,	51.9506
26.0604,	64.1775
26.6149,	73.1577
27.1694,	73.7374
27.7239,	62.0991
28.2783,	46.5211
28.8328,	36.1793
29.3873,	30.1858
29.9418,	30.8674
30.4963,	36.2543
31.0507,	38.5603
31.6052,	37.8695
32.1597,	35.6631
32.7142,	33.1023
33.2686,	30.7023
33.8231,	26.6649
34.3776,	23.5805
34.9321,	24.8937
35.4866,	27.5175
36.041,	26.1759
36.5955,	20.4397
37.15,	16.5771
37.7045,	19.7837
38.2589,	27.9503
38.8134,	35.4647
39.3679,	38.097
39.9224,	35.4646
40.4769,	32.3842
41.0313,	31.9534
41.5858,	31.4797
42.1403,	29.4836
42.6948,	26.3471
43.2492,	25.277
43.8037,	28.9636
44.3582,	33.8223
44.9127,	35.6021
45.4671,	32.3864
46.0216,	25.0515
46.5761,	18.2029
47.1306,	14.5756
47.6851,	13.9559
48.2395,	16.1901
48.794,	18.8812
49.3485,	21.7916
49.903,	24.0994
50.4574,	23.5297
51.0119,	22.1962
51.5664,	23.752
52.1209,	27.074
52.6754,	28.5295
53.2298,	26.2394
53.7843,	22.3079
54.3388,	21.3464
54.8933,	22.9317
55.4477,	21.9505
56.0022,	16.9119
56.5567,	12.3004
57.1112,	13.8019
57.6657,	20.625
58.2201,	24.8379
58.7746,	23.6542
59.3291,	21.5486
59.8836,	22.8259
60.438,	27.6111
60.9925,	31.0748
61.547,	31.1839
62.1015,	30.915
62.6559,	30.3723
63.2104,	26.6607
63.7649,	19.0952
64.3194,	12.5673
64.8739,	11.0394
65.4283,	15.0622
65.9828,	21.6633
66.5373,	28.4899
67.0918,	36.9107
67.6462,	44.1963
68.2007,	44.9959
68.7552,	39.8294
69.3097,	32.1695
69.8642,	27.9217
70.4186,	31.2593
70.9731,	37.7387
71.5276,	41.1534
72.0821,	37.7308
72.6365,	28.1728
73.191,	18.5253
73.7455,	14.2656
74.3,	14.5562
74.8544,	15.1533
75.4089,	14.7639
75.9634,	15.1699
76.5179,	18.3174
77.0724,	23.4374
77.6268,	26.1562
78.1813,	23.3883
78.7358,	16.7291
79.2903,	12.7808
79.8447,	17.1052
80.3992,	26.0035
80.9537,	30.7072
81.5082,	28.4203
82.0627,	23.3539
82.6171,	20.1024
83.1716,	18.4426
83.7261,	16.5173
84.2806,	13.6261
84.835,	12.8385
85.3895,	15.3364
85.944,	16.5043
86.4985,	14.2733
87.053,	10.6698
87.6074,	9.45396
88.1619,	12.4931
88.7164,	15.5998
89.2709,	15.786
89.8253,	14.4044
90.3798,	12.4911
90.9343,	11.1091
91.4888,	10.7601
92.0432,	12.926
92.5977,	17.7645
93.1522,	21.7135
93.7067,	22.1547
94.2612,	19.8305
94.8156,	16.7206
95.3701,	14.1147
95.9246,	11.9706
96.4791,	11.4944
97.0335,	13.4043
97.588,	15.7149
98.1425,	16.1723
98.697,	13.8258
99.2515,	9.78904
99.8059,	6.11864
100.36,	3.67682
100.915,	3.36907
101.469,	8.10028
102.024,	17.6022
102.578,	26.3037
103.133,	28.6354
103.687,	24.7338
104.242,	19.4385
104.796,	16.61
105.351,	14.8698
105.905,	12.2994
106.46,	10.1583
107.014,	9.4046
107.569,	10.1089
108.123,	12.1708
